ValidationResultId,SessionId,ValidationRule,ValidationDescription,RouteId,BeginPoint,EndPoint,DataItemsImpacted,LastModifiedBy,LastModifiedOn,SpatialJoinRecordId,geometry
601334901,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,25.6,25.7,Road Events,MJORDAN13,2023-06-14T17:10:39,51939,POINT (-82.15653226199998 38.437695889)
601334902,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,25.0,25.1,Road Events,MJORDAN13,2023-06-14T17:10:39,51941,POINT (-82.167317454 38.435854366)
601334903,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,24.9225,25.0,Road Events,MJORDAN13,2023-06-14T17:10:39,98718,POINT (-82.16891355500002 38.435584586)
601334904,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,24.7,24.8,Road Events,MJORDAN13,2023-06-14T17:10:39,98766,POINT (-82.17271 38.434935516)
601334905,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,24.8,24.9,Road Events,MJORDAN13,2023-06-14T17:10:39,98767,POINT (-82.17091474 38.43525333700001)
601334906,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,25.5,25.6,Road Events,MJORDAN13,2023-06-14T17:10:39,98770,POINT (-82.15832827399998 38.437381749)
601334907,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,25.7,25.8,Road Events,MJORDAN13,2023-06-14T17:10:39,98771,POINT (-82.15473514899998 38.43800480099998)
601334908,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,25.8,25.9,Road Events,MJORDAN13,2023-06-14T17:10:39,98772,POINT (-82.15293614699999 38.43830556699999)
601334909,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,26.0,26.1,Road Events,MJORDAN13,2023-06-14T17:10:39,98773,POINT (-82.149341139 38.43891823899997)
601334910,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,26.1,26.2,Road Events,MJORDAN13,2023-06-14T17:10:39,98774,POINT (-82.14754211299999 38.43921897000001)
601334911,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,26.2,26.3,Road Events,MJORDAN13,2023-06-14T17:10:39,98775,POINT (-82.14574349100002 38.43952277199998)
601334912,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,26.7,26.8,Road Events,MJORDAN13,2023-06-14T17:10:39,98776,POINT (-82.136755591 38.44105522000001)
601334913,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,26.8,26.8775,Road Events,MJORDAN13,2023-06-14T17:10:39,98777,POINT (-82.13515756200002 38.44131771299999)
601334914,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,24.8,24.9,Road Events,MJORDAN13,2023-06-14T17:10:39,98823,POINT (-82.17103994299998 38.43540119400001)
601334915,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,25.1,25.2,Road Events,MJORDAN13,2023-06-14T17:10:39,98824,POINT (-82.16562945800001 38.43631963299998)
601334916,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,25.4,25.5,Road Events,MJORDAN13,2023-06-14T17:10:39,98825,POINT (-82.16022272599997 38.43725289399998)
601334917,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,25.5,25.6,Road Events,MJORDAN13,2023-06-14T17:10:39,98826,POINT (-82.15841728100003 38.43754720099997)
601334918,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,25.7,25.8,Road Events,MJORDAN13,2023-06-14T17:10:39,98827,POINT (-82.15481242800001 38.43816437499999)
601334919,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,25.8,25.9,Road Events,MJORDAN13,2023-06-14T17:10:39,98828,POINT (-82.15300949200002 38.43847491299999)
601334920,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,25.9,26.0,Road Events,MJORDAN13,2023-06-14T17:10:39,98829,POINT (-82.15120482600003 38.43877510300001)
601334921,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,26.1,26.2,Road Events,MJORDAN13,2023-06-14T17:10:39,98830,POINT (-82.147598679 38.43938958899997)
601334922,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,26.2,26.3,Road Events,MJORDAN13,2023-06-14T17:10:39,98831,POINT (-82.14579567700002 38.43969681999999)
601334923,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,26.7,26.8,Road Events,MJORDAN13,2023-06-14T17:10:39,98832,POINT (-82.13677805200001 38.44121988099999)
601334924,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,26.8,26.8755,Road Events,MJORDAN13,2023-06-14T17:10:39,98833,POINT (-82.13519475700002 38.44149339000001)
601334925,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,28.0,28.1,Road Events,MJORDAN13,2023-06-14T17:10:39,98838,POINT (-82.11481855199997 38.43559311899998)
601334926,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,26.8755,26.9,Road Events,MJORDAN13,2023-06-14T17:10:39,176140,POINT (-82.13428780300001 38.44162079099999)
601334927,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,26.8775,26.9,Road Events,MJORDAN13,2023-06-14T17:10:41,229910,POINT (-82.13425336799997 38.44144774400002)
601334928,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000EB,24.9,24.9225,Road Events,MJORDAN13,2023-06-14T17:10:41,229920,POINT (-82.16981255500002 38.43543262700001)
601334929,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,30.3,30.4,Road Events,MJORDAN13,2023-06-14T17:10:39,52350,POINT (-82.07817852400001 38.42007276800001)
601334930,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,31.4,31.5,Road Events,MJORDAN13,2023-06-14T17:10:39,52353,POINT (-82.05887334099998 38.42397125399998)
601334931,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,33.4,33.5,Road Events,MJORDAN13,2023-06-14T17:10:39,52371,POINT (-82.025908749 38.43706338200002)
601334932,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,33.3,33.3664,Road Events,MJORDAN13,2023-06-14T17:10:39,99499,POINT (-82.02773092699999 38.43614587000002)
601334933,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,34.4452,34.5,Road Events,MJORDAN13,2023-06-14T17:10:39,99501,POINT (-82.009212929 38.44394801700003)
601334934,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,30.5,30.6,Road Events,MJORDAN13,2023-06-14T17:10:39,99550,POINT (-82.07452493800002 38.42030147000003)
601334935,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,31.1,31.2,Road Events,MJORDAN13,2023-06-14T17:10:39,99554,POINT (-82.06381558700002 38.42207042400003)
601334936,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,06100640000WB,31.3,31.4,Road Events,MJORDAN13,2023-06-14T17:10:39,99556,POINT (-82.06051589200001 38.42333417100002)
601334937,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,32.8,32.9,Road Events,MJORDAN13,2023-06-14T17:10:39,99566,POINT (-82.03536221399997 38.43312314999997)
601334938,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,33.9,34.0,Road Events,MJORDAN13,2023-06-14T17:10:39,99574,POINT (-82.01752085300001 38.44020067100001)
601334939,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,34.0,34.1,Road Events,MJORDAN13,2023-06-14T17:10:39,99575,POINT (-82.01589791599997 38.440844062)
601334940,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,31.8,31.9,Road Events,MJORDAN13,2023-06-14T17:10:39,99610,POINT (-82.05079792999999 38.42719250099998)
601334941,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,32.4,32.5,Road Events,MJORDAN13,2023-06-14T17:10:39,99615,POINT (-82.04157671000002 38.430849115)
601334942,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,33.3,33.3659,Road Events,MJORDAN13,2023-06-14T17:10:39,99621,POINT (-82.02782862399999 38.43630171000001)
601334943,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,33.7,33.8,Road Events,MJORDAN13,2023-06-14T17:10:39,99624,POINT (-82.02094728600002 38.43903256200002)
601334944,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,33.9,34.0,Road Events,MJORDAN13,2023-06-14T17:10:39,99625,POINT (-82.017595008 38.44036591700001)
601334945,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,34.2235,34.3,Road Events,MJORDAN13,2023-06-14T17:10:39,99628,POINT (-82.012559189 38.44251341799998)
601334946,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,34.7,34.79,Road Events,MJORDAN13,2023-06-14T17:10:39,99630,POINT (-82.00507748400003 38.44628290899999)
601334947,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,33.3664,33.4,Road Events,MJORDAN13,2023-06-14T17:10:39,176740,POINT (-82.02691067400002 38.43647514200001)
601334948,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,34.4,34.4452,Road Events,MJORDAN13,2023-06-14T17:10:39,176741,POINT (-82.00998465800001 38.44354786600002)
601334949,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,34.4406,34.5,Road Events,MJORDAN13,2023-06-14T17:10:39,176748,POINT (-82.00930366099999 38.444106616)
601334950,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,34.4,34.4406,Road Events,MJORDAN13,2023-06-14T17:10:39,176776,POINT (-82.01007300200001 38.44371177199997)
601334951,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,33.3659,33.4,Road Events,MJORDAN13,2023-06-14T17:10:41,230190,POINT (-82.02700935199999 38.436628246)
601334952,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,34.2,34.2235,Road Events,MJORDAN13,2023-06-14T17:10:41,230212,POINT (-82.01335869399998 38.44216042300002)
601334953,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,34.79,34.8,Road Events,MJORDAN13,2023-06-14T17:10:41,259735,POINT (-82.00430543700003 38.44667248600001)
601334954,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,37.4,37.5,Road Events,MJORDAN13,2023-06-14T17:10:39,52362,POINT (-81.95865798 38.45800876800001)
601334955,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,39.2,39.3,Road Events,MJORDAN13,2023-06-14T17:10:39,52368,POINT (-81.925722823 38.45502725900002)
601334956,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,35.8,35.9,Road Events,MJORDAN13,2023-06-14T17:10:39,52373,POINT (-81.98745320799998 38.454150588)
601334957,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,37.1,37.2,Road Events,MJORDAN13,2023-06-14T17:10:39,52376,POINT (-81.964203591 38.45860947599999)
601334958,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,37.4,37.5,Road Events,MJORDAN13,2023-06-14T17:10:39,52377,POINT (-81.95867985299998 38.45820814799998)
601334959,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,39.2,39.3,Road Events,MJORDAN13,2023-06-14T17:10:39,52383,POINT (-81.92569041399997 38.45521664500001)
601334960,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,39.5,39.6,Road Events,MJORDAN13,2023-06-14T17:10:39,52384,POINT (-81.92028334999998 38.45470743999999)
601334961,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,39.8,39.9,Road Events,MJORDAN13,2023-06-14T17:10:39,53522,POINT (-81.91481814100001 38.45404893300002)
601334962,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,39.8097,39.9,Road Events,MJORDAN13,2023-06-14T17:10:39,53531,POINT (-81.914774669 38.45420166600002)
601334963,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000EB,39.3,39.4,Road Events,MJORDAN13,2023-06-14T17:10:39,99504,POINT (-81.92390590500003 38.45485948599998)
601334964,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-19,IRI values < 30 and > 400 should be reviewed and where valid; explanation provided in submission comments. ,40100640000WB,36.1,36.1694,Road Events,MJORDAN13,2023-06-14T17:10:39,99509,POINT (-81.982394919 38.45526532700001)
