BeginDate|StateID|RouteID|BMP|EMP|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2024|54|13202190000NB|6.03|6.04|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.04|6.1|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.1|6.2|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.2|6.3|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.3|6.39|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.39|6.4|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.4|6.5|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.5|6.52|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.52|6.6|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.6|6.69|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.69|6.7|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.7|6.8|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.8|6.9|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.9|7.0|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|7.0|7.1|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|7.1|7.11|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|7.43|7.8|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|7.8|7.9|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|7.9|8.0|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.0|8.1|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.1|8.2|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.2|8.3|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.3|8.4|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.4|8.5|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.5|8.59|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.59|8.6|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.6|8.7|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.7|8.8|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.8|8.9|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|8.9|9.0|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|9.0|9.06|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|9.06|9.1|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|9.1|9.2|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|9.2|9.3|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|9.3|9.87|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|10.01|10.1|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|10.1|10.2|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|10.2|10.3|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|10.3|10.4|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|10.4|10.48|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|10.48|10.5|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|10.5|10.6|last_overlay_thickness|2.0|||
