RouteID|BeginPoint|EndPoint|ValueNumeric|Comments|ValueDate|StateCode|BeginDate|ValueText|DataItem
0240019000000|3.438|4.04|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
0240030000000|4.175|4.37|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
0240032000000|0.0|1.26|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
0240032000000|1.26|1.565|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
0240032000000|1.565|2.15|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
0240034030000|0.0|1.01|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
0240051070000|2.28|3.56|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
12202200000NB|4.41|5.14|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230028000000|3.35|4.76|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230028000000|8.23|12.58|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230028000000|12.58|12.95|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230028000000|13.03|13.38|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230042000000|16.97|21.26|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230042000000|21.78|22.74|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040038000000|0.0|2.43|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230093000000|2.36|2.98|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230093000000|3.77|4.05|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230093000000|9.6|9.71|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230093000000|9.71|13.45|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230093000000|13.45|15.85|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1230093000000|15.85|18.046|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
14200500000EB|7.48|7.5|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
14200500000EB|7.5|7.98|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
14200500000EB|8.26|8.44|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
14200500000EB|8.56|8.92|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
14200500000EB|13.37|14.67|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
14200500000EB|15.88|16.97|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
14200500000EB|29.25|30.33|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1430028000000|16.47|22.27|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
16202200000NB|10.53|10.69|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
16202200000NB|10.0|10.53|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
16202200000NB|10.7|11.7|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
16202200000NB|11.8|12.96|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1630055000000|35.57|36.3|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1640007000000|19.2|20.5|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1640007000000|5.61|6.0|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1640010000000|4.6|5.8|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|9.5|9.55|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|9.55|10.41|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|10.41|11.86|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|11.9|12.047|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|12.047|12.88|2.0|New 2021||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|12.88|13.26|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|13.26|13.82|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|14.66|14.7|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|14.7|14.86|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|14.86|14.9|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
19203400000NB|14.9|15.31|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1930115000000|0.0|0.22|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1930115000000|0.64|1.15|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1930115000000|1.59|4.09|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940003000000|1.403|1.82|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940003000000|1.82|2.02|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940003000000|2.02|2.36|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940016000000|0.0|0.417|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940017040000|0.63|0.92|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940029000000|0.0|1.26|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940029000000|1.26|2.19|2.0|New 2021||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940031000000|0.0|0.029|1.5|New 2021||54|01/01/2022||LAST_OVERLAY_THICKNESS
1940340180000|0.64|1.24|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
29200500000EB|8.0|10.56|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
29202200000NB|12.61|13.26|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
29202200000NB|13.78|13.96|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000000|11.868|11.93|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000000|7.69|9.22|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000000|11.93|12.86|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000000|12.86|13.545|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000100|0.0|0.54|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000100|0.54|1.03|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000100|1.03|2.05|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000100|2.05|2.31|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000100|2.42|2.63|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930028000100|2.63|2.97|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930046000000|15.38|16.59|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930046000000|19.82|19.94|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930093000000|0.0|3.42|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930972000000|0.0|1.48|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2930972000000|1.48|2.19|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2940008000000|0.0|0.24|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2940014000000|4.19|4.6|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2940028010000|0.0|0.1|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2940028010000|0.1|1.09|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2940028010000|1.19|2.14|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2940046040000|4.532|4.93|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
33205220000NB|0.0|6.35|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
33205220000NB|6.35|7.81|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
33205220000NB|12.67|13.11|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
33205220000NB|14.68|15.97|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
3330009000000|26.67|29.17|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
3330009000000|31.29|33.3|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
3630028000000|24.07|25.57|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202500000NB|9.71|12.45|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4730032000000|16.09|16.45|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|26.37|29.12|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202190000NB|17.4|19.15|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4730093000000|2.34|7.42|12.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|34.47|34.78|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|0.0|3.69|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
47202190000NB|22.16|25.83|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|34.79|37.89|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202190000NB|27.85|30.16|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202190000NB|8.74|9.68|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4730032000000|14.79|16.09|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4240011000000|2.48|2.491|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
47202190000NB|26.1|27.76|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|6.01|7.15|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
3830039000000|27.78|28.08|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42200330000EB|10.26|10.99|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|4.37|6.01|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202190000NB|19.15|21.44|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
47202190000NB|5.57|7.37|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
36200330000EB|5.49|5.92|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42200330000EB|9.5|9.74|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4730032000000|0.0|3.26|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
3830092000000|0.0|5.83|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|14.15|14.67|0.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4272254001900|0.0|0.3|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202190000NB|0.0|3.24|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202190000NB|15.89|17.4|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
47300320005SB|0.04|0.19|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|19.58|21.84|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4240031000000|0.0|1.81|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4730093000000|0.15|0.91|12.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
47202190000NB|17.49|18.0|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202190000NB|21.48|21.67|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|7.77|9.82|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
42202190000NB|8.55|8.74|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
38202190000NB|3.69|4.37|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4730093000000|0.0|0.15|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
08100790000NB|36.0|39.91|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
03201190000NB|16.97|17.83|10.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0340005000000|15.1|17.57|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
03201190000NB|12.83|13.54|10.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
03201190000NB|11.49|12.83|4.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
03201190000NB|9.44|11.49|4.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0330094000000|0.0|3.01|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0330003000000|8.17|11.14|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0830036000000|2.48|4.2|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
03201190000NB|0.0|2.93|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
08100790000NB|39.91|41.43|9.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0830016000000|19.19|20.35|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|45.39|47.44|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0830004000000|21.98|22.98|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
08100790000NB|41.43|44.6|9.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040073000000|0.0|1.18|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|102.66|103.69|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|100.78|101.08|8.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|5.42|5.56|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|114.59|116.05|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|47.44|48.4|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|6.82|7.19|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040160070000|0.27|0.51|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|48.4|49.75|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|51.56|52.38|3.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2730002000000|29.27|35.98|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|5.56|6.12|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|53.75|54.37|7.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20200600000EB|9.19|10.9|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|106.17|107.6|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|20.62|21.28|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|55.21|56.33|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|17.85|17.98|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2730002000000|15.93|18.05|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|54.37|54.8|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|99.12|100.07|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|18.35|18.74|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|7.19|7.476|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20200600007WB|7.93|8.1|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040025250000|0.0|0.15|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2030622000000|2.72|3.79|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040160070000|0.0|0.27|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|0.0|0.81|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040114010000|0.0|1.07|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|56.33|57.02|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|16.41|16.6|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20200600000EB|6.2|6.92|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|3.51|4.51|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|103.69|104.81|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20200600000EB|16.07|16.48|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|19.22|20.62|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2730002000000|18.91|19.89|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|0.81|1.95|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040046000000|0.0|0.41|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|57.02|57.48|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|52.73|53.75|7.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|113.47|114.59|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|17.98|18.322|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2730062000000|19.72|20.33|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|9.97|10.64|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|8.53|8.85|11.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|116.05|116.66|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2730002000000|1.39|3.15|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|100.28|100.78|8.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040025260000|0.0|0.31|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|101.65|102.16|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|100.07|100.28|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2730062000000|20.55|21.94|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040022000000|0.86|1.19|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20200600000EB|2.44|2.86|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|116.66|117.5|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040025260000|0.4|0.71|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|9.644|10.37|11.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|4.51|5.42|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|50.11|51.56|3.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2730062000000|20.33|20.53|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|17.413|17.59|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040022000000|1.19|2.47|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|104.81|105.002|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|10.64|16.04|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|11.532|11.87|11.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|49.75|50.11|3.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|1.95|2.24|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|98.28|99.12|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
27200350000NB|16.64|17.28|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|54.8|55.21|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20200600000EB|23.08|23.52|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2040025250000|0.15|2.17|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20200600000EB|28.43|29.18|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|16.04|19.22|9.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100640000EB|52.38|52.73|3.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100790000NB|2.24|3.51|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
20100770000NB|102.16|102.66|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|31.77|32.57|9.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4040012000000|4.71|8.19|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|36.27|38.68|9.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40200350000NB|1.64|2.06|12.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|41.546|41.66|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4040046000000|0.0|2.29|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|34.45|36.27|9.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|41.86|42.78|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|41.66|41.86|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40200350000NB|0.29|0.65|12.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|44.47|45.39|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|43.77|44.47|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40200350000NB|2.1|2.532|12.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|40.46|41.546|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|33.45|34.45|9.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|32.57|33.45|9.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40100640000EB|42.79|43.77|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
40200350000NB|1.36|1.6|12.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4040050000000|13.38|14.06|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
44100790000NB|25.67|29.58|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
44100790000SB|25.67|29.58|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
24200520000EB|0.0|1.09|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
24200520000EB|2.54|3.72|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
24200520000EB|5.19|6.4|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
24200520000EB|6.4|7.91|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
24200520000EB|9.59|12.82|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
24200520000EB|24.59|26.77|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|0.06|1.73|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|4.05|6.18|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|9.47|10.14|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|13.75|14.05|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|16.06|19.56|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|19.56|20.79|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|20.79|22.05|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|22.05|23.76|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|23.76|24.86|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|29.19|29.41|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430016000000|32.7|35.38|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430083000000|0.0|6.42|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430083000000|6.42|7.46|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430083000000|7.94|8.06|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430083000000|17.6|18.01|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2430083000000|14.092|17.6|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2440009000000|7.87|9.2|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28100770000NB|8.189|8.98|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28100770000NB|0.69|2.56|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28100770000NB|2.56|5.12|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28100770000NB|5.12|6.9|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200190000NB|2.88|3.87|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200190000NB|5.34|5.4|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200190000NB|5.4|5.5|0.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200190000NB|5.5|6.01|0.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200190000NB|6.01|7.44|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200190000NB|10.76|11.7|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200520000EB|12.97|13.39|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200520000EB|13.44|13.67|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200520000EB|0.0|0.58|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200520000EB|4.12|5.2|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200520000EB|6.96|7.76|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28200520004NB|0.0|0.22|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28204600000EB|0.029|1.06|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28204600000EB|1.33|2.9|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28204600000EB|2.9|3.09|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
