ROUTE_ID,BMP,EMP,data
3100866000000,0.0,0.068,ARNOLD
3100867000000,0.0,0.455,ARNOLD
3100868000000,0.0,0.028,ARNOLD
3100869000000,0.0,0.157,ARNOLD
3100870000000,0.0,0.265,ARNOLD
3100871000000,0.0,0.039,ARNOLD
3100872000000,0.0,0.053,ARNOLD
3100873000000,0.0,0.182,ARNOLD
3100874000000,0.0,0.15,ARNOLD
3100876000000,0.0,0.045,ARNOLD
3100877000000,0.0,0.087,ARNOLD
3100879000000,0.0,0.186,ARNOLD
3100880000000,0.0,0.235,ARNOLD
3100881000000,0.0,0.984,ARNOLD
3100882000000,0.0,0.027,ARNOLD
3100883000000,0.0,0.436,ARNOLD
3100884000000,0.0,0.363,ARNOLD
3100885000000,0.0,0.1,ARNOLD
3100886000000,0.0,0.354,ARNOLD
3100887000000,0.0,0.125,ARNOLD
3100888000000,0.0,0.134,ARNOLD
3100889000000,0.0,0.121,ARNOLD
3100890000000,0.0,0.089,ARNOLD
3100891000000,0.0,0.296,ARNOLD
3100892000000,0.0,0.172,ARNOLD
3100893000000,0.0,0.29,ARNOLD
3100894000000,0.0,0.333,ARNOLD
3100895000000,0.0,0.653,ARNOLD
3100896000000,0.0,0.021,ARNOLD
3100897000000,0.0,0.189,ARNOLD
3100898000000,0.0,0.231,ARNOLD
3100899000000,0.0,0.179,ARNOLD
3100900000000,0.0,0.197,ARNOLD
3100901000000,0.0,0.651,ARNOLD
3100902000000,0.0,0.22,ARNOLD
3100903000000,0.0,0.262,ARNOLD
3100904000000,0.0,0.054,ARNOLD
3100905000000,0.0,0.056,ARNOLD
3100906000000,0.0,0.047,ARNOLD
3100907000000,0.0,0.429,ARNOLD
3100908000000,0.0,0.459,ARNOLD
3100909000000,0.0,0.197,ARNOLD
3100910000000,0.0,0.119,ARNOLD
3100911000000,0.0,0.057,ARNOLD
3100912000000,0.0,0.292,ARNOLD
3100913000000,0.0,0.088,ARNOLD
3100914000000,0.0,0.132,ARNOLD
3100915000000,0.0,0.288,ARNOLD
3100916000000,0.0,0.139,ARNOLD
3100917000000,0.0,0.173,ARNOLD
3100918000000,0.0,0.144,ARNOLD
3100919000000,0.0,2.103,ARNOLD
3100920000000,0.0,0.392,ARNOLD
3100921000000,0.0,0.214,ARNOLD
3100922000000,0.0,0.039,ARNOLD
3100923000000,0.0,0.721,ARNOLD
3100924000000,0.0,0.121,ARNOLD
3100925000000,0.0,0.459,ARNOLD
3100926000000,0.0,0.158,ARNOLD
3100927000000,0.0,0.222,ARNOLD
3100928000000,0.0,0.479,ARNOLD
3100929000000,0.0,0.219,ARNOLD
3100931000000,0.0,0.028,ARNOLD
3100932000000,0.0,0.101,ARNOLD
3100933000000,0.0,0.081,ARNOLD
3100934000000,0.0,0.023,ARNOLD
3100936000000,0.0,0.061,ARNOLD
3100937000000,0.0,0.131,ARNOLD
3100938000000,0.0,0.166,ARNOLD
3100939000000,0.0,0.117,ARNOLD
3100940000000,0.0,0.31,ARNOLD
3100941000000,0.0,0.255,ARNOLD
3100942000000,0.0,0.22,ARNOLD
3100943000000,0.0,0.097,ARNOLD
3100944000000,0.0,0.259,ARNOLD
3100945000000,0.0,0.299,ARNOLD
3100946000000,0.0,0.168,ARNOLD
3100948000000,0.0,0.064,ARNOLD
3100949000000,0.0,0.143,ARNOLD
3100950000000,0.0,0.133,ARNOLD
3100951000000,0.0,0.042,ARNOLD
3100952000000,0.0,0.095,ARNOLD
3100953000000,0.0,0.283,ARNOLD
3100954000000,0.0,0.144,ARNOLD
3100955000000,0.0,0.133,ARNOLD
3100956000000,0.0,0.269,ARNOLD
3100957000000,0.0,0.046,ARNOLD
3100959000000,0.0,0.325,ARNOLD
3100960000000,0.0,0.153,ARNOLD
3100961000000,0.0,0.164,ARNOLD
3100962000000,0.0,0.178,ARNOLD
3100963000000,0.0,0.15,ARNOLD
3100965000000,0.0,0.178,ARNOLD
3100966000000,0.0,0.035,ARNOLD
3100967000000,0.0,0.298,ARNOLD
3100968000000,0.0,0.1,ARNOLD
3100969000000,0.0,0.056,ARNOLD
3100970000000,0.0,0.09,ARNOLD
3100971000000,0.0,0.089,ARNOLD
3100972000000,0.0,0.428,ARNOLD
3100973000000,0.0,0.292,ARNOLD
3100974000000,0.0,0.033,ARNOLD
3100976000000,0.0,0.14,ARNOLD
3100977000000,0.0,0.08,ARNOLD
3100980000000,0.0,0.08,ARNOLD
3100981000000,0.0,0.659,ARNOLD
3100982000000,0.0,0.032,ARNOLD
3100983000000,0.0,0.072,ARNOLD
3100984000000,0.0,0.135,ARNOLD
3100985000000,0.0,0.264,ARNOLD
3100986000000,0.0,0.252,ARNOLD
3100987000000,0.0,0.415,ARNOLD
3100988000000,0.0,0.091,ARNOLD
3100989000000,0.0,0.096,ARNOLD
3100990000000,0.0,0.242,ARNOLD
3100991000000,0.0,0.036,ARNOLD
3100992000000,0.0,0.078,ARNOLD
3100993000000,0.0,0.206,ARNOLD
3100994000000,0.0,0.616,ARNOLD
3100995000000,0.0,0.094,ARNOLD
3100996000000,0.0,0.331,ARNOLD
3100997000000,0.0,0.131,ARNOLD
3100998000000,0.0,0.162,ARNOLD
3100999000000,0.0,0.333,ARNOLD
3101000000000,0.0,0.099,ARNOLD
3101001000000,0.0,0.079,ARNOLD
3101002000000,0.0,0.118,ARNOLD
3101003000000,0.0,0.082,ARNOLD
3101004000000,0.0,0.119,ARNOLD
3101005000000,0.0,0.13,ARNOLD
3101007000000,0.0,0.216,ARNOLD
3101008000000,0.0,0.067,ARNOLD
3101009000000,0.0,0.194,ARNOLD
3101010000000,0.0,0.068,ARNOLD
3101011000000,0.0,0.583,ARNOLD
3101012000000,0.0,0.057,ARNOLD
3101013000000,0.0,0.37,ARNOLD
3101014000000,0.0,0.034,ARNOLD
3101015000000,0.0,0.169,ARNOLD
3101016000000,0.0,0.412,ARNOLD
3101017000000,0.0,0.081,ARNOLD
3101018000000,0.0,0.534,ARNOLD
3101020000000,0.0,0.048,ARNOLD
3101021000000,0.0,0.229,ARNOLD
3101022000000,0.0,0.118,ARNOLD
3101023000000,0.0,0.042,ARNOLD
3101024000000,0.0,0.158,ARNOLD
3101025000000,0.0,0.233,ARNOLD
3101026000000,0.0,0.277,ARNOLD
3101027000000,0.0,0.324,ARNOLD
3101028000000,0.0,0.292,ARNOLD
3101029000000,0.0,0.172,ARNOLD
3101030000000,0.0,0.354,ARNOLD
3101031000000,0.0,0.092,ARNOLD
3101032000000,0.0,0.126,ARNOLD
3101033000000,0.0,0.098,ARNOLD
3101034000000,0.0,0.222,ARNOLD
3101035000000,0.0,0.278,ARNOLD
3101036000000,0.0,0.143,ARNOLD
3101037000000,0.0,0.752,ARNOLD
3101038000000,0.0,0.136,ARNOLD
3101039000000,0.0,0.021,ARNOLD
3101040000000,0.0,0.154,ARNOLD
3101041000000,0.0,0.032,ARNOLD
3101042000000,0.0,0.101,ARNOLD
3101043000000,0.0,0.059,ARNOLD
3101044000000,0.0,0.193,ARNOLD
3101045000000,0.0,0.035,ARNOLD
3101046000000,0.0,0.129,ARNOLD
3101047000000,0.0,0.086,ARNOLD
3101048000000,0.0,0.056,ARNOLD
3101049000000,0.0,0.145,ARNOLD
3101050000000,0.0,0.141,ARNOLD
3101051000000,0.0,0.371,ARNOLD
3101052000000,0.0,0.556,ARNOLD
3101053000000,0.0,0.261,ARNOLD
3101054000000,0.0,0.186,ARNOLD
3101055000000,0.0,0.235,ARNOLD
3101056000000,0.0,0.039,ARNOLD
3101057000000,0.0,0.067,ARNOLD
3101059000000,0.0,0.065,ARNOLD
3101060000000,0.0,0.591,ARNOLD
3101061000000,0.0,0.037,ARNOLD
3101062000000,0.0,0.314,ARNOLD
3101063000000,0.0,0.274,ARNOLD
3101064000000,0.0,0.162,ARNOLD
3101065000000,0.0,0.076,ARNOLD
3101066000000,0.0,0.123,ARNOLD
3101067000000,0.0,0.341,ARNOLD
3101068000000,0.0,0.152,ARNOLD
3101069000000,0.0,0.087,ARNOLD
3101070000000,0.0,0.178,ARNOLD
3101071000000,0.0,0.194,ARNOLD
3101072000000,0.0,0.189,ARNOLD
3101073000000,0.0,0.143,ARNOLD
3101075000000,0.0,0.309,ARNOLD
3101076000000,0.0,0.892,ARNOLD
3101077000000,0.0,0.148,ARNOLD
3101078000000,0.0,0.309,ARNOLD
3101079000000,0.0,0.109,ARNOLD
3101080000000,0.0,0.104,ARNOLD
3101081000000,0.0,0.058,ARNOLD
3101082000000,0.0,0.297,ARNOLD
3101083000000,0.0,0.108,ARNOLD
3101084000000,0.0,0.45,ARNOLD
3101085000000,0.0,0.147,ARNOLD
3101086000000,0.0,0.081,ARNOLD
3101087000000,0.0,0.075,ARNOLD
3101088000000,0.0,0.262,ARNOLD
3101089000000,0.0,0.266,ARNOLD
3101090000000,0.0,0.111,ARNOLD
3101091000000,0.0,0.569,ARNOLD
3101092000000,0.0,0.507,ARNOLD
3101093000000,0.0,0.144,ARNOLD
3101094000000,0.0,0.177,ARNOLD
3101096000000,0.0,0.245,ARNOLD
3101097000000,0.0,0.206,ARNOLD
3101098000000,0.0,0.595,ARNOLD
3101099000000,0.0,0.045,ARNOLD
3101100000000,0.0,0.149,ARNOLD
3101101000000,0.0,0.073,ARNOLD
3101103000000,0.0,0.146,ARNOLD
3101104000000,0.0,0.016,ARNOLD
3101105000000,0.0,0.291,ARNOLD
3101106000000,0.0,0.152,ARNOLD
3101107000000,0.0,0.116,ARNOLD
3101108000000,0.0,0.051,ARNOLD
3101109000000,0.0,0.062,ARNOLD
3101110000000,0.0,0.289,ARNOLD
3101111000000,0.0,0.151,ARNOLD
3101112000000,0.0,0.044,ARNOLD
3101113000000,0.0,0.094,ARNOLD
3101114000000,0.0,0.411,ARNOLD
3101115000000,0.0,0.06,ARNOLD
3101117000000,0.0,0.714,ARNOLD
3101118000000,0.0,0.188,ARNOLD
3101119000000,0.0,0.335,ARNOLD
3101120000000,0.0,0.085,ARNOLD
3101121000000,0.0,0.102,ARNOLD
3101122000000,0.0,0.072,ARNOLD
3101123000000,0.0,0.059,ARNOLD
3101124000000,0.0,0.083,ARNOLD
3101125000000,0.0,0.083,ARNOLD
3101126000000,0.0,0.035,ARNOLD
3101127000000,0.0,0.274,ARNOLD
3101128000000,0.0,0.081,ARNOLD
3101129000000,0.0,0.121,ARNOLD
3101130000000,0.0,0.185,ARNOLD
3101131000000,0.0,0.294,ARNOLD
3101132000000,0.0,0.1,ARNOLD
3101133000000,0.0,0.604,ARNOLD
3101134000000,0.0,0.12,ARNOLD
3101135000000,0.0,0.15,ARNOLD
3101136000000,0.0,0.121,ARNOLD
3101137000000,0.0,0.05,ARNOLD
3101138000000,0.0,0.036,ARNOLD
3101139000000,0.0,0.103,ARNOLD
3101140000000,0.0,0.292,ARNOLD
3101141000000,0.0,0.015,ARNOLD
3101142000000,0.0,0.147,ARNOLD
3101143000000,0.0,0.088,ARNOLD
3101144000000,0.0,0.27,ARNOLD
3101145000000,0.0,0.122,ARNOLD
3101146000000,0.0,0.173,ARNOLD
3101147000000,0.0,0.025,ARNOLD
3101148000000,0.0,0.94,ARNOLD
3101149000000,0.0,0.144,ARNOLD
3101150000000,0.0,0.573,ARNOLD
3101152000000,0.0,0.371,ARNOLD
3101153000000,0.0,0.053,ARNOLD
3101154000000,0.0,0.17,ARNOLD
3101156000000,0.0,0.299,ARNOLD
3101157000000,0.0,0.163,ARNOLD
3101158000000,0.0,0.12,ARNOLD
3101159000000,0.0,0.269,ARNOLD
3101160000000,0.0,0.253,ARNOLD
3101161000000,0.0,0.405,ARNOLD
3101162000000,0.0,0.051,ARNOLD
3101163000000,0.0,0.758,ARNOLD
3101164000000,0.0,0.028,ARNOLD
3101165000000,0.0,0.203,ARNOLD
3101167000000,0.0,0.102,ARNOLD
3101168000000,0.0,0.077,ARNOLD
3101170000000,0.0,0.1,ARNOLD
3101172000000,0.0,0.095,ARNOLD
3101173000000,0.0,0.037,ARNOLD
3101174000000,0.0,0.094,ARNOLD
3101175000000,0.0,0.108,ARNOLD
3101176000000,0.0,0.154,ARNOLD
3101177000000,0.0,0.226,ARNOLD
3101178000000,0.0,0.129,ARNOLD
3101179000000,0.0,0.196,ARNOLD
3101181000000,0.0,0.154,ARNOLD
3101182000000,0.0,0.084,ARNOLD
3101183000000,0.0,0.199,ARNOLD
3101184000000,0.0,0.097,ARNOLD
3101185000000,0.0,1.75,ARNOLD
3101186000000,0.0,0.082,ARNOLD
3101187000000,0.0,0.471,ARNOLD
3101188000000,0.0,0.46,ARNOLD
3101189000000,0.0,0.058,ARNOLD
3101190000000,0.0,0.216,ARNOLD
3101191000000,0.0,0.303,ARNOLD
3101192000000,0.0,0.17,ARNOLD
3101193000000,0.0,0.091,ARNOLD
3101194000000,0.0,0.049,ARNOLD
3101195000000,0.0,0.106,ARNOLD
3101196000000,0.0,0.035,ARNOLD
3101197000000,0.0,0.028,ARNOLD
3101198000000,0.0,0.336,ARNOLD
3101199000000,0.0,0.247,ARNOLD
3101200000000,0.0,0.138,ARNOLD
3101201000000,0.0,0.221,ARNOLD
3101202000000,0.0,0.056,ARNOLD
3101203000000,0.0,0.023,ARNOLD
3101204000000,0.0,0.06,ARNOLD
3101205000000,0.0,0.024,ARNOLD
3101206000000,0.0,0.082,ARNOLD
3101207000000,0.0,0.061,ARNOLD
3101208000000,0.0,0.084,ARNOLD
3101209000000,0.0,0.135,ARNOLD
3101210000000,0.0,0.05,ARNOLD
3101211000000,0.0,0.055,ARNOLD
3101212000000,0.0,0.164,ARNOLD
3101213000000,0.0,0.118,ARNOLD
3101214000000,0.0,0.087,ARNOLD
3101215000000,0.0,0.06,ARNOLD
3101216000000,0.0,0.185,ARNOLD
3101217000000,0.0,0.101,ARNOLD
3101218000000,0.0,0.087,ARNOLD
3101219000000,0.0,0.157,ARNOLD
3101220000000,0.0,0.029,ARNOLD
3101221000000,0.0,0.223,ARNOLD
3101222000000,0.0,0.143,ARNOLD
3101224000000,0.0,0.176,ARNOLD
3101225000000,0.0,0.217,ARNOLD
3101226000000,0.0,0.131,ARNOLD
3101227000000,0.0,0.854,ARNOLD
3101228000000,0.0,0.323,ARNOLD
3101229000000,0.0,0.029,ARNOLD
3101230000000,0.0,0.164,ARNOLD
3101231000000,0.0,0.049,ARNOLD
3101232000000,0.0,0.226,ARNOLD
3101233000000,0.0,0.168,ARNOLD
3101234000000,0.0,0.078,ARNOLD
3101235000000,0.0,0.332,ARNOLD
3101236000000,0.0,0.059,ARNOLD
3101237000000,0.0,0.486,ARNOLD
3101238000000,0.0,0.199,ARNOLD
3101239000000,0.0,0.074,ARNOLD
3101240000000,0.0,0.03,ARNOLD
3101241000000,0.0,0.142,ARNOLD
3101242000000,0.0,0.1,ARNOLD
3101243000000,0.0,0.232,ARNOLD
3101244000000,0.0,0.174,ARNOLD
3101245000000,0.0,0.306,ARNOLD
3101246000000,0.0,0.337,ARNOLD
3101247000000,0.0,0.115,ARNOLD
3101248000000,0.0,0.326,ARNOLD
3101249000000,0.0,0.45,ARNOLD
3101250000000,0.0,0.124,ARNOLD
3101251000000,0.0,0.474,ARNOLD
3101252000000,0.0,0.142,ARNOLD
3101253000000,0.0,0.299,ARNOLD
3101254000000,0.0,0.235,ARNOLD
3101255000000,0.0,0.05,ARNOLD
3101256000000,0.0,0.176,ARNOLD
3101257000000,0.0,0.156,ARNOLD
3101258000000,0.0,0.338,ARNOLD
3101259000000,0.0,0.078,ARNOLD
3101260000000,0.0,0.088,ARNOLD
3101261000000,0.0,0.188,ARNOLD
3101262000000,0.0,0.079,ARNOLD
3101263000000,0.0,0.304,ARNOLD
3101264000000,0.0,0.175,ARNOLD
3101265000000,0.0,0.078,ARNOLD
3101266000000,0.0,0.211,ARNOLD
3101267000000,0.0,0.257,ARNOLD
3101268000000,0.0,0.101,ARNOLD
3101269000000,0.0,0.133,ARNOLD
3101270000000,0.0,0.322,ARNOLD
3101271000000,0.0,0.056,ARNOLD
3101272000000,0.0,0.347,ARNOLD
3101274000000,0.0,0.046,ARNOLD
3101275000000,0.0,0.029,ARNOLD
3101276000000,0.0,0.059,ARNOLD
3101277000000,0.0,0.158,ARNOLD
3101279000000,0.0,0.076,ARNOLD
3101280000000,0.0,0.121,ARNOLD
3101281000000,0.0,0.14,ARNOLD
3101282000000,0.0,0.158,ARNOLD
3101283000000,0.0,0.15,ARNOLD
3101285000000,0.0,0.199,ARNOLD
3101286000000,0.0,0.09,ARNOLD
3101287000000,0.0,0.101,ARNOLD
3101288000000,0.0,0.114,ARNOLD
3101289000000,0.0,0.187,ARNOLD
3101290000000,0.0,0.223,ARNOLD
3101291000000,0.0,0.306,ARNOLD
3101292000000,0.0,0.249,ARNOLD
3101293000000,0.0,0.533,ARNOLD
3101294000000,0.0,0.255,ARNOLD
3101295000000,0.0,0.153,ARNOLD
3101296000000,0.0,0.118,ARNOLD
3101297000000,0.0,0.277,ARNOLD
3101298000000,0.0,0.174,ARNOLD
3101299000000,0.0,0.024,ARNOLD
3101300000000,0.0,0.222,ARNOLD
3101301000000,0.0,0.161,ARNOLD
3101302000000,0.0,0.237,ARNOLD
3101303000000,0.0,0.55,ARNOLD
3101304000000,0.0,0.247,ARNOLD
3101305000000,0.0,0.308,ARNOLD
3101306000000,0.0,0.172,ARNOLD
3101307000000,0.0,0.226,ARNOLD
3101308000000,0.0,0.098,ARNOLD
3101309000000,0.0,0.1,ARNOLD
3101310000000,0.0,0.061,ARNOLD
3101311000000,0.0,0.063,ARNOLD
3101313000000,0.0,0.358,ARNOLD
3101314000000,0.0,0.079,ARNOLD
3101315000000,0.0,0.112,ARNOLD
3101316000000,0.0,0.046,ARNOLD
3101317000000,0.0,0.274,ARNOLD
3101318000000,0.0,0.197,ARNOLD
3101319000000,0.0,0.244,ARNOLD
3101320000000,0.0,0.048,ARNOLD
3101321002500,0.0,0.002,ARNOLD
3101322000000,0.0,0.123,ARNOLD
3101323000000,0.0,0.118,ARNOLD
3101324000000,0.0,0.364,ARNOLD
3101325000000,0.0,0.055,ARNOLD
3101326000000,0.0,0.1,ARNOLD
3101328000000,0.0,0.139,ARNOLD
3101329000000,0.0,0.055,ARNOLD
3101330000000,0.0,0.141,ARNOLD
3101331000000,0.0,0.108,ARNOLD
3101332000000,0.0,0.411,ARNOLD
3101333000000,0.0,0.26,ARNOLD
3101334000000,0.0,0.072,ARNOLD
3101335000000,0.0,0.12,ARNOLD
3101336000000,0.0,0.039,ARNOLD
3101337000000,0.0,0.085,ARNOLD
3101338000000,0.0,0.01,ARNOLD
3101339000000,0.0,0.199,ARNOLD
3101340000000,0.0,0.191,ARNOLD
3101341000000,0.0,0.323,ARNOLD
3101342000000,0.0,0.135,ARNOLD
3101343000000,0.0,0.082,ARNOLD
3101344000000,0.0,0.047,ARNOLD
3101345000000,0.0,0.203,ARNOLD
3101346000000,0.0,0.18,ARNOLD
3101347000000,0.0,0.657,ARNOLD
3101348000000,0.0,0.032,ARNOLD
3101349000000,0.0,0.138,ARNOLD
3101350000000,0.0,0.281,ARNOLD
3101351000000,0.0,0.129,ARNOLD
3101352000000,0.0,0.135,ARNOLD
3101353000000,0.0,0.599,ARNOLD
3101354000000,0.0,0.111,ARNOLD
3101355000000,0.0,0.114,ARNOLD
3101356000000,0.0,0.158,ARNOLD
3101357000000,0.0,0.163,ARNOLD
3101358000000,0.0,0.074,ARNOLD
3101359000000,0.0,0.073,ARNOLD
3101360000000,0.0,0.065,ARNOLD
3101361000000,0.0,0.255,ARNOLD
3101362000000,0.0,0.15,ARNOLD
3101363000000,0.0,0.211,ARNOLD
3101364000000,0.0,0.034,ARNOLD
3101365000000,0.0,0.102,ARNOLD
3101366000000,0.0,0.085,ARNOLD
3101367000000,0.0,0.026,ARNOLD
3101368000000,0.0,0.213,ARNOLD
3101369000000,0.0,0.127,ARNOLD
3101370000000,0.0,0.129,ARNOLD
3101371000000,0.0,0.175,ARNOLD
3101372000000,0.0,0.179,ARNOLD
3101373000000,0.0,0.095,ARNOLD
3101374000000,0.0,0.085,ARNOLD
3101375000000,0.0,0.072,ARNOLD
3101376000000,0.0,0.108,ARNOLD
3101377000000,0.0,0.209,ARNOLD
3101378000000,0.0,0.101,ARNOLD
3101379000000,0.0,0.087,ARNOLD
3101380000000,0.0,0.041,ARNOLD
3101381000000,0.0,0.104,ARNOLD
3101382000000,0.0,0.299,ARNOLD
3101383000000,0.0,1.105,ARNOLD
3101384000000,0.0,0.026,ARNOLD
3101385000000,0.0,0.039,ARNOLD
3101386000000,0.0,0.027,ARNOLD
3101387000000,0.0,0.063,ARNOLD
3101388000000,0.0,0.123,ARNOLD
3101389000000,0.0,0.403,ARNOLD
3101390000000,0.0,0.235,ARNOLD
3101391000000,0.0,0.033,ARNOLD
3101392000000,0.0,0.104,ARNOLD
3101394000000,0.0,0.073,ARNOLD
3101395000000,0.0,0.057,ARNOLD
3101396000000,0.0,0.128,ARNOLD
3101397000000,0.0,0.095,ARNOLD
3101398000000,0.0,0.046,ARNOLD
3101399000000,0.0,0.079,ARNOLD
3101400000000,0.0,0.233,ARNOLD
3101401000000,0.0,0.039,ARNOLD
3101402000000,0.0,0.254,ARNOLD
3101403000000,0.0,0.041,ARNOLD
3101404000000,0.0,0.035,ARNOLD
3101405000000,0.0,0.025,ARNOLD
3101406000000,0.0,0.056,ARNOLD
3101407000000,0.0,0.316,ARNOLD
3101408000000,0.0,0.023,ARNOLD
3101409000000,0.0,0.097,ARNOLD
3101410000000,0.0,0.109,ARNOLD
3101411000000,0.0,0.091,ARNOLD
3101412000000,0.0,0.124,ARNOLD
3101413000000,0.0,0.067,ARNOLD
3101414000000,0.0,0.183,ARNOLD
3101415000000,0.0,0.078,ARNOLD
3101416000000,0.0,0.24,ARNOLD
3101417000000,0.0,0.024,ARNOLD
3101418000000,0.0,0.025,ARNOLD
3101419000000,0.0,0.161,ARNOLD
3101420000000,0.0,0.022,ARNOLD
3101421000000,0.0,0.234,ARNOLD
3101422000000,0.0,0.099,ARNOLD
3101423000000,0.0,0.037,ARNOLD
3101424000000,0.0,0.052,ARNOLD
3101425000000,0.0,0.093,ARNOLD
3101426000000,0.0,0.02,ARNOLD
3101430000000,0.0,0.089,ARNOLD
3101431000000,0.0,0.061,ARNOLD
3101432000000,0.0,0.068,ARNOLD
3101433000000,0.0,0.308,ARNOLD
3101434000000,0.0,0.08,ARNOLD
3101435000000,0.0,0.015,ARNOLD
3101437000000,0.0,0.067,ARNOLD
3101438000000,0.0,0.218,ARNOLD
3101439000000,0.0,0.096,ARNOLD
3101440000000,0.0,0.065,ARNOLD
3101441000000,0.0,0.1,ARNOLD
3101442000000,0.0,0.121,ARNOLD
3101443000000,0.0,0.057,ARNOLD
3101444000000,0.0,0.165,ARNOLD
3101446000000,0.0,0.144,ARNOLD
3101447000000,0.0,0.04,ARNOLD
3101448000000,0.0,0.116,ARNOLD
3101449000000,0.0,0.072,ARNOLD
3101450000000,0.0,0.131,ARNOLD
3101451000000,0.0,0.132,ARNOLD
3101453000000,0.0,0.051,ARNOLD
3101454000000,0.0,0.042,ARNOLD
3101455000000,0.0,0.052,ARNOLD
3101456000000,0.0,0.276,ARNOLD
3101457000000,0.0,0.051,ARNOLD
3101458000000,0.0,0.195,ARNOLD
3101459000000,0.0,0.21,ARNOLD
3101460000000,0.0,0.092,ARNOLD
3101461000000,0.0,0.034,ARNOLD
3101462000000,0.0,0.135,ARNOLD
3101463000000,0.0,0.06,ARNOLD
3101464000000,0.0,0.066,ARNOLD
3101465000000,0.0,0.066,ARNOLD
3101466000000,0.0,0.052,ARNOLD
3101467000000,0.0,0.09,ARNOLD
3101468000000,0.0,0.027,ARNOLD
3101469000000,0.0,0.078,ARNOLD
3101470000000,0.0,0.609,ARNOLD
3101471000000,0.0,0.021,ARNOLD
3101472000000,0.0,0.085,ARNOLD
3101473000000,0.0,0.069,ARNOLD
3101474000000,0.0,0.07,ARNOLD
3101475000000,0.0,0.103,ARNOLD
3101476000000,0.0,0.045,ARNOLD
3101477000000,0.0,0.394,ARNOLD
3101478000000,0.0,0.024,ARNOLD
3101479000000,0.0,0.126,ARNOLD
3101480000000,0.0,0.131,ARNOLD
3101481000000,0.0,0.59,ARNOLD
3101482000000,0.0,0.158,ARNOLD
3101483000000,0.0,0.352,ARNOLD
3101485000000,0.0,0.232,ARNOLD
3101486000000,0.0,0.093,ARNOLD
3101487000000,0.0,0.27,ARNOLD
3101488000000,0.0,0.09,ARNOLD
3101489000000,0.0,0.132,ARNOLD
3101490000000,0.0,0.388,ARNOLD
3101491000000,0.0,0.133,ARNOLD
3101492000000,0.0,0.151,ARNOLD
3101493000000,0.0,0.057,ARNOLD
3101494000000,0.0,0.275,ARNOLD
3101495000000,0.0,0.604,ARNOLD
3101496000000,0.0,0.025,ARNOLD
3101497000000,0.0,0.185,ARNOLD
3101498000000,0.0,0.067,ARNOLD
3101499000000,0.0,0.162,ARNOLD
3101500000000,0.0,0.03,ARNOLD
3101501000000,0.0,0.035,ARNOLD
3101502000000,0.0,0.075,ARNOLD
3101503000000,0.0,0.067,ARNOLD
3101504000000,0.0,0.123,ARNOLD
3101505000000,0.0,0.103,ARNOLD
3101506000000,0.0,0.121,ARNOLD
3101508000000,0.0,0.16,ARNOLD
3101509000000,0.0,0.077,ARNOLD
3101510000000,0.0,0.026,ARNOLD
3101511000000,0.0,0.026,ARNOLD
3101512000000,0.0,0.105,ARNOLD
3101514000000,0.0,0.316,ARNOLD
3101516000000,0.0,0.529,ARNOLD
3101517000000,0.0,0.173,ARNOLD
3101518000000,0.0,0.101,ARNOLD
3101519000000,0.0,0.129,ARNOLD
3101520000000,0.0,0.515,ARNOLD
3101521000000,0.0,0.015,ARNOLD
3101522000000,0.0,0.311,ARNOLD
3101523000000,0.0,0.276,ARNOLD
3101524000000,0.0,0.102,ARNOLD
3101525000000,0.0,0.106,ARNOLD
3101526000000,0.0,0.833,ARNOLD
3101527000000,0.0,0.155,ARNOLD
3101528000000,0.0,0.123,ARNOLD
3101529000000,0.0,0.246,ARNOLD
3101530000000,0.0,0.182,ARNOLD
3101531000000,0.0,0.163,ARNOLD
3101532000000,0.0,0.012,ARNOLD
3101533000000,0.0,0.127,ARNOLD
3101534000000,0.0,0.289,ARNOLD
3101535000000,0.0,0.059,ARNOLD
3101536000000,0.0,0.058,ARNOLD
3101538000000,0.0,0.27,ARNOLD
3101539000000,0.0,0.358,ARNOLD
3101540000000,0.0,0.111,ARNOLD
3101541000000,0.0,0.037,ARNOLD
3101542000000,0.0,0.038,ARNOLD
3101543000000,0.0,0.031,ARNOLD
3101544000000,0.0,0.032,ARNOLD
3101545000000,0.0,0.021,ARNOLD
3101546000000,0.0,0.524,ARNOLD
3101547000000,0.0,0.45,ARNOLD
3101548000000,0.0,0.089,ARNOLD
3101549000000,0.0,0.054,ARNOLD
3101550000000,0.0,0.112,ARNOLD
3101551000000,0.0,0.02,ARNOLD
3101552000000,0.0,0.024,ARNOLD
3101553000000,0.0,0.092,ARNOLD
3101554000000,0.0,0.039,ARNOLD
3101555000000,0.0,0.126,ARNOLD
3101556000000,0.0,0.106,ARNOLD
3101557000000,0.0,0.265,ARNOLD
3101558000000,0.0,0.018,ARNOLD
3101559000000,0.0,0.416,ARNOLD
3101560000000,0.0,0.181,ARNOLD
3101561000000,0.0,0.058,ARNOLD
3101562000000,0.0,0.159,ARNOLD
3101563000000,0.0,0.048,ARNOLD
3101564000000,0.0,0.158,ARNOLD
3101565000000,0.0,0.088,ARNOLD
3101566000000,0.0,0.09,ARNOLD
3101567000000,0.0,0.044,ARNOLD
3101568000000,0.0,0.078,ARNOLD
3101569000000,0.0,0.131,ARNOLD
3101570000000,0.0,0.022,ARNOLD
3101571000000,0.0,0.135,ARNOLD
