ValueDate,RouteID,BeginPoint,EndPoint,IRI,SURFACE_TYPE,RUTTING,FAULTING,CRACKING_PERCENT
2025,49200330000EB,14.5,14.6,78.1,JCP,0.09,0.0,0.0
2025,49200330000EB,14.6,14.7,54.4,JCP,0.09,0.005,0.0
2025,49200330000EB,14.7,14.8,48.2,JCP,0.07,0.0,0.0
2025,49200330000EB,14.8,14.9,46.8,JCP,0.09,0.0,0.0
2025,49200330000EB,14.9,15.0,46.4,JCP,0.08,0.0,0.0
2025,49200330000EB,15.0,15.1,63.6,JCP,0.09,0.007,0.0
2025,49200330000EB,15.1,15.2,48.9,JCP,0.08,0.0,0.0
2025,49200330000EB,15.2,15.3,47.0,JCP,0.09,0.0,0.0
2025,49200330000EB,15.3,15.4,127.8,ASP,0.12,0.0,0.0
2025,49200330000WB,15.3,15.4,104.7,CRC,0.14,0.0,0.0
2025,49200330000WB,15.2,15.3,63.9,JCP,0.12,0.0,0.0
2025,49200330000WB,15.1,15.2,51.6,JCP,0.1,0.0,0.0
2025,49200330000WB,15.0,15.1,59.8,JCP,0.11,0.0,0.0
2025,49200330000WB,14.9,15.0,73.4,JCP,0.11,0.005,4.0
2025,49200330000WB,14.8,14.9,50.2,JCP,0.09,0.013,0.0
2025,49200330000WB,14.7,14.8,50.2,JCP,0.11,0.006,0.0
2025,49200330000WB,14.6,14.7,67.7,JCP,0.1,0.012,0.0
2025,49200330000WB,14.5,14.6,84.3,JCP,0.12,0.023,0.0
2025,49200330000WB,14.4,14.5,75.2,JCP,0.13,0.038,0.0
2025,49200330000WB,14.3,14.4,57.1,JCP,0.11,0.005,0.0
2025,49200330000WB,14.2,14.3,55.4,JCP,0.11,0.006,0.0
2025,49200330000WB,14.1,14.2,70.8,JCP,0.13,0.0,0.0
2025,49200330000WB,14.0,14.1,62.0,JCP,0.11,0.0,0.0
2025,49200330000WB,13.9,14.0,78.4,JCP,0.11,0.01,0.0
2025,49200330000WB,13.8,13.9,56.3,JCP,0.12,0.0,0.0
2025,49200330000WB,13.7,13.8,41.1,JCP,0.11,0.0,0.0
2025,49200330000WB,13.6,13.7,41.3,JCP,0.1,0.0,0.0
2025,49200330000WB,13.5,13.6,45.8,JCP,0.09,0.0,0.0
2025,49200330000WB,13.4,13.5,52.2,JCP,0.1,0.014,0.0
2025,49200330000WB,13.3,13.4,77.9,JCP,0.09,0.008,0.0
2025,49200330000WB,13.2,13.3,78.5,JCP,0.13,0.013,2.0
2025,49200330000WB,13.1,13.2,38.2,JCP,0.12,0.0,0.0
2025,49200330000WB,13.0,13.1,51.8,JCP,0.09,0.008,0.0
2025,49200330000WB,12.9,13.0,74.3,JCP,0.11,0.01,0.0
2025,49200330000WB,12.8,12.9,55.6,JCP,0.1,0.0,0.0
2025,49200330000WB,12.7,12.8,53.0,JCP,0.13,0.0,0.0
2025,49200330000WB,12.6,12.7,83.6,JCP,0.12,0.005,0.0
2025,49200330000WB,12.5,12.6,56.9,JCP,0.13,0.006,0.0
2025,49200330000WB,12.4,12.5,99.9,JCP,0.11,0.0,0.0
2025,49200330000WB,12.3,12.4,85.4,JCP,0.11,0.019,0.0
2025,49200330000WB,12.2,12.3,60.2,JCP,0.11,0.007,0.0
2025,49200330000WB,12.1,12.2,108.4,JCP,0.14,0.016,0.0
2025,49200330000WB,12.0,12.1,43.5,JCP,0.12,0.0,0.0
2025,49200330000WB,11.9,12.0,95.0,JCP,0.11,0.006,0.0
2025,49200330000WB,11.8,11.9,60.5,JCP,0.09,0.004,0.0
2025,49200330000WB,11.7,11.8,84.1,JCP,0.11,0.0,0.0
2025,49200330000WB,11.6,11.7,70.8,JCP,0.09,0.004,2.6
2025,49200330000WB,11.5,11.6,74.5,JCP,0.09,0.0,0.0
2025,49200330000WB,11.4,11.5,57.8,JCP,0.13,0.013,0.0
2025,49200330000WB,11.3,11.4,102.4,JCP,0.13,0.019,0.0
2025,49200330000WB,11.2,11.3,66.7,JCP,0.12,0.01,0.0
2025,49200330000WB,11.1,11.2,64.6,JCP,0.11,0.022,0.0
2025,49200330000WB,11.0,11.1,64.1,JCP,0.1,0.0,0.0
2025,49200330000WB,10.9,11.0,97.8,JCP,0.11,0.0,0.0
2025,49200330000WB,10.8,10.9,60.5,JCP,0.1,0.0,0.0
2025,49200330000WB,10.7,10.8,39.4,JCP,0.08,0.0,0.0
2025,49200330000WB,10.6,10.7,65.8,JCP,0.1,0.005,0.0
2025,49200330000WB,10.5,10.6,66.8,JCP,0.11,0.005,0.0
2025,49200330000WB,10.4,10.5,46.7,JCP,0.09,0.015,0.0
2025,49200330000WB,10.3,10.4,48.4,JCP,0.09,0.006,0.0
2025,49200330000WB,10.2,10.3,49.6,JCP,0.09,0.014,0.0
2025,49200330000WB,10.1,10.2,42.7,JCP,0.09,0.0,0.0
2025,49200330000WB,10.0,10.1,78.4,JCP,0.12,0.015,0.0
2025,49200330000WB,9.9,10.0,81.4,JCP,0.11,0.008,0.0
2025,49200330000WB,9.8,9.9,61.4,JCP,0.06,0.0,0.0
2025,49200330000WB,9.7,9.8,62.3,JCP,0.06,0.012,0.0
2025,49200330000WB,9.6,9.7,81.1,JCP,0.07,0.006,0.0
2025,49200330000WB,9.5,9.6,115.2,CRC,0.09,0.0,0.0
2025,49200330000WB,9.4,9.5,65.5,ASP,0.05,0.0,0.1
2025,49200330000WB,9.3,9.4,54.8,ASP,0.05,0.0,0.0
2025,49200330000WB,9.2,9.3,47.4,ASP,0.06,0.0,0.0
2025,49200330000WB,9.1,9.2,44.0,ASP,0.05,0.0,0.0
2025,49200330000WB,9.0,9.1,57.0,ASP,0.04,0.0,0.0
2025,49200330000WB,8.9,9.0,55.5,ASP,0.05,0.0,0.0
2025,49200330000WB,8.8,8.9,52.3,ASP,0.06,0.0,0.0
2025,49200330000WB,8.7,8.8,51.1,ASP,0.06,0.0,0.0
2025,49200330000WB,8.6,8.7,63.4,ASP,0.12,0.0,0.0
2025,49200330000WB,8.5,8.6,71.2,ASP,0.07,0.0,0.0
2025,49200330000WB,8.4,8.5,53.2,ASP,0.05,0.0,0.0
2025,49200330000WB,8.3,8.4,47.5,ASP,0.06,0.0,0.0
2025,49200330000WB,8.2,8.3,65.2,ASP,0.06,0.0,0.0
2025,49200330000WB,8.1,8.2,59.3,ASP,0.05,0.0,0.0
2025,49200330000WB,8.0,8.1,55.4,ASP,0.05,0.0,0.0
2025,49200330000WB,7.9,8.0,54.7,ASP,0.05,0.0,0.0
2025,49200330000WB,7.8,7.9,51.5,ASP,0.06,0.0,0.0
2025,49200330000WB,7.7,7.8,59.4,ASP,0.05,0.0,0.0
2025,49200330000WB,7.6,7.7,50.2,ASP,0.05,0.0,0.0
2025,49200330000WB,7.5,7.6,60.0,ASP,0.06,0.0,0.0
2025,49200330000WB,7.4,7.5,54.4,ASP,0.06,0.0,0.0
2025,49200330000WB,7.3,7.4,63.4,ASP,0.06,0.0,0.0
2025,49200330000WB,7.2,7.3,71.6,ASP,0.13,0.0,0.0
2025,49200330000WB,7.1,7.2,65.1,ASP,0.07,0.0,0.0
2025,49200330000WB,7.0,7.1,52.3,ASP,0.05,0.0,0.0
2025,49200330000WB,6.9,7.0,52.8,ASP,0.06,0.0,0.0
2025,49200330000WB,6.8,6.9,50.5,ASP,0.05,0.0,0.0
2025,49200330000WB,6.7,6.8,50.3,ASP,0.05,0.0,0.0
2025,49200330000WB,6.6,6.7,50.0,ASP,0.05,0.0,0.0
2025,49200330000WB,6.5,6.6,71.0,ASP,0.05,0.0,0.0
2025,49200330000WB,6.4,6.5,68.7,ASP,0.06,0.0,0.1
2025,49200330000WB,6.3,6.4,115.2,ASP,0.08,0.0,0.0
2025,49200330000WB,6.2,6.3,141.9,CRC,0.14,0.0,0.0
2025,49200330000WB,6.1,6.2,138.0,ASP,0.14,0.0,2.0
2025,49200330000WB,6.0,6.1,133.2,ASP,0.14,0.0,1.3
2025,49200330000WB,5.9,6.0,85.5,ASP,0.15,0.0,2.4
2025,49200330000WB,5.8,5.9,93.6,ASP,0.16,0.0,1.4
2025,49200330000WB,5.7,5.8,82.6,ASP,0.19,0.0,2.4
2025,49200330000WB,5.6,5.7,88.3,ASP,0.19,0.0,1.9
2025,49200330000WB,5.5,5.6,84.6,ASP,0.17,0.0,0.9
2025,49200330000WB,5.4,5.5,157.9,ASP,0.14,0.0,0.2
2025,49200330000WB,5.3,5.4,107.4,ASP,0.1,0.0,0.5
2025,49200330000WB,5.2,5.3,95.4,ASP,0.14,0.0,1.7
2025,49200330000WB,5.1,5.2,97.6,ASP,0.13,0.0,0.7
2025,49200330000WB,5.0,5.1,164.2,ASP,0.11,0.0,0.7
2025,49200330000WB,4.9,5.0,116.6,ASP,0.11,0.0,2.2
2025,49200330000WB,4.8,4.9,98.9,ASP,0.12,0.0,0.2
2025,49200330000WB,4.7,4.8,101.1,ASP,0.15,0.0,0.4
2025,49200330000WB,4.6,4.7,96.0,ASP,0.15,0.0,0.3
2025,49200330000WB,4.5,4.6,105.2,ASP,0.16,0.0,0.2
2025,49200330000WB,4.4,4.5,153.0,CRC,0.14,0.0,0.0
2025,49200330000WB,4.3,4.4,106.1,ASP,0.22,0.0,3.2
2025,49200330000WB,4.2,4.3,94.9,ASP,0.21,0.0,1.4
2025,49200330000WB,4.1,4.2,93.3,ASP,0.21,0.0,3.0
2025,49200330000WB,4.0,4.1,109.0,ASP,0.18,0.0,3.9
2025,49200330000WB,3.9,4.0,111.5,ASP,0.19,0.0,9.5
2025,49200330000WB,3.8,3.9,132.8,ASP,0.3,0.0,11.0
2025,49200330000WB,3.7,3.8,101.4,ASP,0.19,0.0,3.4
2025,49200330000WB,3.6,3.7,74.0,ASP,0.18,0.0,17.3
2025,49200330000WB,3.5,3.6,56.0,ASP,0.18,0.0,7.9
2025,49200330000WB,3.4,3.5,79.8,ASP,0.18,0.0,2.7
2025,49200330000WB,3.3,3.4,61.2,ASP,0.19,0.0,1.7
2025,49200330000WB,3.2,3.3,59.8,ASP,0.17,0.0,1.1
2025,49200330000WB,3.1,3.2,72.9,ASP,0.17,0.0,0.8
2025,49200330000WB,3.0,3.1,105.1,ASP,0.19,0.0,1.3
2025,49200330000WB,2.9,3.0,72.2,ASP,0.21,0.0,2.6
2025,49200330000WB,2.8,2.9,56.3,ASP,0.21,0.0,2.9
2025,49200330000WB,2.7,2.8,45.6,ASP,0.17,0.0,0.1
2025,49200330000WB,2.6,2.7,76.7,ASP,0.17,0.0,0.1
2025,49200330000WB,2.5,2.6,64.0,ASP,0.18,0.0,0.7
2025,49200330000WB,2.4,2.5,63.0,ASP,0.2,0.0,0.4
2025,49200330000WB,2.3,2.4,55.2,ASP,0.2,0.0,0.0
2025,49200330000WB,2.2,2.3,58.3,ASP,0.2,0.0,0.4
2025,49200330000WB,2.1,2.2,61.6,ASP,0.14,0.0,1.3
2025,49200330000WB,2.0,2.1,57.7,ASP,0.17,0.0,0.4
2025,49200330000WB,1.9,2.0,59.5,ASP,0.18,0.0,3.1
2025,49200330000WB,1.8,1.9,63.8,ASP,0.15,0.0,2.6
2025,49200330000WB,1.7,1.8,84.6,ASP,0.14,0.0,0.0
2025,49200330000WB,1.6,1.7,73.2,ASP,0.15,0.0,0.1
2025,49200330000WB,1.5,1.6,53.5,ASP,0.13,0.0,0.3
2025,49200330000WB,1.4,1.5,64.4,ASP,0.14,0.0,0.1
2025,49200330000WB,1.3,1.4,54.1,ASP,0.14,0.0,0.2
2025,49200330000WB,1.2,1.3,71.1,ASP,0.16,0.0,0.2
2025,49200330000WB,1.1,1.2,48.6,ASP,0.16,0.0,2.8
2025,49200330000WB,1.0,1.1,64.2,ASP,0.14,0.0,13.0
2025,49200330000WB,0.9,1.0,56.2,ASP,0.2,0.0,4.6
2025,49200330000WB,0.8,0.9,59.2,ASP,0.16,0.0,6.3
2025,49200330000WB,0.7,0.8,56.1,ASP,0.2,0.0,4.3
2025,49200330000WB,0.6,0.7,59.1,ASP,0.19,0.0,14.1
2025,49200330000WB,0.5,0.6,55.2,ASP,0.15,0.0,8.3
2025,49200330000WB,0.4,0.5,52.9,ASP,0.13,0.0,5.8
2025,49200330000WB,0.3,0.4,56.4,ASP,0.2,0.0,2.2
2025,49200330000WB,0.2,0.3,50.2,ASP,0.2,0.0,3.1
2025,49200330000WB,0.1,0.2,54.2,ASP,0.18,0.0,5.1
2025,49200330000WB,0.0,0.1,55.8,ASP,0.16,0.0,4.7
2025,49201190000NB,5.05,5.1,133.8,JCP,0.14,0.0,0.0
2025,49201190000NB,5.1,5.2,185.8,JCP,0.1,0.068,11.1
2025,49201190000NB,5.2,5.3,92.9,ASP,0.11,0.0,0.0
2025,49201190000NB,5.3,5.4,97.4,ASP,0.08,0.0,0.0
2025,49201190000NB,5.4,5.5,131.9,ASP,0.07,0.0,0.0
2025,49201190000NB,5.5,5.6,67.0,ASP,0.09,0.0,0.0
2025,49201190000NB,5.6,5.7,69.8,ASP,0.08,0.0,0.0
2025,49201190000NB,5.7,5.8,74.1,ASP,0.08,0.0,0.0
2025,49201190000NB,5.8,5.9,83.4,ASP,0.09,0.0,0.0
2025,49201190000NB,5.9,6.0,71.8,ASP,0.09,0.0,0.0
2025,49201190000NB,6.0,6.1,65.5,ASP,0.09,0.0,0.0
2025,49201190000NB,6.1,6.2,50.7,ASP,0.08,0.0,0.0
2025,49201190000NB,6.2,6.3,71.3,ASP,0.07,0.0,0.0
2025,49201190000NB,6.3,6.4,72.0,ASP,0.11,0.0,0.0
2025,49201190000NB,6.4,6.5,54.9,ASP,0.09,0.0,0.0
2025,49201190000NB,6.5,6.6,68.2,ASP,0.09,0.0,0.0
2025,49201190000NB,6.6,6.7,82.8,ASP,0.07,0.0,0.0
2025,49201190000NB,6.7,6.8,53.1,ASP,0.06,0.0,0.0
2025,49201190000NB,6.8,6.9,66.5,ASP,0.05,0.0,0.0
2025,49201190000NB,6.9,7.0,81.2,ASP,0.05,0.0,0.0
2025,49201190000NB,7.0,7.1,54.0,ASP,0.06,0.0,0.0
2025,49201190000NB,7.1,7.2,63.2,ASP,0.06,0.0,0.0
2025,49201190000NB,7.2,7.3,112.4,ASP,0.08,0.0,0.0
2025,49201190000NB,7.3,7.4,75.7,ASP,0.09,0.0,0.0
2025,49201190000NB,7.4,7.5,73.1,ASP,0.07,0.0,0.0
2025,49201190000NB,7.5,7.6,65.7,ASP,0.06,0.0,0.0
2025,49201190000NB,7.6,7.7,73.6,ASP,0.08,0.0,0.0
2025,49201190000NB,7.7,7.8,76.5,ASP,0.07,0.0,0.0
2025,49201190000NB,7.8,7.9,62.7,ASP,0.07,0.0,0.0
2025,49201190000NB,7.9,8.0,69.7,ASP,0.07,0.0,0.0
2025,49201190000NB,8.0,8.1,93.7,ASP,0.09,0.0,0.0
2025,49201190000NB,8.1,8.2,72.0,ASP,0.07,0.0,0.0
2025,49201190000NB,8.2,8.3,66.1,ASP,0.08,0.0,0.0
2025,49201190000NB,8.3,8.4,77.4,ASP,0.07,0.0,0.0
2025,49201190000NB,8.4,8.5,87.3,ASP,0.13,0.0,25.0
2025,49201190000NB,8.5,8.6,80.9,ASP,0.13,0.0,4.7
2025,49201190000NB,8.6,8.7,95.8,ASP,0.15,0.0,26.8
2025,49201190000NB,8.7,8.8,103.7,ASP,0.19,0.0,29.2
2025,49201190000NB,8.8,8.9,103.7,ASP,0.16,0.0,36.1
2025,49201190000NB,8.9,9.0,97.9,ASP,0.18,0.0,10.3
2025,49201190000NB,9.0,9.1,91.9,ASP,0.18,0.0,22.2
2025,49201190000NB,9.1,9.2,92.4,ASP,0.13,0.0,8.9
2025,49201190000NB,9.2,9.3,100.0,ASP,0.09,0.0,21.7
2025,49201190000NB,9.3,9.4,92.6,ASP,0.16,0.0,5.1
2025,49201190000NB,9.4,9.5,124.5,ASP,0.16,0.0,12.0
2025,49201190000NB,9.5,9.6,133.4,ASP,0.24,0.0,13.8
2025,49201190000NB,9.6,9.7,93.5,ASP,0.19,0.0,15.3
2025,49201190000NB,9.7,9.8,98.9,ASP,0.24,0.0,14.0
2025,49201190000NB,9.8,9.9,123.1,ASP,0.19,0.0,1.7
2025,49201190000NB,9.9,10.0,80.1,ASP,0.16,0.0,1.9
2025,49201190000NB,10.0,10.1,84.5,ASP,0.18,0.0,8.2
2025,49201190000NB,10.1,10.2,96.6,ASP,0.15,0.0,4.1
2025,49201190000NB,10.2,10.3,115.1,ASP,0.16,0.0,3.6
2025,49201190000NB,10.3,10.4,171.8,ASP,0.13,0.0,3.7
2025,49201190000NB,10.4,10.5,106.1,ASP,0.18,0.0,6.3
2025,49201190000NB,10.5,10.6,119.0,ASP,0.16,0.0,6.9
2025,49201190000NB,10.6,10.7,102.7,ASP,0.18,0.0,7.6
2025,49201190000NB,10.7,10.8,95.7,ASP,0.15,0.0,5.7
2025,49201190000NB,10.8,10.9,131.5,ASP,0.16,0.0,6.8
2025,49201190000NB,10.9,11.0,78.5,ASP,0.18,0.0,10.4
2025,49201190000NB,11.0,11.1,106.4,ASP,0.16,0.0,5.5
2025,49201190000NB,11.1,11.2,115.1,ASP,0.19,0.0,11.1
2025,49201190000NB,11.2,11.3,106.1,ASP,0.14,0.0,20.1
2025,49201190000NB,11.3,11.4,107.6,ASP,0.16,0.0,28.8
2025,49201190000NB,11.4,11.5,134.5,ASP,0.17,0.0,17.1
2025,49201190000NB,11.5,11.6,193.1,ASP,0.1,0.0,1.0
2025,49201190000NB,11.6,11.7,64.5,ASP,0.1,0.0,5.4
2025,49201190000NB,11.7,11.8,51.1,ASP,0.11,0.0,4.6
2025,49201190000NB,11.8,11.9,71.6,ASP,0.09,0.0,0.8
2025,49201190000NB,11.9,12.0,89.1,ASP,0.12,0.0,0.1
2025,49201190000NB,12.0,12.1,73.9,ASP,0.09,0.0,6.7
2025,49201190000NB,12.1,12.2,75.1,ASP,0.12,0.0,0.5
2025,49201190000NB,12.2,12.3,76.7,ASP,0.12,0.0,14.7
2025,49201190000NB,12.3,12.4,87.9,ASP,0.12,0.0,10.6
2025,49201190000NB,12.4,12.5,81.6,ASP,0.11,0.0,0.1
2025,49201190000NB,12.5,12.6,101.7,ASP,0.12,0.0,0.0
2025,49201190000NB,12.6,12.7,90.7,ASP,0.09,0.0,0.6
2025,49201190000NB,12.7,12.8,62.4,ASP,0.09,0.0,2.1
2025,49201190000NB,12.8,12.9,72.1,ASP,0.11,0.0,0.0
2025,49201190000NB,12.9,13.0,69.1,ASP,0.08,0.0,0.0
2025,49201190000NB,13.0,13.1,62.7,ASP,0.08,0.0,0.1
2025,49201190000NB,13.1,13.2,85.1,ASP,0.13,0.0,2.0
2025,49201190000NB,13.2,13.3,61.8,ASP,0.16,0.0,2.3
2025,49201190000NB,13.3,13.4,92.3,ASP,0.1,0.0,0.3
2025,49201190000NB,13.4,13.5,69.3,ASP,0.11,0.0,0.1
2025,49201190000NB,13.5,13.56,145.6,ASP,0.09,0.0,0.0
2025,50100640000EB,0.0,0.1,103.4,CRC,0.11,0.0,0.0
2025,50100640000EB,0.1,0.2,93.6,ASP,0.12,0.0,1.5
2025,50100640000EB,0.2,0.3,33.7,ASP,0.12,0.0,0.9
2025,50100640000EB,0.3,0.4,30.7,ASP,0.14,0.0,1.6
2025,50100640000EB,0.4,0.5,31.8,ASP,0.17,0.0,1.4
2025,50100640000EB,0.5,0.6,33.2,ASP,0.14,0.0,2.2
2025,50100640000EB,0.6,0.7,26.2,ASP,0.15,0.0,0.1
2025,50100640000EB,0.7,0.8,28.2,ASP,0.14,0.0,0.6
2025,50100640000EB,0.8,0.9,32.4,ASP,0.13,0.0,0.7
2025,50100640000EB,0.9,1.0,29.8,ASP,0.14,0.0,0.1
2025,50100640000EB,1.0,1.1,31.9,ASP,0.13,0.0,0.2
2025,50100640000EB,1.1,1.2,35.1,ASP,0.15,0.0,0.8
2025,50100640000EB,1.2,1.3,83.2,ASP,0.15,0.0,2.4
2025,50100640000EB,1.3,1.4,155.5,ASP,0.11,0.0,1.5
2025,50100640000EB,1.4,1.5,62.1,ASP,0.1,0.0,2.3
2025,50100640000EB,1.5,1.6,32.8,ASP,0.09,0.0,1.2
2025,50100640000EB,1.6,1.7,36.4,ASP,0.11,0.0,1.6
2025,50100640000EB,1.7,1.8,181.3,ASP,0.09,0.0,0.1
2025,50100640000EB,1.8,1.9,94.1,ASP,0.1,0.0,3.2
2025,50100640000EB,1.9,2.0,59.2,ASP,0.1,0.0,2.2
2025,50100640000EB,2.0,2.1,153.4,CRC,0.12,0.0,0.0
2025,50100640000EB,2.1,2.2,122.8,CRC,0.1,0.0,0.0
2025,50100640000EB,2.2,2.3,177.3,CRC,0.13,0.0,0.0
2025,50100640000EB,2.3,2.4,62.5,ASP,0.12,0.0,6.6
2025,50100640000EB,2.4,2.5,50.7,ASP,0.12,0.0,13.9
2025,50100640000EB,2.5,2.6,45.2,ASP,0.13,0.0,6.3
2025,50100640000EB,2.6,2.7,121.2,ASP,0.16,0.0,8.8
2025,50100640000EB,2.7,2.8,107.3,CRC,0.13,0.0,0.0
2025,50100640000EB,2.8,2.9,51.5,ASP,0.17,0.0,3.5
2025,50100640000EB,2.9,3.0,38.7,ASP,0.16,0.0,5.2
2025,50100640000EB,3.0,3.1,59.6,ASP,0.15,0.0,8.8
2025,50100640000EB,3.1,3.2,40.1,ASP,0.15,0.0,6.3
2025,50100640000EB,3.2,3.3,50.7,ASP,0.16,0.0,5.0
2025,50100640000EB,3.3,3.4,60.8,ASP,0.16,0.0,7.1
2025,50100640000EB,3.4,3.5,54.5,ASP,0.18,0.0,3.1
2025,50100640000EB,3.5,3.6,45.8,ASP,0.18,0.0,4.4
2025,50100640000EB,3.6,3.7,55.5,ASP,0.16,0.0,4.2
2025,50100640000EB,3.7,3.8,54.0,ASP,0.19,0.0,10.1
2025,50100640000EB,3.8,3.9,58.3,ASP,0.21,0.0,7.4
2025,50100640000EB,3.9,4.0,57.7,ASP,0.16,0.0,3.6
2025,50100640000EB,4.0,4.1,90.9,ASP,0.14,0.0,8.5
2025,50100640000EB,4.1,4.2,82.7,ASP,0.1,0.0,5.9
2025,50100640000EB,4.2,4.3,40.0,ASP,0.12,0.0,5.6
2025,50100640000EB,4.3,4.4,39.6,ASP,0.13,0.0,0.4
2025,50100640000EB,4.4,4.5,129.2,CRC,0.12,0.0,0.0
2025,50100640000EB,4.5,4.6,118.0,ASP,0.14,0.0,0.5
2025,50100640000EB,4.6,4.7,35.5,ASP,0.14,0.0,0.4
2025,50100640000EB,4.7,4.8,41.6,ASP,0.15,0.0,0.8
2025,50100640000EB,4.8,4.9,32.8,ASP,0.17,0.0,0.5
2025,50100640000EB,4.9,5.0,36.3,ASP,0.17,0.0,2.0
2025,50100640000EB,5.0,5.1,55.6,ASP,0.13,0.0,2.2
2025,50100640000EB,5.1,5.2,31.7,ASP,0.14,0.0,2.6
2025,50100640000EB,5.2,5.3,79.7,ASP,0.12,0.0,0.2
2025,50100640000EB,5.3,5.4,135.9,CRC,0.1,0.0,0.0
2025,50100640000EB,5.4,5.5,44.6,ASP,0.14,0.0,0.2
2025,50100640000EB,5.5,5.6,43.1,ASP,0.14,0.0,0.8
2025,50100640000EB,5.6,5.7,65.9,ASP,0.18,0.0,13.4
2025,50100640000EB,5.7,5.8,87.9,ASP,0.32,0.0,33.0
2025,50100640000EB,5.8,5.87,44.4,ASP,0.3,0.0,28.3
2025,50100640000WB,5.8,5.87,106.3,ASP,0.18,0.0,14.9
2025,50100640000WB,5.7,5.8,73.8,ASP,0.13,0.0,13.3
2025,50100640000WB,5.6,5.7,39.0,ASP,0.17,0.0,1.6
2025,50100640000WB,5.5,5.6,54.3,ASP,0.14,0.0,2.8
2025,50100640000WB,5.4,5.5,41.6,ASP,0.13,0.0,6.1
2025,50100640000WB,5.3,5.4,143.6,CRC,0.11,0.0,0.0
2025,50100640000WB,5.2,5.3,198.2,ASP,0.13,0.0,2.1
2025,50100640000WB,5.1,5.2,46.7,ASP,0.13,0.0,1.7
2025,50100640000WB,5.0,5.1,87.5,ASP,0.17,0.0,7.9
2025,50100640000WB,4.9,5.0,53.4,ASP,0.17,0.0,3.7
2025,50100640000WB,4.8,4.9,47.9,ASP,0.14,0.0,1.5
2025,50100640000WB,4.7,4.8,44.5,ASP,0.15,0.0,0.9
2025,50100640000WB,4.6,4.7,50.5,ASP,0.16,0.0,0.8
2025,50100640000WB,4.5,4.6,81.4,ASP,0.15,0.0,0.0
2025,50100640000WB,4.4,4.5,124.7,CRC,0.1,0.0,0.0
2025,50100640000WB,4.3,4.4,61.2,ASP,0.2,0.0,0.5
2025,50100640000WB,4.2,4.3,39.0,ASP,0.17,0.0,0.9
2025,50100640000WB,4.1,4.2,54.2,ASP,0.15,0.0,1.7
2025,50100640000WB,4.0,4.1,140.7,ASP,0.16,0.0,12.4
2025,50100640000WB,3.9,4.0,88.6,ASP,0.16,0.0,3.8
2025,50100640000WB,3.8,3.9,57.4,ASP,0.12,0.0,2.8
2025,50100640000WB,3.7,3.8,51.6,ASP,0.15,0.0,0.6
2025,50100640000WB,3.6,3.7,47.5,ASP,0.14,0.0,0.2
2025,50100640000WB,3.5,3.6,51.2,ASP,0.15,0.0,0.2
2025,50100640000WB,3.4,3.5,51.5,ASP,0.13,0.0,1.6
2025,50100640000WB,3.3,3.4,35.0,ASP,0.13,0.0,0.3
2025,50100640000WB,3.2,3.3,34.9,ASP,0.11,0.0,0.0
2025,50100640000WB,3.1,3.2,47.6,ASP,0.14,0.0,0.5
2025,50100640000WB,3.0,3.1,51.6,ASP,0.15,0.0,4.6
2025,50100640000WB,2.9,3.0,61.8,ASP,0.16,0.0,1.8
2025,50100640000WB,2.8,2.9,50.3,ASP,0.16,0.0,3.9
2025,50100640000WB,2.7,2.8,111.3,ASP,0.15,0.0,4.7
2025,50100640000WB,2.6,2.7,105.0,CRC,0.12,0.0,0.0
2025,50100640000WB,2.5,2.6,56.5,ASP,0.15,0.0,3.7
2025,50100640000WB,2.4,2.5,53.1,ASP,0.13,0.0,5.3
2025,50100640000WB,2.3,2.4,56.7,ASP,0.15,0.0,3.6
2025,50100640000WB,2.2,2.3,96.0,ASP,0.14,0.0,0.4
2025,50100640000WB,2.1,2.2,124.6,CRC,0.1,0.0,0.0
2025,50100640000WB,2.0,2.1,125.0,CRC,0.1,0.0,0.0
2025,50100640000WB,1.9,2.0,93.8,ASP,0.16,0.0,0.0
2025,50100640000WB,1.8,1.9,35.0,ASP,0.14,0.0,0.0
2025,50100640000WB,1.7,1.8,160.8,ASP,0.11,0.0,0.0
2025,50100640000WB,1.6,1.7,55.6,ASP,0.1,0.0,0.0
2025,50100640000WB,1.5,1.6,35.7,ASP,0.12,0.0,0.3
2025,50100640000WB,1.4,1.5,34.8,ASP,0.1,0.0,5.9
2025,50100640000WB,1.3,1.4,58.1,ASP,0.12,0.0,4.9
2025,50100640000WB,1.2,1.3,144.7,ASP,0.13,0.0,6.4
2025,50100640000WB,1.1,1.2,43.4,ASP,0.11,0.0,0.1
2025,50100640000WB,1.0,1.1,38.1,ASP,0.12,0.0,0.1
2025,50100640000WB,0.9,1.0,35.9,ASP,0.11,0.0,0.2
2025,50100640000WB,0.8,0.9,33.4,ASP,0.1,0.0,0.6
2025,50100640000WB,0.7,0.8,36.8,ASP,0.13,0.0,0.7
2025,50100640000WB,0.6,0.7,31.0,ASP,0.12,0.0,0.8
2025,50100640000WB,0.5,0.6,39.2,ASP,0.14,0.0,1.8
2025,50100640000WB,0.4,0.5,35.7,ASP,0.14,0.0,0.2
2025,50100640000WB,0.3,0.4,37.6,ASP,0.13,0.0,0.2
2025,50100640000WB,0.2,0.3,33.8,ASP,0.11,0.0,1.3
2025,50100640000WB,0.1,0.2,78.0,ASP,0.11,0.0,0.6
