RouteID,BMP,EMP,base_type_4_ValueNumeric,base_type_5_ValueNumeric,base_type_6_ValueNumeric
41200190000NB,1,1.1,3,3.000,3.0
41200190000NB,1.1,1.2,3,3.000,3.0
41200190000NB,1.2,1.3,3,3.000,3.0
41200190000NB,1.3,1.4,3,3.000,3.0
41200190000NB,1.4,1.5,3,3.000,3.0
41200190000NB,1.5,1.6,3,3.000,3.0
41200190000NB,1.6,1.7,3,3.000,3.0
41200190000NB,1.7,1.8,3,3.000,3.0
41200190000NB,1.8,1.9,3,3.000,3.0
41200190000NB,1.9,2,3,3.000,3.0
41200190000NB,2,2.1,3,3.000,3.0
41200190000NB,2.1,2.17,3,3.000,3.0
41200190000NB,2.17,2.2,3,3.000,3.0
41200190000NB,2.2,2.3,3,3.000,3.0
41200190000NB,2.3,2.4,3,3.000,3.0
41200190000NB,2.4,2.5,3,3.000,3.0
41200190000NB,2.5,2.6,3,3.000,3.0
41200190000NB,2.6,2.7,3,3.000,3.0
41200190000NB,2.7,2.8,3,3.000,3.0
41200190000NB,2.8,2.9,3,3.000,3.0
41200190000NB,2.9,3,3,3.000,3.0
41200190000NB,3,3.1,3,3.000,3.0
41200190000NB,3.1,3.2,3,3.000,3.0
41200190000NB,3.2,3.3,3,3.000,3.0
41200190000NB,3.3,3.4,3,3.000,3.0
41200190000NB,3.4,3.5,3,3.000,3.0
41200190000NB,3.5,3.6,3,3.000,3.0
41200190000NB,3.6,3.7,3,3.000,3.0
41200190000NB,3.7,3.8,3,3.000,3.0
41200190000NB,3.8,3.9,3,3.000,3.0
41200190000NB,3.9,4,3,3.000,3.0
41200190000NB,4,4.1,3,3.000,3.0
41200190000NB,4.1,4.2,3,3.000,3.0
41200190000NB,4.2,4.3,3,3.000,3.0
41200190000NB,4.3,4.4,3,3.000,3.0
41200190000NB,4.4,4.5,3,3.000,3.0
41200190000NB,4.5,4.6,3,3.000,3.0
41200190000NB,4.6,4.7,3,3.000,3.0
41200190000NB,4.7,4.8,3,3.000,3.0
41200190000NB,4.8,4.9,3,3.000,3.0
41200190000NB,4.9,5,3,3.000,3.0
41200190000NB,5,5.1,3,3.000,3.0
41200190000NB,5.1,5.2,3,3.000,3.0
41200190000NB,5.2,5.3,3,3.000,3.0
41200190000NB,5.3,5.4,3,3.000,3.0
41200190000NB,5.4,5.5,3,3.000,3.0
41200190000NB,5.5,5.6,3,3.000,3.0
41200190000NB,5.6,5.7,3,3.000,3.0
41200190000NB,5.7,5.8,3,3.000,3.0
41200190000NB,5.8,5.9,3,3.000,3.0
41200190000NB,5.9,6,3,3.000,3.0
41200190000NB,6,6.1,3,3.000,3.0
41200190000NB,6.1,6.2,3,3.000,3.0
41200190000NB,6.2,6.3,3,3.000,3.0
41200190000NB,6.3,6.4,3,3.000,3.0
41200190000NB,6.4,6.47,3,3.000,3.0
41200190000NB,16.669,16.7,3,3.000,3.0
41200190000NB,16.7,16.8,3,3.000,3.0
41200190000NB,16.8,16.9,3,3.000,3.0
41200190000NB,16.9,16.925,3,3.000,3.0
41200190000NB,17.18,17.2,3,3.000,3.0
41200190000NB,17.2,17.3,3,3.000,3.0
41200190000NB,17.3,17.4,3,3.000,3.0
41200190000NB,17.4,17.5,3,3.000,3.0
41200190000NB,17.5,17.6,3,3.000,3.0
41200190000NB,17.6,17.7,3,3.000,3.0
41200190000NB,17.7,17.8,3,3.000,3.0
41200190000NB,17.8,17.9,3,3.000,3.0
41200190000NB,17.9,17.95,3,3.000,3.0
41200190000NB,18.31,18.4,3,3.000,3.0
41200190000NB,18.4,18.408,3,3.000,3.0
41200190000NB,18.408,18.41,3,3.000,3.0
41200190000NB,18.41,18.5,3,3.000,3.0
41200190000NB,18.5,18.6,3,3.000,3.0
41200190000NB,18.6,18.635,3,3.000,3.0
41200190000NB,18.635,18.64,3,3.000,3.0
41200190000NB,18.64,18.7,3,3.000,3.0
41200190000NB,18.7,18.8,3,3.000,3.0
41200190000NB,18.8,18.9,3,3.000,3.0
41200190000NB,18.9,19,3,3.000,3.0
41200190000NB,19,19.1,3,3.000,3.0
41200190000NB,19.1,19.2,3,3.000,3.0
41200190000NB,19.2,19.3,3,3.000,3.0
41200190000NB,19.3,19.329,3,3.000,3.0
41200190000NB,19.329,19.33,3,3.000,3.0
41200190000NB,19.8,19.9,3,3.000,3.0
41200190000NB,19.9,20,3,3.000,3.0
41200190000NB,20,20.1,3,3.000,3.0
41200190000NB,20.1,20.2,3,3.000,3.0
41200190000NB,20.2,20.3,3,3.000,3.0
41200190000NB,20.3,20.4,3,3.000,3.0
41200190000NB,20.4,20.5,3,3.000,3.0
41200190000NB,20.5,20.6,3,3.000,3.0
41200190000NB,20.6,20.7,3,3.000,3.0
41200190000NB,20.7,20.8,3,3.000,3.0
41200190000NB,20.8,20.9,3,3.000,3.0
41200190000NB,20.9,21,3,3.000,3.0
41200190000NB,21,21.1,3,3.000,3.0
41200190000NB,21.1,21.2,3,3.000,3.0
41200190000NB,21.2,21.3,3,3.000,3.0
41200190000NB,21.3,21.4,3,3.000,3.0
41200190000NB,21.4,21.5,3,3.000,3.0
41200190000NB,21.5,21.6,3,3.000,3.0
41200190000NB,21.6,21.61,3,3.000,3.0
41200190000NB,23.31,23.4,3,3.000,3.0
41200190000NB,23.4,23.5,3,3.000,3.0
41200190000NB,23.5,23.6,3,3.000,3.0
41200190000NB,23.6,23.7,3,3.000,3.0
41200190000NB,23.7,23.8,3,3.000,3.0
41200190000NB,23.8,23.9,3,3.000,3.0
41200190000NB,23.9,24,3,3.000,3.0
41200190000NB,24,24.09,3,3.000,3.0
2430016000000,0.06,1.73,3,3.000,3.0
2430016000000,4.05,6.18,3,3.000,3.0
2430016000000,9.47,10.14,3,3.000,3.0
2430016000000,13.75,14.05,3,3.000,3.0
2430016000000,16.06,16.1,3,3.000,3.0
2430016000000,16.1,16.2,3,3.000,3.0
2430016000000,16.2,16.3,3,3.000,3.0
2430016000000,16.3,16.4,3,3.000,3.0
2430016000000,16.4,16.5,3,3.000,3.0
2430016000000,16.5,16.6,3,3.000,3.0
2430016000000,16.6,16.7,3,3.000,3.0
2430016000000,16.7,16.8,3,3.000,3.0
2430016000000,16.8,16.9,3,3.000,3.0
2430016000000,16.9,17,3,3.000,3.0
2430016000000,17,17.1,3,3.000,3.0
2430016000000,17.1,17.2,3,3.000,3.0
2430016000000,17.2,17.3,3,3.000,3.0
2430016000000,17.3,17.4,3,3.000,3.0
2430016000000,17.4,17.5,3,3.000,3.0
2430016000000,17.5,17.6,3,3.000,3.0
2430016000000,17.6,17.7,3,3.000,3.0
2430016000000,17.7,17.8,3,3.000,3.0
2430016000000,17.8,17.9,3,3.000,3.0
2430016000000,17.9,18,3,3.000,3.0
2430016000000,18,18.1,3,3.000,3.0
2430016000000,18.1,18.2,3,3.000,3.0
2430016000000,18.2,18.3,3,3.000,3.0
2430016000000,18.3,18.4,3,3.000,3.0
2430016000000,18.4,18.5,3,3.000,3.0
2430016000000,18.5,18.6,3,3.000,3.0
2430016000000,18.6,18.7,3,3.000,3.0
2430016000000,18.7,18.8,3,3.000,3.0
2430016000000,18.8,18.9,3,3.000,3.0
2430016000000,18.9,19,3,3.000,3.0
2430016000000,19,19.1,3,3.000,3.0
2430016000000,19.1,19.2,3,3.000,3.0
2430016000000,19.2,19.3,3,3.000,3.0
2430016000000,19.3,19.4,3,3.000,3.0
2430016000000,19.4,19.5,3,3.000,3.0
2430016000000,19.5,19.56,3,3.000,3.0
2430016000000,19.56,19.6,3,3.000,3.0
2430016000000,19.6,19.7,3,3.000,3.0
2430016000000,19.7,19.8,3,3.000,3.0
2430016000000,19.8,19.9,3,3.000,3.0
2430016000000,19.9,20,3,3.000,3.0
2430016000000,20,20.1,3,3.000,3.0
2430016000000,20.1,20.156,3,3.000,3.0
2430016000000,20.156,20.2,3,3.000,3.0
2430016000000,20.2,20.3,3,3.000,3.0
2430016000000,20.3,20.4,3,3.000,3.0
2430016000000,20.4,20.5,3,3.000,3.0
2430016000000,20.5,20.6,3,3.000,3.0
2430016000000,20.6,20.7,3,3.000,3.0
2430016000000,20.7,20.79,3,3.000,3.0
2430016000000,20.79,20.8,3,3.000,3.0
2430016000000,20.8,20.9,3,3.000,3.0
2430016000000,20.9,21,3,3.000,3.0
2430016000000,21,21.1,3,3.000,3.0
2430016000000,21.1,21.2,3,3.000,3.0
2430016000000,21.2,21.3,3,3.000,3.0
2430016000000,21.3,21.4,3,3.000,3.0
2430016000000,21.4,21.5,3,3.000,3.0
2430016000000,21.5,21.6,3,3.000,3.0
2430016000000,21.6,21.7,3,3.000,3.0
2430016000000,21.7,21.8,3,3.000,3.0
2430016000000,21.8,21.9,3,3.000,3.0
2430016000000,21.9,22,3,3.000,3.0
2430016000000,22,22.05,3,3.000,3.0
2430016000000,22.05,22.1,3,3.000,3.0
2430016000000,22.1,22.2,3,3.000,3.0
2430016000000,22.2,22.3,3,3.000,3.0
2430016000000,22.3,22.4,3,3.000,3.0
2430016000000,22.4,22.5,3,3.000,3.0
2430016000000,22.5,22.6,3,3.000,3.0
2430016000000,22.6,22.7,3,3.000,3.0
2430016000000,22.7,22.8,3,3.000,3.0
2430016000000,22.8,22.9,3,3.000,3.0
2430016000000,22.9,23,3,3.000,3.0
2430016000000,23,23.1,3,3.000,3.0
2430016000000,23.1,23.2,3,3.000,3.0
2430016000000,23.2,23.3,3,3.000,3.0
2430016000000,23.3,23.4,3,3.000,3.0
2430016000000,23.4,23.5,3,3.000,3.0
2430016000000,23.5,23.6,3,3.000,3.0
2430016000000,23.6,23.7,3,3.000,3.0
2430016000000,23.7,23.76,3,3.000,3.0
2430016000000,23.76,23.8,3,3.000,3.0
2430016000000,23.8,23.9,3,3.000,3.0
2430016000000,23.9,24,3,3.000,3.0
2430016000000,24,24.1,3,3.000,3.0
2430016000000,24.1,24.2,3,3.000,3.0
2430016000000,24.2,24.3,3,3.000,3.0
2430016000000,24.3,24.4,3,3.000,3.0
2430016000000,24.4,24.5,3,3.000,3.0
2430016000000,24.5,24.6,3,3.000,3.0
2430016000000,24.6,24.7,3,3.000,3.0
2430016000000,24.7,24.8,3,3.000,3.0
2430016000000,24.8,24.86,3,3.000,3.0
2430016000000,29.19,29.2,3,3.000,3.0
2430016000000,29.2,29.3,3,3.000,3.0
2430016000000,29.3,29.4,3,3.000,3.0
2430016000000,29.4,29.41,3,3.000,3.0
2430016000000,32.7,32.8,3,3.000,3.0
2430016000000,32.8,32.9,3,3.000,3.0
2430016000000,32.9,33,3,3.000,3.0
2430016000000,33,33.1,3,3.000,3.0
2430016000000,33.1,33.2,3,3.000,3.0
2430016000000,33.2,33.3,3,3.000,3.0
2430016000000,33.3,33.4,3,3.000,3.0
2430016000000,33.4,33.5,3,3.000,3.0
2430016000000,33.5,33.6,3,3.000,3.0
2430016000000,33.6,33.7,3,3.000,3.0
2430016000000,33.7,33.8,3,3.000,3.0
2430016000000,33.8,33.9,3,3.000,3.0
2430016000000,33.9,34,3,3.000,3.0
2430016000000,34,34.1,3,3.000,3.0
2430016000000,34.1,34.2,3,3.000,3.0
2430016000000,34.2,34.3,3,3.000,3.0
2430016000000,34.3,34.4,3,3.000,3.0
2430016000000,34.4,34.5,3,3.000,3.0
2430016000000,34.5,34.6,3,3.000,3.0
2430016000000,34.6,34.7,3,3.000,3.0
2430016000000,34.7,34.8,3,3.000,3.0
2430016000000,34.8,34.9,3,3.000,3.0
2430016000000,34.9,35,3,3.000,3.0
2430016000000,35,35.1,3,3.000,3.0
2430016000000,35.1,35.2,3,3.000,3.0
2430016000000,35.2,35.3,3,3.000,3.0
2430016000000,35.3,35.38,3,3.000,3.0
41200190023EB,0,0.033,3,3.000,3.0
41200190023EB,0.033,0.034,3,3.000,3.0
41200190023EB,0.034,0.1,3,3.000,3.0
41200190023EB,0.1,0.2,3,3.000,3.0
41200190023EB,0.2,0.3,3,3.000,3.0
41200190023EB,0.3,0.4,3,3.000,3.0
41200190023EB,0.4,0.5,3,3.000,3.0
41200190023EB,0.5,0.6,3,3.000,3.0
41200190023EB,0.6,0.7,3,3.000,3.0
41200190023EB,0.7,0.8,3,3.000,3.0
41200190023EB,0.8,0.9,3,3.000,3.0
41200190023EB,0.9,1,3,3.000,3.0
41200190023EB,1,1.1,3,3.000,3.0
41200190023EB,1.1,1.2,3,3.000,3.0
41200190023EB,1.2,1.3,3,3.000,3.0
41200190023EB,1.3,1.36,3,3.000,3.0
01200330000EB,0,0.1,3,3.000,3.0
01200330000EB,0.1,0.2,3,3.000,3.0
01200330000EB,0.2,0.3,3,3.000,3.0
01200330000EB,0.3,0.4,3,3.000,3.0
01200330000EB,0.4,0.5,3,3.000,3.0
01200330000EB,0.5,0.6,3,3.000,3.0
01200330000EB,0.6,0.7,3,3.000,3.0
01200330000EB,0.7,0.8,3,3.000,3.0
01200330000EB,0.8,0.9,3,3.000,3.0
01200330000EB,0.9,1,3,3.000,3.0
01200330000EB,1,1.1,3,3.000,3.0
01200330000EB,1.1,1.2,3,3.000,3.0
01200330000EB,1.2,1.3,3,3.000,3.0
01200330000EB,1.3,1.4,3,3.000,3.0
01200330000EB,1.4,1.5,3,3.000,3.0
01200330000EB,1.5,1.6,3,3.000,3.0
01200330000EB,1.6,1.7,3,3.000,3.0
01200330000EB,1.7,1.8,3,3.000,3.0
01200330000EB,1.8,1.87,3,3.000,3.0
4140009000000,5.28,5.54,3,3.000,3.0
4140019210000,3.73,5.14,3,3.000,3.0
5530016000000,1.73,1.8,3,3.000,3.0
5530016000000,1.8,1.9,3,3.000,3.0
5530016000000,1.9,2,3,3.000,3.0
5530016000000,2,2.1,3,3.000,3.0
5530016000000,2.1,2.2,3,3.000,3.0
5530016000000,2.2,2.3,3,3.000,3.0
5530016000000,2.3,2.4,3,3.000,3.0
5530016000000,2.4,2.5,3,3.000,3.0
5530016000000,2.5,2.6,3,3.000,3.0
5530016000000,2.6,2.7,3,3.000,3.0
5530016000000,2.7,2.8,3,3.000,3.0
5530016000000,2.8,2.9,3,3.000,3.0
5530016000000,2.9,3,3,3.000,3.0
5530016000000,3,3.1,3,3.000,3.0
5530016000000,3.1,3.2,3,3.000,3.0
5530016000000,3.2,3.3,3,3.000,3.0
5530016000000,3.3,3.33,3,3.000,3.0
5530016000000,6.42,6.5,3,3.000,3.0
5530016000000,6.5,6.6,3,3.000,3.0
5530016000000,6.6,6.7,3,3.000,3.0
5530016000000,6.7,6.8,3,3.000,3.0
5530016000000,6.8,6.9,3,3.000,3.0
5530016000000,6.9,7,3,3.000,3.0
5530016000000,7,7.1,3,3.000,3.0
5530016000000,7.1,7.2,3,3.000,3.0
5530016000000,7.2,7.3,3,3.000,3.0
5530016000000,7.3,7.4,3,3.000,3.0
5530016000000,7.4,7.5,3,3.000,3.0
5530016000000,7.5,7.6,3,3.000,3.0
5530016000000,7.6,7.7,3,3.000,3.0
5530016000000,7.7,7.8,3,3.000,3.0
5530016000000,7.8,7.9,3,3.000,3.0
5530016000000,7.9,8,3,3.000,3.0
5530016000000,8,8.1,3,3.000,3.0
5530016000000,8.1,8.2,3,3.000,3.0
5530016000000,8.2,8.3,3,3.000,3.0
5530016000000,8.3,8.4,3,3.000,3.0
5530016000000,8.4,8.5,3,3.000,3.0
5530016000000,8.5,8.6,3,3.000,3.0
5530016000000,8.6,8.7,3,3.000,3.0
5530016000000,8.7,8.8,3,3.000,3.0
5530016000000,8.8,8.9,3,3.000,3.0
5530016000000,8.9,8.95,3,3.000,3.0
5530016000000,10.99,11,3,3.000,3.0
5530016000000,11,11.1,3,3.000,3.0
5530016000000,11.1,11.2,3,3.000,3.0
5530016000000,11.2,11.3,3,3.000,3.0
5530016000000,11.3,11.4,3,3.000,3.0
4140011000000,0,1.26,3,3.000,3.0
1340045000000,0.66,1.04,2,,
0240005000000,5.9,7.94,,,6.0
4140016160000,0,0.42,3,3.000,3.0
4730093000000,0,0.1,5,7.000,5.0
4730093000000,0.1,0.15,5,7.000,5.0
4730093000000,0.15,0.2,7,7.000,5.0
4730093000000,0.2,0.3,7,7.000,5.0
4730093000000,0.3,0.4,7,7.000,5.0
4730093000000,0.4,0.5,7,7.000,5.0
4730093000000,0.5,0.6,7,7.000,5.0
4730093000000,0.6,0.7,7,7.000,5.0
4730093000000,0.7,0.8,7,7.000,5.0
4730093000000,0.8,0.9,7,7.000,5.0
4730093000000,0.9,0.91,7,7.000,5.0
4730093000000,2.34,7.42,7,,7.0
3830039000000,27.78,28.08,5,5.000,5.0
3940003000000,4.6,7.27,2,2.000,2.0
4530020000000,24.37,24.94,2,,5.0
4530020000000,24.94,25.32,2,,
4530020000000,25.32,32,2,,5.0
4530020000000,32,32.14,2,2.000,5.0
41100640000EB,120,120.1,,6.000,6.0
41100640000EB,120.1,120.5,,,6.0
41100640000EB,120.69,120.7,6,6.000,6.0
41100640000EB,120.7,120.8,6,6.000,6.0
41100640000EB,120.8,120.9,6,6.000,6.0
41100640000EB,120.9,121,6,6.000,6.0
41100640000EB,121,121.1,6,6.000,6.0
41100640000EB,121.1,121.2,6,6.000,6.0
41100640000EB,121.2,121.3,6,6.000,6.0
41100640000EB,121.3,121.4,6,6.000,6.0
41100640000EB,121.4,121.5,6,6.000,6.0
41100640000EB,121.5,121.6,6,6.000,6.0
41100640000EB,121.6,121.7,6,6.000,6.0
41100640000EB,121.7,121.8,6,6.000,6.0
41100640000EB,121.8,121.9,6,6.000,6.0
41100640000EB,121.9,122,6,6.000,6.0
41100640000EB,122,122.1,6,6.000,6.0
41100640000EB,122.1,122.2,6,6.000,6.0
41100640000EB,122.2,122.3,6,6.000,6.0
41100640000EB,122.3,122.4,6,6.000,6.0
41100640000EB,122.4,122.5,6,6.000,6.0
41100640000EB,122.5,122.6,6,6.000,6.0
41100640000EB,122.6,122.62,6,6.000,6.0
41100640000EB,122.62,122.71,,,6.0
41100640000EB,122.71,122.8,6,6.000,6.0
41100640000EB,122.8,122.9,6,6.000,6.0
41100640000EB,122.9,123,6,6.000,6.0
41100640000EB,123,123.1,6,6.000,6.0
41100640000EB,123.1,123.18,6,6.000,6.0
41100640000EB,123.18,123.3,,,6.0
41100640000EB,123.63,123.7,6,6.000,6.0
41100640000EB,123.7,123.8,6,6.000,6.0
41100640000EB,123.8,123.9,6,6.000,6.0
41100640000EB,123.9,124,6,6.000,6.0
41100640000EB,124,124.1,6,6.000,6.0
41100640000EB,124.1,124.2,6,6.000,6.0
41100640000EB,124.2,124.3,6,6.000,6.0
41100640000EB,124.3,124.4,6,6.000,6.0
41100640000EB,124.4,124.47,6,6.000,6.0
41100640000EB,124.9,125.65,,,6.0
41100640000EB,125.65,126.6,,,6.0
41100640000EB,126.65,126.7,6,6.000,6.0
41100640000EB,126.7,126.8,6,6.000,6.0
41100640000EB,126.8,126.9,6,6.000,6.0
41100640000EB,126.9,127,6,6.000,6.0
41100640000EB,127,127.1,6,6.000,6.0
41100640000EB,127.1,127.2,6,6.000,6.0
41100640000EB,127.2,127.3,6,6.000,6.0
41100640000EB,127.3,127.4,6,6.000,6.0
41100640000EB,127.4,127.5,6,6.000,6.0
41100640000EB,127.5,127.58,6,6.000,6.0
41100640000EB,128.91,129,6,6.000,6.0
41100640000EB,129,129.1,6,6.000,6.0
41100640000EB,129.1,129.2,6,6.000,6.0
41100640000EB,129.2,129.3,6,6.000,6.0
41100640000EB,129.3,129.4,6,6.000,6.0
41100640000EB,129.4,129.49,6,6.000,6.0
41100640000EB,129.49,129.5,6,6.000,6.0
41100640000EB,129.5,129.6,6,6.000,6.0
41100640000EB,129.6,129.7,6,6.000,6.0
41100640000EB,129.7,129.8,6,6.000,6.0
41100640000EB,129.8,129.9,6,6.000,6.0
41100640000EB,129.9,130,6,6.000,6.0
41100640000EB,130,130.1,6,6.000,6.0
41100640000EB,130.1,130.2,6,6.000,6.0
41100640000EB,130.2,130.3,6,6.000,6.0
41100640000EB,130.3,130.4,6,6.000,6.0
41100640000EB,130.4,130.5,6,6.000,6.0
41100640000EB,130.5,130.6,6,6.000,6.0
41100640000EB,130.6,130.7,6,6.000,6.0
41100640000EB,130.7,130.8,6,6.000,6.0
41100640000EB,130.8,130.9,6,6.000,6.0
41100640000EB,130.9,131,6,6.000,6.0
41100640000EB,131,131.1,6,6.000,6.0
41100640000EB,131.1,131.2,6,6.000,6.0
41100640000EB,131.2,131.3,6,6.000,6.0
41100640000EB,131.3,131.4,6,6.000,6.0
41100640000EB,131.4,131.5,6,6.000,6.0
41100640000EB,131.5,131.6,6,6.000,6.0
41100640000EB,131.6,131.7,6,6.000,6.0
41100640000EB,131.7,131.8,6,6.000,6.0
41100640000EB,131.8,131.9,6,6.000,6.0
41100640000EB,131.9,132,6,6.000,6.0
41100640000EB,132,132.1,6,6.000,6.0
41100640000EB,132.1,132.2,6,6.000,6.0
41100640000EB,132.2,132.3,6,6.000,6.0
41100640000EB,132.3,132.4,6,6.000,6.0
41100640000EB,132.4,132.5,6,6.000,6.0
41100640000EB,132.5,132.53,6,6.000,6.0
41100640000EB,132.84,132.9,6,6.000,6.0
41100640000EB,132.9,133,6,6.000,6.0
41100640000EB,133,133.1,6,6.000,6.0
41100640000EB,133.1,133.2,6,6.000,6.0
41100640000EB,133.2,133.3,6,6.000,6.0
41100640000EB,133.3,133.4,6,6.000,6.0
41100640000EB,133.4,133.5,6,6.000,6.0
41100640000EB,133.5,133.6,6,6.000,6.0
41100640000EB,133.6,133.7,6,6.000,6.0
41100640000EB,133.7,133.8,6,6.000,6.0
41100640000EB,133.8,133.9,6,6.000,6.0
41100640000EB,133.9,134,6,6.000,6.0
41100640000EB,134,134.1,6,6.000,6.0
41100640000EB,134.1,134.2,6,6.000,6.0
41100640000EB,134.2,134.3,6,6.000,6.0
41100640000EB,134.3,134.4,6,6.000,6.0
41100640000EB,134.4,134.5,6,6.000,6.0
41100640000EB,134.5,134.6,6,6.000,6.0
41100640000EB,134.6,134.7,6,6.000,6.0
41100640000EB,134.7,134.8,6,6.000,6.0
41100640000EB,134.8,134.9,6,6.000,6.0
41100640000EB,134.9,135,6,6.000,6.0
41100640000EB,135,135.1,6,6.000,6.0
41100640000EB,135.1,135.2,6,6.000,6.0
41100640000EB,135.2,135.3,6,6.000,6.0
41100640000EB,135.3,135.4,6,6.000,6.0
41100640000EB,135.4,135.5,6,6.000,6.0
41100640000EB,135.5,135.6,6,6.000,6.0
41100640000EB,135.6,135.7,6,6.000,6.0
41100640000EB,135.7,135.8,6,6.000,6.0
41100640000EB,135.8,135.9,6,6.000,6.0
41100640000EB,135.9,136,6,6.000,6.0
41100640000EB,136,136.1,6,6.000,6.0
41100640000EB,136.1,136.2,6,6.000,6.0
41100640000EB,136.2,136.3,6,6.000,6.0
41100640000EB,136.3,136.4,6,6.000,6.0
41100640000EB,136.4,136.5,6,6.000,6.0
41100640000EB,136.5,136.6,6,6.000,6.0
41100640000EB,136.6,136.7,6,6.000,6.0
41100640000EB,136.7,136.8,6,6.000,6.0
41100640000EB,136.8,136.9,6,6.000,6.0
41100640000EB,136.9,137,6,6.000,6.0
41100640000EB,137,137.1,6,6.000,6.0
41100640000EB,137.1,137.2,6,6.000,6.0
41100640000EB,137.2,137.3,6,6.000,6.0
41100640000EB,137.3,137.4,6,6.000,6.0
41100640000EB,137.4,137.48,6,6.000,6.0
41100640000EB,137.48,137.5,6,6.000,6.0
41100640000EB,137.5,137.6,6,6.000,6.0
41100640000EB,137.6,137.7,6,6.000,6.0
41100640000EB,137.7,137.8,6,6.000,6.0
41100640000EB,137.8,137.9,6,6.000,6.0
41100640000EB,137.9,138,6,6.000,6.0
41100640000EB,138,138.01,6,6.000,6.0
20100770000NB,95.34,95.87,3,,
20100770000NB,95.87,96.15,3,,
20100770000NB,97.22,98.17,3,,
20100770000NB,98.28,99.12,3,3.000,3.0
20100770000NB,99.12,100.07,3,3.000,3.0
20100770000NB,100.07,100.28,3,3.000,3.0
20100770000NB,100.28,100.7,3,3.000,3.0
20100770000NB,100.7,100.78,3,,
20100770000NB,100.78,101,3,3.000,3.0
20100770000NB,101,101.08,3,,
20100770000NB,101.65,102.16,3,3.000,3.0
20100770000NB,102.16,102.66,3,3.000,3.0
20100770000NB,102.66,103.69,3,3.000,3.0
20100770000NB,103.69,104.81,3,3.000,3.0
20100770000NB,104.81,105.002,3,3.000,3.0
20100770000NB,106.17,107.6,3,3.000,3.0
20100770000NB,107.6,110.13,3,,
20100770000NB,110.13,110.78,3,,
20100770000NB,110.78,111.16,3,,
20100770000NB,111.16,112.52,3,,
20100770000NB,112.52,113.47,3,3.000,3.0
20100770000NB,113.47,114.59,3,3.000,3.0
20100770000NB,114.59,116.05,3,3.000,3.0
20100770000NB,116.05,116.66,3,3.000,3.0
20100770000NB,116.66,117.2,3,3.000,3.0
20100770000NB,117.2,117.5,3,,3.0
4140006000000,0,0.14,3,3.000,3.0
4140006000000,0.91,1.13,3,3.000,3.0
3140060000000,0,0.85,1,1.000,1.0
3140060000000,0.85,1.75,1,1.000,1.0
1540011022800,2.75,3.57,2,,
3540004020000,0,0.34,2,,
17200190000NB,18.61,20.62,6,6.000,6.0
09200500000EB,0,3.98,6,6.000,6.0
09200500000EB,3.98,5.61,6,6.000,6.0
09200500000EB,5.63,6.54,6,6.000,6.0
09200500000EB,8.26,8.8,6,6.000,6.0
09200500000EB,8.8,9.75,6,6.000,6.0
09200500000EB,9.75,11.01,6,6.000,6.0
09200500000EB,11.43,12.1,6,6.000,6.0
09200500000EB,12.1,12.96,6,6.000,6.0
09200500000EB,17.75,18.87,6,6.000,6.0
1540009040000,1.47,2.19,2,,
4140019030000,0.387,0.5,3,3.000,3.0
4140019030000,0.5,0.98,3,3.000,3.0
2040022000000,0.86,1.19,5,5.000,5.0
2040022000000,1.19,2.47,5,5.000,5.0
41200190014NB,0,0.1,3,3.000,3.0
41200190014NB,0.1,0.2,3,3.000,3.0
41200190014NB,0.2,0.3,3,3.000,3.0
41200190014NB,0.3,0.4,3,3.000,3.0
41200190014NB,0.4,0.5,3,3.000,3.0
41200190014NB,0.5,0.6,3,3.000,3.0
41200190014NB,0.6,0.7,3,3.000,3.0
41200190014NB,0.7,0.8,3,3.000,3.0
41200190014NB,0.8,0.9,3,3.000,3.0
41200190014NB,0.9,1,3,3.000,3.0
41200190014NB,1,1.1,3,3.000,3.0
41200190014NB,1.1,1.2,3,3.000,3.0
41200190014NB,1.2,1.3,3,3.000,3.0
41200190014NB,1.3,1.4,3,3.000,3.0
41200190014NB,1.4,1.5,3,3.000,3.0
41200190014NB,1.5,1.6,3,3.000,3.0
41200190014NB,1.6,1.7,3,3.000,3.0
41200190014NB,1.7,1.8,3,3.000,3.0
41200190014NB,1.8,1.9,3,3.000,3.0
41200190014NB,1.9,2,3,3.000,3.0
41200190014NB,2,2.1,3,3.000,3.0
41200190014NB,2.1,2.2,3,3.000,3.0
41200190014NB,2.2,2.3,3,3.000,3.0
41200190014NB,2.3,2.4,3,3.000,3.0
41200190014NB,2.4,2.5,3,3.000,3.0
41200190014NB,2.5,2.6,3,3.000,3.0
41200190014NB,2.6,2.63,3,3.000,3.0
41200190014NB,2.63,2.7,3,3.000,3.0
2840007050000,0,0.324,3,3.000,3.0
2840007050000,0.324,0.343,,,3.0
2840007050000,0.343,1.11,3,3.000,3.0
2840007050000,1.11,1.83,3,3.000,3.0
2840007050000,1.836,2.1,3,3.000,3.0
3140049000000,0.66,1.25,1,1.000,1.0
3140061000000,0,0.94,2,2.000,2.0
49200330000EB,0,0.64,,,5.0
49200330000EB,1.22,1.3,5,5.000,5.0
49200330000EB,1.3,1.4,5,5.000,5.0
49200330000EB,1.4,1.5,5,5.000,5.0
49200330000EB,1.5,1.6,5,5.000,5.0
49200330000EB,1.6,1.7,5,5.000,5.0
49200330000EB,1.7,1.8,5,5.000,5.0
