RouteID|BMP|EMP|ValueNumeric|Comments|ValueDate|StateID|BeginDate|ValueText|DataItem
19203400000NB|9.2|9.3|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.3|9.38|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.38|9.4|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.4|9.5|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.6|9.7|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.7|9.8|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.8|9.9|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|9.9|10.0|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.0|10.1|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.1|10.2|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.2|10.3|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.3|10.4|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.4|10.41|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.41|10.5|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.5|10.6|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.6|10.7|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.7|10.8|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.8|10.9|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|10.9|11.0|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.0|11.1|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.1|11.2|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.2|11.3|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.3|11.4|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.4|11.5|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.5|11.6|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.6|11.7|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.7|11.8|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.8|11.86|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|11.9|12.0|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.0|12.047|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.047|12.1|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.1|12.2|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.2|12.3|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.3|12.4|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.4|12.5|10.0|||54|01/01/2023||THICKNESS_RIGID
