RouteID,BMP,EMP,thickness_flexible_10_ValueNumeric,thickness_flexible_11_ValueNumeric,thickness_flexible_12_ValueNumeric
02100810000NB,21.8,21.9,2,2.0,2
02100810000NB,21.9,22,2,2.0,2
02100810000NB,22,22.1,2,2.0,2
02100810000NB,22.1,22.2,2,2.0,2
02100810000NB,22.2,22.3,2,2.0,2
02100810000NB,22.3,22.4,2,2.0,2
02100810000NB,22.4,22.5,2,2.0,2
02100810000NB,22.5,22.6,2,2.0,2
02100810000NB,22.6,22.7,2,2.0,2
02100810000NB,22.7,22.8,2,2.0,2
02100810000NB,22.8,22.9,2,2.0,2
02100810000NB,22.9,23,2,2.0,2
02100810000NB,23,23.1,2,2.0,2
02100810000NB,23.1,23.2,2,2.0,2
02100810000NB,23.2,23.3,2,2.0,2
02100810000NB,23.3,23.4,2,2.0,2
02100810000NB,23.4,23.46,2,2.0,2
02100810000NB,23.46,23.5,2,2.0,2
02100810000NB,23.5,23.6,2,2.0,2
02100810000NB,23.6,23.7,2,2.0,2
02100810000NB,23.7,23.8,2,2.0,2
02100810000NB,23.8,23.9,2,2.0,2
02100810000NB,23.9,24,2,2.0,2
02100810000NB,24,24.1,2,2.0,2
02100810000NB,24.1,24.2,2,2.0,2
02100810000NB,24.2,24.3,2,2.0,2
02100810000NB,24.3,24.4,2,2.0,2
02100810000NB,24.4,24.5,2,2.0,2
02100810000NB,24.5,24.53,2,2.0,2
02100810000NB,24.53,24.6,2,2.0,2
02100810000NB,24.6,24.7,2,2.0,2
02100810000NB,24.7,24.8,2,2.0,2
02100810000NB,24.8,24.9,2,2.0,2
02100810000NB,24.9,25,2,2.0,2
02100810000NB,25,25.1,2,2.0,2
02100810000NB,25.1,25.2,2,2.0,2
02100810000NB,25.2,25.3,2,2.0,2
02100810000NB,25.3,25.4,2,2.0,2
02100810000NB,25.4,25.5,2,2.0,2
02100810000NB,25.5,25.6,2,2.0,2
02100810000NB,25.6,25.7,2,2.0,2
02100810000NB,25.7,25.8,2,2.0,2
02100810000NB,25.8,25.9,2,2.0,2
02100810000NB,25.9,26,2,2.0,2
3140057000000,1.21,1.3,,9.0,9
3140057000000,1.3,1.33,,9.0,9
0673274001900,1.46,1.56,,1.0,1
41200190000NB,0,0.1,9,8.0,9
41200190000NB,0.1,0.2,9,8.0,9
41200190000NB,0.2,0.3,9,8.0,9
41200190000NB,0.3,0.4,9,8.0,9
41200190000NB,0.4,0.5,9,8.0,9
41200190000NB,0.5,0.6,9,8.0,9
41200190000NB,0.6,0.7,9,8.0,9
41200190000NB,0.7,0.8,9,8.0,9
41200190000NB,0.8,0.9,9,8.0,9
41200190000NB,0.9,1,9,8.0,9
41200190000NB,1,1.1,9,8.0,9
41200190000NB,1.1,1.2,9,8.0,9
41200190000NB,1.2,1.3,9,8.0,9
41200190000NB,1.3,1.4,9,8.0,9
41200190000NB,1.4,1.5,9,8.0,9
41200190000NB,1.5,1.6,9,8.0,9
41200190000NB,1.6,1.7,9,8.0,9
41200190000NB,1.7,1.8,9,8.0,9
41200190000NB,1.8,1.9,9,8.0,9
41200190000NB,1.9,2,9,8.0,9
41200190000NB,2,2.1,9,8.0,9
41200190000NB,2.1,2.17,9,8.0,9
41200190000NB,2.17,2.2,9,9.0,9
41200190000NB,2.2,2.3,9,9.0,9
41200190000NB,2.3,2.4,9,9.0,9
41200190000NB,2.4,2.5,9,9.0,9
41200190000NB,2.5,2.6,9,9.0,9
41200190000NB,2.6,2.7,9,9.0,9
41200190000NB,2.7,2.8,9,9.0,9
41200190000NB,2.8,2.9,9,9.0,9
41200190000NB,2.9,3,9,9.0,9
41200190000NB,3,3.1,9,9.0,9
41200190000NB,3.1,3.2,9,9.0,9
41200190000NB,3.2,3.3,9,9.0,9
41200190000NB,3.3,3.4,9,9.0,9
41200190000NB,3.4,3.5,9,9.0,9
41200190000NB,3.5,3.6,9,9.0,9
41200190000NB,3.6,3.7,9,9.0,9
41200190000NB,3.7,3.8,9,9.0,9
41200190000NB,3.8,3.9,9,9.0,9
41200190000NB,3.9,4,9,9.0,9
41200190000NB,4,4.1,9,9.0,9
41200190000NB,4.1,4.2,9,9.0,9
41200190000NB,4.2,4.3,9,9.0,9
41200190000NB,4.3,4.4,9,9.0,9
41200190000NB,4.4,4.5,9,9.0,9
41200190000NB,4.5,4.6,9,9.0,9
41200190000NB,4.6,4.7,9,9.0,9
41200190000NB,4.7,4.8,9,9.0,9
41200190000NB,4.8,4.9,9,9.0,9
41200190000NB,4.9,5,9,9.0,9
41200190000NB,5,5.1,9,9.0,9
41200190000NB,5.1,5.2,9,9.0,9
41200190000NB,5.2,5.3,9,9.0,9
41200190000NB,5.3,5.4,9,9.0,9
41200190000NB,5.4,5.5,9,9.0,9
41200190000NB,5.5,5.6,9,9.0,9
41200190000NB,5.6,5.7,9,9.0,9
41200190000NB,5.7,5.8,9,9.0,9
41200190000NB,5.8,5.9,9,9.0,9
41200190000NB,5.9,6,9,9.0,9
41200190000NB,6,6.1,9,9.0,9
41200190000NB,6.1,6.2,9,9.0,9
41200190000NB,6.2,6.3,9,9.0,9
41200190000NB,6.3,6.4,9,9.0,9
41200190000NB,6.4,6.47,9,9.0,9
41200190000NB,16.669,16.7,9,9.0,9
41200190000NB,16.7,16.8,9,9.0,9
41200190000NB,16.8,16.9,9,9.0,9
41200190000NB,16.9,16.925,9,9.0,9
41200190000NB,17.18,17.2,9,9.0,9
41200190000NB,17.2,17.3,9,9.0,9
41200190000NB,17.3,17.4,9,9.0,9
41200190000NB,17.4,17.5,9,9.0,9
41200190000NB,17.5,17.6,9,9.0,9
41200190000NB,17.6,17.7,9,9.0,9
41200190000NB,17.7,17.8,9,9.0,9
41200190000NB,17.8,17.9,9,9.0,9
41200190000NB,17.9,17.95,9,9.0,9
41200190000NB,18.31,18.4,9,9.0,9
41200190000NB,18.4,18.408,9,9.0,9
41200190000NB,18.408,18.41,9,9.0,9
41200190000NB,18.41,18.5,9,9.0,9
41200190000NB,18.5,18.6,9,9.0,9
41200190000NB,18.6,18.635,9,9.0,9
41200190000NB,18.635,18.64,9,9.0,9
41200190000NB,18.64,18.7,9,9.0,9
41200190000NB,18.7,18.8,9,9.0,9
41200190000NB,18.8,18.9,9,9.0,9
41200190000NB,18.9,19,9,9.0,9
41200190000NB,19,19.1,9,9.0,9
41200190000NB,19.1,19.2,9,9.0,9
41200190000NB,19.2,19.3,9,9.0,9
41200190000NB,19.3,19.329,9,9.0,9
41200190000NB,19.329,19.33,9,9.0,9
41200190000NB,19.8,19.9,9,9.0,9
41200190000NB,19.9,20,9,9.0,9
41200190000NB,20,20.1,9,9.0,9
41200190000NB,20.1,20.2,9,9.0,9
41200190000NB,20.2,20.3,9,9.0,9
41200190000NB,20.3,20.4,9,9.0,9
41200190000NB,20.4,20.5,9,9.0,9
41200190000NB,20.5,20.6,9,9.0,9
41200190000NB,20.6,20.7,9,9.0,9
41200190000NB,20.7,20.8,9,9.0,9
41200190000NB,20.8,20.9,9,9.0,9
41200190000NB,20.9,21,9,9.0,9
41200190000NB,21,21.1,9,9.0,9
41200190000NB,21.1,21.2,9,9.0,9
41200190000NB,21.2,21.3,9,9.0,9
41200190000NB,21.3,21.4,9,9.0,9
41200190000NB,21.4,21.5,9,9.0,9
41200190000NB,21.5,21.6,9,9.0,9
41200190000NB,21.6,21.61,9,9.0,9
41200190000NB,23.31,23.4,9,9.0,9
41200190000NB,23.4,23.5,9,9.0,9
41200190000NB,23.5,23.6,9,9.0,9
41200190000NB,23.6,23.7,9,9.0,9
41200190000NB,23.7,23.8,9,9.0,9
41200190000NB,23.8,23.9,9,9.0,9
41200190000NB,23.9,24,9,9.0,9
41200190000NB,24,24.09,9,9.0,9
5230002000000,7.29,7.84,,2.0,
5230002000000,8.35,8.6,,2.0,
5230002000000,8.6,9.24,,2.0,
4830018000000,0,2.24,3,,
4830018000000,21.42,21.47,1,,
4830018000000,21.85,22.86,2,,
3230012000000,0.78,5.93,,1.0,
4674200001900,0,1.05,,9.0,9
4240031000000,0,1.81,2,9.0,9
0540027370000,0,0.11,1,,
06200600000EB,2.97,3,,1.0,1
06200600000EB,3,3.07,,1.0,1
06200600000EB,6.97,7,,1.0,1
06200600000EB,7,7.1,,1.0,1
06200600000EB,7.1,7.2,,1.0,1
06200600000EB,7.2,7.3,,1.0,1
06200600000EB,7.3,7.4,,1.0,1
06200600000EB,7.4,7.5,,1.0,1
06200600000EB,7.5,7.51,,1.0,1
06200600000EB,7.59,7.6,,1.0,1
06200600000EB,7.6,7.7,,1.0,1
06200600000EB,7.7,7.8,,1.0,1
06200600000EB,7.8,7.9,,1.0,1
06200600000EB,7.9,7.96,,1.0,1
06200600000EB,7.96,8,,1.0,1
06200600000EB,8,8.1,,1.0,1
06200600000EB,8.1,8.2,,1.0,1
06200600000EB,8.2,8.3,,1.0,1
06200600000EB,8.3,8.4,,1.0,1
06200600000EB,8.4,8.43,,1.0,1
06200600000EB,8.43,8.5,,1.0,1
06200600000EB,8.5,8.6,,1.0,1
06200600000EB,8.6,8.7,,1.0,1
06200600000EB,8.7,8.78,,1.0,1
06200600000EB,8.78,8.8,,1.0,1
06200600000EB,8.8,8.82,,1.0,1
06200600000EB,8.82,8.9,,1.0,1
06200600000EB,8.9,9,,1.0,1
06200600000EB,9,9.1,,1.0,1
06200600000EB,9.1,9.2,,1.0,1
06200600000EB,9.2,9.3,,1.0,1
06200600000EB,9.3,9.4,,1.0,1
06200600000EB,9.4,9.5,,1.0,1
06200600000EB,9.56,9.6,,1.0,1
06200600000EB,9.6,9.7,,1.0,1
06200600000EB,9.7,9.8,,1.0,1
06200600000EB,9.8,9.9,,1.0,1
06200600000EB,9.9,9.92,,1.0,1
06200600000EB,9.92,10,,1.0,1
06200600000EB,10,10.1,,1.0,1
06200600000EB,10.1,10.2,,1.0,1
06200600000EB,10.2,10.27,,1.0,1
06200600000EB,15.59,15.6,,1.0,1
06200600000EB,15.6,15.7,,1.0,1
06200600000EB,15.7,15.8,,1.0,1
06200600000EB,15.8,15.9,,1.0,1
06200600000EB,15.9,16,,1.0,1
06200600000EB,16,16.1,,1.0,1
06200600000EB,16.1,16.2,,1.0,1
06200600000EB,16.2,16.3,,1.0,1
06200600000EB,16.3,16.4,,1.0,1
06200600000EB,16.4,16.5,,1.0,1
06200600000EB,16.5,16.6,,1.0,1
06200600000EB,16.6,16.7,,1.0,1
06200600000EB,16.7,16.8,,1.0,1
06200600000EB,16.8,16.9,,1.0,1
06200600000EB,16.9,17,,1.0,1
06200600000EB,17,17.1,,1.0,1
06200600000EB,17.1,17.2,,1.0,1
06200600000EB,17.2,17.29,,1.0,1
4170014001900,0.12,0.29,,9.0,9
4130003000000,35.98,36,6,6.0,6
4130003000000,36,36.1,6,6.0,6
4130003000000,36.1,36.18,6,6.0,6
4130003000000,36.23,36.49,6,6.0,6
4130003000000,37.1,37.73,6,6.0,6
4130016000000,8.47,9.485,9,9.0,9
4130016000000,9.485,9.8,9,9.0,9
4130016000000,12,12.009,9,9.0,9
4130016000000,12.009,12.1,9,9.0,9
4130016000000,12.1,12.2,9,9.0,9
4130016000000,12.2,12.3,9,9.0,9
4130016000000,12.3,12.4,9,9.0,9
4130016000000,12.4,12.5,9,9.0,9
4130016000000,12.5,12.6,9,9.0,9
4130016000000,12.6,12.7,9,9.0,9
4130016000000,12.7,12.8,9,9.0,9
4130016000000,12.8,12.9,9,9.0,9
4130016000000,12.9,13,9,9.0,9
4130016000000,13,13.1,9,9.0,9
4130016000000,13.1,13.2,9,9.0,9
4130016000000,13.2,13.3,9,9.0,9
4130016000000,13.3,13.4,9,9.0,9
4130016000000,13.4,13.5,9,9.0,9
4130016000000,13.5,13.6,9,9.0,9
4130016000000,13.6,13.7,9,9.0,9
4130016000000,13.7,13.8,9,9.0,9
4130016000000,13.8,13.9,9,9.0,9
4130016000000,13.9,14,9,9.0,9
4130016000000,14,14.1,9,9.0,9
4130016000000,14.1,14.12,9,9.0,9
4130016000000,14.42,14.5,9,9.0,9
4130016000000,14.5,14.6,9,9.0,9
4130016000000,14.6,14.7,9,9.0,9
4130016000000,14.7,14.72,9,9.0,9
4130016000000,14.72,14.8,9,9.0,9
4130016000000,14.8,14.9,9,9.0,9
4130016000000,14.9,15,9,9.0,9
4130016000000,15,15.08,9,9.0,9
4130016000000,15.08,15.1,9,9.0,9
4130016000000,15.1,15.2,9,9.0,9
4130016000000,15.2,15.3,9,9.0,9
4130016000000,15.3,15.4,9,9.0,9
4130016000000,15.4,15.61,,9.0,
4130016000000,15.65,15.7,9,9.0,9
4130016000000,15.7,15.8,9,9.0,9
4130016000000,15.8,15.81,9,9.0,9
4130016000000,18.53,18.82,9,9.0,9
4130016000000,18.82,18.96,9,9.0,9
4130016000000,18.96,19.79,9,9.0,9
3830092000000,0,5.83,2,9.0,9
4140030000000,4.27,4.52,9,9.0,9
5040003020000,0,0.1,,1.0,1
5040003020000,0.1,0.2,,1.0,1
5040003020000,0.2,0.3,,1.0,1
5040003020000,0.3,0.4,,1.0,1
5040003020000,0.4,0.5,,1.0,1
5040003020000,0.5,0.6,,1.0,1
5040003020000,0.6,0.64,,1.0,1
5040003020000,0.64,0.7,,1.0,1
5040003020000,0.7,0.8,,1.0,1
5040003020000,0.8,0.9,,1.0,1
5040003020000,0.9,1,,1.0,1
5040003020000,1,1.1,,1.0,1
5040003020000,1.1,1.2,,1.0,1
5040003020000,1.2,1.25,,1.0,1
3140067010000,0,0.1,,9.0,9
3140067010000,0.1,0.2,,9.0,9
3140067010000,0.2,0.3,,9.0,9
3140067010000,0.3,0.4,,9.0,9
3140067010000,0.4,0.5,,9.0,9
3140067010000,0.5,0.6,,9.0,9
3140067010000,0.6,0.65,,9.0,9
0540067150000,0,0.22,1,,
0640009000000,1.688,1.803,,2.0,1
0540027100000,0,0.24,1,,
0673317001900,0,0.24,,1.0,1
0540067200000,0,0.25,1,,
2071026001900,0,0.33,,6.0,6
0540027300000,0,0.4,1,,
13100640000EB,147.6,147.7,,5.0,5
13100640000EB,147.7,147.8,,5.0,5
13100640000EB,147.8,147.9,,5.0,5
13100640000EB,147.9,147.93,,5.0,5
13100640000EB,147.93,148,,5.0,5
13100640000EB,148,148.1,,5.0,5
13100640000EB,148.1,148.2,,5.0,5
13100640000EB,148.2,148.3,,5.0,5
13100640000EB,148.3,148.4,,5.0,5
13100640000EB,148.4,148.5,,5.0,5
13100640000EB,148.5,148.6,,5.0,5
13100640000EB,148.6,148.7,,5.0,5
13100640000EB,148.7,148.8,,5.0,5
13100640000EB,148.8,148.9,,5.0,5
13100640000EB,148.9,149,,5.0,5
13100640000EB,149,149.1,,5.0,5
13100640000EB,149.1,149.2,,5.0,5
13100640000EB,149.2,149.3,,5.0,5
13100640000EB,149.3,149.4,,5.0,5
13100640000EB,149.4,149.5,,5.0,5
13100640000EB,149.5,149.6,,5.0,5
13100640000EB,149.6,149.7,,5.0,5
13100640000EB,149.7,149.8,,5.0,5
13100640000EB,149.8,149.84,,5.0,5
13100640000EB,149.84,149.9,,5.0,5
13100640000EB,149.9,150,,5.0,5
13100640000EB,150,150.1,,5.0,5
13100640000EB,150.1,150.2,,5.0,5
13100640000EB,150.2,150.3,,5.0,5
13100640000EB,150.3,150.4,,5.0,5
13100640000EB,150.4,150.5,,5.0,5
13100640000EB,150.5,150.6,,5.0,5
13100640000EB,150.6,150.7,,5.0,5
13100640000EB,150.7,150.8,,5.0,5
13100640000EB,150.8,150.9,,5.0,5
13100640000EB,150.9,151,,5.0,5
13100640000EB,151,151.1,,5.0,5
13100640000EB,151.1,151.2,,5.0,5
13100640000EB,151.2,151.3,,5.0,5
13100640000EB,151.3,151.4,,5.0,5
13100640000EB,151.4,151.5,,5.0,5
13100640000EB,151.5,151.6,,5.0,5
13100640000EB,151.6,151.7,,5.0,5
13100640000EB,151.7,151.8,,5.0,5
13100640000EB,151.8,151.9,,5.0,5
13100640000EB,151.9,152,,5.0,5
13100640000EB,152,152.1,,5.0,5
13100640000EB,152.1,152.2,,5.0,5
13100640000EB,152.2,152.3,,5.0,5
13100640000EB,152.3,152.4,,5.0,5
13100640000EB,152.4,152.5,,5.0,5
13100640000EB,152.5,152.6,,5.0,5
13100640000EB,152.6,152.7,,5.0,5
13100640000EB,152.7,152.8,,5.0,5
13100640000EB,152.8,152.9,,5.0,5
13100640000EB,152.9,153,,5.0,5
13100640000EB,153,153.1,,5.0,5
13100640000EB,153.1,153.2,,5.0,5
13100640000EB,153.2,153.3,,5.0,5
13100640000EB,153.3,153.4,,5.0,5
13100640000EB,153.4,153.5,,5.0,5
13100640000EB,153.5,153.6,,5.0,5
13100640000EB,153.6,153.7,,5.0,5
13100640000EB,153.7,153.8,,5.0,5
13100640000EB,153.8,153.9,,5.0,5
13100640000EB,153.9,154,,5.0,5
13100640000EB,154,154.1,,5.0,5
13100640000EB,154.1,154.2,,5.0,5
13100640000EB,154.2,154.3,,5.0,5
13100640000EB,154.3,154.4,,5.0,5
13100640000EB,154.4,154.5,,5.0,5
13100640000EB,154.5,154.6,,5.0,5
13100640000EB,154.6,154.7,,5.0,5
13100640000EB,154.7,154.8,,5.0,5
13100640000EB,154.8,154.9,,5.0,5
13100640000EB,154.9,155,,5.0,5
13100640000EB,155,155.1,,5.0,5
13100640000EB,155.1,155.2,,5.0,5
13100640000EB,155.2,155.3,,5.0,5
13100640000EB,155.3,155.4,,5.0,5
13100640000EB,155.4,155.5,,9.0,9
13100640000EB,155.5,155.6,,9.0,9
13100640000EB,155.6,155.7,,9.0,9
13100640000EB,155.7,155.8,,9.0,9
13100640000EB,155.8,155.9,,9.0,9
13100640000EB,155.9,156,,9.0,9
13100640000EB,156,156.1,,9.0,9
13100640000EB,156.1,156.18,,9.0,9
13100640000EB,156.18,156.2,,9.0,9
13100640000EB,156.2,156.3,,9.0,9
13100640000EB,156.3,156.4,,9.0,9
13100640000EB,156.4,156.5,,9.0,9
13100640000EB,156.5,156.6,,9.0,9
13100640000EB,156.6,156.7,,9.0,9
13100640000EB,156.7,156.8,,9.0,9
13100640000EB,156.8,156.9,,9.0,9
13100640000EB,156.9,157,,9.0,9
13100640000EB,157,157.1,,9.0,9
13100640000EB,157.1,157.2,,9.0,9
13100640000EB,157.2,157.3,,9.0,9
13100640000EB,157.3,157.4,,9.0,9
13100640000EB,157.4,157.5,,9.0,9
13100640000EB,157.5,157.6,,9.0,9
13100640000EB,157.6,157.7,,9.0,9
13100640000EB,157.7,157.8,,9.0,9
13100640000EB,157.8,157.9,,9.0,9
13100640000EB,157.9,158,,9.0,9
13100640000EB,158,158.1,,9.0,9
13100640000EB,158.1,158.2,,9.0,9
13100640000EB,158.2,158.3,,9.0,9
13100640000EB,158.3,158.4,,9.0,9
13100640000EB,158.4,158.5,,9.0,9
13100640000EB,158.5,158.6,,9.0,9
13100640000EB,158.6,158.7,,9.0,9
13100640000EB,158.7,158.8,,9.0,9
13100640000EB,158.8,158.9,,9.0,9
13100640000EB,158.9,159,,9.0,9
13100640000EB,159,159.1,,9.0,9
13100640000EB,159.1,159.2,,9.0,9
13100640000EB,159.2,159.3,,9.0,9
13100640000EB,159.3,159.4,,9.0,9
13100640000EB,159.4,159.5,,9.0,9
13100640000EB,159.5,159.6,,9.0,9
13100640000EB,159.6,159.7,,9.0,9
13100640000EB,159.7,159.8,,9.0,9
13100640000EB,159.8,159.9,,9.0,9
13100640000EB,159.9,160,,9.0,9
13100640000EB,160,160.1,,9.0,9
13100640000EB,160.1,160.2,,9.0,9
13100640000EB,160.2,160.3,,9.0,9
13100640000EB,160.3,160.4,,9.0,9
13100640000EB,160.4,160.5,,9.0,9
13100640000EB,160.5,160.6,,9.0,9
13100640000EB,160.6,160.7,,9.0,9
13100640000EB,160.7,160.8,,9.0,9
13100640000EB,160.8,160.9,,9.0,9
13100640000EB,160.9,161,,9.0,9
13100640000EB,161,161.1,,9.0,9
13100640000EB,161.1,161.2,,9.0,9
13100640000EB,161.2,161.3,,9.0,9
13100640000EB,161.3,161.4,,9.0,9
13100640000EB,161.4,161.46,,9.0,9
13100640000EB,161.46,161.5,,9.0,9
13100640000EB,161.5,161.6,,9.0,9
13100640000EB,161.6,161.7,,9.0,9
13100640000EB,161.7,161.8,,9.0,9
13100640000EB,161.8,161.9,,9.0,9
13100640000EB,161.9,162,,9.0,9
13100640000EB,162,162.1,,9.0,9
13100640000EB,162.1,162.2,,9.0,9
13100640000EB,162.2,162.3,,9.0,9
13100640000EB,162.3,162.4,,9.0,9
13100640000EB,162.4,162.5,,9.0,9
13100640000EB,162.5,162.6,,9.0,9
13100640000EB,162.6,162.7,,9.0,9
13100640000EB,162.7,162.8,,9.0,9
13100640000EB,162.8,162.9,,9.0,9
13100640000EB,162.9,163,,9.0,9
13100640000EB,163,163.1,,9.0,9
13100640000EB,163.1,163.2,,9.0,9
13100640000EB,163.2,163.3,,9.0,9
13100640000EB,163.3,163.4,,9.0,9
13100640000EB,163.4,163.5,,9.0,9
13100640000EB,163.5,163.6,,9.0,9
13100640000EB,163.6,163.7,,9.0,9
13100640000EB,163.7,163.8,,9.0,9
13100640000EB,163.8,163.9,,9.0,9
13100640000EB,163.9,164,,9.0,9
13100640000EB,164,164.1,,9.0,9
13100640000EB,164.1,164.2,,9.0,9
13100640000EB,164.2,164.3,,9.0,9
13100640000EB,164.3,164.4,,9.0,9
13100640000EB,164.4,164.5,,9.0,9
13100640000EB,164.5,164.6,,9.0,9
13100640000EB,164.6,164.7,,9.0,9
13100640000EB,164.7,164.8,,9.0,9
13100640000EB,164.8,164.9,,9.0,9
13100640000EB,164.9,165,,9.0,9
13100640000EB,165,165.1,,9.0,9
13100640000EB,165.1,165.2,,9.0,9
13100640000EB,165.2,165.3,,9.0,9
13100640000EB,165.3,165.4,,9.0,9
13100640000EB,165.4,165.5,,9.0,9
13100640000EB,165.5,165.6,,9.0,9
13100640000EB,165.6,165.7,,9.0,9
13100640000EB,165.7,165.8,,9.0,9
13100640000EB,165.8,165.87,,9.0,9
13100640000EB,165.87,165.9,,9.0,9
13100640000EB,165.9,165.95,,9.0,9
13100640000EB,165.95,166,,9.0,9
13100640000EB,166,166.1,,9.0,9
13100640000EB,166.1,166.2,,9.0,9
13100640000EB,166.2,166.3,,9.0,9
13100640000EB,166.3,166.4,,9.0,9
13100640000EB,166.4,166.5,,9.0,9
13100640000EB,166.5,166.6,,9.0,9
13100640000EB,166.6,166.7,,9.0,9
13100640000EB,166.7,166.8,,9.0,9
13100640000EB,166.8,166.9,,9.0,9
13100640000EB,166.9,167,,9.0,9
13100640000EB,167,167.1,,9.0,9
13100640000EB,167.1,167.2,,9.0,9
13100640000EB,167.2,167.3,,9.0,9
13100640000EB,167.3,167.4,,9.0,9
13100640000EB,167.4,167.5,,9.0,9
13100640000EB,167.5,167.6,,9.0,9
13100640000EB,167.6,167.7,,9.0,9
13100640000EB,167.7,167.8,,9.0,9
13100640000EB,167.8,167.9,,9.0,9
13100640000EB,167.9,168,,9.0,9
13100640000EB,168,168.1,,9.0,9
13100640000EB,168.1,168.2,,9.0,9
13100640000EB,168.2,168.3,,9.0,9
13100640000EB,168.3,168.4,,9.0,9
13100640000EB,168.4,168.5,,9.0,9
13100640000EB,168.5,168.6,,9.0,9
13100640000EB,168.6,168.7,,9.0,9
13100640000EB,168.7,168.8,,9.0,9
13100640000EB,168.8,168.89,,9.0,9
13100640000EB,168.96,169,,2.0,9
13100640000EB,169,169.1,,2.0,9
13100640000EB,169.1,169.2,,2.0,9
13100640000EB,169.2,169.3,,2.0,9
13100640000EB,169.3,169.38,,2.0,9
13100640000EB,169.38,169.4,,2.0,9
13100640000EB,169.4,169.41,,2.0,9
13100640000EB,169.41,169.5,,2.0,9
13100640000EB,169.5,169.6,,2.0,9
13100640000EB,169.6,169.7,,2.0,9
13100640000EB,169.7,169.8,,2.0,9
13100640000EB,169.8,169.9,,2.0,9
13100640000EB,169.9,170,,2.0,9
13100640000EB,170,170.09,,2.0,9
13100640000EB,170.09,170.1,,2.0,9
13100640000EB,170.1,170.2,,2.0,9
13100640000EB,170.2,170.23,,2.0,9
13100640000EB,172.62,172.7,,2.0,9
13100640000EB,172.7,172.8,,2.0,9
13100640000EB,172.8,172.9,,2.0,9
13100640000EB,172.9,173,,2.0,9
13100640000EB,173,173.1,,2.0,9
13100640000EB,173.1,173.2,,2.0,9
13100640000EB,173.2,173.3,,2.0,9
13100640000EB,173.3,173.4,,2.0,9
13100640000EB,173.4,173.5,,2.0,9
13100640000EB,173.5,173.6,,2.0,9
13100640000EB,173.6,173.7,,2.0,9
13100640000EB,173.7,173.8,,2.0,9
13100640000EB,173.8,173.9,,2.0,9
13100640000EB,173.9,174,,2.0,9
13100640000EB,174,174.1,,2.0,9
13100640000EB,174.1,174.2,,9.0,9
13100640000EB,174.2,174.3,,9.0,9
13100640000EB,174.3,174.4,,9.0,9
13100640000EB,174.4,174.5,,9.0,9
13100640000EB,174.5,174.6,,9.0,9
13100640000EB,174.6,174.7,,9.0,9
13100640000EB,174.7,174.8,,9.0,9
13100640000EB,174.8,174.9,,9.0,9
13100640000EB,174.9,175,,9.0,9
13100640000EB,175,175.1,,9.0,9
13100640000EB,175.1,175.2,,9.0,9
13100640000EB,175.2,175.3,,9.0,9
13100640000EB,175.3,175.31,,9.0,9
13100640000EB,175.31,175.4,,9.0,9
13100640000EB,175.4,175.5,,9.0,9
13100640000EB,175.5,175.6,,9.0,9
13100640000EB,175.6,175.7,,9.0,9
13100640000EB,175.7,175.8,,9.0,9
13100640000EB,175.8,175.9,,9.0,9
13100640000EB,175.9,176,,9.0,9
13100640000EB,176,176.1,,9.0,9
13100640000EB,176.1,176.16,,9.0,9
13100640000EB,176.16,176.2,,2.0,9
13100640000EB,176.2,176.3,,2.0,9
13100640000EB,176.3,176.4,,2.0,9
13100640000EB,176.4,176.5,,2.0,9
13100640000EB,176.5,176.6,,2.0,9
13100640000EB,176.6,176.7,,2.0,9
13100640000EB,176.7,176.8,,2.0,9
13100640000EB,176.8,176.9,,2.0,9
13100640000EB,176.9,177,,2.0,9
13100640000EB,177,177.1,,2.0,9
13100640000EB,177.1,177.2,,2.0,9
13100640000EB,177.2,177.3,,2.0,9
13100640000EB,177.3,177.4,,2.0,9
13100640000EB,177.4,177.5,,2.0,9
13100640000EB,177.5,177.6,,2.0,9
13100640000EB,177.6,177.7,,2.0,9
13100640000EB,177.7,177.8,,2.0,9
13100640000EB,177.8,177.9,,2.0,9
13100640000EB,177.9,178,,2.0,9
13100640000EB,178,178.1,,2.0,9
13100640000EB,178.1,178.2,,2.0,9
13100640000EB,178.2,178.3,,2.0,9
13100640000EB,178.3,178.4,,2.0,9
13100640000EB,178.4,178.43,,2.0,9
13100640000EB,178.43,178.5,,2.0,9
13100640000EB,178.5,178.6,,2.0,9
13100640000EB,178.6,178.7,,2.0,9
13100640000EB,178.7,178.8,,2.0,9
13100640000EB,178.8,178.9,,2.0,9
13100640000EB,178.9,179,,2.0,9
13100640000EB,179,179.1,,2.0,9
13100640000EB,179.1,179.2,,2.0,9
13100640000EB,179.2,179.3,,2.0,9
13100640000EB,179.3,179.4,,2.0,9
13100640000EB,179.4,179.5,,2.0,9
13100640000EB,179.5,179.6,,2.0,9
13100640000EB,179.6,179.7,,2.0,9
13100640000EB,179.7,179.8,,2.0,9
13100640000EB,179.8,179.9,,2.0,9
13100640000EB,179.9,180,,2.0,9
13100640000EB,180,180.1,,2.0,9
13100640000EB,180.1,180.2,,2.0,9
13100640000EB,180.2,180.3,,2.0,9
13100640000EB,180.3,180.4,,2.0,9
13100640000EB,180.4,180.5,,2.0,9
13100640000EB,180.5,180.6,,2.0,9
13100640000EB,180.6,180.7,,2.0,9
13100640000EB,180.7,180.8,,2.0,9
