RouteID,BMP,EMP,29_HPMS_SAMPLE_NO,SURF_TYPE,70_SURFACE_TYPE
44200330000EB,1.2,1.3,,ASP,11
44200330000EB,1.3,1.4,,ASP,11
44200330000EB,1.4,1.5,,ASP,11
44200330000EB,1.5,1.6,,ASP,11
44200330000EB,1.6,1.7,,ASP,11
44200330000EB,1.7,1.8,,ASP,11
44200330000EB,1.8,1.9,,ASP,11
44200330000EB,1.9,2,,ASP,11
44200330000EB,2,2.1,,ASP,11
44200330000EB,2.1,2.2,,ASP,11
44200330000EB,2.2,2.3,,ASP,11
44200330000EB,2.3,2.4,,ASP,11
44200330000EB,2.4,2.5,,ASP,11
44200330000EB,2.5,2.6,,ASP,11
44200330000EB,2.6,2.7,,ASP,11
44200330000EB,2.7,2.8,,ASP,11
44200330000EB,2.8,2.9,,ASP,11
44200330000EB,2.9,3,,ASP,11
44200330000EB,3,3.1,,ASP,11
44200330000EB,3.1,3.2,,ASP,11
44200330000EB,3.2,3.3,,ASP,11
44200330000EB,3.3,3.4,,ASP,11
44200330000EB,3.4,3.5,,ASP,11
44200330000EB,3.5,3.6,,ASP,11
44200330000EB,3.6,3.7,,ASP,11
44200330000EB,3.7,3.8,,ASP,11
44200330000EB,3.8,3.9,,ASP,11
44200330000EB,3.9,4,,ASP,11
44200330000EB,4,4.1,,ASP,11
44200330000EB,4.1,4.2,,ASP,11
44200330000EB,4.2,4.3,,ASP,11
44200330000EB,4.3,4.33,,ASP,11
44200330000EB,4.33,4.4,440330000433,ASP,11
44200330000EB,4.4,4.5,440330000433,ASP,11
44200330000EB,4.5,4.6,440330000433,ASP,11
44200330000EB,4.6,4.7,440330000433,ASP,11
44200330000EB,4.7,4.8,440330000433,ASP,11
44200330000EB,4.8,4.9,440330000433,ASP,11
44200330000EB,4.9,5,440330000433,ASP,11
44200330000EB,5,5.1,440330000433,ASP,11
44200330000EB,5.1,5.2,440330000433,ASP,11
44200330000EB,5.2,5.3,440330000433,ASP,11
44200330000EB,5.3,5.4,440330000433,ASP,11
44200330000EB,5.4,5.5,440330000433,ASP,11
44200330000EB,5.5,5.6,440330000433,ASP,11
44200330000EB,5.6,5.61,440330000433,ASP,11
44200330000EB,5.61,5.7,,ASP,11
44200330000EB,5.7,5.8,,ASP,11
44200330000EB,5.8,5.9,,ASP,11
44200330000EB,5.9,6,,ASP,11
44200330000EB,6,6.1,,ASP,11
44200330000EB,6.1,6.2,,ASP,11
44200330000EB,6.2,6.3,,ASP,11
44200330000EB,6.3,6.4,,ASP,11
44200330000EB,6.4,6.5,,ASP,11
44200330000EB,6.5,6.6,,ASP,11
44200330000EB,6.6,6.7,,ASP,11
44200330000EB,6.7,6.75,,ASP,11
44200330000EB,6.75,6.8,440330000675,ASP,11
44200330000EB,6.8,6.9,440330000675,ASP,11
44200330000EB,6.9,7,440330000675,ASP,11
44200330000EB,7,7.1,440330000675,ASP,11
44200330000EB,7.1,7.2,440330000675,ASP,11
44200330000EB,7.2,7.3,440330000675,ASP,11
44200330000EB,7.3,7.4,440330000675,ASP,11
44200330000EB,7.4,7.5,440330000675,ASP,11
44200330000EB,7.5,7.6,440330000675,ASP,11
44200330000EB,7.6,7.7,440330000675,ASP,11
44200330000EB,7.7,7.8,440330000675,ASP,11
44200330000EB,7.8,7.9,440330000675,ASP,11
44200330000EB,7.9,8,440330000675,ASP,11
44200330000EB,8,8.1,440330000675,ASP,11
44200330000EB,8.1,8.2,440330000675,ASP,11
44200330000EB,8.2,8.3,440330000675,ASP,11
44200330000EB,8.3,8.4,440330000675,ASP,11
44200330000EB,8.4,8.5,440330000675,ASP,11
44200330000EB,8.5,8.6,440330000675,ASP,11
44200330000EB,8.6,8.7,440330000675,ASP,11
44200330000EB,8.7,8.8,440330000675,ASP,11
44200330000EB,8.8,8.9,440330000675,ASP,11
44200330000EB,8.9,9,440330000675,ASP,11
44200330000EB,9,9.1,440330000675,ASP,11
44200330000EB,9.1,9.2,,ASP,11
44200330000EB,9.2,9.3,,ASP,11
44200330000EB,9.3,9.4,,ASP,11
44200330000EB,9.4,9.5,,ASP,11
44200330000EB,9.5,9.6,,ASP,11
44200330000EB,9.6,9.7,,ASP,11
44200330000EB,9.7,9.8,,ASP,11
44200330000EB,9.8,9.9,,ASP,11
44200330000EB,9.9,10,,ASP,11
44200330000EB,10,10.1,,ASP,11
44200330000EB,10.1,10.2,,ASP,11
44200330000EB,10.2,10.3,,ASP,11
44200330000EB,10.3,10.4,,ASP,11
44200330000EB,10.4,10.5,,ASP,11
44200330000EB,10.5,10.6,,ASP,11
44200330000EB,10.6,10.7,,ASP,11
44200330000EB,10.7,10.8,,ASP,11
44200330000EB,10.8,10.9,,ASP,11
44200330000EB,10.9,11,,ASP,11
44200330000EB,11,11.1,,ASP,11
44200330000EB,11.1,11.2,,ASP,11
44200330000EB,11.2,11.3,,ASP,11
44200330000EB,11.3,11.4,,ASP,11
44200330000EB,11.4,11.5,,ASP,11
44200330000EB,11.5,11.6,,ASP,11
44200330000EB,11.6,11.7,,ASP,11
44200330000EB,11.7,11.8,,ASP,11
44200330000EB,11.8,11.9,,ASP,11
44200330000EB,11.9,12,,ASP,11
44200330000EB,12,12.04,,ASP,11
44200330000EB,12.04,12.1,,ASP,11
44200330000EB,12.1,12.2,,ASP,11
44200330000EB,12.2,12.3,,ASP,11
44200330000EB,12.3,12.4,,ASP,11
44200330000EB,12.4,12.5,,ASP,11
44200330000EB,12.5,12.6,,ASP,11
44200330000EB,12.6,12.7,,ASP,11
44200330000EB,12.7,12.8,,ASP,11
44200330000EB,12.8,12.9,,ASP,11
44200330000EB,12.9,13,,ASP,11
44200330000EB,13,13.1,,ASP,11
44200330000EB,13.1,13.2,,ASP,11
44200330000EB,13.2,13.3,,ASP,11
44200330000EB,13.3,13.4,,ASP,11
44200330000EB,13.4,13.5,,ASP,11
44200330000EB,13.5,13.6,,ASP,11
44200330000EB,13.6,13.69,,ASP,11
44200330000EB,13.69,13.7,,ASP,11
44200330000EB,13.7,13.8,,ASP,11
44200330000EB,13.8,13.9,,ASP,11
44200330000EB,13.9,14,,ASP,11
44200330000EB,14,14.1,,ASP,11
44200330000EB,14.1,14.2,,ASP,11
44200330000EB,14.2,14.3,,ASP,11
44200330000EB,14.3,14.4,,ASP,11
44200330000EB,14.4,14.5,,ASP,11
44200330000EB,14.5,14.6,,ASP,11
44200330000EB,14.6,14.7,,ASP,11
44200330000EB,14.7,14.8,,ASP,11
44200330000EB,14.8,14.9,,ASP,11
44200330000EB,14.9,15,,ASP,11
44200330000EB,15,15.1,,ASP,11
44200330000EB,15.1,15.2,,ASP,11
44200330000EB,15.2,15.3,,ASP,11
44200330000EB,15.3,15.4,,ASP,11
44200330000EB,15.4,15.5,,ASP,11
44200330000EB,15.5,15.6,,ASP,11
44200330000EB,15.6,15.7,,ASP,11
44200330000EB,15.7,15.77,,ASP,11
44200330000EB,15.77,15.8,440330001577,ASP,11
44200330000EB,15.8,15.9,440330001577,ASP,11
44200330000EB,15.9,16,440330001577,ASP,11
44200330000EB,16,16.1,440330001577,ASP,11
44200330000EB,16.1,16.2,440330001577,ASP,11
44200330000EB,16.2,16.3,440330001577,ASP,11
44200330000EB,16.3,16.4,440330001577,ASP,11
44200330000EB,16.4,16.5,440330001577,ASP,11
44200330000EB,16.5,16.6,440330001577,ASP,11
44200330000EB,16.6,16.7,440330001577,ASP,11
44200330000EB,16.7,16.8,440330001577,ASP,11
44200330000EB,16.8,16.9,440330001577,ASP,11
44200330000EB,16.9,17,440330001577,ASP,11
44200330000EB,17,17.1,440330001577,ASP,11
44200330000EB,17.1,17.2,440330001577,ASP,11
44200330000EB,17.2,17.3,440330001577,ASP,11
44200330000EB,17.3,17.4,440330001577,ASP,11
44200330000EB,17.4,17.5,440330001577,ASP,11
44200330000EB,17.5,17.6,440330001577,ASP,11
44200330000EB,17.6,17.7,440330001577,ASP,11
44200330000EB,17.7,17.73,440330001577,ASP,11
44200330000EB,17.73,17.8,,ASP,11
44200330000EB,17.8,17.9,,ASP,11
44200330000EB,17.9,18,,ASP,11
44200330000EB,18,18.1,,ASP,11
44200330000EB,18.1,18.2,,ASP,11
44200330000EB,18.2,18.3,,ASP,11
44200330000EB,18.3,18.4,,ASP,11
44200330000EB,18.4,18.5,,ASP,11
44200330000EB,18.5,18.6,,ASP,11
44200330000EB,18.6,18.7,,ASP,11
44200330000EB,18.7,18.8,,ASP,11
44200330000EB,18.8,18.9,,ASP,11
44200330000EB,18.9,19,,ASP,11
44200330000EB,19,19.1,,ASP,11
44200330000EB,19.1,19.2,,ASP,11
44200330000EB,19.2,19.3,,ASP,11
44200330000EB,19.3,19.4,,ASP,11
44200330000EB,19.4,19.5,,ASP,11
44200330000EB,19.5,19.6,,ASP,11
44200330000EB,19.6,19.7,,ASP,11
44200330000EB,19.7,19.8,,ASP,11
44200330000EB,19.8,19.9,,ASP,11
44200330000EB,19.9,20,,ASP,11
44200330000EB,20,20.1,,ASP,11
44200330000EB,20.1,20.2,,ASP,11
44200330000EB,20.2,20.3,,ASP,11
44200330000EB,20.3,20.4,,ASP,11
44200330000EB,20.4,20.44,,CRC,11
4340050392800,0,0.05,,,
5401679000000,0,0.058,,,
4500503000000,0,0.219,,,
3140042002500,0,0.001,,,
1900778000000,0,0.857,,,
2900767000000,0,0.145,,,
5480989000000,0,0.13,,,12
1940009280000,0,0.16,,,11
2800968000000,0,0.137,,,
1000038000000,0,0.082,,,
3240015010000,0,1.84,,,11
3240015010000,1.84,2.01,,,5
1440001010000,0,3.39,,,7
1440001010000,3.39,3.5,,,1
1440001010000,3.5,6.05,,,7
1440001010000,6.05,8.05,,,11
2340110120000,0,0.11,,,11
3801352000000,0,0.736,,,
1940004010000,0,1.34,,,11
0500235000000,0,0.07,,,
2840007030000,0,2.28,,,11
5500404000000,0,0.403,,,
4001464000000,0,0.081,,,
2004034000000,0,0.278,,,
0300117000000,0,0.125,,,
4200721000000,0,0.052,,,
3801140000000,0,1.086,,,
1000053000000,0,0.139,,,
1340015060000,0,0.15,,,11
1340015060000,0.15,1,,,11
1340015060000,1,1.1,,,11
1700669000000,0,0.062,,,
0201385000000,0,0.405,,,
2005011000000,0,0.433,,,
0640064600000,0,0.47,,,11
1600224000000,0,0.487,,,
1440050470000,0,0.47,,,11
1401870000000,0,0.54,,,
2001511000000,0,0.113,,,5
1500084000000,0,0.11,,,
2040019030000,0,0.17,,,5
2840002040000,0,1.64,,,5
2840002040000,1.64,1.8,,,1
2800450000000,0,0.052,,,
4102050000000,0,0.033,,,
0700094000000,0,0.901,,,
2840007020000,0,1.52,,,11
3140019070000,0,0.17,,,5
3401340000000,0,0.572,,,
1400557000000,0,0.06,,,
0601776000000,0,0.043,,,11
2001431000000,0,0.129,,,
5340014060000,0,0.03,,,11
5340014060000,0.03,1.88,,,5
4900353000000,0,0.265,,,
2400965000000,0,3.715,,,
3500962000000,0,0.193,,,
5380906000000,0,0.2,,,5
4400537000000,0,0.175,,,
2340701850000,0,0.05,,,11
2901405000000,0,0.202,,,
4680946000000,0,0.1,,,11
4001189000000,0,0.213,,,
2040021300000,0,0.1,,,11
0240007210000,0,1.72,,,6
0240007210000,1.72,2.38,,,1
0240007210000,2.38,3.2,,,6
5500710000000,0,0.045,,,
3500188000000,0,0.059,,,
0100078000000,0,0.071,,,
2840071340000,0,0.079,,,11
0201457000000,0,0.221,,,
1401740000000,0,0.051,,,
0640060430000,0,0.76,,,11
2501118000000,0,0.297,,,
1940032060000,0,0.31,,,5
3500297000000,0,0.06,,,
2800983000000,0,0.323,,,
1840038040000,0,0.13,,,5
1840038040000,0.13,0.77,,,2
1800576000000,0,0.123,,,
3501234000000,0,0.136,,,
4300326000000,0,0.429,,,
3104941000000,0,0.156,,,
0940023050000,0,0.46,,,5
0940023050000,0.46,0.86,,,2
1040002170000,0,0.02,,,11
1601404000000,0,0.143,,,
5480943000000,0,0.06,,,5
2100244000000,0,0.274,,,
1600692000000,0,0.026,,,
4440015050000,0,2.05,,,11
99R0004070000,0,0.058,,,
3100934000000,0,0.023,,,
5200586000000,0,0.032,,,11
1901424000000,0,0.242,,,
2300096000000,0,0.126,,,
3340009430000,0,0.09,,,11
1800570000000,0,0.602,,,
5540004050000,0,1.05,,,11
4640013340000,0,0.07,,,11
2400657002500,0,0.002,,,
0640060570000,0,0.07,,,12
2600463000000,0,0.118,,,
2500523000000,0,0.093,,,11
2001928000000,0,0.174,,,
2901215000000,0,0.029,,,
3101708002500,0,0.002,,,
1340060372500001,0,0.003,,,
5400908000000,0,0.089,,,
2501440000000,0,0.294,,,11
3101404000000,0,0.035,,,
1200788000000,0,0.057,,,
4940020160000,0,0.27,,,11
5401923000000,0,0.123,,,
3101837000000,0,0.166,,,
2000508000000,0,0.032,,,
1703040000000,0,0.076,,,
0280903260000,0,0.38,,,5
2501368000000,0,0.083,,,
0274261001900,0,0.086,,,11
0274261001900,0.086,0.27,,,11
0601833000000,0,0.073,,,11
3001300000000,0,0.055,,,
3900236000000,0,0.102,,,
4201153000000,0,0.116,,,
2002432000000,0,0.06,,,
4100608000000,0,0.021,,,
2009446000000,0,0.45,,,
1800036000000,0,0.13,,,
3340008100000,0,0.74,,,5
2802269000000,0,0.116,,,
0201371000000,0,0.262,,,
1500712000000,0,0.065,,,
5401934000000,0,0.045,,,
2480901400000,0,0.14,,,5
2600607000000,0,0.197,,,
2300658000000,0,0.224,,,
2140001090000,0,0.4,,,6
0340003320000,0,0.092,,,11
0673289001900,0,1.72,,,11
0673289001900,1.72,2.02,060328900172,,11
0673289001900,2.02,2.115,,,11
4900085000000,0,0.392,,,
1440050430000,0,0.1,,,6
2440007210000,0,0.55,,,11
2440007210000,0.55,0.74,,,2
4800216000000,0,0.635,,,
5401081000000,0,0.118,,,
2200246000000,0,0.19,,,
1701002000000,0,0.136,,,
4100724000000,0,0.032,,,
1701954000000,0,0.104,,,
1300035000000,0,0.373,,,
3340008070000,0,0.45,,,5
4200227000000,0,0.035,,,
5401978000000,0,0.236,,,
2040061110000,0,0.47,,,11
1040023330000,0,0.11,,,11
2900373000000,0,0.112,,,
4540020020200,0,0.022,,,11
4200498000000,0,0.382,,,
0840036030000,0,1.82,,,11
1301240000000,0,0.782,,,
1940009410000,0,0.19,,,5
2840013020000,0,1.25,,,11
2840013020000,1.25,1.35,,,5
2040057070000,0,1.65,,,11
2040057070000,1.65,2.03,,,6
2040057070000,2.03,2.21,,,5
3400812000000,0,0.209,,,
4740017100000,0,0.21,,,5
5400138000000,0,0.217,,,
3500069000000,0,0.116,,,
1900520000000,0,0.193,,,
4740027060000,0,0.46,,,11
4101715000000,0,0.242,,,11
2802024000000,0,0.511,,,
4200848000000,0,0.219,,,
1401185000000,0,0.174,,,
0900188000000,0,0.231,,,
5400897000000,0,0.169,,,
1400976000000,0,0.459,,,
3001009000000,0,0.1,,,
4100825000000,0,0.075,,,11
3200109000000,0,0.087,,,
2840016150000,0,0.14,,,11
2000627000000,0,0.113,,,
5300048000000,0,0.235,,,
3801173000000,0,0.041,,,
2801094000000,0,0.266,,,
1880943000000,0,0.26,,,5
4100242000000,0,0.102,,,11
3600545000000,0,0.145,,,
1740024440000,0,0.07,,,11
1400692000000,0,0.248,,,
3501086000000,0,0.118,,,
1703125000000,0,0.082,,,11
0740011010000,0,1.16,,,5
4000019000000,0,0.106,,,
0600458000000,0,0.027,,,
2005211002500,0,0.007,,,
4900140000000,0,0.159,,,
4240052020000,0,0.16,,,5
1440001050000,0,0.38,,,11
5240002080000,0,0.45,,,11
2002496000000,0,0.03,,,
1600073000000,0,0.653,,,
2001548000000,0,0.103,,,
1040061980000,0,0.01,,,5
1700795000000,0,0.174,,,
3000576000000,0,0.125,,,
44100790017NB0025A,0,0.411,,,11
3900945000000,0,0.467,,,
0400498000000,0,0.113,,,
5000213000000,0,0.29,,,
3000027000000,0,0.049,,,
0180914000000,0,0.22,,,5
4101370000000,0,0.152,,,
1400019000000,0,0.484,,,
4300042000000,0,0.123,,,
1500324000000,0,0.025,,,
2001397000000,0,0.196,,,
3901016000000,0,0.136,,,
3800319000000,0,0.971,,,
1800670000000,0,0.422,,,
2340010230000,0,0.07,,,11
1601897000000,0,0.143,,,
1740018040000,0,0.34,,,6
4140119400000,0,0.17,,,11
4100958000000,0,0.08,,,
1201128000000,0,0.113,,,
3500204000000,0,0.491,,,
2800168000000,0,0.522,,,
2005370000000,0,0.049,,,
2900404000000,0,0.078,,,
2600187000000,0,0.101,,,
2005826000000,0,0.151,,,11
2540016010000,0,0.59,,,5
5000348000000,0,0.214,,,
5400383000000,0,0.138,,,
3104854000000,0,0.134,,,
1700085000000,0,0.119,,,
2000948000000,0,0.718,,,
2000486000000,0,0.031,,,
2001558000000,0,0.064,,,
1840011020000,0,0.21,,,1
1840011020000,0.21,1.61,,,5
1840011020000,1.61,2.51,,,1
3440024020000,0,1.19,,,11
3440024020000,1.19,1.38,,,11
2540027070000,0,0.29,,,6
2540027070000,0.29,0.47,,,5
1000783000000,0,0.066,,,
4440006020000,0,0.85,,,5
4440006020000,0.85,1.42,,,2
3940060060000,0,0.33,,,5
4000850000000,0,0.25,,,
1702034000000,0,0.08,,,
1200753000000,0,0.108,,,
1840014030000,0,1.44,,,5
1840014030000,1.44,1.72,,,6
1840014030000,1.72,2.64,,,5
4840011010000,0,0.08,,,5
4840011010000,0.08,0.45,,,1
1601893000000,0,0.06,,,
1000493000000,0,0.047,,,
3501179000000,0,0.088,,,
1400394000000,0,0.894,,,
4600368000000,0,0.182,,,
2540070020000,0,0.3,,,11
3300328000000,0,0.319,,,
2001089000000,0,0.072,,,
3301010000000,0,0.369,,,
1500214000000,0,0.103,,,
3900217000000,0,0.025,,,
1980901090000,0,0.06,,,5
3901487000000,0,0.192,,,
3840017020000,0,1.43,,,11
3840017020000,1.43,1.74,,,1
1040031050000,0,0.19,,,5
2340007190000,0,0.44,,,6
2340007190000,0.44,0.5,,,5
1500396000000,0,0.078,,,
1700798000000,0,0.061,,,
4900542000000,0,0.029,,,
2700207000000,0,0.214,,,
3800277000000,0,0.244,,,
4900490000000,0,0.047,,,
3000575000000,0,0.427,,,
3101070000000,0,0.178,,,
0204317000000,0,0.09,,,
4840002010000,0,0.9,,,11
4840002010000,0.92,1.56,,,11
3500810000000,0,0.407,,,
0340119550000,0,0.2,,,11
0340119550000,0.2,0.23,,,5
1740023110000,0,0.79,,,11
2801192000000,0,0.073,,,
4102215000000,0,0.071,,,
2901250000000,0,0.119,,,
2000351002500,0,0.014,,,
0600731000000,0,0.103,,,11
2800848000000,0,0.121,,,
1040023280000,0,0.09,,,11
4940040040000,0,1.79,,,5
4940040040000,1.79,4.02,,,2
4940040040000,4.02,4.17,,,5
2802316000000,0,0.22,,,
2901122000000,0,0.136,,,
16200480029EB0002A,0,0.393,,,
27200350025EB,0,0.019,,,
2600859000000,0,0.052,,,
13100640017WB0150C,0,0.312,,,11
2900839000000,0,0.142,,,
0201012000000,0,0.066,,,
2140001180000,0,0.06,,,11
2140001180000,0.06,0.12,,,2
3801430000000,0,0.053,,,
1400318000000,0,0.281,,,
0540003050000,0,0.11,,,11
1700790002500,0,0.006,,,
1900608000000,0,0.224,,,
1702256000000,0,0.058,,,
2340119190000,0,0.59,,,11
0540007100000,0,0.2,,,11
2901336000000,0,0.241,,,
3400281000000,0,0.339,,,
2840015100000,0,0.33,,,5
3901522000000,0,0.06,,,
1000740000000,0,1.476,,,
1601156000000,0,0.127,,,
2005194000000,0,0.602,,,
2002510000000,0,0.034,,,
2005927000000,0,0.534,,,
2002737000000,0,0.167,,,
4101502000000,0,0.112,,,
0540007160000,0,0.14,,,11
2002056000000,0,0.204,,,
1601517000000,0,0.061,,,
5000198000000,0,1.295,,,
3101250000000,0,0.124,,,
3901327000000,0,0.444,,,
1601115000000,0,0.241,,,
3000776000000,0,0.059,,,
2900291000000,0,0.048,,,
0540032030000,0,0.41,,,2
0540032030000,0.41,1.77,,,5
2000563000000,0,0.178,,,
20100770017SB0079C,0,0.271,,,11
3840066020000,0,0.25,,,5
4940022060000,0,0.05,,,11
2000286000000,0,0.106,,,
1900716000000,0,0.105,,,
4140003320000,0,0.207,,,11
4240030000000,0,1.38,,,11
4240030000000,2.68,3.87,,,11
4240030000000,3.87,4.85,,,11
4240030000000,4.85,5.45,,,11
4240030000000,5.45,6.09,,,11
4240030000000,6.09,8.16,,,5
4240030000000,8.16,9.06,,,11
4940020210000,0,0.77,,,5
4940020210000,0.77,0.95,,,2
0100024000000,0,0.073,,,
2800825000000,0,0.183,,,
0700008000000,0,0.112,,,
2301061000000,0,0.063,,,
0601700000000,0,0.54,,,
40100640031EB0035E,0,0.256,,,
1600188000000,0,0.088,,,
1201112000000,0,0.519,,,
2980915000000,0,0.17,,,11
2980915000000,0.17,0.22,,,5
1300383000000,0,0.31,,,
2004975000000,0,1.406,,,
0640049040000,0,0.3,,,5
5040007100000,0,1.69,,,11
4000330000000,0,0.041,,,
2005069000000,0,0.07,,,
1600207000000,0,0.176,,,
2004181000000,0,0.04,,,
2200144000000,0,0.102,,,
2071077002500,0,0.006,,,
1700361000000,0,0.028,,,
4140016240000,0,0.14,,,11
4140016240000,0.14,0.18,,,5
2540250270000,0,1.41,,,11
3401308000000,0,0.21,,,
0300332000000,0,0.316,,,
2900451000000,0,0.227,,,
4640013190000,0,0.53,,,6
5440014480000,0,0.59,,,6
2002147000000,0,0.034,,,
3101586000000,0,0.168,,,
2001666000000,0,0.071,,,
2003419000000,0,0.159,,,
1301639000000,0,0.83,,,
1601969000000,0,0.055,,,
3600100000000,0,0.089,,,
3140075140000,0,0.46,,,5
0601080000000,0,0.056,,,
2900859000000,0,0.489,,,
3180901070000,0,0.15,,,5
1901332000000,0,0.084,,,
0500486000000,0,0.166,,,
0202436000000,0,0.068,,,
0600981000000,0,0.122,,,11
2001270000000,0,0.461,,,
3000774000000,0,0.126,,,
2440052260000,0,0.25,,,11
2940050012500,0,0.002,,,
3980901260000,0,0.1,,ASP,11
3980901260000,0.1,0.2,,ASP,11
3980901260000,0.2,0.3,,ASP,11
1440023080000,0,1.01,,,7
3200265000000,0,0.57,,,
3501205000000,0,0.016,,,
3800875000000,0,0.123,,,
5100274000000,0,0.491,,,
0201651000000,0,1.145,,,
4300346000000,0,0.026,,,
2600108000000,0,0.165,,,
1600349000000,0,0.8,,,
2002842000000,0,0.165,,,
2003156000000,0,0.108,,,
3801422000000,0,0.28,,,
2005633000000,0,0.05,,,
1740050290000,0,0.16,,,11
2003602000000,0,0.124,,,
5140020360000,0,0.7,,,5
2500186000000,0,0.056,,,
2480922000000,0,0.33,,,5
20100770005SB,0,0.1,20077S000000,ASP,12
20100770005SB,0.1,0.2,20077S000000,ASP,12
20100770005SB,0.2,0.3,20077S000000,ASP,12
20100770005SB,0.3,0.4,20077S000000,CRC,12
20100770005SB,0.4,0.5,20077S000000,CRC,12
20100770005SB,0.5,0.6,20077S000000,ASP,12
20100770005SB,0.6,0.67,20077S000000,ASP,12
3100897000000,0,0.189,,,
4101836000000,0,0.073,,,
4200075002500,0,0.001,,,
2040119500000,0,0.3,,,11
0201300000000,0,0.159,,,
2006079000000,0,0.122,,,
2200333000000,0,0.059,,,
3300532000000,0,0.197,,,
2840007060000,0,0.78,,,11
2840007060000,0.78,1.23,,,5
2000246000000,0,0.168,,,
3600702000000,0,0.072,,,
4900214000000,0,0.261,,,
1500105000000,0,0.361,,,
0940050450000,0,0.039,,,5
1630259000000,0,20.37,,,11
1630259000000,20.37,20.91,,,11
1630259000000,30.273,33.963,,,11
2040057002500,0,0.002,,,
1601251000000,0,0.107,,,
3100837000000,0,0.074,,,
4100391000000,0,0.056,,,
3900295000000,0,0.059,,,
0340119710000,0,0.19,,,11
2005201000000,0,0.042,,,
3440039020000,0,1.31,,,11
3440039020000,1.31,3.46,,,5
3440039020000,3.46,4.04,,,5
3440039020000,4.04,4.29,,,5
3440039020000,4.29,5.46,,,1
3101692000000,0,0.247,,,
0240001050000,0,1.44,,,11
0240001050000,1.44,1.78,,,6
3670220061900,0,0.24,,,11
4340007200000,0,1.26,,,11
4340007200000,1.26,1.75,,,5
4340007200000,1.75,2.91,,,2
1900318000000,0,0.018,,,
3540023020000,0,0.93,,,5
2002833000000,0,0.068,,,
4640003110000,0,0.7,,,2
4640003110000,0.7,1.06,,,1
3900520000000,0,0.168,,,
2401155000000,0,0.103,,,
1900655000000,0,0.151,,,
4101691000000,0,0.091,,,
0400005002500,0,0.003,,,
2540250802500,0,0.005,,,
1700960000000,0,0.04,,,
2740035120000,0,0.09,,,6
0500504000000,0,0.189,,,
5040007120000,0,0.4,,,11
2300498000000,0,0.153,,,
3104976000000,0,0.079,,,
1701552000000,0,0.035,,,
3200402000000,0,0.097,,,
0500417000000,0,1.003,,,
4900521000000,0,0.05,,,
4100380000000,0,0.164,,,
5300155000000,0,0.641,,,
5580901050000,0,0.04,,,5
1340011070000,0,0.55,,,9
0201603000000,0,0.066,,,
3801492000000,0,0.046,,,
4140016810000,0,0.07,,,11
1600926000000,0,0.116,,,
4200035000000,0,0.137,,,
2800242000000,0,0.289,,,
13100640017EB0161B,0,0.207,,,11
3800703000000,0,0.178,,,
2006039000000,0,0.519,,,
1740012110000,0,0.06,,,5
3600318000000,0,0.175,,,
2400237000000,0,0.024,,,
2003869000000,0,0.306,,,
4900568000000,0,0.068,,,
4940032010000,0,1.86,,,11
3940092310000,0,0.16,,,5
5440047100000,0,3.07,,,11
1340060040000,0,1.62,,,11
1340060040000,1.62,2.95,,,6
02028250000SB,0,0.233,,,
5000025002800,0,0.036,,,
5402029000000,0,0.089,,,
3900199000000,0,0.281,,,
5200061000000,0,0.071,,,5
1600165000000,0,0.05,,,11
1800232000000,0,0.226,,,
2240058010000,0,0.63,,,5
0300173000000,0,0.199,,,
5401722000000,0,0.089,,,
1740023360000,0,0.146,,,11
1300357000000,0,0.246,,,
0340085250000,0,0.38,,,11
1601895000000,0,0.781,,,
2000311000000,0,0.138,,,
2440052322500,0,0.003,,,
2040060550000,0,0.33,,,11
3801432000000,0,0.329,,,
35100700017WB001BC,0,0.278,,,11
2005293000000,0,0.055,,,
5001063000000,0,0.197,,,
4800008000000,0,0.327,,,
4001622000000,0,0.024,,,
3900851000000,0,0.559,,,
2480998000000,0,0.07,,,5
2840031020000,0,0.28,,,11
0600565000000,0,0.066,,,
2400421000000,0,0.102,,,
1703044000000,0,0.034,,,
5300226000000,0,0.145,,,
4300017000000,0,0.543,,,
5200372000000,0,0.22,,,
5400808000000,0,0.105,,,
1740019050000,0,0.58,,,11
1740019050000,0.58,0.73,,,6
1740019050000,0.73,1.8,,,1
1740019050000,1.8,1.92,,,5
4040060202500,0,0.009,,,
3500487000000,0,0.411,,,11
3500487000000,0.411,0.416,,,
0380944000000,0,0.46,,,5
5440047170000,0,0.05,,,11
5440047170000,0.05,1.11,,,5
5440047170000,1.11,1.84,,,6
5440047170000,1.84,2.17,,,11
28305980025000003,0,0.004,,,
2040079410000,0,0.03,,,5
1401528000000,0,0.155,,,11
2900016000000,0,0.221,,,
1901620000000,0,0.053,,,11
3100518000000,0,0.116,,,
3600407000000,0,0.082,,,
0500542000000,0,0.12,,,
0100378000000,0,0.611,,,
4240018000000,0,0.77,,,7
4240018000000,0.77,0.95,,,5
4240018000000,0.95,2.64,,,11
2601065000000,0,0.338,,,
1800043000000,0,0.407,,,
5000493000000,0,0.149,,,
4101898000000,0,0.412,,,
0940018020000,0,0.24,,,5
0940018020000,0.24,1.02,,,2
1771756002500,0,0.002,,,
1700386000000,0,0.062,,,
1000880000000,0,0.225,,,
3640012010000,0,2.16,,,7
5440003200000,0,0.31,,,6
5440003200000,0.31,2.33,,,5
5440003200000,2.33,3.41,,,6
1701294000000,0,0.168,,,
