,RouteId,BeginPoint,EndPoint,BaseTypeVn,SampleId,SurfaceTypeVn
5468,35202500000NB,1.328,1.3801,,352500000094,3
5469,35202500010SB,0.3166,0.366,,35250SB00000,3
5470,35202500010SB,0.366,0.3992,,35250SB00000,3
5471,35202500000NB,1.5,1.567,,352500000094,3
5472,35100700000EB,3.4,3.5,,350700000243,6
5473,35202500009NB,0.2602,0.2873,,35250NB00000,3
5474,35202500010SB,0.2495,0.27,,35250SB00000,3
5475,3530002000000,1.9,1.929,,350020000190,3
5476,35202500000NB,1.9,1.9301,,352500000190,3
5477,35202500009NB,0.479,0.495,,35250NB00000,3
5478,35200400000EB,2.8465,2.868,,350400000283,6
5479,35100700000EB,2.1637,2.19,,350700000192,6
5480,35200400000EB,2.83,2.8465,,350400000283,6
5481,35104700000EB,0.98,1.0,,354700000098,6
5482,35100700000EB,0.84,0.85,,350700000049,6
5483,35200400000EB,3.2259,3.24,,350400000283,6
5484,35100700000EB,1.5746,1.597,,350700000144,3
5485,35202500000NB,1.8087,1.834,,352500000094,3
5486,35202500000NB,2.426,2.4619,,352500000190,6
5487,35202500010SB,0.3,0.3166,,35250SB00000,3
5488,35100700000EB,1.1717,1.2,,350700000085,6
5489,35104700000EB,2.27,2.3,,354700000225,6
5490,35100700000EB,0.2,0.2209,,350700000008,3
5491,35100700000EB,1.5,1.514,,350700000144,3
5492,35100700000EB,1.78,1.8,,350700000144,3
5493,35104700000EB,0.2,0.218,,354700000000,3
5494,35104700000EB,0.79,0.8,,354700000000,3
5495,35200400000EB,2.5,2.5297,,350400002102,6
5496,35200400000EB,3.2,3.2259,,350400000283,6
5497,35202500000NB,2.3,2.316,,352500000190,6
5498,3530002000000,2.1,2.13,,350020000190,6
5499,35200400000EB,0.1,0.12,,350400000007,6
5500,35202500005SB,0.1,0.1207,,35250S000000,3
5501,35100700000EB,1.9666,2.0,,350700000192,3
5502,35100700000EB,2.0,2.0258,,350700000192,6
5503,35100700000EB,1.9,1.92,,350700000144,3
5504,35202500010SB,0.2,0.2171,,35250SB00000,3
5505,35202500009NB,0.3792,0.4,,35250NB00000,3
5506,35202500009NB,0.2873,0.3,,35250NB00000,3
5507,35202500005SB,0.1763,0.2,,35250S000000,3
5508,35202500000NB,2.9,2.9203,,352500000190,3
5509,35202500000NB,2.5,2.5201,,352500000190,3
5510,26202500000NB,36.47,36.5,,260250003647,6
5511,35202500000NB,2.3743,2.4,,352500000190,6
5512,35202500000NB,2.4,2.4237,,352500000190,6
5513,35300020005SB,0.6789,0.7,,35002S000049,6
5514,35100700000EB,1.949,1.9666,,350700000192,3
5515,35100700000EB,0.7,0.715,,350700000049,3
5516,35100700000EB,0.777,0.8,,350700000049,3
5517,3530002000000,1.962,2.0,,350020000190,3
5518,35202500000NB,1.3,1.328,,352500000094,3
5519,35202500010SB,0.4,0.414,,35250SB00000,3
5520,35200400000EB,2.81,2.83,,350040000281,6
5521,35202500009NB,0.319,0.3314,,35250NB00000,3
5522,35104700000EB,0.53,0.54,,354700000000,3
5523,35104700000EB,0.52,0.53,,354700000000,3
5524,35202500010SB,0.27,0.2756,,35250SB00000,3
5525,35104700000EB,0.54,0.5467,,354700000000,3
5526,35100700000EB,0.8539,0.8635,,350700000085,6
5527,3530002000000,2.706,2.7224,,350020000236,6
5528,35202500000NB,2.9203,2.93,,352500000190,3
5529,35100700000EB,2.5,2.5124,,350700000243,6
5530,35202500010SB,0.292,0.3,,35250SB00000,3
5531,35100700000EB,0.3926,0.4,,350700000008,3
5532,35100700000EB,0.49,0.5,,350700000049,3
5533,35104700000EB,0.2872,0.3,,354700000000,3
5534,35104700000EB,0.7,0.7067,,354700000000,3
5535,3530002000000,2.0917,2.1,,350020000190,6
5536,35200400000EB,2.7,2.71,,350400002102,6
5537,35200400000EB,3.0,3.0089,,350400000283,6
5538,35200400000EB,3.9,3.91,,350400000344,6
5539,35202500000NB,1.3872,1.4,,352500000094,3
5540,35104700000EB,1.881,1.9,,354700000098,6
5541,35100700000EB,0.69,0.7,,350700000049,3
5542,35202500010SB,0.4951,0.5,,35250SB00000,3
5543,35202500000NB,2.6915,2.7,,352500000190,3
5544,35202500000NB,1.8,1.8087,,352500000094,3
5545,35202500000NB,1.5868,1.6,,352500000094,3
5546,26202500000NB,36.5,36.5098,,260250003647,6
5547,35202500000NB,2.083,2.1,,352500000190,6
5548,35202500000NB,2.1,2.1129,,352500000190,6
5549,3530002000000,2.4812,2.5,,350020000236,6
5550,35300020005SB,0.49,0.5,,35002S000049,6
5551,35100700000EB,2.0258,2.037,,350700000192,6
5552,35202500005SB,0.056,0.0715,,35250S000000,3
5553,3530002000000,2.0808,2.088,,350020000190,6
5554,35202500000NB,3.2,3.21,,352500000293,3
5555,35202500000NB,3.248,3.255,,352500000293,3
5556,35202500010SB,0.414,0.4292,,35250SB00000,3
5557,35202500000NB,1.567,1.5812,,352500000094,3
5558,35202500000NB,1.6,1.613,,352500000094,3
5559,35202500010SB,0.2771,0.286,,35250SB00000,3
5560,35202500009NB,0.3098,0.3159,,35250NB00000,3
5561,3530002000000,2.0725,2.0808,,350020000190,6
5562,35104700000EB,0.5467,0.55,,354700000000,3
5563,35202500000NB,1.5812,1.5868,,352500000094,3
5564,35202500010SB,0.4292,0.434,,35250SB00000,3
5565,35100700000EB,0.8343,0.84,,350700000049,6
5566,35100700000EB,0.85,0.8539,,350700000085,6
5567,35202500000NB,3.255,3.26,,352500000293,3
5568,35104700000EB,0.1915,0.2,,354700000000,3
5569,35202500000NB,2.1936,2.2,,352500000190,6
5570,35202500009NB,0.495,0.5,,35250NB00000,3
5571,35200400000EB,3.8917,3.9,,350400000344,6
5572,35104700000EB,0.3942,0.4,,354700000000,3
5573,35100700000EB,0.1,0.1032,,350700000008,3
5574,35202500000NB,2.99,3.0,,352500000293,3
5575,35202500000NB,2.0,2.01,,352500000190,6
5576,3530002000000,2.7,2.706,,350020000236,6
5577,35300020005SB,0.7956,0.8,,35002S000049,6
5578,35202500005SB,0.166,0.171,,35250S000000,3
5579,35202500000NB,3.21,3.2153,,352500000293,3
5580,26202500000NB,36.683,36.6886,,260250003647,6
5581,35202500010SB,0.286,0.292,,35250SB00000,3
5582,35202500009NB,0.303,0.3087,,35250NB00000,3
5583,35200400000EB,2.3929,2.4,,350400002102,6
5584,35202500010SB,0.2756,0.2771,,35250SB00000,3
5585,35202500000NB,1.3801,1.3831,,352500000094,3
5586,35202500000NB,1.3831,1.3872,,352500000094,3
5587,35202500005SB,0.171,0.1763,,35250S000000,3
5588,35104700000EB,0.6,0.603,,354700000000,3
5589,35100700000EB,1.597,1.6,,350700000144,3
5590,3530002000000,2.088,2.0917,,350020000190,6
5591,35202500000NB,1.4,1.404,,352500000094,3
5592,35202500009NB,0.3,0.303,,35250NB00000,3
5593,35202500009NB,0.3159,0.319,,35250NB00000,3
5594,35202500009NB,0.3087,0.3098,,35250NB00000,3
5595,35202500000NB,2.4237,2.426,,352500000190,6
5596,26202500000NB,36.6886,36.69,,260250003647,6
5597,35202500010SB,0.3992,0.4,,35250SB00000,3
5598,3530002000000,2.0,2.002,,350020000190,6
5599,35200400000EB,0.098,0.1,,350400000007,3
5600,3530002000000,2.6,2.6013,,350020000236,6
5601,35202500000NB,2.989,2.99,,352500000293,3
5602,35202500000NB,3.2475,3.248,,352500000293,3
5603,26202500000NB,24.3,24.4,,262500002389,6
5604,26202500000NB,24.4,24.5,,262500002389,6
5605,26202500000NB,24.5,24.5757,,262500002389,6
5606,26202500000NB,24.22,24.3,,262500002389,6
5607,26202500000NB,24.6,24.64,,262500002389,6
5608,26202500000NB,24.5757,24.6,,262500002389,6
5609,35100700000EB,4.3,4.4,,350700000243,6
5610,35100700000EB,5.1,5.2,,350700000470,6
5611,35100700000EB,5.6,5.7,,350700000537,6
5612,35100700000EB,6.0,6.1,,350700000593,6
5613,35100700000EB,6.3,6.4,,350700000593,6
5614,35100700000EB,6.6,6.7,,350700000593,6
5615,35100700000EB,7.0,7.1,,350700000690,6
5616,35100700000EB,7.3,7.4,,350700000690,6
5617,35100700000EB,7.6,7.7,,350700000690,6
5618,35104700000EB,2.8,2.9,,354700000225,6
5619,35104700000EB,3.1,3.2,,354700000225,6
5620,35104700000EB,3.3,3.4,,354700000225,6
5621,35200400000EB,7.1,7.2,,350400000710,6
5622,35200400000EB,10.1,10.2,,350400001002,6
5623,35200400000EB,5.42,5.4964,,350400000542,6
5624,35200400000EB,8.5,8.5923,,350400000850,6
5625,35200400000EB,8.7266,8.7897,,350400000850,6
5626,35100700000EB,4.7,4.7864,,350700000470,3
5627,35100700000EB,4.4,4.5,,350700000243,6
5628,35100700000EB,4.5,4.6,,350700000243,6
5629,35100700000EB,5.2,5.2977,,350700000470,6
5630,35100700000EB,5.7,5.7823,,350700000537,6
5631,35100700000EB,6.9,7.0,,350700000690,6
5632,35100700000EB,8.0,8.07,,350700000690,6
5633,35100700000EB,8.1,8.2,,350700000807,6
5634,35104700000EB,3.2,3.3,,354700000225,6
5635,35104700000EB,2.7,2.8,,354700000225,6
5636,35100700000EB,3.7,3.8,,350700000243,6
5637,35100700000EB,3.8,3.9,,350700000243,6
5638,35100700000EB,3.9,3.9879,,350700000243,6
5639,35100700000EB,4.0,4.1,,350700000243,6
5640,35100700000EB,4.1,4.2,,350700000243,6
5641,35100700000EB,4.2,4.3,,350700000243,6
5642,35100700000EB,4.9,5.0,,350700000470,6
5643,35100700000EB,5.5,5.6,,350700000537,6
5644,35100700000EB,5.8,5.9,,350700000537,6
5645,35100700000EB,6.1,6.2,,350700000593,6
5646,35100700000EB,6.2,6.3,,350700000593,6
5647,35100700000EB,6.4,6.5,,350700000593,6
5648,35100700000EB,6.5,6.6,,350700000593,6
5649,35100700000EB,7.1,7.2,,350700000690,6
5650,35100700000EB,7.2,7.3,,350700000690,6
5651,35100700000EB,7.4,7.5,,350700000690,6
5652,35100700000EB,7.5,7.6,,350700000690,6
5653,35100700000EB,7.7,7.8,,350700000690,6
5654,35100700000EB,7.8,7.9,,350700000690,6
5655,35100700000EB,7.9,8.0,,350700000690,6
5656,35100700000EB,8.2,8.3,,350700000807,6
5657,35100700000EB,8.3,8.4,,350700000807,6
5658,35100700000EB,8.5,8.6,,350700000807,6
5659,35100700000EB,8.6,8.7,,350700000807,6
5660,35100700000EB,8.7,8.8,,350700000807,6
5661,35100700000EB,8.9,9.0,,350700000807,6
5662,35100700000EB,9.0,9.1,,350700000807,6
5663,35100700000EB,9.1,9.2,,350700000807,6
5664,35104700000EB,2.9,3.0,,354700000225,6
5665,35104700000EB,3.0,3.1,,354700000225,6
5666,35104700000EB,3.4,3.5,,354700000225,6
5667,35104700000EB,3.5,3.579,,354700000225,6
5668,35104700000EB,3.817,3.9,,354700000225,6
5669,35200400000EB,4.32,4.4,,350400000432,6
5670,35200400000EB,4.4,4.5,,350400000432,6
5671,35200400000EB,8.1,8.2,,350400008060,6
5672,35200400000EB,8.6,8.6637,,350400000850,6
5673,35200400000EB,8.8,8.88,,350400000850,6
5674,35200400000EB,9.4,9.5,,350400000927,6
5675,35200400000EB,9.5,9.6,,350400000927,6
5676,35100700000EB,6.7,6.772,,350700000593,6
5677,35100700000EB,5.45,5.5,,350700000537,6
5678,35100700000EB,3.615,3.6963,,350700000243,6
5679,35104700000EB,3.7402,3.7825,,354700000225,3
5680,35200400000EB,4.8253,4.886,,350400000432,6
5681,35200400000EB,5.019,5.0794,,350400000432,6
5682,35200400000EB,5.2032,5.2384,,350400000432,6
5683,35200400000EB,5.6288,5.6718,,350400000542,6
5684,35200400000EB,5.7478,5.7999,,350400000542,6
5685,35200400000EB,5.8149,5.8626,,350400000542,6
5686,35200400000EB,7.2291,7.2846,,350400000710,6
5687,35200400000EB,7.3139,7.3411,,350400000710,6
5688,35200400000EB,7.3411,7.3984,,350400000710,6
5689,35200400000EB,9.3138,9.3427,,350400000927,6
5690,35100700000EB,4.6,4.655,,350700000243,6
5691,35100700000EB,4.82,4.8772,,350700000470,3
5692,35104700000EB,3.62,3.671,,354700000225,3
5693,35100700000EB,5.0201,5.1,,350700000470,6
5694,35100700000EB,5.93,6.0,,350700000593,6
5695,35200400000EB,7.2,7.2291,,350400000710,6
5696,35200400000EB,7.4,7.44,,350400000710,6
5697,35104700000EB,3.7,3.7402,,354700000225,3
5698,35200400000EB,10.2,10.26,,350400001002,6
5699,35100700000EB,4.655,4.69,,350700000243,6
5700,35100700000EB,5.9,5.93,,350700000537,6
5701,35100700000EB,8.4,8.5,,350700000807,6
5702,35100700000EB,8.8,8.9,,350700000807,6
5703,35104700000EB,3.9,3.94,,354700000225,6
5704,35200400000EB,4.5,4.5487,,350400000432,6
5705,35200400000EB,4.5487,4.6,,350400000432,6
5706,35200400000EB,4.6,4.7,,350400000432,6
5707,35200400000EB,4.7,4.7324,,350400000432,6
5708,35200400000EB,4.9,4.9593,,350400000432,6
5709,35200400000EB,4.9593,5.0,,350400000432,6
5710,35200400000EB,5.1,5.1399,,350400000432,6
5711,35200400000EB,5.1399,5.2,,350400000432,6
5712,35200400000EB,5.2442,5.3,,350400000432,6
5713,35200400000EB,5.3405,5.4,,350400000432,6
5714,35200400000EB,5.5,5.5774,,350400000542,6
5715,35200400000EB,5.6718,5.7,,350400000542,6
5716,35200400000EB,8.2,8.2599,,350400008060,6
5717,35200400000EB,8.6637,8.7,,350400000850,6
5718,35200400000EB,9.3427,9.4,,350400000927,6
5719,35100700000EB,6.8252,6.85,,350700000593,3
5720,35100700000EB,6.85,6.9,,350700000593,3
5721,35100700000EB,5.32,5.37,,350700000470,3
5722,35100700000EB,5.4,5.45,,350700000537,6
5723,35100700000EB,3.5,3.557,,350700000243,6
5724,35100700000EB,3.557,3.6,,350700000243,6
5725,35200400000EB,9.6,9.63,,350400000927,6
5726,35200400000EB,4.7324,4.7689,,350400000432,6
5727,35200400000EB,5.6055,5.6288,,350400000542,6
5728,35200400000EB,5.8714,5.8984,,350400000542,6
5729,35100700000EB,4.8772,4.9,,350700000470,3
5730,35200400000EB,9.27,9.2996,,350400000927,6
5731,35100700000EB,8.07,8.1,,350700000807,6
5732,35104700000EB,3.579,3.6,,354700000225,6
5733,35104700000EB,3.6,3.62,,354700000225,3
5734,35104700000EB,3.671,3.7,,354700000225,3
5735,35200400000EB,10.07,10.1,,350400001002,6
5736,35100700000EB,5.7823,5.8,,350700000537,6
5737,35100700000EB,6.8,6.8252,,350700000593,3
5738,35104700000EB,3.8,3.817,,354700000225,6
5739,35200400000EB,4.7689,4.8,,350400000432,6
5740,35200400000EB,4.8,4.8253,,350400000432,6
5741,35200400000EB,5.3,5.3405,,350400000432,6
5742,35200400000EB,7.3,7.3139,,350400000710,6
5743,35200400000EB,8.06,8.1,,350400008060,6
5744,35200400000EB,8.7,8.7266,,350400000850,6
5745,35100700000EB,6.772,6.8,,350700000593,6
5746,35200400000EB,10.02,10.043,,350400001002,6
5747,35200400000EB,10.047,10.07,,350400001002,6
5748,35200400000EB,5.5774,5.59,,350400000542,6
5749,35200400000EB,5.714,5.7274,,350400000542,6
5750,35200400000EB,5.7274,5.7478,,350400000542,6
5751,35200400000EB,5.9127,5.93,,350400000542,6
5752,35104700000EB,3.7825,3.7967,,354700000225,3
5753,35100700000EB,5.3792,5.3893,,350700000537,3
5754,35100700000EB,4.69,4.7,,350700000243,6
5755,35100700000EB,3.9879,4.0,,350700000243,6
5756,35100700000EB,5.0,5.0201,,350700000470,6
5757,35100700000EB,5.3,5.316,,350700000470,3
5758,35100700000EB,5.3893,5.4,,350700000537,3
5759,35100700000EB,4.7864,4.8,,350700000470,3
5760,35100700000EB,4.8,4.8115,,350700000470,3
5761,35200400000EB,4.886,4.9,,350400000432,6
5762,35200400000EB,5.0,5.019,,350400000432,6
5763,35200400000EB,5.0794,5.1,,350400000432,6
5764,35200400000EB,5.4,5.42,,350400000432,6
5765,35200400000EB,5.59,5.6,,350400000542,6
5766,35200400000EB,5.7,5.714,,350400000542,6
5767,35200400000EB,5.8,5.8149,,350400000542,6
5768,35200400000EB,5.9,5.9127,,350400000542,6
5769,35200400000EB,7.2846,7.3,,350400000710,6
5770,35200400000EB,8.7897,8.8,,350400000850,6
5771,35200400000EB,9.3,9.3138,,350400000927,6
5772,35100700000EB,3.6,3.615,,350700000243,6
5773,35200400000EB,9.63,9.64,,350400000927,6
5774,35200400000EB,5.2384,5.2442,,350400000432,6
5775,35200400000EB,5.8626,5.8714,,350400000542,6
5776,35200400000EB,8.5923,8.5986,,350400000850,6
5777,35100700000EB,5.37,5.3792,,350700000537,3
5778,35100700000EB,4.8115,4.816,,350700000470,3
5779,35104700000EB,3.7967,3.8,,354700000225,3
5780,35200400000EB,5.4964,5.5,,350400000542,6
5781,35200400000EB,5.6,5.6055,,350400000542,6
5782,35200400000EB,10.043,10.047,,350400001002,6
5783,35200400000EB,7.3984,7.4,,350400000710,6
5784,35100700000EB,4.816,4.82,,350700000470,3
5785,35100700000EB,3.6963,3.7,,350700000243,6
5786,35200400000EB,5.2,5.2032,,350400000432,6
5787,35100700000EB,5.316,5.32,,350700000470,3
5788,35100700000EB,5.2977,5.3,,350700000470,6
5789,35200400000EB,5.8984,5.9,,350400000542,6
5790,35200400000EB,8.5986,8.6,,350400000850,6
5791,35200400000EB,8.06,8.06,,350400008060,6
5792,35200400000EB,8.2599,8.26,,350400008060,6
5793,35200400000EB,5.7999,5.8,,350400000542,6
5794,35200400000EB,9.2996,9.3,,350400000927,6
5795,35100700000EB,10.0,10.1,,350700000807,6
5796,35100700000EB,10.3,10.4,,350700000807,6
5797,35100700000EB,10.6,10.7,,350700000807,6
5798,35100700000EB,11.0,11.06,,350700001075,6
5799,35100700000EB,10.1,10.2,,350700000807,6
5800,35100700000EB,10.2,10.3,,350700000807,6
5801,35100700000EB,10.5193,10.6,,350700000807,6
5802,35100700000EB,10.4,10.5,,350700000807,6
5803,35100700000EB,10.8,10.9,,350700001075,6
5804,35100700000EB,10.9,11.0,,350700001075,6
5805,35100700000EB,11.2,11.3,,350700001106,6
5806,35100700000EB,11.4,11.5,,350700001106,6
5807,35100700000EB,11.5,11.6,,350700001106,6
5808,35100700000EB,11.6,11.7,,350700001106,6
5809,35100700000EB,11.8,11.9,,350070011761,6
5810,35100700000EB,11.9,12.0,,350070011761,6
5811,35100700000EB,12.0,12.1,,350070011761,6
5812,35100700000EB,12.1,12.2,,350070011761,6
5813,35100700000EB,9.2,9.3,,350700000807,6
5814,35100700000EB,9.3,9.4,,350700000807,6
5815,35100700000EB,9.4,9.5,,350700000807,6
5816,35100700000EB,9.5,9.6,,350700000807,6
5817,35100700000EB,9.6,9.6896,,350700000807,6
5818,35100700000EB,9.7,9.8,,350700000807,6
5819,35100700000EB,9.8,9.9,,350700000807,6
5820,35100700000EB,9.9,10.0,,350700000807,6
5821,35100700000EB,11.104,11.2,,350700001106,6
5822,35100700000EB,10.75,10.792,,350700001075,6
5823,35100700000EB,10.7,10.75,,350700000807,6
5824,35100700000EB,11.3,11.3816,,350700001106,6
5825,35100700000EB,11.7,11.761,,350700001106,6
5826,35100700000EB,11.761,11.8,,350070011761,6
5827,35100700000EB,10.5,10.5193,,350700000807,6
5828,35100700000EB,11.07,11.09,,350700001106,6
5829,35100700000EB,11.09,11.1,,350700001106,6
5830,35100700000EB,11.3816,11.4,,350700001106,6
5831,35100700000EB,11.06,11.07,,350700001106,6
5832,35100700000EB,9.6896,9.696,,350700000807,6
5833,35100700000EB,10.792,10.8,,350700001075,6
5834,35100700000EB,9.696,9.7,,350700000807,6
5835,35100700000EB,11.1,11.104,,350700001106,6
5836,3530002000000,8.4,8.5,,350020000822,6
5837,3530002000000,6.94,6.9965,,350020000581,6
5838,3530002000000,6.6061,6.6831,,350020000581,6
5839,3530088000000,7.2,7.2647,,350880000712,6
5840,3530002000000,5.9268,6.0,,350020000581,6
5841,35200400000EB,3.6,3.7,,350400000344,6
5842,35200400000EB,3.7,3.7704,,350400000344,6
5843,35200400000EB,2.3,2.3738,,350400002102,6
5844,35200400000EB,2.1144,2.2,,350400002102,6
5845,35200400000EB,2.0,2.1,,350400000199,6
5846,3530002000000,7.6,7.7,,350020000757,6
5847,3530002000000,7.7,7.7767,,350020000757,6
5848,3530002000000,7.8,7.9,,350020000757,6
5849,3530002000000,7.9,7.99,,350020000757,6
5850,3530002000000,8.0,8.08,,350020000757,6
5851,3530002000000,8.3,8.4,,350020000822,6
5852,3530088000000,7.3,7.4,,350880000712,6
5853,3530002000000,6.3198,6.3739,,350020000581,6
5854,3530002000000,6.7147,6.7683,,350020000581,6
5855,3530002000000,6.2094,6.2554,,350020000581,6
5856,3530002000000,5.81,5.8501,,350020000581,6
5857,3530002000000,7.35,7.3808,,350020000735,6
5858,3530088000000,7.12,7.2,,350880000712,6
5859,3530002000000,5.8501,5.9,,350020000581,6
5860,3530002000000,6.0,6.0472,,350020000581,6
5861,3530002000000,6.1,6.1622,,350020000581,6
5862,35200400000EB,3.8,3.8917,,350400000344,6
5863,35200400000EB,2.2322,2.3,,350400002102,6
5864,3530002000000,6.1622,6.2,,350020000581,6
5865,3530002000000,6.4,6.4352,,350020000581,6
5866,3530002000000,6.4352,6.5,,350020000581,6
5867,3530002000000,6.5,6.5552,,350020000581,6
5868,3530002000000,6.5552,6.6,,350020000581,6
5869,3530002000000,6.8,6.826,,350020000581,6
5870,3530002000000,7.4,7.4738,,350020000735,6
5871,3530002000000,7.5,7.567,,350020000735,6
5872,3530002000000,7.57,7.6,,350020000757,6
5873,3530002000000,8.22,8.3,,350020000822,6
5874,3530002000000,6.826,6.8545,,350020000581,6
5875,3530002000000,6.8545,6.883,,350020000581,6
5876,3530002000000,6.0472,6.0658,,350020000581,6
5877,35200400000EB,2.3738,2.3929,,350400002102,6
5878,3530088000000,7.2647,7.3,,350880000712,6
5879,3530002000000,5.9,5.9268,,350020000581,6
5880,3530002000000,6.0658,6.1,,350020000581,6
5881,35200400000EB,3.7704,3.8,,350400000344,6
5882,35200400000EB,2.2,2.2322,,350400002102,6
5883,3530002000000,6.2646,6.3,,350020000581,6
5884,3530002000000,6.3,6.3198,,350020000581,6
5885,3530002000000,6.3739,6.4,,350020000581,6
5886,3530002000000,6.7683,6.8,,350020000581,6
5887,3530002000000,6.883,6.9,,350020000581,6
5888,3530002000000,6.9,6.94,,350020000581,6
5889,3530002000000,7.0,7.0357,,350020000581,6
5890,3530002000000,7.4738,7.5,,350020000735,6
5891,3530002000000,7.7767,7.795,,350020000757,6
5892,35200400000EB,2.102,2.1144,,350400002102,6
5893,35200400000EB,1.99,2.0,,350400000199,6
5894,3530002000000,6.6869,6.7,,350020000581,6
5895,3530002000000,6.7,6.7147,,350020000581,6
5896,3530002000000,7.3808,7.4,,350020000735,6
5897,3530002000000,7.99,8.0,,350020000757,6
5898,3530002000000,6.6831,6.6869,,350020000581,6
5899,3530002000000,6.2554,6.2646,,350020000581,6
5900,3530002000000,6.2,6.2094,,350020000581,6
5901,3530002000000,6.6,6.6061,,350020000581,6
5902,3530002000000,6.9965,7.0,,350020000581,6
5903,3530002000000,7.0357,7.04,,350020000581,6
5904,3530002000000,7.567,7.57,,350020000735,6
5905,35200400000EB,2.1,2.102,,350400000199,6
5906,3530002000000,7.795,7.8,,350020000757,6
5907,3530088000000,8.3,8.4,,350880000777,6
5908,3530088000000,8.4243,8.5,,350880000777,6
5909,3530088000000,9.4,9.4611,,350880000889,6
5910,3530088000000,9.6068,9.7,,350880000889,6
5911,3530088000000,9.9045,10.0,,350880000889,6
5912,3530088000000,7.4,7.47,,350880000712,6
5913,3530088000000,7.8,7.9,,350880000777,6
5914,3530088000000,7.9,8.0,,350880000777,6
5915,3530088000000,8.0,8.1,,350880000777,6
5916,3530088000000,8.1,8.2,,350880000777,6
5917,3530088000000,8.2,8.3,,350880000777,6
5918,3530088000000,8.7,8.8,,350880000857,6
5919,3530088000000,8.8,8.89,,350880000857,6
5920,3530088000000,8.9,9.0,,350880000889,6
5921,3530088000000,9.1,9.2,,350880000889,6
5922,3530088000000,9.2,9.3,,350880000889,6
5923,3530088000000,9.3,9.4,,350880000889,6
5924,3530088000000,9.5,9.6,,350880000889,6
5925,3530088000000,9.4611,9.4983,,350880000889,6
5926,3530088000000,9.7244,9.7548,,350880000889,6
5927,3530088000000,9.7548,9.8,,350880000889,6
5928,3530088000000,9.8,9.8608,,350880000889,6
5929,3530088000000,10.0,10.06,,350880000889,6
5930,3530088000000,10.06,10.1,,350880001006,6
5931,3530088000000,10.1,10.16,,350880001006,6
5932,3530088000000,8.6306,8.7,,350880000857,6
5933,3530088000000,9.0,9.057,,350880000889,6
5934,3530088000000,9.057,9.1,,350880000889,6
5935,3530088000000,9.8608,9.9,,350880000889,6
5936,3530088000000,8.4,8.4243,,350880000777,6
5937,3530088000000,9.7,9.7244,,350880000889,6
5938,3530088000000,7.7746,7.8,,350880000777,6
5939,3530088000000,8.57,8.6,,350880000857,6
5940,3530088000000,8.6,8.6306,,350880000857,6
5941,3530088000000,8.89,8.9,,350880000889,6
5942,3530088000000,7.77,7.7746,,350880000777,6
5943,3530088000000,9.6,9.6068,,350880000889,6
5944,3530088000000,9.9,9.9045,,350880000889,6
5945,3530088000000,9.4983,9.5,,350880000889,6
5946,35100700000EB,13.7,13.8,,350070011761,6
5947,35100700000EB,14.0,14.1,,350070011761,6
5948,35100700000EB,14.3,14.4,,350070011761,6
5949,35100700000EB,14.1,14.2,,350070011761,6
5950,35100700000EB,14.2,14.3,,350070011761,6
5951,35100700000EB,13.8,13.9,,350070011761,6
5952,35100700000EB,13.9,14.0,,350070011761,6
5953,35100700000EB,13.6,13.7,,350070011761,6
5954,35100700000EB,13.5,13.6,,350070011761,6
5955,35100700000EB,13.4,13.5,,350070011761,6
5956,35100700000EB,13.3,13.4,,350070011761,6
5957,35100700000EB,13.2,13.3,,350070011761,6
5958,35100700000EB,13.1,13.2,,350070011761,6
5959,35100700000EB,13.0,13.1,,350070011761,6
5960,35100700000EB,12.9,13.0,,350070011761,6
5961,35100700000EB,12.72,12.8,,350070011761,6
5962,35100700000EB,12.8,12.9,,350070011761,6
5963,35100700000EB,12.6,12.7,,350070011761,6
5964,35100700000EB,12.5,12.6,,350070011761,6
5965,35100700000EB,12.4,12.5,,350070011761,6
5966,35100700000EB,12.2,12.3,,350070011761,6
5967,35100700000EB,12.3,12.4,,350070011761,6
5968,35100700000EB,14.4,14.45,,350070011761,6
5969,35100700000EB,12.7,12.72,,350070011761,6
5970,0530002000000,3.4,3.4982,,050020003330,6
5971,0530002000000,5.5,5.6,,050020000388,6
5972,0530002000000,5.4,5.5,,050020000388,6
5973,0530002000000,5.3,5.4,,050020000388,6
5974,0530002000000,5.2,5.3,,050020000388,6
5975,0530002000000,5.1,5.2,,050020000388,6
5976,0530002000000,5.0,5.1,,050020000388,6
5977,0530002000000,4.9,5.0,,050020000388,6
5978,0530002000000,4.8,4.9,,050020000388,6
5979,0530002000000,4.7,4.8,,050020000388,6
5980,0530002000000,4.6,4.7,,050020000388,6
5981,0530002000000,4.5,4.6,,050020000388,6
5982,0530002000000,4.3,4.4,,050020000388,6
5983,0530002000000,4.2,4.3,,050020000388,6
5984,0530002000000,4.1,4.1995,,050020000388,6
5985,0530002000000,4.0,4.1,,050020000388,6
5986,0530002000000,3.7419,3.8,,050020003330,6
5987,0530002000000,3.524,3.6,,050020003330,6
5988,0530002000000,5.6,5.7,,050020000388,6
5989,0530002000000,4.4,4.5,,050020000388,6
5990,0530002000000,3.9648,4.0,,050020000388,6
5991,0530002000000,3.9,3.9648,,050020000388,6
5992,0530002000000,3.8,3.88,,050020003330,6
5993,0530002000000,3.6553,3.7,,050020003330,6
5994,0530002000000,3.6,3.6553,,050020003330,6
5995,0530002000000,3.33,3.3533,,050020003330,6
