,RouteId,BeginPoint,EndPoint,YearLastConstructionVd,SampleId,SurfaceTypeVn
562,20200600000EB,18.8,18.8594,,200600001864,6
563,20200600000EB,19.55,19.6,,200600001864,6
564,20200600000EB,19.7,19.7423,,200600001864,6
565,20100640000EB,57.5483,57.6,,200640005748,3
566,20100640000EB,58.216,58.28,,200640005792,6
567,2030061000000,25.2,25.2596,,200610002375,6
568,2030061000000,25.2596,25.3,,200610002375,6
569,2030114000000,0.9,0.955,,201140000050,6
570,2030114000000,1.1,1.1457,,201140000050,6
571,2030114000000,1.1457,1.2,,201140000050,6
572,2030114000000,1.2,1.2635,,201140000050,6
573,2030114000000,1.2635,1.3,,201140000050,6
574,2030114000000,1.4,1.44,,201140000050,6
575,2040060630000,0.1488,0.2,,200606300006,3
576,20201190023NB,0.3,0.357,,200119C00000,6
577,20201190023NB,0.4032,0.437,,200119C00000,6
578,20201190023NB,0.437,0.5,,200119C00000,6
579,2040114010000,0.81,0.9,,201140100000,6
580,2040114010000,0.9,1.0,,201140100000,6
581,2040114010000,1.0,1.07,,201140100000,6
582,2040114010000,0.0596,0.089,,201140100000,6
583,20201190023NB,0.3856,0.3985,,200119C00000,6
584,2030114000000,0.955,0.989,,201140000050,6
585,20200600000EB,15.8439,15.8624,,200600001484,6
586,20200600000EB,15.7439,15.7684,,200600001484,6
587,20200600000EB,18.64,18.6731,,200600001864,6
588,20100640006EB,0.1226,0.1355,,200064E00000,3
589,2030114000000,1.3207,1.3391,,201140000050,6
590,20200600000EB,15.9708,15.9943,,200600001484,6
591,20100640000EB,57.9,57.92,,200640005748,3
592,2040060630000,0.334,0.354,,200606300006,3
593,20100640000EB,58.2,58.216,,200640005792,6
594,20100770005SB,0.1,0.1165,,20077S000000,6
595,20200600000EB,19.1729,19.2,,200600001864,6
596,20200600000EB,19.4,19.4224,,200600001864,6
597,2030061000000,23.8857,23.9,,200610002375,6
598,2030061000000,24.0826,24.1,,200610002375,6
599,20100770005SB,0.282,0.3,,20077S000000,3
600,20100770023NB,0.4687,0.5,,20077C000000,6
601,20200600000EB,15.8624,15.9,,200600001484,6
602,20200600000EB,18.6731,18.7,,200600001864,6
603,20200600000EB,18.8712,18.9,,200600001864,6
604,20200600000EB,19.97,20.0,,200600001864,6
605,20100640000EB,57.6,57.6347,,200640005748,3
606,20100640000EB,57.8,57.8216,,200640005748,3
607,20100640000EB,58.1,58.13,,200640005792,3
608,20100640000EB,58.28,58.3,,200640005792,6
609,2030114000000,0.6,0.642,,201140000050,6
610,2040060630000,0.1,0.1192,,200606300006,3
611,2040060630000,0.3,0.3333,,200606300006,3
612,2030061000000,24.5772,24.6,,200610002375,6
613,2030114000000,1.3,1.3207,,201140000050,6
614,2030114000000,1.3813,1.4,,201140000050,6
615,20100770023NB,1.0,1.02,,20077C000000,6
616,20201190023NB,0.357,0.3856,,200119C00000,6
617,20100770000NB,98.1289,98.159,,200770009722,3
618,2040060630000,0.066,0.1,,200606300006,3
619,2040114010000,0.115,0.13,,201140100000,6
620,2030061000000,23.9,23.93,,200610002375,6
621,2040060630000,0.1369,0.1488,,200606300006,3
622,20100770005SB,0.0,0.0146,,20077S000000,6
623,20100640000EB,57.5398,57.5483,,200640005748,3
624,20200600000EB,18.8647,18.8712,,200600001864,6
625,2030114000000,0.5,0.5212,,201140000050,6
626,20100640000EB,57.874,57.886,,200640005748,3
627,20100770005SB,0.1165,0.123,,20077S000000,6
628,20100770005SB,0.39,0.4,,20077S000000,3
629,20100770005SB,0.5856,0.6,,20077S000000,6
630,2030061000000,24.8907,24.9,,200610002375,6
631,20200600000EB,15.8,15.8166,,200600001484,6
632,20200600000EB,18.7,18.7145,,200600001864,6
633,20200600000EB,18.783,18.8,,200600001864,6
634,20100640000EB,57.7901,57.8,,200640005748,3
635,2030061000000,25.3,25.3194,,200610002375,6
636,2030061000000,25.5877,25.6,,200610002375,6
637,2030114000000,0.8,0.82,,201140000050,6
638,2030114000000,0.989,1.0,,201140000050,6
639,2040114010000,0.0894,0.1,,201140100000,6
640,20201190023NB,0.5,0.51,,200119C00000,6
641,2030061000000,25.0923,25.1,,200610002375,6
642,2040114010000,0.8,0.81,,201140100000,6
643,20100770000NB,98.089,98.1,,200770009722,6
644,20100770000NB,98.159,98.17,,200770009722,3
645,2040060630000,0.06,0.066,,200606300006,3
646,2040114010000,0.1,0.115,,201140100000,6
647,20100770000NB,97.587,97.597,,200770009722,6
648,2030061000000,23.93,23.936,,200610002375,6
649,2030061000000,25.1,25.113,,200610002375,6
650,20200600000EB,19.9608,19.9649,,200600001864,6
651,20200600000EB,19.9,19.9051,,200600001864,6
652,2040060630000,0.1301,0.1369,,200606300006,3
653,20100640000EB,57.7835,57.7901,,200640005748,3
654,20100770023NB,0.4621,0.4687,,20077C000000,6
655,20200600000EB,19.9649,19.97,,200600001864,6
656,20200600000EB,15.9943,16.0,,200600001484,6
657,20100640000EB,58.19,58.2,,200640005792,3
658,2040060630000,0.1192,0.128,,200606300006,3
659,20100640000EB,57.886,57.8908,,200640005748,3
660,20100770000NB,97.597,97.6,,200770009722,6
661,20100640000EB,57.8908,57.9,,200640005748,3
662,20100770000NB,97.22,97.226,,200770009722,6
663,20200600000EB,18.8594,18.8647,,200600001864,6
664,20201190000NB,17.1566,17.16,,201190001628,6
665,2040060630000,0.128,0.1301,,200606300006,3
666,20100770005SB,0.1982,0.2,,20077S000000,6
667,20100640000EB,57.6955,57.7,,200640005748,3
668,20201190023NB,0.4,0.4032,,200119C00000,6
669,2030061000000,25.7,25.704,,200610002375,6
670,2030061000000,25.113,25.117,,200610002375,6
671,20100770005SB,0.4,0.401,,20077S000000,6
672,20201190023NB,0.3985,0.4,,200119C00000,6
673,2040060630000,0.3333,0.334,,200606300006,3
674,20200600000EB,19.3,19.301,,200600001864,6
675,20100770000NB,97.6,97.601,,200770009722,6
676,20100640000EB,57.9,57.9,,200640005748,3
677,2040114010000,0.089,0.0894,,201140100000,6
678,20100770000NB,107.6,107.7,,200770010760,6
679,20100770000NB,107.7125,107.8,,200770010760,6
680,20100770000NB,108.0,108.1,,200770010760,6
681,20100770000NB,108.1,108.2,,200770010760,6
682,20100770000NB,108.2,108.3,,200770010760,6
683,20100770000NB,108.3,108.4,,200770010760,6
684,20100770000NB,108.6,108.7,,200770010760,6
685,20100770000NB,108.7,108.8,,200770010760,6
686,20100770000NB,108.8,108.9,,200770010760,6
687,20100770000NB,108.9,109.0,,200770010760,6
688,20100770000NB,109.0,109.1,,200770010760,6
689,20100770000NB,109.2069,109.3,,200770010760,6
690,20100770000NB,109.3,109.4,,200770010760,6
691,20100770000NB,109.4,109.5,,200770010760,6
692,20100770000NB,109.5,109.6,,200770010760,6
693,20100770000NB,109.6,109.7,,200770010760,6
694,20100770000NB,110.2,110.3,,200770011013,6
695,20100770000NB,110.8,110.8989,,200770011078,6
696,20100770000NB,110.9,111.0,,200770011078,6
697,20100770000NB,112.0,112.1,,200770011116,6
698,20100770000NB,112.1,112.2,,200770011116,6
699,20100770000NB,112.2,112.3,,200770011116,6
700,20100770000NB,107.8,107.9,,200770010760,6
701,20100770000NB,107.9,108.0,,200770010760,6
702,20100770000NB,108.4,108.5,,200770010760,6
703,20100770000NB,108.5,108.5967,,200770010760,6
704,20100770000NB,109.1,109.2,,200770010760,6
705,20100770000NB,109.7064,109.8,,200770010760,6
706,20100770000NB,109.8,109.9,,200770010760,6
707,20100770000NB,109.9,110.0,,200770010760,6
708,20100770000NB,110.3,110.4,,200770011013,6
709,20100770000NB,111.3,111.4,,200770011116,6
710,20100770000NB,111.4,111.5,,200770011116,6
711,20100770000NB,111.5,111.6,,200770011116,6
712,20100770000NB,111.6,111.7,,200770011116,6
713,20100770000NB,111.9,112.0,,200770011116,6
714,20100770000NB,110.4,110.5,,200770011013,6
715,20100770000NB,111.2,111.3,,200770011116,6
716,20100770000NB,111.0,111.098,,200770011078,6
717,20100770000NB,112.3,112.396,,200770011116,6
718,20100770000NB,111.7,111.757,,200770011116,6
719,20100770000NB,111.8,111.8533,,200770011116,6
720,20100770000NB,111.8533,111.9,,200770011116,6
721,20100770000NB,110.5,110.5743,,200770011013,6
722,20100770000NB,111.16,111.2,,200770011116,6
723,20100770000NB,110.6,110.677,,200770011013,6
724,20100770000NB,110.725,110.78,,200770011013,6
725,20100770000NB,111.1091,111.14,,200770011078,6
726,20100770000NB,110.5743,110.6,,200770011013,6
727,20100770000NB,110.78,110.8,,200770011078,6
728,20100770000NB,112.4,112.4232,,200770011116,3
729,20100770000NB,110.7,110.725,,200770011013,6
730,20100770000NB,110.0,110.036,,200770010760,6
731,20100770000NB,110.068,110.1,,200770010760,6
732,20100770000NB,110.1,110.128,,200770010760,6
733,20100770000NB,110.136,110.176,,200770011013,6
734,20100770000NB,111.761,111.8,,200770011116,6
735,20100770000NB,107.7,107.7125,,200770010760,6
736,20100770000NB,110.176,110.2,,200770011013,6
737,20100770000NB,110.6844,110.7,,200770011013,6
738,20100770000NB,110.677,110.6844,,200770011013,6
739,20100770000NB,111.14,111.16,,200770011078,6
740,20100770000NB,110.0456,110.068,,200770010760,6
741,20100770000NB,109.7,109.7064,,200770010760,6
742,20100770000NB,109.2,109.2069,,200770010760,6
743,20100770000NB,111.1,111.1091,,200770011078,6
744,20100770000NB,112.396,112.4,,200770011116,6
745,20100770000NB,110.036,110.0456,,200770010760,6
746,20100770000NB,108.5967,108.6,,200770010760,6
747,20100770000NB,111.098,111.1,,200770011078,6
748,20100770000NB,110.13,110.136,,200770011013,6
749,20100770000NB,111.757,111.761,,200770011116,6
750,20100770000NB,110.8989,110.9,,200770011078,6
751,20100770000NB,110.128,110.13,,200770010760,6
752,18100770000NB,117.7,117.8,,180770011750,6
753,18100770000NB,118.2,118.3,,180770011750,6
754,18100770000NB,118.1196,118.2,,180770011750,6
755,18100770000NB,118.3,118.4,,180770011750,6
756,18100770000NB,118.4,118.5,,180770011750,6
757,18100770000NB,118.6,118.7,,180770011750,6
758,18100770000NB,118.7,118.8,,180770011750,6
759,20100770000NB,112.9,113.0,,200770011252,6
760,20100770000NB,113.0,113.1,,200770011252,6
761,18100770000NB,117.5,117.6,,180770011750,6
762,18100770000NB,117.6,117.7,,180770011750,6
763,18100770000NB,117.8,117.9,,180770011750,6
764,18100770000NB,117.9,118.0,,180770011750,6
765,18100770000NB,118.0,118.1,,180770011750,6
766,20100770000NB,112.52,112.6,,200770011252,6
767,20100770000NB,112.6,112.7,,200770011252,6
768,20100770000NB,112.7,112.8,,200770011252,6
769,20100770000NB,112.8,112.9,,200770011252,6
770,20100770000NB,113.1,113.2,,200770011252,6
771,20100770000NB,113.2,113.2827,,200770011252,6
772,20100770000NB,113.3,113.384,,200770011252,6
773,18100770000NB,118.5,118.5511,,180770011750,6
774,18100770000NB,118.5511,118.6,,180770011750,6
775,20100770000NB,112.464,112.5,,200770011116,3
776,20100770000NB,113.42,113.47,,200770011252,6
777,20100770000NB,113.2827,113.3,,200770011252,6
778,20100770000NB,112.5,112.52,,200770011116,6
779,20100770000NB,112.4232,112.464,,200770011116,3
780,20100770000NB,113.4,113.42,,200770011252,6
781,18100770000NB,118.1,118.1196,,180770011750,6
782,20100770000NB,113.384,113.3959,,200770011252,6
783,20100770000NB,113.3959,113.4,,200770011252,6
784,18100770000NB,123.0,123.1,,180770012273,6
785,18100770000NB,123.4,123.5,,180770012273,6
786,18100770000NB,123.5,123.6,,180770012273,6
787,18100770000NB,123.6,123.7,,180770012273,6
788,18100770000NB,123.8,123.9,,180770012273,6
789,18100770000NB,123.9,124.0,,180770012273,6
790,18100770000NB,124.0,124.1,,180770012273,6
791,18100770000NB,124.1,124.2,,180770012273,6
792,18100770000NB,124.2,124.3,,180770012273,6
793,18100770000NB,124.3014,124.4,,180770012273,6
794,18100770000NB,124.4,124.5,,180770012273,6
795,18100770000NB,124.5211,124.6,,180770012273,6
796,18100770000NB,124.6,124.7,,180770012273,6
797,18100770000NB,123.1,123.2,,180770012273,6
798,18100770000NB,123.2346,123.3,,180770012273,6
799,18100770000NB,123.3,123.4,,180770012273,6
800,18100770000NB,123.7,123.7403,,180770012273,6
801,18100770000NB,123.7403,123.8,,180770012273,6
802,18100770000NB,123.2,123.2346,,180770012273,6
803,18100770000NB,124.5,124.5211,,180770012273,6
804,18100770000NB,124.3,124.3014,,180770012273,6
805,18100770000NB,122.9,123.0,,180770012273,6
806,18100770000NB,119.5,119.6,,180770011926,6
807,18100770000NB,119.0,119.1,,180770011750,6
808,18100770000NB,119.3,119.4,,180770011926,6
809,18100770000NB,119.4,119.455,,180770011926,6
810,18100770000NB,119.6,119.7,,180770011926,6
811,18100770000NB,119.91,120.0,,180770011991,6
812,18100770000NB,120.0,120.0773,,180770011991,6
813,18100770000NB,120.2,120.3,,180770011991,6
814,18100770000NB,120.3,120.4,,180770011991,6
815,18100770000NB,120.4,120.5,,180770011991,6
816,18100770000NB,120.5,120.6,,180770011991,6
817,18100770000NB,120.6,120.7,,180770011991,6
818,18100770000NB,120.71,120.8,,180770012071,6
819,18100770000NB,120.8,120.9,,180770012071,6
820,18100770000NB,120.9,121.0,,180770012071,6
821,18100770000NB,121.0,121.1,,180770012071,6
822,18100770000NB,121.4,121.5,,180770012071,6
823,18100770000NB,121.5,121.6,,180770012071,6
824,18100770000NB,121.6218,121.7,,180770012071,6
825,18100770000NB,121.7,121.8,,180770012071,6
826,18100770000NB,121.8,121.9,,180770012071,6
827,18100770000NB,121.9,122.0,,180770012071,6
828,18100770000NB,122.0,122.1,,180770012071,6
829,18100770000NB,122.1,122.2,,180770012071,6
830,18100770000NB,122.2,122.3,,180770012071,6
831,18100770000NB,122.3,122.4,,180770012071,6
832,18100770000NB,122.4,122.5,,180770012071,6
833,18100770000NB,122.5,122.6,,180770012071,6
834,18100770000NB,122.6,122.7,,180770012071,6
835,18100770000NB,122.8,122.9,,180770012273,6
836,18100770000NB,125.0,125.1,,180770012492,6
837,18100770000NB,118.8,118.9,,180770011750,6
838,18100770000NB,118.9,119.0,,180770011750,6
839,18100770000NB,121.1,121.2,,180770012071,6
840,18100770000NB,121.2,121.3,,180770012071,6
841,18100770000NB,121.3,121.4,,180770012071,6
842,18100770000NB,125.1184,125.2,,180770012492,6
843,18100770000NB,119.2,119.26,,180770011750,6
844,18100770000NB,119.26,119.3,,180770011926,6
845,18100770000NB,120.1,120.1358,,180770011991,6
846,18100770000NB,120.1358,120.2,,180770011991,6
847,18100770000NB,122.73,122.8,,180770012273,6
848,18100770000NB,124.7,124.8,,180770012273,6
849,18100770000NB,124.92,125.0,,180770012492,6
850,18100770000NB,119.7,119.79,,180770011926,6
851,18100770000NB,119.844,119.9,,180770011926,6
852,18100770000NB,119.1,119.139,,180770011750,6
853,18100770000NB,119.167,119.2,,180770011750,6
854,18100770000NB,124.858,124.9,,180770012273,6
855,18100770000NB,119.455,119.5,,180770011926,6
856,18100770000NB,119.8,119.8259,,180770011926,6
857,18100770000NB,121.6,121.6218,,180770012071,6
858,18100770000NB,122.7,122.73,,180770012071,6
859,18100770000NB,124.8,124.832,,180770012273,6
860,18100770000NB,120.0773,120.1,,180770011991,6
861,18100770000NB,120.7,120.71,,180770011991,6
862,18100770000NB,124.9,124.92,,180770012273,6
863,18100770000NB,125.1,125.1184,,180770012492,6
864,18100770000NB,119.79,119.8,,180770011926,6
865,18100770000NB,119.8259,119.844,,180770011926,6
866,18100770000NB,119.139,119.1581,,180770011750,6
867,18100770000NB,119.1581,119.167,,180770011750,6
868,18100770000NB,124.832,124.8407,,180770012273,6
869,18100770000NB,124.8407,124.858,,180770012273,6
870,18100770000NB,119.9,119.91,,180770011926,6
871,2730002000000,13.9,14.0,,270020001372,6
872,2730002000000,14.0,14.1,,270020001372,6
873,2730002000000,14.1,14.2,,270020001372,6
874,2730002000000,14.3,14.4,,270020001372,6
875,2730002000000,14.8,14.9,,270020001372,6
876,2730002000000,15.5,15.6,,270020001372,6
877,2730002000000,15.6,15.7,,270020001372,6
878,2730002000000,15.7,15.8,,270020001372,6
879,2730002000000,15.8,15.9,,270020001372,6
880,2730002000000,13.72,13.8,,270020001372,6
881,2730002000000,13.8,13.9,,270020001372,6
882,2730002000000,14.4,14.5,,270020001372,6
883,2730002000000,14.9132,15.0,,270020001372,6
884,2730002000000,15.0,15.08,,270020001372,6
885,2730002000000,15.1,15.2,,270020001372,6
886,2730002000000,15.3,15.4,,270020001372,6
887,2730002000000,14.2,14.3,,270020001372,6
888,2730002000000,14.6,14.6437,,270020001372,6
889,2730002000000,14.6437,14.7,,270020001372,6
890,2730002000000,14.7,14.779,,270020001372,6
891,2730002000000,15.4378,15.5,,270020001372,6
892,2730002000000,14.5,14.57,,270020001372,6
893,2730002000000,15.2,15.25,,270020001372,6
894,2730002000000,15.25,15.3,,270020001372,6
895,2730002000000,15.4,15.4378,,270020001372,6
896,2730002000000,14.57,14.6,,270020001372,6
897,2730002000000,14.779,14.8,,270020001372,6
898,2730002000000,15.9,15.93,,270020001372,6
899,2730002000000,15.08,15.1,,270020001372,6
900,2730002000000,14.9,14.9132,,270020001372,6
901,2730002000000,24.4,24.5,,270020002416,6
902,2730002000000,21.052,21.1,,270020002100,6
903,2730002000000,20.239,20.3,,270020002007,6
904,2730002000000,21.1,21.2,,270020002100,6
905,2730002000000,21.2,21.2815,,270020002100,6
906,2730002000000,21.3,21.4,,270020002129,6
907,2730002000000,21.4,21.4697,,270020002129,6
908,2730002000000,21.6301,21.7,,270020002129,6
909,2730002000000,21.7,21.8,,270020002129,6
910,2730002000000,21.8,21.9,,270020002129,6
911,2730002000000,21.9,22.0,,270020002129,6
912,2730002000000,22.0,22.0676,,270020002129,6
913,2730002000000,22.1,22.2,,270020002129,6
914,2730002000000,24.2401,24.3,,270020002416,6
915,2730002000000,24.3,24.4,,270020002416,6
916,2730002000000,20.6,20.7,,270020002057,3
917,2730002000000,20.72,20.8,,270020002072,3
918,2730002000000,21.5,21.6,,270020002129,6
919,2730002000000,24.5,24.6,,270020002416,6
920,2730002000000,21.0,21.052,,270020002100,6
921,2730002000000,24.2059,24.2401,,270020002416,6
922,2730002000000,20.1,20.1772,,270020002007,6
923,2730002000000,20.2,20.239,,270020002007,6
924,2730002000000,22.0676,22.1,,270020002129,6
925,2730002000000,24.16,24.2,,270020002416,6
926,2730002000000,20.8,20.867,,270020002072,3
927,2730002000000,20.3451,20.36,,270020002007,6
928,2730002000000,20.07,20.1,,270020002007,6
929,2730002000000,20.1772,20.2,,270020002007,6
930,2730002000000,20.3,20.3131,,270020002007,6
931,2730002000000,21.6,21.6301,,270020002129,6
932,2730002000000,20.57,20.6,,270020002057,3
933,2730002000000,20.7,20.72,,270020002057,3
934,2730002000000,21.4697,21.5,,270020002129,6
935,2730002000000,20.3341,20.3451,,270020002007,6
936,2730002000000,20.3131,20.3273,,270020002007,6
937,2730002000000,20.867,20.88,,270020002072,3
938,2730002000000,21.29,21.3,,270020002129,6
939,2730002000000,20.3273,20.3341,,270020002007,6
940,2730002000000,21.2815,21.29,,270020002100,6
941,2730002000000,24.2,24.2059,,270020002416,6
942,2730002000000,24.6,24.7,,270020002416,6
943,2730002000000,24.7,24.79,,270020002416,6
944,18100770000NB,128.9,129.0,,180770012833,6
945,18100770000NB,129.1,129.2,,180770012833,6
946,18100770000NB,129.2,129.3,,180770012833,6
947,18100770000NB,129.3,129.4,,180770012833,6
948,18100770000NB,129.4,129.5,,180770012833,6
949,18100770000NB,129.5,129.5804,,180770012833,6
950,18100770000NB,129.6,129.7,,180770012833,6
951,18100770000NB,129.7,129.8,,180770012833,6
952,18100770000NB,129.9,130.0,,180770012833,6
953,18100770000NB,130.0,130.1,,180770012833,6
954,18100770000NB,130.1,130.2,,180770012833,6
955,18100770000NB,130.2,130.3,,180770012833,6
956,18100770000NB,130.3,130.4,,180770012833,6
957,18100770000NB,130.4,130.5,,180770012833,6
958,18100770000NB,130.5,130.6,,180770012833,6
959,18100770000NB,130.6,130.7,,180770012833,6
960,18100770000NB,131.0,131.1,,180770012833,6
961,18100770000NB,131.1,131.2,,180770012833,6
962,18100770000NB,131.2,131.3,,180770012833,6
963,18100770000NB,131.3,131.4,,180770012833,6
964,18100770000NB,131.4,131.5,,180770012833,6
965,18100770000NB,131.5,131.6,,180770012833,6
966,18100770000NB,131.6,131.7,,180770012833,6
967,18100770000NB,131.7,131.8,,180770012833,6
968,18100770000NB,131.9,132.0,,180770012833,6
969,18100770000NB,132.0,132.0929,,180770012833,6
970,18100770000NB,132.1,132.2,,180770012833,6
971,18100770000NB,132.2,132.3,,180770012833,6
972,18100770000NB,130.8,130.9,,180770012833,6
973,18100770000NB,130.9,131.0,,180770012833,6
974,18100770000NB,129.0,129.1,,180770012833,6
975,18100770000NB,131.8,131.8661,,180770012833,6
976,18100770000NB,131.8661,131.9,,180770012833,6
977,18100770000NB,132.3,132.347,,180770012833,6
978,18100770000NB,129.8112,129.861,,180770012833,6
979,18100770000NB,130.771,130.8,,180770012833,6
980,18100770000NB,132.3576,132.381,,180770012833,6
981,18100770000NB,132.381,132.4,,180770012833,6
982,18100770000NB,129.861,129.891,,180770012833,6
983,18100770000NB,130.702,130.745,,180770012833,6
984,18100770000NB,130.745,130.7604,,180770012833,6
985,18100770000NB,129.5804,129.6,,180770012833,6
986,18100770000NB,129.8,129.8112,,180770012833,6
987,18100770000NB,132.347,132.3576,,180770012833,6
988,18100770000NB,130.7604,130.771,,180770012833,6
989,18100770000NB,132.0929,132.1,,180770012833,6
990,18100770000NB,129.891,129.9,,180770012833,6
991,18100770000NB,130.7,130.702,,180770012833,6
992,18100770000NB,126.3,126.39,,180770012492,6
993,18100770000NB,125.2051,125.3,,180770012492,6
994,18100770000NB,125.3,125.4,,180770012492,6
995,18100770000NB,125.4,125.5,,180770012492,6
