,RouteId,BeginPoint,EndPoint,SignalTypeVn,SampleId,UrbanIdVn,NumberSignalsVn
919,4140008000000,0.0,0.082,,410080000000,6139.0,1
920,4130016000000,19.15,19.27,,410160001896,6139.0,1
921,41200190000NB,17.5255,17.5784,,410190001718,6139.0,2
922,4130016000000,18.92,18.96,,410160001882,6139.0,1
923,4130016000000,18.96,19.0028,,410160001896,6139.0,1
924,41200190000NB,21.0103,21.058,,410190001980,6139.0,1
925,41200190000NB,17.2166,17.3,,410190001718,6139.0,2
926,41200190000NB,18.5145,18.6,,410190001841,6139.0,1
927,41200190000NB,18.6,18.64,,410190001841,6139.0,1
928,41200190000NB,19.1,19.2,,410190001864,6139.0,2
929,41200190000NB,20.7,20.7524,,410190001980,6139.0,1
930,41200190000NB,21.1726,21.2,,410190001980,6139.0,1
931,41200190000NB,21.1,21.1278,,410190001980,6139.0,1
932,4130016000000,18.87,18.92,,410160001882,6139.0,1
933,41200190000NB,21.1278,21.1726,,410190001980,6139.0,1
934,4130016000000,19.7469,19.79,,410160001896,6139.0,1
935,4130016000000,18.8511,18.87,,410160001882,6139.0,1
936,41200190000NB,17.5784,17.6,,410190001718,6139.0,2
937,41200190000NB,17.9,17.95,,410190001718,6139.0,2
938,41200190000NB,18.9,18.9255,,410190001864,6139.0,2
939,41200190000NB,19.2,19.2289,,410190001864,6139.0,2
940,41200190000NB,19.3,19.33,,410190001864,6139.0,2
941,41200190000NB,21.06,21.1,,410190001980,6139.0,1
942,4140008000000,0.096,0.11,,410080000000,6139.0,1
943,4130016000000,18.84,18.8511,,410160001882,6139.0,1
944,41200190000NB,17.1845,17.2,,410190001718,6139.0,2
945,41200190000NB,17.2,17.2166,,410190001718,6139.0,2
946,41200190000NB,17.5,17.5255,,410190001718,6139.0,2
947,41200190000NB,18.4,18.41,,410190001831,6139.0,1
948,41200190000NB,18.5,18.5145,,410190001841,6139.0,1
949,4140008000000,0.082,0.096,,410080000000,6139.0,1
950,41200190000NB,18.64,18.6454,,410190001864,6139.0,2
951,41200190000NB,19.89,19.8966,,410190001980,6139.0,1
952,41200190000NB,17.18,17.1845,,410190001718,6139.0,2
953,41200190000NB,17.8905,17.9,,410190001718,6139.0,2
954,41200190000NB,21.0,21.0103,,410190001980,6139.0,1
955,41200190000NB,21.6,21.61,,410190001980,6139.0,1
956,41200190000NB,18.9255,18.93,,410190001864,6139.0,2
957,41200190000NB,19.8966,19.9,,410190001980,6139.0,1
958,41200190000NB,21.058,21.06,,410190001980,6139.0,1
959,41200190000NB,18.6976,18.7,,410190001864,6139.0,2
960,41200190000NB,21.4973,21.5,,410190001980,6139.0,1
961,13202190000NB,10.3325,10.4,,132190001001,99998.0,2
962,13202190000NB,10.2,10.3,,132190001001,99998.0,2
963,13202190000NB,10.5,10.5635,,132190001001,99998.0,2
964,13202190000NB,10.1,10.2,,132190001001,99998.0,2
965,13202190000NB,10.4334,10.48,,132190001001,99998.0,2
966,13202190000NB,10.01,10.0848,,132190001001,99998.0,2
967,13202190000NB,10.4,10.4334,,132190001001,99998.0,2
969,13202190000NB,10.5635,10.59,,132190001001,99998.0,2
970,13202190000NB,10.3,10.3325,,132190001001,99998.0,2
971,13202190000NB,10.48,10.5,,132190001001,99998.0,2
972,13202190000NB,10.0848,10.1,,132190001001,99998.0,2
973,13202190000NB,10.59,10.6,,132190001001,99998.0,2
977,13202190000NB,10.6,10.7,,132190001001,99998.0,2
978,13202190000NB,10.7,10.7858,,132190001001,99998.0,2
981,13202190000NB,10.8,10.85,,132190001001,99998.0,2
983,13202190000NB,10.7858,10.8,,132190001001,99998.0,2
984,1030016000000,14.84,14.91,,100160001484,6139.0,1
985,1030016000000,14.91,14.97,,100160001484,6139.0,1
986,5475772001900,0.8631,1.0588,,540577200044,67672.0,2
987,5440016000000,0.346,0.4428,,540160000000,67672.0,1
988,5430014000100,0.0,0.2027,,54014A000000,67672.0,1
989,5475767001900,0.9825,1.08,,540576700088,67672.0,1
990,5430095000000,4.8,4.9,,540950000420,67672.0,2
991,5475772001900,0.6651,0.7319,,540577200044,67672.0,2
992,5475770001900,0.9859,1.04,,540577000043,67672.0,2
993,5430014000100,1.7271,1.8331,,54014A000172,67672.0,1
994,5430014000100,0.3392,0.4428,,54014A000000,67672.0,1
995,5475770001900,0.7134,0.8086,,540577000043,67672.0,2
996,5430014000100,1.8331,1.9052,,54014A000172,67672.0,1
997,5430014000100,0.4514,0.5334,,54014A000000,67672.0,1
998,5475766001900,0.0965,0.1775,,540576600000,67672.0,1
999,5475772001900,1.1163,1.2107,,540577200044,67672.0,2
1000,5475770001900,0.4354,0.5045,,540577000043,67672.0,2
1001,5475770001900,0.8086,0.8757,,540577000043,67672.0,2
1002,5430014000100,0.2027,0.2681,,54014A000000,67672.0,1
1003,5475770001900,0.6571,0.7134,,540577000043,67672.0,2
1004,5440016000000,0.6337,0.6899,,540160000050,67672.0,1
1005,5475766001900,0.1775,0.2691,,540576600000,67672.0,1
1006,5440016000000,0.6951,0.7825,,540160000050,67672.0,1
1007,5430095000000,4.3301,4.392,,540950000420,67672.0,2
1008,5440016000000,0.5,0.5722,,540160000050,67672.0,1
1009,5475766001900,0.3625,0.46,,540576600000,67672.0,1
1010,5440016000000,0.8249,0.9,,540160000050,67672.0,1
1011,5475767001900,0.88,0.9337,,540576700088,67672.0,1
1012,54300140005SB,0.2442,0.3,,54300140005,67672.0,1
1013,5430095000000,4.2537,4.3,,540950000420,67672.0,2
1014,5430095000000,4.9,5.0,,540950000420,67672.0,2
1015,5430095000000,5.0034,5.1,,540950000420,67672.0,2
1016,5430095000000,5.1,5.1811,,540950000420,67672.0,2
1017,5430095000000,5.2,5.3,,540950000420,67672.0,2
1018,5430095000000,5.3,5.39,,540950000420,67672.0,2
1019,5430095000000,5.6,5.7,,540950000420,67672.0,2
1020,5430095000000,5.7,5.8,,540950000420,67672.0,2
1021,5430095000000,6.0,6.1,,540950000420,67672.0,2
1022,5430095000000,4.5,4.6,,540950000420,67672.0,2
1023,5430095000000,4.6,4.7,,540950000420,67672.0,2
1024,5430095000000,4.7,4.8,,540950000420,67672.0,2
1025,5430095000000,5.4,5.5,,540950000420,67672.0,2
1026,5475772001900,0.5347,0.591,,540577200044,67672.0,2
1027,5475772001900,0.4673,0.5038,,540577200044,67672.0,2
1028,5440016000000,0.3086,0.346,,540160000000,67672.0,1
1029,5475772001900,0.591,0.6651,,540577200044,67672.0,2
1030,5430014000100,0.2681,0.3392,,54014A000000,67672.0,1
1031,5430014000100,1.9052,1.98,,54014A000172,67672.0,1
1032,5475770001900,0.5045,0.5651,,540577000043,67672.0,2
1033,5475770001900,0.5651,0.6177,,540577000043,67672.0,2
1034,5475766001900,0.0,0.0965,,540576600000,67672.0,1
1035,5475772001900,0.7319,0.8012,,540577200044,67672.0,2
1036,5475772001900,0.8012,0.8631,,540577200044,67672.0,2
1037,5475772001900,1.0588,1.1163,,540577200044,67672.0,2
1038,5440016000000,0.2335,0.2707,,540160000000,67672.0,1
1039,5475770001900,0.8757,0.9301,,540577000043,67672.0,2
1040,5475766001900,0.2691,0.3625,,540576600000,67672.0,1
1041,5440016000000,0.7825,0.8249,,540160000050,67672.0,1
1042,5475767001900,0.9472,0.9825,,540576700088,67672.0,1
1043,5430095000000,4.2,4.2537,,540950000420,67672.0,2
1044,5430014000100,0.5334,0.63,,54014A000000,67672.0,1
1045,5440016000000,0.4428,0.5,,540160000000,67672.0,1
1046,5475772001900,1.221,1.25,,540577200044,67672.0,2
1047,5430095000000,4.4,4.4439,,540950000420,67672.0,2
1048,5430095000000,4.4691,4.5,,540950000420,67672.0,2
1049,5430014000000,12.957,13.0,,540140001288,67672.0,1
1050,54300140005SB,0.1204,0.16,,54014S000000,67672.0,2
1051,54300140005SB,0.2,0.2442,,54300140005,67672.0,1
1052,5430014000000,12.9,12.957,,540140001288,67672.0,1
1053,5430095000000,5.8,5.9,,540950000420,67672.0,2
1054,5430095000000,5.9,6.0,,540950000420,67672.0,2
1055,5475772001900,0.5038,0.5347,,540577200044,67672.0,2
1056,5440016000000,0.2881,0.3086,,540160000000,67672.0,1
1057,54300140005SB,0.0,0.0378,,54014S000000,67672.0,2
1058,54300140005SB,0.0378,0.079,,54014S000000,67672.0,2
1059,5440016000000,0.2707,0.2881,,540160000000,67672.0,1
1060,5430095000000,5.5064,5.52,,540950000420,67672.0,2
1061,5430095000000,5.52,5.5477,,540950000420,67672.0,2
1062,5475770001900,0.9301,0.9586,,540577000043,67672.0,2
1063,5475770001900,0.9586,0.9859,,540577000043,67672.0,2
1064,5430095000000,4.4439,4.4691,,540950000420,67672.0,2
1065,5475770001900,0.625,0.6571,,540577000043,67672.0,2
1066,5475772001900,0.44,0.4673,,540577200044,67672.0,2
1067,54300140005SB,0.079,0.1,,54014S000000,67672.0,2
1068,54300140005SB,0.1621,0.2,,54300140005,67672.0,1
1069,54300140005SB,0.3,0.32,,54300140005,67672.0,1
1070,5430095000000,4.3,4.3301,,540950000420,67672.0,2
1071,5430095000000,5.1811,5.2,,540950000420,67672.0,2
1072,5430095000000,5.5477,5.6,,540950000420,67672.0,2
1073,5430014000000,12.88,12.9,,540140001288,67672.0,1
1074,5430014000100,0.4428,0.4514,,54014A000000,67672.0,1
1075,5475770001900,0.6177,0.625,,540577000043,67672.0,2
1076,5475767001900,0.9337,0.9472,,540576700088,67672.0,1
1077,54300140005SB,0.1,0.1204,,54014S000000,67672.0,2
1078,5430095000000,6.1,6.12,,540950000420,67672.0,2
1079,5440016000000,0.2306,0.2335,,540160000000,67672.0,1
1080,5440016000000,0.6255,0.6337,,540160000050,67672.0,1
1081,5440016000000,0.6899,0.6951,,540160000050,67672.0,1
1082,5475772001900,1.2107,1.22,,540577200044,67672.0,2
1083,5475770001900,0.43,0.4354,,540577000043,67672.0,2
1084,5430095000000,4.392,4.4,,540950000420,67672.0,2
1085,5430095000000,5.0,5.0034,,540950000420,67672.0,2
1086,5430095000000,5.39,5.4,,540950000420,67672.0,2
1087,5430095000000,5.5,5.5064,,540950000420,67672.0,2
1088,5430014000100,1.723,1.7271,,54014A000172,67672.0,1
1089,54300140005SB,0.16,0.1621,,54300140005,67672.0,1
1090,5475772001900,1.22,1.2208,,540577200044,,2
1091,5430014000100,1.72,1.723,,54014A000172,67672.0,1
1092,5475772001900,1.2208,1.221,,540577200044,,2
1093,5440016000000,0.072,0.1507,,540160000000,67672.0,1
1094,5440016000000,0.5722,0.6255,,540160000050,67672.0,1
1095,5440012000000,0.0,0.0747,,540120000000,67672.0,1
1096,5440016000000,0.1507,0.1904,,540160000000,67672.0,1
1097,5440012000000,0.1432,0.2106,,540120000000,67672.0,1
1098,5440012000000,0.0747,0.1193,,540120000000,67672.0,1
1099,5440012000000,0.234,0.283,,540120000000,67672.0,1
1100,5440016000000,0.0304,0.072,,540160000000,67672.0,1
1101,5440016000000,0.1904,0.2306,,540160000000,67672.0,1
1102,5440012000000,0.2106,0.234,,540120000000,67672.0,1
1103,5430014000000,15.2,15.2624,,540140001519,67672.0,1
1104,5430014000000,15.2624,15.3,,540140001519,67672.0,1
1105,5440012000000,0.1193,0.1432,,540120000000,67672.0,1
1106,5440012000000,0.283,0.3137,,540120000000,67672.0,1
1107,5440016000000,0.0,0.0304,,540160000000,67672.0,1
1108,5440012000000,0.3137,0.3259,,540120000000,67672.0,1
1109,5430014000000,15.19,15.2,,540140001519,67672.0,1
1110,5430014000000,15.3,15.32,,540140001519,67672.0,1
1111,5440012000000,0.3259,0.33,,540120000000,67672.0,1
1112,4940151000000,0.0745,0.1476,,491510000000,99998.0,3
1113,4940151000000,0.0,0.0316,,491510000000,99998.0,3
1114,4940151000000,0.0316,0.0745,,491510000000,99998.0,3
1115,4940151000000,0.1476,0.1837,,491510000000,99998.0,3
1116,4940151000000,0.1837,0.2196,,491510000000,99998.0,3
1117,4940151000000,0.2196,0.24,,491510000000,99998.0,3
1118,1730098000000,0.9628,1.96,,170980000042,99998.0,1
1119,1730098000000,0.42,0.9628,,170980000042,99998.0,1
1120,1740050400000,0.178,0.67,,170504000000,99998.0,1
1121,1771759001900,0.0,0.19,,170175900000,99998.0,1
1122,1740050400000,0.0,0.174,,170504000000,99998.0,1
1123,1740050400000,0.174,0.178,,170504000000,99998.0,1
1124,1730098000000,0.42,0.42,,170980000042,99998.0,1
1125,1740050760000,0.1187,0.2358,,170507600000,99998.0,1
1126,1730020002300,0.1006,0.13,,17020C000000,99998.0,1
1127,1730020002300,0.0,0.0644,,17020C000000,99998.0,1
1128,1740050760000,0.2358,0.3028,,170507600000,99998.0,1
1129,1740050760000,0.0,0.0515,,170507600000,99998.0,1
1130,1740050760000,0.0515,0.1187,,170507600000,99998.0,1
1131,1730020002300,0.0688,0.0922,,17020C000000,99998.0,1
1132,1730020002300,0.0922,0.1006,,17020C000000,99998.0,1
1133,1740050760000,0.3028,0.31,,170507600000,99998.0,1
1134,1730020002300,0.0644,0.0688,,17020C000000,99998.0,1
1135,42202190000NB,36.4,36.5,,422190003633,99998.0,2
1136,42202190000NB,37.2142,37.2854,,422190003633,99998.0,2
1137,42202190000NB,36.5,36.6,,422190003633,99998.0,2
1138,42202190000NB,36.6,36.7,,422190003633,99998.0,2
1139,42202190000NB,36.7,36.8,,422190003633,99998.0,2
1140,42202190000NB,36.8,36.9,,422190003633,99998.0,2
1141,42202190000NB,36.9,37.0,,422190003633,99998.0,2
1142,42202190000NB,37.0,37.1,,422190003633,99998.0,2
1143,42202190000NB,37.1183,37.2,,422190003633,99998.0,2
1144,42202190000NB,37.4,37.5,,422190003633,99998.0,2
1145,42202190000NB,37.8,37.87,,422190003633,99998.0,2
1146,42202190000NB,37.631,37.6945,,422190003633,99998.0,2
1147,42202190000NB,37.3,37.3479,,422190003633,99998.0,2
1148,42202190000NB,37.5,37.54,,422190003633,99998.0,2
1149,42202190000NB,37.54,37.6,,422190003633,99998.0,2
1150,42202190000NB,37.7,37.7797,,422190003633,99998.0,2
1151,42202190000NB,37.61,37.631,,422190003633,99998.0,2
1152,42202190000NB,37.3643,37.3869,,422190003633,99998.0,2
1153,42202190000NB,36.3462,36.37,,422190003633,99998.0,2
1154,42202190000NB,36.33,36.3462,,422190003633,99998.0,2
1155,42202190000NB,37.1,37.1183,,422190003633,99998.0,2
1156,42202190000NB,36.37,36.388,,422190003633,99998.0,2
1157,42202190000NB,37.3479,37.3643,,422190003633,99998.0,2
1158,42202190000NB,36.388,36.4,,422190003633,99998.0,2
1159,42202190000NB,37.2,37.2142,,422190003633,99998.0,2
1160,42202190000NB,37.2854,37.3,,422190003633,99998.0,2
1161,42202190000NB,37.3869,37.4,,422190003633,99998.0,2
1162,42202190000NB,37.6,37.61,,422190003633,99998.0,2
1163,42202190000NB,37.7797,37.8,,422190003633,99998.0,2
1164,42202190000NB,37.6945,37.7,,422190003633,99998.0,2
1165,5230002000000,8.5,8.6,,520020000835,99998.0,1
1166,5230002000000,6.3442,6.4,,520020000608,99998.0,4
1167,5230002000000,8.4,8.5,,520020000835,99998.0,1
1168,5230002000000,6.0,6.08,,520020000569,99998.0,3
1169,5230002000000,6.1,6.2,,520020000608,99998.0,4
1170,5230002000000,7.0,7.09,,520020000695,99998.0,1
1171,5230002000000,8.9226,9.0,,520020000860,99998.0,1
1172,5230002000000,9.0241,9.1,,520020000860,99998.0,1
1173,5230002000000,8.7427,8.798,,520020000860,99998.0,1
1174,5230002000000,8.6016,8.6642,,520020000860,99998.0,1
1175,5230002000000,9.1017,9.1677,,520020000860,99998.0,1
1176,5230002000000,5.8231,5.8531,,520020000569,99998.0,3
1177,5230002000000,5.8531,5.8999,,520020000569,99998.0,3
1178,5230002000000,5.7024,5.7738,,520020000569,99998.0,3
1179,5230002000000,6.2206,6.2842,,520020000608,99998.0,4
1180,5230002000000,6.4671,6.4991,,520020000608,99998.0,4
1181,5230002000000,6.3,6.3442,,520020000608,99998.0,4
1182,5230002000000,8.35,8.4,,520020000835,99998.0,1
1183,5230002000000,5.9486,6.0,,520020000569,99998.0,3
1184,5230002000000,6.95,7.0,,520020000695,99998.0,1
1185,5230002000000,8.7,8.7427,,520020000860,99998.0,1
1186,5230002000000,8.8,8.8412,,520020000860,99998.0,1
1187,5230002000000,9.2,9.24,,520020000860,99998.0,1
1188,5230002000000,6.418,6.4415,,520020000608,99998.0,4
1189,5230002000000,8.8412,8.86,,520020000860,99998.0,1
1190,5230002000000,5.9289,5.9486,,520020000569,99998.0,3
1191,5230002000000,5.7738,5.8,,520020000569,99998.0,3
1192,5230002000000,5.8,5.8231,,520020000569,99998.0,3
1193,5230002000000,5.9,5.9289,,520020000569,99998.0,3
1194,5230002000000,6.2,6.2206,,520020000608,99998.0,4
1195,5230002000000,8.6642,8.7,,520020000860,99998.0,1
1196,5230002000000,8.86,8.9,,520020000860,99998.0,1
1197,5230002000000,9.0,9.0241,,520020000860,99998.0,1
1198,5230002000000,9.1677,9.2,,520020000860,99998.0,1
1199,5230002000000,6.45,6.4671,,520020000608,99998.0,4
1200,5230002000000,6.2842,6.3,,520020000608,99998.0,4
1201,5230002000000,6.4,6.418,,520020000608,99998.0,4
1202,5230002000000,5.69,5.7,,520020000569,99998.0,3
1203,5230002000000,6.0874,6.1,,520020000608,99998.0,4
1204,5230002000000,8.9,8.9166,,520020000860,99998.0,1
1205,5230002000000,8.9166,8.9226,,520020000860,99998.0,1
1206,5230002000000,6.4415,6.45,,520020000608,99998.0,4
1207,5230002000000,6.08,6.0874,,520020000608,99998.0,4
1208,5230002000000,5.7,5.7024,,520020000569,99998.0,3
1209,5230002000000,8.798,8.8,,520020000860,99998.0,1
1210,5230002000000,8.6,8.6016,,520020000860,99998.0,1
1211,5230002000000,9.1,9.1017,,520020000860,99998.0,1
1212,5230002000000,6.4991,6.5,,520020000608,99998.0,4
1213,5230002000000,5.8999,5.9,,520020000569,99998.0,3
1214,25202500000NB,2.8711,2.9,,252500000287,99998.0,1
1215,25202500000NB,2.9,2.9802,,252500000287,99998.0,1
1216,25202500000NB,2.9802,3.0,,252500000287,99998.0,1
1217,25202500000NB,2.87,2.8711,,252500000287,99998.0,1
1218,25200190000NB,8.0,8.1,,250190000797,99998.0,1
1219,25200190000NB,8.1101,8.2,,250190000797,99998.0,1
1220,25200190000NB,8.2,8.2276,,250190000797,99998.0,1
1221,25200190000NB,8.2276,8.3,,250190000797,99998.0,1
1222,25200190000NB,8.3,8.3462,,250190000797,99998.0,1
1223,25200190000NB,8.3462,8.3779,,250190000797,99998.0,1
1224,25200190000NB,8.4419,8.47,,250190000797,99998.0,1
1225,25200190000NB,8.3779,8.4,,250190000797,99998.0,1
1226,25200190000NB,8.4,8.4419,,250190000797,99998.0,1
1227,25200190000NB,7.9803,7.9923,,250190000797,99998.0,1
1228,25200190000NB,8.1055,8.1101,,250190000797,99998.0,1
1229,25200190000NB,7.9723,7.9803,,250190000797,99998.0,1
1230,25200190000NB,7.9923,8.0,,250190000797,99998.0,1
1231,25200190000NB,8.1,8.1055,,250190000797,99998.0,1
1232,25200190000NB,7.97,7.9723,,250190000797,99998.0,1
1233,26202500000NB,30.621,30.6996,,262500003009,94726.0,1
1234,26202500000NB,30.5083,30.5507,,262500003009,94726.0,1
1235,2640017000000,0.0,0.0858,,260170000000,94726.0,1
1236,2640010000000,0.3025,0.423,,260100000000,94726.0,2
1237,26202500000NB,30.7,30.7604,,262500003009,94726.0,1
1238,2630002000000,19.7,19.8,,260020001953,94726.0,1
1239,2640010000000,0.0,0.0362,,260100000000,94726.0,2
1240,26202500000NB,30.3302,30.39,,262500003009,94726.0,1
1241,2640010000000,0.17,0.2229,,260100000000,94726.0,2
1242,26202500000NB,30.2117,30.2602,,262500003009,94726.0,1
1243,2640010000000,0.2523,0.3025,,260100000000,94726.0,2
1244,26202500000NB,30.8191,30.87,,262500003009,94726.0,1
1245,2640010000000,0.0362,0.0743,,260100000000,94726.0,2
1246,2640010000000,0.0743,0.1192,,260100000000,94726.0,2
1247,26202500000NB,30.2704,30.3,,262500003009,94726.0,1
1248,26202500000NB,30.4,30.4498,,262500003009,94726.0,1
1249,26202500000NB,30.7604,30.8,,262500003009,94726.0,1
1250,2640017000000,0.0858,0.12,,260170000000,94726.0,1
1251,2630002000000,19.6302,19.7,,260020001953,94726.0,1
1252,2630002000000,19.5499,19.6,,260020001953,94726.0,1
1253,26202500000NB,30.4498,30.5,,262500003009,94726.0,1
1254,26202500000NB,30.1517,30.2,,262500003009,94726.0,1
1255,26202500000NB,30.1,30.1517,,262500003009,94726.0,1
1256,26202500000NB,30.87,30.8971,,262500003009,94726.0,1
1257,2640010000000,0.1192,0.1622,,260100000000,94726.0,2
1258,2640010000000,0.2229,0.2523,,260100000000,94726.0,2
1259,26202500000NB,30.5507,30.5749,,262500003009,94726.0,1
1260,26202500000NB,30.5749,30.5934,,262500003009,94726.0,1
1261,2630002000000,19.53,19.5499,,260020001953,94726.0,1
1262,26202500000NB,30.3,30.3302,,262500003009,94726.0,1
1263,26202500000NB,30.8,30.8191,,262500003009,94726.0,1
1264,2630002000000,19.6,19.6302,,260020001953,94726.0,1
1265,26202500000NB,30.9,30.92,,262500003009,94726.0,1
1266,26202500000NB,30.6,30.621,,262500003009,94726.0,1
1267,26202500000NB,30.2,30.2117,,262500003009,94726.0,1
1268,26202500000NB,30.2602,30.2704,,262500003009,94726.0,1
1269,26202500000NB,30.39,30.4,,262500003009,94726.0,1
1270,26202500000NB,30.5,30.5083,,262500003009,94726.0,1
1271,26202500000NB,30.09,30.1,,262500003009,94726.0,1
1272,2640010000000,0.1622,0.17,,260100000000,94726.0,2
1273,26202500000NB,30.5934,30.6,,262500003009,94726.0,1
1274,26202500000NB,30.8971,30.9,,262500003009,94726.0,1
1275,26202500000NB,30.6996,30.7,,262500003009,94726.0,1
1276,2640001000000,0.0,0.1932,,260010000000,94726.0,1
1277,3540018030000,0.3931,0.4901,,350180300000,94726.0,2
1278,2640001000000,0.2463,0.44,,260010000000,94726.0,1
1279,3578280001900,0.1609,0.4,,350828000000,94726.0,1
1280,35200400000EB,3.5,3.6,,350400000344,94726.0,1
1281,3540018030000,0.05,0.1003,,350180300000,94726.0,2
1282,3540018030000,0.2524,0.3337,,350180300000,94726.0,2
1283,3540024000000,0.2,0.2798,,350240000000,94726.0,3
1284,3540018020000,0.0996,0.1395,,350180200000,94726.0,4
1285,3578281001900,0.21,0.2842,,350828100021,94726.0,3
1286,35200400000EB,3.0089,3.1,,350400000283,94726.0,3
1287,35200400000EB,3.1,3.2,,350400000283,94726.0,3
1288,3530002000000,2.5,2.6,,350020000236,94726.0,4
1289,3530002000000,2.6013,2.7,,350020000236,94726.0,4
1290,3530002000000,2.7224,2.8,,350020000236,94726.0,4
1291,3540018010000,0.0,0.06,,350180100000,94726.0,1
1292,3540018030000,0.0,0.05,,350180300000,94726.0,2
1293,3540018020000,0.0,0.05,,350180200000,94726.0,4
1294,3540024000000,0.1532,0.2,,350240000000,94726.0,3
1295,3540018020000,0.05,0.0996,,350180200000,94726.0,4
1296,2640001000000,0.1932,0.2463,,260010000000,94726.0,1
1297,3540018030000,0.3534,0.3931,,350180300000,94726.0,2
1298,3540024000000,0.2798,0.36,,350240000000,94726.0,3
1299,3540024000000,0.0,0.0399,,350240000000,94726.0,3
1300,3540024000000,0.0399,0.1086,,350240000000,94726.0,3
1301,3540018030000,0.1003,0.1489,,350180300000,94726.0,2
1302,3540018030000,0.4901,0.5694,,350180300000,94726.0,2
1303,3540018030000,0.5694,0.61,,350180300000,94726.0,2
1304,3540018030000,0.1532,0.1811,,350180300000,94726.0,2
1305,3540018030000,0.1811,0.2145,,350180300000,94726.0,2
1306,3540018020000,0.1395,0.19,,350180200000,94726.0,4
1307,3540024000000,0.36,0.4,,350240000000,94726.0,3
1308,3578281001900,0.2842,0.34,,350828100021,94726.0,3
1309,35200400000EB,3.44,3.5,,350400000344,94726.0,1
1310,3530002000000,2.36,2.4,,350020000236,94726.0,4
1311,3530002000000,2.4,2.4812,,350020000236,94726.0,4
1312,35200400000EB,2.868,2.9,,350400000283,94726.0,3
1313,35200400000EB,2.9,2.9697,,350400000283,94726.0,3
1314,35200400000EB,2.9697,3.0,,350400000283,94726.0,3
1315,3530002000000,2.8,2.84,,350020000236,94726.0,4
1316,3540018020000,0.2118,0.23,,350180200000,94726.0,4
1317,3540018030000,0.3337,0.3534,,350180300000,94726.0,2
1318,35200400000EB,2.8465,2.868,,350400000283,94726.0,3
1319,35200400000EB,2.83,2.8465,,350400000283,94726.0,3
1320,35200400000EB,3.2259,3.24,,350400000283,94726.0,3
1321,35200400000EB,3.2,3.2259,,350400000283,94726.0,3
1322,3540018020000,0.19,0.2037,,350180200000,94726.0,4
1323,3540018020000,0.2037,0.2118,,350180200000,94726.0,4
1324,3540018030000,0.2145,0.2229,,350180300000,94726.0,2
1325,3540018030000,0.2303,0.237,,350180300000,94726.0,2
1326,3540018030000,0.237,0.2473,,350180300000,94726.0,2
1327,3540024000000,0.1345,0.1438,,350240000000,94726.0,3
1328,3540024000000,0.1086,0.1261,,350240000000,94726.0,3
1329,3530002000000,2.706,2.7224,,350020000236,94726.0,4
1330,35200400000EB,3.0,3.0089,,350400000283,94726.0,3
1331,35200400000EB,3.9,3.91,,350400000344,94726.0,1
1332,3530002000000,2.4812,2.5,,350020000236,94726.0,4
1333,3540018030000,0.2229,0.2303,,350180300000,94726.0,2
1334,3540018030000,0.2473,0.2524,,350180300000,94726.0,2
1335,3540024000000,0.1261,0.1345,,350240000000,94726.0,3
1336,3540024000000,0.1438,0.1532,,350240000000,94726.0,3
1337,3540018030000,0.1489,0.1532,,350180300000,94726.0,2
1338,35200400000EB,3.8917,3.9,,350400000344,94726.0,1
1339,3530002000000,2.7,2.706,,350020000236,94726.0,4
1340,3530002000000,2.6,2.6013,,350020000236,94726.0,4
1341,35200400000EB,7.1,7.2,,350400000710,94726.0,1
1342,35200400000EB,4.32,4.4,,350400000432,94726.0,4
1343,35200400000EB,4.4,4.5,,350400000432,94726.0,4
1344,3578259001900,0.432,0.4778,,350825900033,94726.0,2
1345,35200400000EB,4.8253,4.886,,350400000432,94726.0,4
1346,35200400000EB,5.019,5.0794,,350400000432,94726.0,4
1347,35200400000EB,5.2032,5.2384,,350400000432,94726.0,4
1348,35200400000EB,7.2291,7.2846,,350400000710,94726.0,1
1349,35200400000EB,7.3139,7.3411,,350400000710,94726.0,1
1350,35200400000EB,7.3411,7.3984,,350400000710,94726.0,1
1351,35200400000EB,7.2,7.2291,,350400000710,94726.0,1
1352,35200400000EB,7.4,7.44,,350400000710,94726.0,1
1353,35200400000EB,4.5,4.5487,,350400000432,94726.0,4
1354,35200400000EB,4.5487,4.6,,350400000432,94726.0,4
1355,35200400000EB,4.6,4.7,,350400000432,94726.0,4
1356,35200400000EB,4.7,4.7324,,350400000432,94726.0,4
1357,35200400000EB,4.9,4.9593,,350400000432,94726.0,4
1358,35200400000EB,4.9593,5.0,,350400000432,94726.0,4
1359,35200400000EB,5.1,5.1399,,350400000432,94726.0,4
1360,35200400000EB,5.1399,5.2,,350400000432,94726.0,4
1361,35200400000EB,5.2442,5.3,,350400000432,94726.0,4
1362,35200400000EB,5.3405,5.4,,350400000432,94726.0,4
1363,3578259001900,0.3621,0.3906,,350825900033,94726.0,2
1364,3578259001900,0.3906,0.4183,,350825900033,94726.0,2
1365,35200400000EB,4.7324,4.7689,,350400000432,94726.0,4
1366,3578259001900,0.33,0.3523,,350825900033,94726.0,2
1367,35200400000EB,4.7689,4.8,,350400000432,94726.0,4
1368,35200400000EB,4.8,4.8253,,350400000432,94726.0,4
1369,35200400000EB,5.3,5.3405,,350400000432,94726.0,4
1370,35200400000EB,7.3,7.3139,,350400000710,94726.0,1
1371,3578259001900,0.4183,0.432,,350825900033,94726.0,2
