,RouteId,BeginPoint,EndPoint,YearLastImprovementVd,SampleId,SurfaceTypeVn,YearLastConstructionVd
2857,41200190023EB,0.033,0.034,,41019C000003,3.0,1/1/1922 12:00:00 AM
2858,41100770004NB,0.3999,0.4,,41077N000000,3.0,
2859,4140009090000,0.7289,1.72,,410090900000,,1/1/1954 12:00:00 AM
2860,4140009000000,5.28,5.5,,410090000528,,1/1/1954 12:00:00 AM
2861,4140009090000,1.72,1.81,,410090900000,,1/1/1954 12:00:00 AM
2862,4140009090000,0.53,0.6728,,410090900000,,1/1/1954 12:00:00 AM
2863,4140009090000,0.3307,0.38,,410090900000,,1/1/1954 12:00:00 AM
2864,4140009090000,0.4044,0.4632,,410090900000,,1/1/1954 12:00:00 AM
2865,4140009090000,0.4632,0.5093,,410090900000,,1/1/1954 12:00:00 AM
2866,4140009090000,0.6728,0.7289,,410090900000,,1/1/1954 12:00:00 AM
2867,4140009000000,5.5,5.54,,410090000528,,1/1/1954 12:00:00 AM
2868,4140009090000,0.5093,0.53,,410090900000,,1/1/1954 12:00:00 AM
2869,4140009090000,0.38,0.4044,,410090900000,,1/1/1954 12:00:00 AM
2870,45100640000EB,139.2,139.3,,450640013838,3.0,
2871,45100640000EB,139.9,140.0,,450640013838,3.0,
2872,45100640000EB,140.2,140.3,,450640013838,3.0,
2873,45100640000EB,138.4,138.5,,450640013838,3.0,
2874,45100640000EB,138.9,139.0,,450640013838,3.0,
2875,45100640000EB,138.01,138.1,,450640013801,3.0,
2876,45100640000EB,138.5,138.6,,450640013838,3.0,
2877,45100640000EB,138.8,138.9,,450640013838,3.0,
2878,45100640000EB,139.3,139.4,,450640013838,3.0,
2879,45100640000EB,139.4,139.5,,450640013838,3.0,
2880,45100640000EB,139.5,139.6,,450640013838,3.0,
2881,45100640000EB,139.6,139.7,,450640013838,3.0,
2882,45100640000EB,139.7,139.8,,450640013838,3.0,
2883,45100640000EB,139.8,139.9,,450640013838,3.0,
2884,45100640000EB,140.0,140.1,,450640013838,3.0,
2885,45100640000EB,140.1,140.2,,450640013838,3.0,
2886,45100640000EB,139.0,139.1,,450640013838,3.0,
2887,45100640000EB,139.1,139.2,,450640013838,3.0,
2888,45100640000EB,138.2,138.2583,,450640013801,6.0,
2889,45100640000EB,138.1,138.145,,450640013801,6.0,
2890,45100640000EB,138.145,138.1823,,450640013801,6.0,
2891,45100640000EB,138.3,138.3425,,450640013801,3.0,
2892,45100640000EB,138.7,138.7393,,450640013838,3.0,
2893,45100640000EB,138.7393,138.8,,450640013838,3.0,
2894,45100640000EB,138.3425,138.373,,450640013801,3.0,
2895,45100640000EB,138.6172,138.672,,450640013838,3.0,
2896,45100640000EB,138.38,138.4,,450640013838,3.0,
2897,45100640000EB,138.1823,138.2,,450640013801,6.0,
2898,45100640000EB,138.273,138.3,,450640013801,6.0,
2899,45100640000EB,138.672,138.7,,450640013838,3.0,
2900,45100640000EB,138.6,138.6172,,450640013838,3.0,
2901,45100640000EB,138.2583,138.273,,450640013801,6.0,
2902,45100640000EB,138.373,138.38,,450640013801,3.0,
2903,4140006090000,0.6,0.8538,,410060900060,,1/1/1983 12:00:00 AM
2904,4140006090000,0.8538,1.2621,,410060900060,,1/1/1983 12:00:00 AM
2905,4130016000000,19.0028,19.15,,410160001896,,1/1/1947 12:00:00 AM
2906,4130016000000,19.27,19.37,,410160001896,,1/1/1947 12:00:00 AM
2907,4130016000000,19.5311,19.66,,410160001896,,1/1/1947 12:00:00 AM
2908,4130016000000,19.37,19.5311,,410160001896,,1/1/1947 12:00:00 AM
2909,4130016000000,19.66,19.7469,,410160001896,,1/1/1947 12:00:00 AM
2910,41200190000NB,18.41,18.5,,410190001841,6.0,1/1/1922 12:00:00 AM
2911,41200190000NB,23.6,23.7,,410190002331,6.0,1/1/1922 12:00:00 AM
2912,41200190000NB,23.7,23.8,,410190002331,6.0,1/1/1922 12:00:00 AM
2913,41200190000NB,23.8,23.9,,410190002331,6.0,1/1/1922 12:00:00 AM
2914,41200190000NB,23.9,24.0,,410190002331,6.0,1/1/1922 12:00:00 AM
2915,41200190000NB,23.31,23.4,,410190002331,6.0,1/1/1922 12:00:00 AM
2916,41200190000NB,23.4,23.5,,410190002331,6.0,1/1/1922 12:00:00 AM
2917,4130016000000,19.15,19.27,,410160001896,,1/1/1947 12:00:00 AM
2918,4130041000000,1.9156,1.9693,,410410000185,6.0,
2919,4140006090000,1.29,1.3348,,410060900060,,1/1/1983 12:00:00 AM
2920,4140006090000,1.3348,1.37,,410060900060,,1/1/1983 12:00:00 AM
2921,4130016000000,18.92,18.96,,410160001882,,1/1/1947 12:00:00 AM
2922,4130016000000,18.96,19.0028,,410160001896,,1/1/1947 12:00:00 AM
2923,41200190000NB,18.5145,18.6,,410190001841,6.0,1/1/1922 12:00:00 AM
2924,41200190000NB,18.6,18.64,,410190001841,6.0,1/1/1922 12:00:00 AM
2925,41200190000NB,23.52,23.6,,410190002331,6.0,1/1/1922 12:00:00 AM
2926,4130016000000,18.87,18.92,,410160001882,,1/1/1947 12:00:00 AM
2927,4140006090000,1.2621,1.29,,410060900060,,1/1/1983 12:00:00 AM
2928,4130016000000,19.7469,19.79,,410160001896,,1/1/1947 12:00:00 AM
2929,4130016000000,18.8511,18.87,,410160001882,,1/1/1947 12:00:00 AM
2930,4130041000000,1.9693,1.99,,410410000185,6.0,
2931,4130016000000,18.84,18.8511,,410160001882,,1/1/1947 12:00:00 AM
2932,41200190000NB,23.5,23.52,,410190002331,6.0,1/1/1922 12:00:00 AM
2933,41200190000NB,18.5,18.5145,,410190001841,6.0,1/1/1922 12:00:00 AM
2934,4130041000000,1.9,1.9156,,410410000185,6.0,
2935,10200190000NB,3.0,3.1,,100190000285,6.0,
2936,10200190000NB,5.9,6.0,,100190000389,6.0,
2937,10200190000NB,0.4,0.5,,100190000000,6.0,
2938,10200190000NB,0.5,0.6,,100190000000,6.0,
2939,10200190000NB,0.7058,0.8,,100190000000,6.0,
2940,10200190000NB,0.8,0.9,,100190000000,6.0,
2941,10200190000NB,3.1,3.2,,100190000285,6.0,
2942,10200190000NB,3.2,3.3,,100190000285,6.0,
2943,10200190000NB,3.4,3.5,,100190000285,6.0,
2944,10200190000NB,3.5,3.6,,100190000285,6.0,
2945,10200190000NB,3.6,3.7,,100190000285,6.0,
2946,10200190000NB,3.7,3.8,,100190000285,6.0,
2947,10200190000NB,4.0,4.1,,100190000389,6.0,
2948,10200190000NB,4.1,4.2,,100190000389,6.0,
2949,10200190000NB,4.2,4.3,,100190000389,6.0,
2950,10200190000NB,4.3,4.4,,100190000389,6.0,
2951,10200190000NB,4.4,4.5,,100190000389,6.0,
2952,10200190000NB,4.5,4.6,,100190000389,6.0,
2953,10200190000NB,0.1,0.2,,100190000000,6.0,
2954,10200190000NB,0.2,0.3,,100190000000,6.0,
2955,10200190000NB,0.3,0.4,,100190000000,6.0,
2956,10200190000NB,4.6154,4.7,,100190000389,6.0,
2957,10200190000NB,4.7,4.8,,100190000389,6.0,
2958,10200190000NB,4.9,5.0,,100190000389,6.0,
2959,10200190000NB,5.0,5.1,,100190000389,6.0,
2960,10200190000NB,5.1,5.2,,100190000389,6.0,
2961,10200190000NB,5.2,5.3,,100190000389,6.0,
2962,10200190000NB,5.32,5.4,,100190000389,6.0,
2963,10200190000NB,5.4,5.5,,100190000389,6.0,
2964,10200190000NB,5.5,5.6,,100190000389,6.0,
2965,10200190000NB,5.6,5.7,,100190000389,6.0,
2966,10200190000NB,5.8,5.9,,100190000389,6.0,
2967,10200190000NB,6.0,6.1,,100190000389,6.0,
2968,10200190000NB,6.1,6.16,,100190000389,6.0,
2969,10200190000NB,6.2,6.3,,100190000616,6.0,1/1/2016 12:00:00 AM
2970,10200190000NB,6.3,6.4,,100190000616,6.0,1/1/2016 12:00:00 AM
2971,10200190000NB,6.4,6.5,,100190000616,6.0,1/1/2016 12:00:00 AM
2972,41200190000NB,24.0,24.09,,410190002331,6.0,1/1/1922 12:00:00 AM
2973,10200190000NB,3.917,4.0,,100190000389,6.0,
2974,10200190000NB,0.6,0.7,,100190000000,6.0,
2975,10200190000NB,2.85,2.9,,100190000285,6.0,
2976,10200190000NB,2.9,3.0,,100190000285,6.0,
2977,10200190000NB,3.3,3.3607,,100190000285,6.0,
2978,10200190000NB,0.042,0.1,,100190000000,6.0,
2979,10200190000NB,4.8,4.85,,100190000389,6.0,
2980,10200190000NB,4.85,4.9,,100190000389,6.0,
2981,10200190000NB,5.74,5.8,,100190000389,6.0,
2982,10200190000NB,6.5,6.57,,100190000616,6.0,1/1/2016 12:00:00 AM
2983,10200190000NB,6.57,6.6,,100190000616,6.0,1/1/2016 12:00:00 AM
2984,10200190000NB,6.6,6.66,,100190000616,6.0,1/1/2016 12:00:00 AM
2985,10200190000NB,6.66,6.7,,100190000666,6.0,1/1/2019 12:00:00 AM
2986,10200190000NB,6.7,6.76,,100190000666,6.0,1/1/2019 12:00:00 AM
2987,10200190000NB,0.9,1.0,,100190000000,6.0,
2988,10200190000NB,0.0,0.042,,100190000000,6.0,
2989,10200190000NB,6.16,6.19,,100190000616,6.0,1/1/2016 12:00:00 AM
2990,10200190000NB,3.3607,3.4,,100190000285,6.0,
2991,10200190000NB,3.8,3.82,,100190000285,3.0,
2992,10200190000NB,4.6,4.6154,,100190000389,6.0,
2993,10200190000NB,5.7,5.7327,,100190000389,6.0,
2994,10200190000NB,6.7609,6.8,,100190000666,6.0,1/1/2019 12:00:00 AM
2995,10200190000NB,6.19,6.2,,100190000616,6.0,1/1/2016 12:00:00 AM
2996,10200190000NB,3.89,3.9,,100190000389,3.0,
2997,10200190000NB,5.3,5.32,,100190000389,6.0,
2998,10200190000NB,1.001,1.02,,100190000000,3.0,
2999,10200190000NB,3.9,3.917,,100190000389,6.0,
3000,10200190000NB,5.7327,5.74,,100190000389,6.0,
3001,10200190000NB,0.7,0.7058,,100190000000,6.0,
3002,10200190000NB,6.76,6.7609,,100190000666,6.0,1/1/2019 12:00:00 AM
3003,10200190000NB,1.0,1.001,,100190000000,3.0,
3004,45100640000EB,140.5,140.6,,450640013838,3.0,
3005,45100640000EB,140.3,140.4,,450640013838,3.0,
3006,45100640000EB,140.4,140.5,,450640013838,3.0,
3007,32202190000NB,4.4,4.5,,322190000192,6.0,1/1/2014 12:00:00 AM
3008,32202190000NB,5.0,5.1,,322190000192,6.0,1/1/2014 12:00:00 AM
3009,32202190000NB,5.5,5.6,,322190000192,6.0,1/1/2014 12:00:00 AM
3010,32202190000NB,6.1,6.2,,322190000192,6.0,1/1/2014 12:00:00 AM
3011,32202190000NB,7.0,7.1,,322190000192,6.0,1/1/2014 12:00:00 AM
3012,32202190000NB,6.5056,6.6,,322190000192,6.0,1/1/2014 12:00:00 AM
3013,32202190000NB,1.92,2.0,,322190000192,6.0,1/1/2014 12:00:00 AM
3014,32202190000NB,3.3,3.3584,,322190000192,6.0,1/1/2014 12:00:00 AM
3015,32202190000NB,5.1,5.1832,,322190000192,6.0,1/1/2014 12:00:00 AM
3016,32202190000NB,2.0,2.1,,322190000192,6.0,1/1/2014 12:00:00 AM
3017,32202190000NB,2.1,2.1859,,322190000192,6.0,1/1/2014 12:00:00 AM
3018,32202190000NB,2.2,2.298,,322190000192,6.0,1/1/2014 12:00:00 AM
3019,32202190000NB,2.6,2.7,,322190000192,6.0,1/1/2014 12:00:00 AM
3020,32202190000NB,3.0,3.1,,322190000192,6.0,1/1/2014 12:00:00 AM
3021,32202190000NB,3.1037,3.2,,322190000192,6.0,1/1/2014 12:00:00 AM
3022,32202190000NB,3.2,3.3,,322190000192,6.0,1/1/2014 12:00:00 AM
3023,32202190000NB,3.4,3.5,,322190000192,6.0,1/1/2014 12:00:00 AM
3024,32202190000NB,3.5,3.6,,322190000192,6.0,1/1/2014 12:00:00 AM
3025,32202190000NB,3.7,3.8,,322190000192,6.0,1/1/2014 12:00:00 AM
3026,32202190000NB,3.8,3.8761,,322190000192,6.0,1/1/2014 12:00:00 AM
3027,32202190000NB,3.9,4.0,,322190000192,6.0,1/1/2014 12:00:00 AM
3028,32202190000NB,4.0,4.1,,322190000192,6.0,1/1/2014 12:00:00 AM
3029,32202190000NB,4.1,4.2,,322190000192,6.0,1/1/2014 12:00:00 AM
3030,32202190000NB,4.2,4.3,,322190000192,6.0,1/1/2014 12:00:00 AM
3031,32202190000NB,4.3,4.4,,322190000192,6.0,1/1/2014 12:00:00 AM
3032,32202190000NB,4.5,4.6,,322190000192,6.0,1/1/2014 12:00:00 AM
3033,32202190000NB,4.6,4.7,,322190000192,6.0,1/1/2014 12:00:00 AM
3034,32202190000NB,4.7,4.8,,322190000192,6.0,1/1/2014 12:00:00 AM
3035,32202190000NB,4.8,4.9,,322190000192,6.0,1/1/2014 12:00:00 AM
3036,32202190000NB,4.9,5.0,,322190000192,6.0,1/1/2014 12:00:00 AM
3037,32202190000NB,5.2,5.2912,,322190000192,6.0,1/1/2014 12:00:00 AM
3038,32202190000NB,5.3,5.4,,322190000192,6.0,1/1/2014 12:00:00 AM
3039,32202190000NB,5.4,5.5,,322190000192,6.0,1/1/2014 12:00:00 AM
3040,32202190000NB,5.6,5.7,,322190000192,6.0,1/1/2014 12:00:00 AM
3041,32202190000NB,5.7,5.8,,322190000192,6.0,1/1/2014 12:00:00 AM
3042,32202190000NB,5.9,6.0,,322190000192,6.0,1/1/2014 12:00:00 AM
3043,32202190000NB,6.0,6.1,,322190000192,6.0,1/1/2014 12:00:00 AM
3044,32202190000NB,6.6,6.7,,322190000192,6.0,1/1/2014 12:00:00 AM
3045,32202190000NB,6.7,6.8,,322190000192,6.0,1/1/2014 12:00:00 AM
3046,32202190000NB,6.8,6.9,,322190000192,6.0,1/1/2014 12:00:00 AM
3047,32202190000NB,6.9,7.0,,322190000192,6.0,1/1/2014 12:00:00 AM
3048,32202190000NB,2.5457,2.597,,322190000192,6.0,1/1/2014 12:00:00 AM
3049,32202190000NB,2.3423,2.3901,,322190000192,6.0,1/1/2014 12:00:00 AM
3050,32202190000NB,2.7341,2.7764,,322190000192,6.0,1/1/2014 12:00:00 AM
3051,32202190000NB,6.2,6.24,,322190000192,6.0,1/1/2014 12:00:00 AM
3052,32202190000NB,7.1,7.1517,,322190000192,6.0,1/1/2014 12:00:00 AM
3053,32202190000NB,2.3,2.3423,,322190000192,6.0,1/1/2014 12:00:00 AM
3054,32202190000NB,2.404,2.5,,322190000192,6.0,1/1/2014 12:00:00 AM
3055,32202190000NB,2.5,2.5457,,322190000192,6.0,1/1/2014 12:00:00 AM
3056,32202190000NB,2.8,2.8315,,322190000192,6.0,1/1/2014 12:00:00 AM
3057,32202190000NB,2.8315,2.9,,322190000192,6.0,1/1/2014 12:00:00 AM
3058,32202190000NB,2.9,2.9542,,322190000192,6.0,1/1/2014 12:00:00 AM
3059,32202190000NB,3.6,3.647,,322190000192,6.0,1/1/2014 12:00:00 AM
3060,32202190000NB,3.647,3.7,,322190000192,6.0,1/1/2014 12:00:00 AM
3061,32202190000NB,6.3494,6.4,,322190000192,6.0,1/1/2014 12:00:00 AM
3062,32202190000NB,6.4562,6.5,,322190000192,6.0,1/1/2014 12:00:00 AM
3063,32202190000NB,5.8,5.84,,322190000192,6.0,1/1/2014 12:00:00 AM
3064,32202190000NB,5.84,5.9,,322190000192,6.0,1/1/2014 12:00:00 AM
3065,32202190000NB,6.2416,6.3,,322190000192,6.0,1/1/2014 12:00:00 AM
3066,32202190000NB,6.3,6.3494,,322190000192,6.0,1/1/2014 12:00:00 AM
3067,32202190000NB,7.1517,7.2,,322190000192,6.0,1/1/2014 12:00:00 AM
3068,32202190000NB,6.4361,6.4562,,322190000192,6.0,1/1/2014 12:00:00 AM
3069,32202190000NB,3.3584,3.3894,,322190000192,6.0,1/1/2014 12:00:00 AM
3070,32202190000NB,2.9542,2.974,,322190000192,6.0,1/1/2014 12:00:00 AM
3071,32202190000NB,2.974,3.0,,322190000192,6.0,1/1/2014 12:00:00 AM
3072,32202190000NB,6.4,6.4361,,322190000192,6.0,1/1/2014 12:00:00 AM
3073,32202190000NB,3.8761,3.9,,322190000192,6.0,1/1/2014 12:00:00 AM
3074,32202190000NB,2.72,2.7341,,322190000192,6.0,1/1/2014 12:00:00 AM
3075,32202190000NB,3.3894,3.4,,322190000192,6.0,1/1/2014 12:00:00 AM
3076,32202190000NB,2.1859,2.2,,322190000192,6.0,1/1/2014 12:00:00 AM
3077,32202190000NB,2.7,2.72,,322190000192,6.0,1/1/2014 12:00:00 AM
3078,32202190000NB,2.7764,2.8,,322190000192,6.0,1/1/2014 12:00:00 AM
3079,32202190000NB,5.1832,5.2,,322190000192,6.0,1/1/2014 12:00:00 AM
3080,32202190000NB,5.2912,5.3,,322190000192,6.0,1/1/2014 12:00:00 AM
3081,32202190000NB,2.3901,2.4,,322190000192,6.0,1/1/2014 12:00:00 AM
3082,32202190000NB,6.5,6.5056,,322190000192,6.0,1/1/2014 12:00:00 AM
3083,32202190000NB,6.24,6.2416,,322190000192,6.0,1/1/2014 12:00:00 AM
3084,32202190000NB,2.298,2.3,,322190000192,6.0,1/1/2014 12:00:00 AM
3085,32202190000NB,2.4,2.404,,322190000192,6.0,1/1/2014 12:00:00 AM
3086,32202190000NB,3.1,3.1037,,322190000192,6.0,1/1/2014 12:00:00 AM
3087,32202190000NB,2.597,2.6,,322190000192,6.0,1/1/2014 12:00:00 AM
3088,32202190000NB,7.3,7.4,,322190000192,6.0,1/1/2014 12:00:00 AM
3089,32202190000NB,7.4,7.5,,322190000192,6.0,1/1/2014 12:00:00 AM
3090,32202190000NB,7.5,7.6,,322190000192,6.0,1/1/2014 12:00:00 AM
3091,32202190000NB,7.2,7.2551,,322190000192,6.0,1/1/2014 12:00:00 AM
3092,32202190000NB,7.2551,7.3,,322190000192,6.0,1/1/2014 12:00:00 AM
3093,32202190000NB,14.4,14.5,,322190001438,6.0,
3094,32202190000NB,14.5,14.6,,322190001438,6.0,
3095,32202190000NB,14.7,14.8,,322190001438,6.0,
3096,32202190000NB,14.8,14.8583,,322190001438,6.0,
3097,32202190000NB,14.9,15.0,,322190001438,6.0,
3098,32202190000NB,16.5,16.6,,322190001618,6.0,
3099,32202190000NB,16.7,16.8,,322190001618,6.0,
3100,32202190000NB,16.8,16.9,,322190001618,6.0,
3101,32202190000NB,16.9,17.0,,322190001618,6.0,
3102,32202190000NB,17.0,17.1,,322190001618,6.0,
3103,32202190000NB,17.1,17.2,,322190001618,6.0,
3104,32202190000NB,17.2,17.3,,322190001618,6.0,
3105,32202190000NB,17.3,17.3768,,322190001618,6.0,
3106,32202190000NB,7.6,7.7,,322190000192,6.0,1/1/2014 12:00:00 AM
3107,32202190000NB,7.7,7.8,,322190000192,6.0,1/1/2014 12:00:00 AM
3108,32202190000NB,7.8,7.87,,322190000192,6.0,1/1/2014 12:00:00 AM
3109,32202190000NB,15.0,15.1,,322190001438,6.0,
3110,32202190000NB,15.1,15.2,,322190001438,6.0,
3111,32202190000NB,15.2,15.3,,322190001438,6.0,
3112,32202190000NB,15.3,15.4,,322190001438,6.0,
3113,32202190000NB,15.5,15.6,,322190001438,6.0,
3114,32202190000NB,17.4,17.5,,322190001618,6.0,
3115,32202190000NB,17.5,17.6,,322190001618,6.0,
3116,32202190000NB,15.6,15.7,,322190001438,6.0,
3117,32202190000NB,15.7,15.8,,322190001438,6.0,
3118,32202190000NB,16.0,16.1,,322190001438,6.0,
3119,32202190000NB,16.2,16.3,,322190001618,6.0,
3120,32202190000NB,16.3,16.4,,322190001618,6.0,
3121,32202190000NB,15.8,15.9,,322190001438,6.0,
3122,32202190000NB,15.9,16.0,,322190001438,6.0,
3123,32202190000NB,14.6,14.7,,322190001438,6.0,
3124,32202190000NB,16.4321,16.5,,322190001618,6.0,
3125,32202190000NB,15.4,15.5,,322190001438,6.0,
3126,32202190000NB,16.1,16.18,,322190001438,6.0,
3127,32202190000NB,16.6,16.656,,322190001618,6.0,
3128,32202190000NB,16.656,16.688,,322190001618,6.0,
3129,32202190000NB,14.38,14.4,,322190001438,6.0,
3130,32202190000NB,14.8583,14.9,,322190001438,6.0,
3131,32202190000NB,16.4,16.4321,,322190001618,6.0,
3132,32202190000NB,16.18,16.2,,322190001618,6.0,
3133,32202190000NB,17.3768,17.3927,,322190001618,6.0,
3134,32202190000NB,16.688,16.7,,322190001618,6.0,
3135,32202190000NB,17.3927,17.4,,322190001618,6.0,
3136,32202190000NB,18.2,18.3,,322190001618,6.0,
3137,32202190000NB,17.9,18.0,,322190001618,6.0,
3138,32202190000NB,18.0,18.1,,322190001618,6.0,
3139,32202190000NB,18.1,18.2,,322190001618,6.0,
3140,32202190000NB,18.5,18.6,,322190001618,6.0,
3141,32202190000NB,17.6,17.7,,322190001618,6.0,
3142,32202190000NB,17.7,17.8,,322190001618,6.0,
3143,32202190000NB,17.8,17.8657,,322190001618,6.0,
3144,32202190000NB,18.3,18.4,,322190001618,6.0,
3145,32202190000NB,18.4,18.45,,322190001618,6.0,
3146,32202190000NB,18.45,18.5,,322190001618,6.0,
3147,32202190000NB,17.8657,17.9,,322190001618,6.0,
3148,32202190000NB,19.3,19.4,,322190001924,6.0,
3149,32202190000NB,22.0,22.1,,322190001966,6.0,1/1/2010 12:00:00 AM
3150,32202190000NB,19.6,19.66,,322190001924,6.0,
3151,32202190000NB,18.6,18.7,,322190001618,6.0,
3152,32202190000NB,18.7,18.8,,322190001618,6.0,
3153,32202190000NB,18.8,18.9,,322190001618,6.0,
3154,32202190000NB,18.9,19.0,,322190001618,6.0,
3155,32202190000NB,19.0,19.1,,322190001618,6.0,
3156,32202190000NB,19.1,19.2,,322190001618,6.0,
3157,32202190000NB,19.4,19.5,,322190001924,6.0,
3158,32202190000NB,19.5,19.6,,322190001924,6.0,
3159,32202190000NB,19.7,19.8,,322190001966,6.0,1/1/2010 12:00:00 AM
3160,32202190000NB,19.8,19.8925,,322190001966,6.0,1/1/2010 12:00:00 AM
3161,32202190000NB,22.9,23.0,,322190001966,6.0,1/1/2010 12:00:00 AM
3162,32202190000NB,26.1,26.2,,322190002492,6.0,
3163,32202190000NB,26.3,26.4,,322190002624,6.0,1/1/2022 12:00:00 AM
3164,32202190000NB,26.4,26.5,,322190002624,6.0,1/1/2022 12:00:00 AM
3165,32202190000NB,26.5,26.6,,322190002624,6.0,1/1/2022 12:00:00 AM
3166,32202190000NB,26.6,26.7,,322190002624,6.0,1/1/2022 12:00:00 AM
3167,32202190000NB,20.0,20.1,,322190001966,6.0,1/1/2010 12:00:00 AM
3168,32202190000NB,20.1,20.2,,322190001966,6.0,1/1/2010 12:00:00 AM
3169,32202190000NB,20.2,20.3,,322190001966,6.0,1/1/2010 12:00:00 AM
3170,32202190000NB,20.3,20.4,,322190001966,6.0,1/1/2010 12:00:00 AM
3171,32202190000NB,21.5,21.6,,322190001966,6.0,1/1/2010 12:00:00 AM
3172,32202190000NB,22.4,22.5,,322190001966,6.0,1/1/2010 12:00:00 AM
3173,32202190000NB,22.5,22.6,,322190001966,6.0,1/1/2010 12:00:00 AM
3174,32202190000NB,22.6,22.7,,322190001966,6.0,1/1/2010 12:00:00 AM
3175,32202190000NB,22.7,22.7743,,322190001966,6.0,1/1/2010 12:00:00 AM
3176,32202190000NB,20.4,20.5,,322190001966,6.0,1/1/2010 12:00:00 AM
3177,32202190000NB,20.5,20.6,,322190001966,6.0,1/1/2010 12:00:00 AM
3178,32202190000NB,20.6,20.7,,322190001966,6.0,1/1/2010 12:00:00 AM
3179,32202190000NB,21.0,21.1,,322190001966,6.0,1/1/2010 12:00:00 AM
3180,32202190000NB,21.1,21.2,,322190001966,6.0,1/1/2010 12:00:00 AM
3181,32202190000NB,21.2,21.3,,322190001966,6.0,1/1/2010 12:00:00 AM
3182,32202190000NB,21.3,21.4,,322190001966,6.0,1/1/2010 12:00:00 AM
3183,32202190000NB,21.4,21.48,,322190001966,6.0,1/1/2010 12:00:00 AM
3184,32202190000NB,21.6,21.7,,322190001966,6.0,1/1/2010 12:00:00 AM
3185,32202190000NB,22.1,22.2,,322190001966,6.0,1/1/2010 12:00:00 AM
3186,32202190000NB,22.2,22.3,,322190001966,6.0,1/1/2010 12:00:00 AM
3187,32202190000NB,22.3,22.4,,322190001966,6.0,1/1/2010 12:00:00 AM
3188,32202190000NB,25.0,25.1,,322190002492,6.0,
3189,32202190000NB,25.1,25.2,,322190002492,6.0,
3190,32202190000NB,25.2,25.3,,322190002492,6.0,
3191,32202190000NB,25.3,25.4,,322190002492,6.0,
3192,32202190000NB,25.6,25.7,,322190002492,6.0,
3193,32202190000NB,25.7,25.8,,322190002492,6.0,
3194,32202190000NB,25.8,25.9,,322190002492,6.0,
3195,32202190000NB,26.0,26.1,,322190002492,6.0,
3196,32202190000NB,20.9,21.0,,322190001966,6.0,1/1/2010 12:00:00 AM
3197,32202190000NB,22.8,22.9,,322190001966,6.0,1/1/2010 12:00:00 AM
3198,32202190000NB,20.8,20.85,,322190001966,6.0,1/1/2010 12:00:00 AM
3199,32202190000NB,19.24,19.3,,322190001924,6.0,
3200,32202190000NB,19.66,19.7,,322190001966,6.0,1/1/2010 12:00:00 AM
3201,32202190000NB,19.2,19.24,,322190001618,6.0,
3202,32202190000NB,26.2,26.24,,322190002492,6.0,
3203,32202190000NB,26.24,26.3,,322190002624,6.0,1/1/2022 12:00:00 AM
3204,32202190000NB,26.7,26.8,,322190002624,6.0,1/1/2022 12:00:00 AM
3205,32202190000NB,21.7,21.8,,322190001966,6.0,1/1/2010 12:00:00 AM
3206,32202190000NB,21.8,21.86,,322190001966,6.0,1/1/2010 12:00:00 AM
3207,32202190000NB,21.9,22.0,,322190001966,6.0,1/1/2010 12:00:00 AM
3208,32202190000NB,24.9325,25.0,,322190002492,6.0,
3209,32202190000NB,25.4,25.4703,,322190002492,6.0,
3210,32202190000NB,25.5,25.6,,322190002492,6.0,
3211,32202190000NB,25.93,26.0,,322190002492,6.0,
3212,32202190000NB,20.85,20.9,,322190001966,6.0,1/1/2010 12:00:00 AM
3213,32202190000NB,20.75,20.8,,322190001966,6.0,1/1/2010 12:00:00 AM
3214,32202190000NB,19.92,19.9794,,322190001966,6.0,1/1/2010 12:00:00 AM
3215,32202190000NB,19.9794,20.0,,322190001966,6.0,1/1/2010 12:00:00 AM
3216,32202190000NB,21.48,21.5,,322190001966,6.0,1/1/2010 12:00:00 AM
3217,32202190000NB,21.8702,21.9,,322190001966,6.0,1/1/2010 12:00:00 AM
3218,32202190000NB,25.4703,25.5,,322190002492,6.0,
3219,32202190000NB,25.9,25.93,,322190002492,6.0,
3220,32202190000NB,22.7743,22.8,,322190001966,6.0,1/1/2010 12:00:00 AM
3221,32202190000NB,20.717,20.75,,322190001966,6.0,1/1/2010 12:00:00 AM
3222,32202190000NB,21.86,21.8702,,322190001966,6.0,1/1/2010 12:00:00 AM
3223,32202190000NB,24.92,24.9325,,322190002492,6.0,
3224,32202190000NB,19.8925,19.9,,322190001966,6.0,1/1/2010 12:00:00 AM
3225,32202190000NB,19.9,19.914,,322190001966,6.0,1/1/2010 12:00:00 AM
3226,32202190000NB,20.7,20.711,,322190001966,6.0,1/1/2010 12:00:00 AM
3227,32202190000NB,19.914,19.92,,322190001966,6.0,1/1/2010 12:00:00 AM
3228,32202190000NB,20.711,20.717,,322190001966,6.0,1/1/2010 12:00:00 AM
3229,32202190000NB,26.8,26.8711,,322190002624,6.0,1/1/2022 12:00:00 AM
3230,32202190000NB,26.9,27.0,,322190002624,6.0,1/1/2022 12:00:00 AM
3231,32202190000NB,27.6,27.7,,322190002624,6.0,1/1/2022 12:00:00 AM
3232,32202190000NB,27.7,27.8,,322190002624,6.0,1/1/2022 12:00:00 AM
3233,32202190000NB,27.9,28.0,,322190002624,6.0,1/1/2022 12:00:00 AM
