,RouteId,BeginPoint,EndPoint,LaneWidthVn,SampleId
19930,1930115000000,0.64,0.9456,,191150000064
19931,1930115000000,0.0,0.22,,191150000000
19932,1930115000000,0.9456,1.1264,,191150000064
19933,1930115000000,1.59,1.6916,,191150000159
19934,1930009000000,14.5,14.6,,190090014435
19935,1930009000000,14.6,14.7,,190090014435
19936,1930009000000,14.7,14.792,,190090014435
19937,1930009000000,14.8,14.9,,190090014435
19938,1930009000000,14.435,14.5,,190090014435
19939,1930009000000,14.9,14.96,,190090014435
19940,1930115000000,1.6916,1.7393,,191150000159
19941,1930115000000,1.1264,1.1466,,191150000064
19942,1930009000000,14.792,14.8,,190090014435
19943,1930115000000,1.1466,1.15,,191150000064
19944,1940016000000,0.0,0.417,,190160000000
19945,1940029000000,0.8106,1.26,,190290000000
19946,1940017040000,0.63,0.92,,190170400630
19947,1940029000000,0.0,0.127,,190290000000
19948,1940029000000,0.6033,0.7927,,190290000000
19949,1940029000000,0.5025,0.6033,,190290000000
19950,1940029000000,0.2717,0.4697,,190290000000
19951,19203400000NB,9.4,9.5,,193400000913
19952,19203400000NB,10.41,10.5,,193400001041
19953,19203400000NB,10.8,10.9,,193400001041
19954,19203400000NB,11.1,11.2,,193400001041
19955,19203400000NB,12.2,12.3,,193400001205
19956,19203400000NB,9.9,10.0,,193400000955
19957,1940009020000,0.21,0.26,,190090200020
19958,1930051000000,8.37,8.45,,190510000813
19959,1930051000000,8.45,8.53,,190510000813
19960,1930051000000,8.2071,8.2665,,190510000813
19961,1940029000000,0.127,0.2717,,190290000000
19962,1930051000000,8.6669,8.7731,,190510008660
19963,1930051000000,8.13,8.1909,,190510000813
19964,1930051000000,8.53,8.66,,190510000813
19965,19203400000NB,9.13,9.2,,193400000913
19966,19203400000NB,9.2218,9.3,,193400000913
19967,19203400000NB,9.3,9.38,,193400000913
19968,19203400000NB,8.4,8.5,,193400000690
19969,19203400000NB,8.6,8.7,,193400000856
19970,19203400000NB,8.8,8.9,,193400000856
19971,19203400005SB,0.2,0.3,,190340S00017
19972,1930009000000,3.5,3.6,,190090000145
19973,1930009000000,3.7,3.8,,190090000145
19974,1930009000000,3.8,3.9,,190090000145
19975,19203400000NB,10.0,10.1,,193400000955
19976,19203400000NB,10.1,10.2,,193400000955
19977,19203400000NB,10.2,10.3,,193400000955
19978,19203400000NB,10.3,10.4,,193400000955
19979,19203400000NB,10.5,10.6,,193400001041
19980,19203400000NB,10.6,10.7,,193400001041
19981,19203400000NB,10.7,10.8,,193400001041
19982,19203400000NB,10.9,11.0,,193400001041
19983,19203400000NB,11.0,11.1,,193400001041
19984,19203400000NB,11.2,11.3,,193400001041
19985,19203400000NB,11.33,11.4,,193400001041
19986,19203400000NB,11.4,11.5,,193400001041
19987,19203400000NB,11.5,11.6,,193400001041
19988,19203400000NB,11.6,11.7,,193400001041
19989,19203400000NB,11.7,11.8,,193400001041
19990,19203400000NB,11.9,12.0,,193400001190
19991,19203400000NB,12.1,12.2,,193400001205
19992,19203400000NB,12.3,12.4,,193400001205
19993,19203400005SB,0.5,0.6,,190340S00371
19994,1930009000000,5.0,5.1,,190090000497
19995,1930009000000,5.1,5.2,,190090000497
19996,1930009000000,5.2,5.3,,190090000497
19997,1930009000000,5.3,5.4,,190090000497
19998,1930009000000,5.4,5.5,,190090000497
19999,1930009000000,5.5,5.6,,190090000497
20000,1930009000000,5.6,5.7,,190090000497
20001,1930009000000,5.7,5.8,,190090000497
20002,1930009000000,5.9,6.0,,190090000497
20003,1930009000000,6.0,6.1,,190090000497
20004,1930009000000,6.1,6.176,,190090000497
20005,1930009000000,6.2,6.3,,190090000497
20006,19203400000NB,9.6,9.7,,193400000955
20007,19203400000NB,9.7,9.8,,193400000955
20008,19203400000NB,9.8,9.9,,193400000955
20009,19203400005SB,0.0,0.0396,,19340S000000
20010,1940009020000,0.26,0.31,,190090200020
20011,1930051000000,8.2665,8.3133,,190510000813
20012,1930051000000,8.3133,8.37,,190510000813
20013,1940029000000,0.4697,0.5025,,190290000000
20014,19203400000NB,9.55,9.6,,193400000955
20015,19203400000NB,12.01,12.047,,193400001190
20016,1940009020000,0.31,0.35,,190090200020
20017,19203400000NB,9.2,9.2218,,193400000913
20018,19203400000NB,9.5,9.55,,193400000913
20019,19203400000NB,8.5,8.56,,193400000690
20020,19203400000NB,8.56,8.6,,193400000856
20021,19203400000NB,8.7,8.8,,193400000856
20022,19203400005SB,0.0514,0.1,,19340S000000
20023,19203400005SB,0.3,0.37,,190340S00017
20024,19203400000NB,11.3,11.33,,193400001041
20025,19203400000NB,12.047,12.1,,193400001205
20026,1930009000000,5.8,5.8652,,190090000497
20027,1930009000000,5.8652,5.9,,190090000497
20028,1930009000000,6.3,6.35,,190090000497
20029,19203400000NB,8.9,9.0,,193400000856
20030,19203400000NB,9.0,9.0688,,193400000856
20031,19203400005SB,0.4,0.5,,190340S00371
20032,19203400000NB,11.8,11.846,,193400001041
20033,1930009000000,3.628,3.6662,,190090000145
20034,19203400005SB,0.0396,0.0514,,19340S000000
20035,1940029000000,0.7927,0.8106,,190290000000
20036,19203400005SB,0.1201,0.1509,,19340S000000
20037,1930051000000,8.1909,8.2071,,190510000813
20038,19203400005SB,0.17,0.1845,,190340S00017
20039,19203400000NB,9.38,9.4,,193400000913
20040,19203400000NB,9.1,9.13,,193400000856
20041,19203400005SB,0.1,0.1201,,19340S000000
20042,1930009000000,4.97,5.0,,190090000497
20043,1930009000000,6.176,6.2,,190090000497
20044,1930009000000,3.6,3.628,,190090000145
20045,1930009000000,3.9,3.936,,190090000145
20046,1930009000000,3.6662,3.6861,,190090000145
20047,19203400005SB,0.1509,0.17,,19340S000000
20048,1940009020000,0.2,0.2075,,190090200020
20049,19203400000NB,10.4,10.41,,193400000955
20050,19203400000NB,9.0688,9.1,,193400000856
20051,19203400005SB,0.1845,0.2,,190340S00017
20052,19203400000NB,12.0,12.01,,193400001190
20053,19203400005SB,0.3792,0.4,,190340S00371
20054,19203400000NB,11.846,11.86,,193400001041
20055,19203400005SB,0.371,0.3792,,190340S00371
20056,1930051000000,8.7731,8.78,,190510008660
20057,1930051000000,8.66,8.6669,,190510008660
20058,19203400000NB,8.394,8.4,,193400000690
20059,1930009000000,3.6861,3.694,,190090000145
20060,1930009000000,3.694,3.7,,190090000145
20061,1930009000000,3.936,3.94,,190090000145
20062,1940009020000,0.2075,0.21,,190090200020
20066,19203400000NB,12.5,12.6,,193400001205
20067,19203400000NB,13.1,13.2,,193400001288
20068,19203400000NB,15.0,15.1,,193400001486
20069,19203400000NB,13.4,13.5,,193400001326
20072,19203400000NB,12.81,12.88,,193400001205
20073,19203400000NB,13.2,13.26,,193400001288
20074,19203400000NB,14.9,15.0,,193400001486
20075,19203400000NB,13.7,13.76,,193400001326
20076,19203400000NB,12.4,12.5,,193400001205
20077,19203400000NB,12.6,12.7,,193400001205
20078,19203400000NB,12.7,12.8,,193400001205
20079,19203400000NB,12.9,13.0,,193400001288
20080,19203400000NB,13.0,13.1,,193400001288
20081,19203400000NB,13.3,13.4,,193400001326
20082,19203400000NB,13.5,13.6,,193400001326
20083,19203400000NB,13.6,13.7,,193400001326
20084,19203400000NB,15.1,15.2,,193400001486
20085,19203400000NB,15.2,15.3,,193400001486
20086,19203400000NB,14.7,14.8,,193400001466
20087,19203400000NB,14.8,14.86,,193400001466
20090,19203400000NB,14.86,14.9,,193400001486
20091,19203400000NB,14.6663,14.7,,193400001466
20092,19203400000NB,13.76,13.8,,193400001326
20093,19203400000NB,13.26,13.3,,193400001326
20094,1940031000000,0.0,0.029,,190310000000
20095,19203400000NB,12.88,12.9,,193400001288
20096,19203400000NB,13.8,13.82,,193400001326
20097,19203400000NB,12.8,12.81,,193400001205
20098,19203400000NB,15.3,15.31,,193400001486
20099,19203400000NB,14.66,14.6663,,193400001466
20102,1430028000000,21.27,22.21,,140280001647
20103,1430028000000,20.5879,21.27,,140280001647
20104,1430028000000,19.75,20.1998,,140280001647
20105,1430028000000,20.1998,20.5879,,140280001647
20106,1430028000000,18.4357,18.7715,,140280001647
20107,1430028000000,18.84,19.208,,140280001647
20108,1430028000000,19.208,19.74,,140280001647
20109,1430028000000,18.28,18.4357,,140280001647
20110,1430028000000,18.7715,18.84,,140280001647
20111,1430028000000,22.21,22.254,,140280001647
20112,1430028000000,19.74,19.75,,140280001647
20113,1430028000000,22.254,22.27,,140280001647
20114,33205220000NB,0.9,0.9863,,335220000000
20115,33205220000NB,1.052,1.1,,335220000000
20116,33205220000NB,1.2,1.3,,335220000000
20117,33205220000NB,1.3,1.3651,,335220000000
20118,33205220000NB,1.1497,1.1965,,335220000000
20119,33205220000NB,1.101,1.1497,,335220000000
20120,33205220000NB,1.0,1.052,,335220000000
20121,33205220000NB,1.3651,1.38,,335220000000
20122,33205220000NB,0.9863,1.0,,335220000000
20123,33205220000NB,1.38,1.4,,335220000000
20124,33205220000NB,1.1965,1.2,,335220000000
20125,33205220000NB,1.1,1.101,,335220000000
20126,33205220000NB,0.0,0.1,,335220000000
20127,33205220000NB,0.7,0.8,,335220000000
20128,33205220000NB,0.3,0.4,,335220000000
20129,33205220000NB,0.4,0.5,,335220000000
20130,33205220000NB,0.5197,0.6,,335220000000
20131,33205220000NB,0.6,0.6762,,335220000000
20132,33205220000NB,0.8,0.9,,335220000000
20133,33205220000NB,0.1,0.2,,335220000000
20134,33205220000NB,0.2,0.3,,335220000000
20135,33205220000NB,0.6762,0.7,,335220000000
20136,33205220000NB,0.5,0.5197,,335220000000
20137,33205220000NB,1.5,1.5796,,335220000000
20138,33205220000NB,1.4,1.443,,335220000000
20139,33205220000NB,1.447,1.5,,335220000000
20140,33205220000NB,1.5796,1.6,,335220000000
20141,33205220000NB,1.443,1.447,,335220000000
20142,33205220000NB,2.4,2.5,,335220000000
20143,33205220000NB,2.5,2.6,,335220000000
20144,33205220000NB,2.6192,2.7,,335220000000
20145,33205220000NB,2.7,2.8,,335220000000
20146,33205220000NB,2.9,3.0,,335220000000
20147,33205220000NB,3.0,3.1,,335220000000
20148,33205220000NB,3.1,3.2,,335220000000
20149,33205220000NB,3.4,3.5,,335220000000
20150,33205220000NB,3.5,3.6,,335220000000
20151,33205220000NB,3.7,3.7874,,335220000000
20152,33205220000NB,4.9,5.0,,335220000000
20153,33205220000NB,5.0,5.1,,335220000000
20154,33205220000NB,5.1,5.2,,335220000000
20155,33205220000NB,5.2,5.3,,335220000000
20156,33205220000NB,5.3,5.3884,,335220000000
20157,33205220000NB,5.5105,5.6,,335220000000
20158,33205220000NB,5.6,5.7,,335220000000
20159,33205220000NB,5.8,5.9,,335220000000
20160,33205220000NB,5.9,6.0,,335220000000
20161,33205220000NB,6.1,6.2,,335220000000
20162,33205220000NB,6.2,6.3,,335220000000
20163,33205220000NB,6.4,6.5,,335220000635
20164,33205220000NB,6.9,7.0,,335220000635
20165,33205220000NB,7.0,7.1,,335220000635
20166,33205220000NB,7.1,7.2,,335220000635
20167,33205220000NB,7.3,7.4,,335220000635
20168,33205220000NB,7.4,7.5,,335220000635
20169,33205220000NB,1.6,1.7,,335220000000
20170,33205220000NB,1.7,1.8,,335220000000
20171,33205220000NB,1.8,1.9,,335220000000
20172,33205220000NB,1.9,2.0,,335220000000
20173,33205220000NB,3.9,4.0,,335220000000
20174,33205220000NB,4.4,4.5,,335220000000
20175,33205220000NB,4.5,4.6,,335220000000
20176,33205220000NB,4.7,4.8,,335220000000
20177,33205220000NB,2.0,2.1,,335220000000
20178,33205220000NB,2.1,2.2,,335220000000
20179,33205220000NB,3.3,3.3917,,335220000000
20180,33205220000NB,5.4,5.5,,335220000000
20181,33205220000NB,6.5,6.6,,335220000635
20182,33205220000NB,6.7,6.7972,,335220000635
20183,33205220000NB,4.0,4.1,,335220000000
20184,33205220000NB,6.06,6.1,,335220000000
20185,33205220000NB,2.2572,2.3,,335220000000
20186,33205220000NB,2.3,2.3533,,335220000000
20187,33205220000NB,2.3533,2.4,,335220000000
20188,33205220000NB,2.8,2.8526,,335220000000
20189,33205220000NB,3.2,3.2306,,335220000000
20190,33205220000NB,3.6,3.64,,335220000000
20191,33205220000NB,3.64,3.7,,335220000000
20192,33205220000NB,4.8437,4.9,,335220000000
20193,33205220000NB,5.7,5.7403,,335220000000
20194,33205220000NB,5.7403,5.8,,335220000000
20195,33205220000NB,6.0,6.06,,335220000000
20196,33205220000NB,6.3,6.35,,335220000000
20197,33205220000NB,6.8,6.8354,,335220000635
20198,33205220000NB,6.8354,6.9,,335220000635
20199,33205220000NB,7.2,7.29,,335220000635
20200,33205220000NB,7.5,7.5584,,335220000635
20201,33205220000NB,7.5584,7.6,,335220000635
20202,33205220000NB,7.7,7.7598,,335220000635
20203,33205220000NB,3.826,3.9,,335220000000
20204,33205220000NB,4.3557,4.4,,335220000000
20205,33205220000NB,4.6,4.67,,335220000000
20206,33205220000NB,4.67,4.7,,335220000000
20207,33205220000NB,2.2,2.2572,,335220000000
20208,33205220000NB,3.2306,3.3,,335220000000
20209,33205220000NB,7.7598,7.8,,335220000635
20210,33205220000NB,4.3,4.3557,,335220000000
20211,33205220000NB,6.6,6.6506,,335220000635
20212,33205220000NB,6.6506,6.7,,335220000635
20213,33205220000NB,4.1,4.1474,,335220000000
20214,33205220000NB,4.237,4.2841,,335220000000
20215,33205220000NB,7.6046,7.642,,335220000635
20216,33205220000NB,4.1474,4.1853,,335220000000
20217,33205220000NB,7.642,7.6664,,335220000635
20218,33205220000NB,7.6664,7.6899,,335220000635
20219,33205220000NB,2.8526,2.9,,335220000000
20220,33205220000NB,3.8,3.826,,335220000000
20221,33205220000NB,4.8,4.8437,,335220000000
20222,33205220000NB,6.35,6.4,,335220000635
20223,33205220000NB,4.2,4.231,,335220000000
20224,33205220000NB,2.6,2.6151,,335220000000
20225,33205220000NB,3.7874,3.8,,335220000000
20226,33205220000NB,5.5,5.5105,,335220000000
20227,33205220000NB,7.6899,7.7,,335220000635
20228,33205220000NB,5.3884,5.4,,335220000000
20229,33205220000NB,7.8,7.81,,335220000635
20230,33205220000NB,4.1853,4.2,,335220000000
20231,33205220000NB,4.2841,4.3,,335220000000
20232,33205220000NB,3.3917,3.4,,335220000000
20233,33205220000NB,7.29,7.3,,335220000635
20234,33205220000NB,7.6,7.6046,,335220000635
20235,33205220000NB,4.231,4.237,,335220000000
20236,33205220000NB,2.6151,2.6192,,335220000000
20237,33205220000NB,6.7972,6.8,,335220000635
20238,33205220000NB,12.9,12.972,,335220001267
20239,33205220000NB,13.0,13.0751,,335220001267
20240,33205220000NB,12.84,12.8978,,335220001267
20241,33205220000NB,12.7287,12.8,,335220001267
20242,33205220000NB,12.8,12.84,,335220001267
20243,33205220000NB,12.67,12.7,,335220001267
20244,33205220000NB,12.7,12.7287,,335220001267
20245,33205220000NB,12.972,13.0,,335220001267
20246,33205220000NB,13.0751,13.0889,,335220001267
20247,33205220000NB,13.0889,13.1,,335220001267
20248,33205220000NB,13.1,13.11,,335220001267
20249,33205220000NB,12.8978,12.9,,335220001267
20250,3330009000000,28.7,28.8,,330090002667
20251,3330009000000,28.2,28.3,,330090002667
20252,3330009000000,31.6273,31.6905,,330090003129
20253,3330009000000,27.8106,27.8736,,330090002667
20254,3330009000000,28.01,28.0724,,330090002667
20255,3330009000000,27.6,27.68,,330090002667
20256,3330009000000,27.7,27.763,,330090002667
20257,3330009000000,27.9,27.9572,,330090002667
20258,3330009000000,28.3,28.3952,,330090002667
20259,3330009000000,26.8,26.9,,330090002667
20260,3330009000000,26.9,26.9855,,330090002667
20261,3330009000000,28.1,28.18,,330090002667
20262,3330009000000,28.4,28.487,,330090002667
20263,3330009000000,28.5,28.6,,330090002667
20264,3330009000000,28.6,28.6755,,330090002667
20265,3330009000000,28.8,28.9,,330090002667
20266,3330009000000,28.9,29.0,,330090002667
20267,3330009000000,29.0,29.08,,330090002667
20268,3330009000000,31.5243,31.6,,330090003129
20269,3330009000000,31.7,31.8,,330090003129
20270,3330009000000,31.9,32.0,,330090003129
20271,3330009000000,32.0,32.0837,,330090003129
20272,3330009000000,27.0,27.1,,330090002667
20273,3330009000000,27.1,27.19,,330090002667
20274,3330009000000,27.2,27.3,,330090002667
20275,3330009000000,27.4,27.5,,330090002667
20276,3330009000000,31.3352,31.4,,330090003129
20277,3330009000000,31.4,31.492,,330090003129
20278,3330009000000,27.9572,27.9787,,330090002667
20279,3330009000000,27.5395,27.6,,330090002667
20280,3330009000000,27.763,27.8,,330090002667
20281,3330009000000,27.8736,27.9,,330090002667
20282,3330009000000,26.67,26.7,,330090002667
20283,3330009000000,26.7,26.7581,,330090002667
20284,3330009000000,26.7581,26.8,,330090002667
20285,3330009000000,28.0724,28.1,,330090002667
20286,3330009000000,29.1,29.17,,330090002667
20287,3330009000000,31.8,31.8334,,330090003129
20288,3330009000000,31.8334,31.9,,330090003129
20289,3330009000000,27.3307,27.4,,330090002667
20290,3330009000000,27.9787,27.9926,,330090002667
20291,3330009000000,27.688,27.7,,330090002667
20292,3330009000000,27.8,27.8106,,330090002667
20293,3330009000000,28.6755,28.7,,330090002667
20294,3330009000000,32.0837,32.1,,330090003129
20295,3330009000000,28.18,28.2,,330090002667
20296,3330009000000,29.08,29.1,,330090002667
20297,3330009000000,31.6,31.6273,,330090003129
20298,3330009000000,27.3,27.3254,,330090002667
20299,3330009000000,27.5,27.5395,,330090002667
20300,3330009000000,31.3,31.3352,,330090003129
20301,3330009000000,27.68,27.688,,330090002667
20302,3330009000000,27.9926,28.0,,330090002667
20303,3330009000000,28.0,28.01,,330090002667
20304,3330009000000,26.9855,27.0,,330090002667
20305,3330009000000,28.487,28.5,,330090002667
20306,3330009000000,27.19,27.2,,330090002667
20307,3330009000000,31.29,31.3,,330090003129
20308,3330009000000,31.5,31.5243,,330090003129
20309,3330009000000,27.3254,27.3307,,330090002667
20310,3330009000000,28.3952,28.4,,330090002667
20311,3330009000000,31.6905,31.7,,330090003129
20312,3330009000000,31.492,31.5,,330090003129
20313,3330009000000,26.67,26.67,,330090002667
20314,0230009000000,1.3,1.4,,020090000035
20315,3330009000000,32.1,32.2,,330090003129
20316,3330009000000,32.3,32.4,,330090003129
20317,3330009000000,32.2,32.3,,330090003129
20318,0230009000000,1.5,1.6,,020090000035
20319,0230009000000,0.5,0.6,,020090000035
20320,0230009000000,0.6,0.7,,020090000035
20321,0230009000000,0.7,0.8,,020090000035
20322,0230009000000,0.8,0.9,,020090000035
20323,0230009000000,0.9,1.0,,020090000035
20324,0230009000000,1.0,1.1,,020090000035
20325,0230009000000,1.1,1.2,,020090000035
20326,0230009000000,1.2,1.3,,020090000035
20327,3330009000000,32.8,32.9,,330090003129
20328,3330009000000,33.0,33.099,,330090003129
20329,3330009000000,33.1,33.2,,330090003129
20330,0230009000000,1.4,1.45,,020090000035
20331,0230009000000,1.45,1.5,,020090000035
20332,0230009000000,1.6312,1.7,,020090000035
20333,0230009000000,0.3506,0.4,,020090000035
20334,0230009000000,0.431,0.5,,020090000035
20335,3330009000000,32.6303,32.7,,330090003129
20336,3330009000000,32.9,32.9241,,330090003129
20337,3330009000000,32.9241,33.0,,330090003129
20338,0230009000000,1.6,1.6312,,020090000035
20339,0230009000000,0.4,0.4259,,020090000035
20340,0230009000000,0.4259,0.431,,020090000035
20341,0230009000000,0.35,0.3506,,020090000035
20342,3330009000000,33.099,33.1,,330090003129
20343,33205220000NB,15.8,15.9,,335220001468
20344,33205220000NB,15.0,15.1,,335220001468
20345,33205220000NB,15.1,15.2,,335220001468
20346,33205220000NB,15.2,15.3,,335220001468
20347,33205220000NB,15.3,15.4,,335220001468
20348,33205220000NB,15.4,15.5,,335220001468
20349,33205220000NB,15.6,15.7,,335220001468
20350,33205220000NB,15.7,15.8,,335220001468
20351,33205220000NB,14.7,14.8,,335220001468
20352,33205220000NB,14.8,14.9,,335220001468
20353,33205220000NB,14.9,15.0,,335220001468
20354,33205220000NB,15.9,15.9474,,335220001468
20355,33205220000NB,15.5,15.56,,335220001468
20356,33205220000NB,15.56,15.6,,335220001468
20357,33205220000NB,15.9474,15.97,,335220001468
20358,33205220000NB,14.68,14.7,,335220001468
20359,3330009000000,33.2,33.294,,330090003129
20360,3330009000000,32.4,32.5,,330090003129
20361,3330009000000,32.5,32.6,,330090003129
20362,3330009000000,32.7,32.8,,330090003129
20363,3330009000000,32.6,32.6303,,330090003129
20364,3330009000000,33.294,33.3,,330090003129
20365,0240032000000,0.0,0.6426,,020032000000
20366,0240009130000,1.12,1.92,,020091300040
20367,0230045000000,14.58,14.7666,,020450001452
20368,0240032000000,1.3032,1.565,,020320001260
20369,0230045000000,13.355,13.7526,,020040013355
20370,0240034030000,0.8322,1.01,,020340300000
20371,0240032000000,0.83,1.06,,020032000000
20372,0274252001900,0.0,0.1442,,020425200000
20373,0240032000000,0.6426,0.83,,020032000000
20374,0240019000000,1.6621,1.8228,,020190000155
20375,0230045000000,14.8548,15.0377,,020450001485
20376,0230045000000,15.0377,15.1524,,020450001485
20377,0230045000000,15.1524,15.24,,020450001485
20378,0274257001900,0.1365,0.2669,,020425700011
20379,0240009130000,0.4,0.613,,020091300040
20380,0240009130000,0.9229,1.12,,020091300040
20381,0240032000000,1.7696,2.0202,,020320001500
20382,0240030000000,4.175,4.37,,020300004175
20383,02100810000NB,8.8,8.9,,020810000627
20384,0240032000000,1.06,1.1353,,020032000000
20385,0240009270000,0.1909,0.2995,,020092700000
20386,0274265001900,0.023,0.1204,,020426500000
20387,0230009000000,14.0,14.09,,020090001400
20388,0240032000000,1.6704,1.7696,,020320001500
20389,0240019000000,1.5845,1.6621,,020190000155
20390,0240009270000,0.1253,0.1909,,020092700000
20391,0274259001900,0.0,0.0588,,020425900000
20392,0274273001900,0.0,0.055,,020427300000
20393,0274252001900,0.4931,0.5637,,020425200000
20394,0274265001900,0.5006,0.57,,020426500000
20395,0274265001900,0.4312,0.5006,,020426500000
20396,0274265001900,0.1204,0.2146,,020426500000
20397,0230045000000,15.24,15.3075,,020450001485
20398,0274265001900,0.2926,0.3621,,020426500000
20399,0240034030000,0.7392,0.8322,,020340300000
20400,0230045000000,14.7666,14.85,,020450001452
20401,0274252001900,0.2112,0.2819,,020425200000
20402,0274266001900,0.3078,0.44,,020426600000
20403,0274257001900,0.0,0.0531,,020425700000
20404,0274266001900,0.0,0.0997,,020426600000
20405,0274252001900,0.3537,0.4238,,020425200000
20406,0274252001900,0.4238,0.4931,,020425200000
20407,0274265001900,0.2237,0.2926,,020426500000
20408,0240032000000,2.0202,2.1262,,020320001500
20409,02100810000NB,11.3,11.4,,020810000627
20410,0230045000000,14.52,14.5619,,020450001452
20411,0240032000000,1.565,1.6704,,020320001500
20412,0230009000000,14.8181,14.9,,020090001455
20413,02100810000NB,12.9,12.98,,020810001163
20414,0274273001900,0.055,0.1,,020427300000
20415,02100810000NB,10.2,10.3,,020810000627
20416,02100810000NB,10.3,10.4,,020810000627
20417,02100810000NB,10.4,10.5,,020810000627
20418,02100810000NB,10.5,10.6,,020810000627
20419,02100810000NB,10.6,10.7,,020810000627
20420,02100810000NB,10.7,10.8,,020810000627
20421,02100810000NB,12.4,12.5,,020810001163
20422,02100810000NB,12.5,12.6,,020810001163
20423,02100810000NB,12.6,12.7,,020810001163
20424,02100810000NB,6.1,6.2,,020810000139
20425,02100810000NB,6.3,6.4,,020810000627
20426,02100810000NB,6.4,6.5,,020810000627
20427,02100810000NB,6.6,6.7,,020810000627
20428,02100810000NB,7.4,7.5,,020810000627
20429,02100810000NB,7.5,7.6,,020810000627
20430,02100810000NB,7.6,7.7,,020810000627
20431,02100810000NB,7.7,7.8,,020810000627
20432,02100810000NB,9.6,9.7,,020810000627
20433,02100810000NB,9.7,9.8,,020810000627
20434,02100810000NB,9.8,9.9,,020810000627
20435,02100810000NB,9.9,10.0,,020810000627
20436,0230009000000,14.6,14.7,,020090001455
20437,0230009000000,15.6,15.68,,020090001557
20438,0230009000000,15.7,15.79,,020090001557
20439,0230009000000,15.8,15.9,,020090001579
20440,0230009000000,15.9,16.0,,020090001579
20441,02100810000NB,10.0,10.1,,020810000627
20442,02100810000NB,10.1,10.2,,020810000627
20443,02100810000NB,10.8,10.9,,020810000627
20444,02100810000NB,10.9,11.0,,020810000627
20445,02100810000NB,11.0,11.1,,020810000627
20446,02100810000NB,11.1,11.2,,020810000627
20447,02100810000NB,11.2,11.3,,020810000627
20448,02100810000NB,11.5,11.6,,020810000627
20449,02100810000NB,11.7,11.8,,020810001163
20450,02100810000NB,11.8,11.9,,020810001163
20451,02100810000NB,11.9,11.9759,,020810001163
20452,02100810000NB,12.0,12.1,,020810001163
20453,02100810000NB,12.1,12.2,,020810001163
20454,02100810000NB,12.2,12.3,,020810001163
20455,02100810000NB,12.3,12.4,,020810001163
20456,02100810000NB,12.7,12.8,,020810001163
20457,02100810000NB,6.7,6.8,,020810000627
20458,02100810000NB,6.8,6.9,,020810000627
20459,02100810000NB,6.9,7.0,,020810000627
20460,02100810000NB,7.0,7.1,,020810000627
20461,02100810000NB,7.1,7.2,,020810000627
20462,02100810000NB,7.2,7.3,,020810000627
20463,02100810000NB,7.3,7.4,,020810000627
20464,02100810000NB,7.8,7.9,,020810000627
20465,02100810000NB,7.9,8.0,,020810000627
20466,02100810000NB,8.0,8.1,,020810000627
20467,02100810000NB,8.1,8.16,,020810000627
20468,02100810000NB,8.2,8.3,,020810000627
20469,02100810000NB,8.3,8.4,,020810000627
20470,02100810000NB,8.5,8.6,,020810000627
20471,02100810000NB,8.6,8.7,,020810000627
20472,02100810000NB,8.9,9.0,,020810000627
20473,02100810000NB,9.0,9.1,,020810000627
20474,02100810000NB,9.1,9.2,,020810000627
20475,02100810000NB,9.2,9.3,,020810000627
20476,02100810000NB,9.3,9.4,,020810000627
20477,02100810000NB,9.4,9.5,,020810000627
20478,02100810000NB,9.5,9.6,,020810000627
20479,0230009000000,14.1,14.1798,,020090001400
20480,0230009000000,14.7,14.8,,020090001455
20481,0240009130000,0.6673,0.761,,020091300040
20482,0240009130000,0.765,0.8621,,020091300040
20483,0230045000000,14.39,14.4403,,020450001439
20484,0230045000000,14.4554,14.5,,020450001439
20485,0240009270000,0.0,0.0603,,020092700000
20486,0274252001900,0.2819,0.3288,,020425200000
20487,0240009270000,0.0603,0.1253,,020092700000
20488,0274252001900,0.5637,0.6336,,020425200000
20489,0274259001900,0.0588,0.1178,,020425900000
20490,0274265001900,0.3621,0.4312,,020426500000
20491,0274259001900,0.2006,0.2296,,022590000017
20492,0274252001900,0.1442,0.2112,,020425200000
20493,0274252001900,0.3288,0.3537,,020425200000
20494,0274266001900,0.1426,0.1989,,020426600000
20495,0274266001900,0.2204,0.2742,,020426600000
20496,0240009130000,0.613,0.6673,,020091300040
20497,0240009130000,0.8621,0.9229,,020091300040
20498,02100810000NB,11.4,11.4529,,020810000627
20499,0274259001900,0.17,0.2006,,022590000017
20500,0240032000000,1.26,1.3032,,020320001260
20501,0230009000000,16.0,16.09,,020090001579
20502,0240015000000,2.9985,3.06,,020150000278
20503,0274257001900,0.0531,0.11,,020425700000
20504,02100810000NB,12.8421,12.9,,020810001163
20505,02100810000NB,8.7205,8.8,,020810000627
20506,02100810000NB,6.2,6.27,,020810000139
20507,02100810000NB,6.5,6.6,,020810000627
20508,02200110000NB,13.65,13.7,,020011001365
20509,0230009000000,14.55,14.6,,020090001455
20510,0230009000000,15.57,15.6,,020090001557
20511,02100810000NB,11.4529,11.5,,020810000627
20512,02100810000NB,11.6,11.63,,020810000627
20513,02100810000NB,12.8,12.8421,,020810001163
20514,02100810000NB,8.42,8.5,,020810000627
20515,0240032000000,1.1353,1.199,,020032000000
20516,02100810000NB,11.67,11.7,,020810001163
20517,0274259001900,0.1304,0.162,,020425900000
20518,0240032000000,2.1262,2.15,,020320001500
