,RouteId,BeginPoint,EndPoint,AadtsingleUnitVn,FsystemVn,FacilityTypeVn,SampleId
24843,01201190000NB,7.0,7.1,,4.0,2.0,011190000695
24844,01201190000NB,7.1217,7.2,,4.0,2.0,011190000695
24845,01201190000NB,7.2,7.3,,4.0,2.0,011190000695
24846,01201190000NB,7.3,7.4,,4.0,2.0,011190000695
24847,0140046010000,1.59,1.62,,5.0,2.0,010460100000
24848,01201190000NB,6.95,7.0,,4.0,2.0,011190000695
24849,01201190000NB,7.1,7.1217,,4.0,2.0,011190000695
24850,0140011000000,3.05,3.07,,5.0,2.0,010110000307
24851,0140046010000,1.587,1.59,,5.0,2.0,010460100000
24852,0140030070000,0.92,2.0,,5.0,2.0,010300700092
24853,0140030070000,0.0,0.4108,,5.0,2.0,010300700000
24854,0140030070000,0.4108,0.92,,5.0,2.0,010300700000
24855,0140030000000,6.14,6.39,,5.0,2.0,010300000614
24856,0140030000000,6.39,6.61,,5.0,2.0,010300000614
24857,0140030000000,6.61,6.7206,,5.0,2.0,010300000614
24858,0140030000000,6.7206,6.8182,,5.0,2.0,010300000614
24859,0140030000000,6.8182,6.83,,5.0,2.0,010300000614
24860,01201190000NB,7.5263,7.6,,4.0,2.0,011190000695
24861,01201190000NB,7.6,7.7,,4.0,2.0,011190000695
24862,01201190000NB,7.7,7.8,,4.0,2.0,011190000695
24863,01201190000NB,7.8,7.9,,4.0,2.0,011190000695
24864,01201190000NB,8.0,8.1,,4.0,2.0,011190000695
24865,01201190000NB,8.2,8.3,,4.0,2.0,011190000695
24866,01201190000NB,8.3,8.4,,4.0,2.0,011190000695
24867,01201190000NB,8.5,8.6,,4.0,2.0,011190000695
24868,01201190000NB,8.7,8.8,,4.0,2.0,011190000695
24869,01201190000NB,8.8,8.9,,4.0,2.0,011190000695
24870,01201190000NB,8.9,9.0,,4.0,2.0,011190000695
24871,01201190000NB,9.15,9.2,,4.0,2.0,011190000695
24872,01201190000NB,9.2,9.29,,4.0,2.0,011190000695
24873,01201190000NB,7.9224,8.0,,4.0,2.0,011190000695
24874,01201190000NB,8.15,8.2,,4.0,2.0,011190000695
24875,01201190000NB,8.4,8.47,,4.0,2.0,011190000695
24876,01201190000NB,8.6,8.7,,4.0,2.0,011190000695
24877,01201190000NB,9.0,9.1,,4.0,2.0,011190000695
24878,01201190000NB,9.1,9.15,,4.0,2.0,011190000695
24879,01201190000NB,7.5,7.5263,,4.0,2.0,011190000695
24880,01201190000NB,7.9,7.9224,,4.0,2.0,011190000695
24881,01201190000NB,8.1,8.13,,4.0,2.0,011190000695
24882,01201190000NB,8.47,8.5,,4.0,2.0,011190000695
24883,01201190000NB,8.13,8.15,,4.0,2.0,011190000695
24884,0140024000000,2.79,4.74,,5.0,2.0,010240000279
24885,0130076000000,5.6429,6.62,,5.0,2.0,010760000175
24886,0140024000000,1.64,2.2174,,5.0,2.0,010240000164
24887,0130038000000,0.6399,1.0399,,5.0,2.0,010380000043
24888,0140024000000,2.2174,2.4127,,5.0,2.0,010240000164
24889,0140024000000,2.4127,2.5959,,5.0,2.0,010240000164
24890,0140024000000,2.5959,2.79,,5.0,2.0,010240000164
24891,01201190000NB,11.0,11.1,,4.0,2.0,011190001066
24892,0130038000000,1.16,1.4422,,5.0,2.0,010380000043
24893,0130038000000,0.5075,0.6399,,5.0,2.0,010380000043
24894,0130038000000,1.0399,1.1534,,5.0,2.0,010380000043
24895,01201190000NB,10.92,10.9783,,4.0,2.0,011190001066
24896,01201190000NB,10.7,10.8,,4.0,2.0,011190001066
24897,01201190000NB,11.1081,11.2,,4.0,2.0,011190001066
24898,01201190000NB,11.2,11.3,,4.0,2.0,011190001066
24899,01201190000NB,11.3,11.3884,,4.0,2.0,011190001066
24900,01201190000NB,11.401,11.4929,,4.0,2.0,011190001066
24901,0130038000000,0.4597,0.5075,,5.0,2.0,010380000043
24902,01201190000NB,10.8032,10.85,,4.0,2.0,011190001066
24903,01201190000NB,10.66,10.7,,4.0,2.0,011190001066
24904,01201190000NB,10.85,10.9,,4.0,2.0,011190001066
24905,0130038000000,0.4351,0.4597,,5.0,2.0,010380000043
24906,01201190000NB,10.9783,11.0,,4.0,2.0,011190001066
24907,01201190000NB,10.9,10.92,,4.0,2.0,011190001066
24908,0130038000000,1.1534,1.16,,5.0,2.0,010380000043
24909,01201190000NB,11.4952,11.5,,4.0,2.0,011190001066
24910,01201190000NB,11.1,11.1081,,4.0,2.0,011190001066
24911,01201190000NB,11.3905,11.397,,4.0,2.0,011190001066
24912,01201190000NB,11.4929,11.4952,,4.0,2.0,011190001066
24913,0130038000000,0.43,0.4351,,5.0,2.0,010380000043
24914,01201190000NB,10.8,10.8032,,4.0,2.0,011190001066
24915,01201190000NB,11.397,11.4,,4.0,2.0,011190001066
24916,01201190000NB,11.3884,11.3905,,4.0,2.0,011190001066
24917,01201190000NB,11.4,11.401,,4.0,2.0,011190001066
24918,0140024000000,2.79,2.79,,5.0,2.0,010240000279
24919,0130092000000,9.265,9.7726,,5.0,2.0,010920000864
24920,0130092000000,8.64,9.1555,,5.0,2.0,010920000864
24921,0130092000000,9.978,10.4418,,5.0,2.0,010920000864
24922,0130092000000,9.7726,9.9736,,5.0,2.0,010920000864
24923,0130092000000,10.5483,10.729,,5.0,2.0,010920000864
24924,0130092000000,10.4418,10.5483,,5.0,2.0,010920000864
24925,0130092000000,9.1555,9.244,,5.0,2.0,010920000864
24926,0130092000000,9.9736,9.978,,5.0,2.0,010920000864
24927,0130092000000,9.244,9.252,,5.0,2.0,010920000864
24928,0130092000000,9.252,9.26,,5.0,2.0,010920000864
24929,0130092000000,9.26,9.265,,5.0,2.0,010920000864
24930,0130092000000,10.729,10.73,,5.0,2.0,010920000864
24931,42202190000NB,48.6,48.7,,3.0,2.0,
24932,42202190000NB,51.4,51.5,,3.0,2.0,
24933,42202190000NB,49.641,49.7,,3.0,2.0,
24934,42202190000NB,48.2,48.277,,3.0,2.0,
24935,42202190000NB,48.3,48.4,,3.0,2.0,
24936,42202190000NB,48.4,48.4775,,3.0,2.0,
24937,42202190000NB,48.5,48.6,,3.0,2.0,
24938,42202190000NB,48.7,48.8,,3.0,2.0,
24939,42202190000NB,48.8,48.9,,3.0,2.0,
24940,42202190000NB,48.9,48.9992,,3.0,2.0,
24941,42202190000NB,49.0,49.1,,3.0,2.0,
24942,42202190000NB,49.1115,49.2,,3.0,2.0,
24943,42202190000NB,49.3,49.4,,3.0,2.0,
24944,42202190000NB,49.4,49.5,,3.0,2.0,
24945,42202190000NB,49.5,49.5967,,3.0,2.0,
24946,42202190000NB,49.7,49.8,,3.0,2.0,
24947,42202190000NB,49.9,50.0,,3.0,2.0,
24948,42202190000NB,50.0,50.09,,3.0,2.0,
24949,42202190000NB,50.11,50.2,,3.0,2.0,
24950,42202190000NB,50.2,50.3,,3.0,2.0,
24951,42202190000NB,50.4,50.5,,3.0,2.0,
24952,42202190000NB,50.5,50.6,,3.0,2.0,
24953,42202190000NB,50.6,50.7,,3.0,2.0,
24954,42202190000NB,50.7,50.8,,3.0,2.0,
24955,42202190000NB,50.9,51.0,,3.0,2.0,
24956,42202190000NB,51.1,51.2,,3.0,2.0,
24957,42202190000NB,51.3,51.3555,,3.0,2.0,
24958,42202190000NB,51.5311,51.6,,3.0,2.0,
24959,42202190000NB,51.6,51.7,,3.0,2.0,
24960,42202190000NB,51.8,51.9,,3.0,2.0,
24961,42202190000NB,51.9,51.9922,,3.0,2.0,
24962,42202190000NB,52.1,52.2,,3.0,2.0,
24963,42202190000NB,52.5,52.6,,3.0,2.0,
24964,42202190000NB,52.6,52.7,,3.0,2.0,
24965,42202190000NB,52.9,53.0,,3.0,2.0,
24966,42202190000NB,51.2096,51.2704,,3.0,2.0,
24967,42202190000NB,49.6,49.641,,3.0,2.0,
24968,42202190000NB,49.2,49.2397,,3.0,2.0,
24969,42202190000NB,49.2397,49.3,,3.0,2.0,
24970,42202190000NB,49.8,49.86,,3.0,2.0,
24971,42202190000NB,49.86,49.9,,3.0,2.0,
24972,42202190000NB,50.3,50.4,,3.0,2.0,
24973,42202190000NB,50.8,50.9,,3.0,2.0,
24974,42202190000NB,51.02,51.1,,3.0,2.0,
24975,42202190000NB,51.73,51.8,,3.0,2.0,
24976,42202190000NB,52.0,52.1,,3.0,2.0,
24977,42202190000NB,52.2,52.3,,3.0,2.0,
24978,42202190000NB,52.3,52.3529,,3.0,2.0,
24979,42202190000NB,52.4,52.5,,3.0,2.0,
24980,42202190000NB,52.8215,52.9,,3.0,2.0,
24981,42202190000NB,52.7,52.8,,3.0,2.0,
24982,42202190000NB,51.3555,51.4,,3.0,2.0,
24983,42202190000NB,51.5,51.5311,,3.0,2.0,
24984,42202190000NB,48.4775,48.5,,3.0,2.0,
24985,42202190000NB,51.0,51.02,,3.0,2.0,
24986,42202190000NB,51.2704,51.3,,3.0,2.0,
24987,42202190000NB,51.7,51.73,,3.0,2.0,
24988,42202190000NB,52.3529,52.4,,3.0,2.0,
24989,42202190000NB,48.277,48.29,,3.0,2.0,
24990,42202190000NB,49.1,49.1115,,3.0,2.0,
24991,42202190000NB,50.09,50.1,,3.0,2.0,
24992,42202190000NB,51.2,51.2096,,3.0,2.0,
24993,42202190000NB,52.8,52.8215,,3.0,2.0,
24994,42202190000NB,49.5967,49.6,,3.0,2.0,
24995,42202190000NB,48.29,48.3,,3.0,2.0,
24996,42202190000NB,50.1,50.11,,3.0,2.0,
24997,42202190000NB,51.9922,52.0,,3.0,2.0,
24998,42202190000NB,48.9992,49.0,,3.0,2.0,
24999,42202190000NB,51.73,51.73,,3.0,2.0,
25000,0130038000000,5.63,6.0686,,5.0,2.0,010380000553
25001,0130038000000,1.6695,2.1433,,5.0,2.0,010380000043
25002,0130038000000,6.0686,6.31,,5.0,2.0,010380000553
25003,0130038000000,1.5403,1.6695,,5.0,2.0,010380000043
25004,0130038000000,2.1433,2.3243,,5.0,2.0,010380000043
25005,0130038000000,2.3243,2.43,,5.0,2.0,010380000043
25006,0130038000000,5.53,5.63,,5.0,2.0,010380000553
25007,0130038000000,1.4422,1.5403,,5.0,2.0,010380000043
25008,0130038000000,5.53,5.53,,5.0,2.0,010380000553
25009,0130076000000,3.9228,4.844,,5.0,2.0,010760000175
25010,0130076000000,1.75,2.7193,,5.0,2.0,010760000175
25011,0130076000000,5.3298,5.55,,5.0,2.0,010760000175
25012,0130076000000,3.2221,3.72,,5.0,2.0,010760000175
25013,0130076000000,4.844,5.07,,5.0,2.0,010760000175
25014,0130076000000,5.07,5.231,,5.0,2.0,010760000175
25015,0130076000000,2.7311,2.9081,,5.0,2.0,010760000175
25016,0130076000000,2.9081,3.185,,5.0,2.0,010760000175
25017,0130076000000,3.72,3.81,,5.0,2.0,010760000175
25018,0130076000000,5.55,5.64,,5.0,2.0,010760000175
25019,0130076000000,5.231,5.2795,,5.0,2.0,010760000175
25020,0130076000000,3.81,3.9228,,5.0,2.0,010760000175
25021,0130076000000,5.2795,5.3298,,5.0,2.0,010760000175
25022,0130076000000,3.185,3.2221,,5.0,2.0,010760000175
25023,0130076000000,2.7193,2.7311,,5.0,2.0,010760000175
25024,0130076000000,5.64,5.6429,,5.0,2.0,010760000175
25025,0140006000000,1.1297,2.4148,,5.0,2.0,010060000011
25026,0140006000000,2.4148,3.1294,,5.0,2.0,010060000011
25027,0140006000000,0.5195,0.8935,,5.0,2.0,010060000011
25028,0140006000000,0.11,0.5195,,5.0,2.0,010060000011
25029,0140006000000,0.9389,1.1297,,5.0,2.0,010060000011
25030,0140006000000,0.8935,0.9389,,5.0,2.0,010060000011
25031,0140006000000,3.1294,3.13,,5.0,2.0,010060000011
25032,46202500000NB,7.0,7.082,,4.0,2.0,460250000695
25033,46202500000NB,6.95,7.0,,4.0,2.0,460250000695
25034,4674200001900,0.2479,0.5722,,5.0,2.0,460420000000
25035,4640044000000,0.398,0.73,,4.0,1.0,460440000240
25036,4640044000000,0.76,1.4543,,4.0,2.0,460440000076
25037,4640009000000,0.82,1.16,,4.0,2.0,460090000082
25038,4640044080000,0.0,0.33,,4.0,1.0,460440800000
25039,4640009000000,1.2846,1.5066,,4.0,2.0,460090000116
25040,4640119300000,0.0,0.4365,,5.0,2.0,461193000000
25041,4640044080000,0.5,0.6899,,4.0,1.0,460044080045
25042,4630310000000,0.0,0.0976,,4.0,2.0,463100000000
25043,4640044000000,1.5416,1.69,,4.0,2.0,460440000076
25044,4674200001900,0.6548,0.7259,,5.0,2.0,460420000000
25045,4674200001900,0.7259,0.8626,,5.0,2.0,460420000000
25046,4674200001900,0.8626,0.9446,,5.0,2.0,460420000000
25047,4674200001900,0.9446,1.05,,5.0,2.0,460420000000
25048,4674200001900,0.1166,0.2479,,5.0,2.0,460420000000
25049,4640009000000,1.2105,1.2532,,4.0,2.0,460090000116
25050,4640009000000,1.5066,1.59,,4.0,2.0,460090000116
25051,4640044080000,0.3518,0.45,,4.0,1.0,460440800033
25052,4630310000000,0.0976,0.2,,4.0,2.0,463100000000
25053,4640119300000,0.4365,0.6,,5.0,2.0,461193000000
25054,4640044000000,1.92,2.03,,6.0,2.0,460440001920
25055,4640044000000,0.24,0.3032,,4.0,1.0,460440000240
25056,46200500000EB,13.1071,13.2,,4.0,2.0,460500001299
25057,46201190000NB,6.2,6.3,,4.0,2.0,461190000605
25058,46201190000NB,6.3,6.4,,4.0,2.0,461190000605
25059,46201190000NB,6.4,6.5,,4.0,2.0,461190000605
25060,46201190000NB,8.6,8.7,,4.0,2.0,461190000859
25061,46201190000NB,8.9,9.0,,4.0,2.0,461190000859
25062,46201190000NB,9.2,9.3,,4.0,2.0,461190000859
25063,46200500000EB,13.2,13.3,,4.0,2.0,460500001299
25064,4640044000000,0.3476,0.398,,4.0,1.0,460440000240
25065,4674200001900,0.0,0.041,,5.0,2.0,460420000000
25066,4640044000000,0.3032,0.3476,,4.0,1.0,460440000240
25067,46201190000NB,8.7501,8.7777,,4.0,2.0,461190000859
25068,46201190000NB,9.1081,9.1542,,4.0,2.0,461190000859
25069,4640044080000,0.47,0.5,,4.0,1.0,460044080045
25070,4640044000000,1.4543,1.5416,,4.0,2.0,460440000076
25071,4674200001900,0.5722,0.6548,,5.0,2.0,460420000000
25072,4674200001900,0.041,0.1166,,5.0,2.0,460420000000
25073,4640009000000,1.16,1.2105,,4.0,2.0,460090000116
25074,4640044080000,0.69,0.72,,4.0,2.0,460440800069
25075,4640044000000,1.69,1.76,,4.0,2.0,460440000076
25076,46201190000NB,8.7,8.7501,,4.0,2.0,461190000859
25077,46201190000NB,8.8,8.8851,,4.0,2.0,461190000859
25078,46200500000EB,13.0,13.0586,,4.0,2.0,460500001299
25079,46201190000NB,6.1,6.1377,,4.0,2.0,461190000605
25080,46201190000NB,9.0,9.1,,4.0,2.0,461190000859
25081,46200500000EB,13.3,13.4,,4.0,2.0,460500001299
25082,46200500000EB,13.4201,13.5,,4.0,2.0,460500001299
25083,46200500000EB,13.5,13.6,,4.0,2.0,460500001299
25084,4640009000000,1.2532,1.2846,,4.0,2.0,460090000116
25085,46201190000NB,6.1377,6.1577,,4.0,2.0,461190000605
25086,46201190000NB,9.1542,9.19,,4.0,2.0,461190000859
25087,46201190000NB,6.1577,6.19,,4.0,2.0,461190000605
25088,4640044080000,0.45,0.47,,4.0,1.0,460044080045
25089,4640044080000,0.33,0.3518,,4.0,1.0,460440800033
25090,46201190000NB,8.7777,8.8,,4.0,2.0,461190000859
25091,46200500000EB,13.0586,13.1,,4.0,2.0,460500001299
25092,46201190000NB,6.05,6.1,,4.0,2.0,461190000605
25093,46201190000NB,6.5,6.53,,4.0,2.0,461190000605
25094,46201190000NB,8.8851,8.9,,4.0,2.0,461190000859
25095,46200500000EB,13.6,13.65,,4.0,2.0,460500001299
25096,46201190000NB,6.53,6.54,,4.0,2.0,461190000605
25097,46201190000NB,6.19,6.2,,4.0,2.0,461190000605
25098,46201190000NB,8.59,8.6,,4.0,2.0,461190000859
25099,46201190000NB,9.3,9.3116,,4.0,2.0,461190000859
25100,46200500000EB,12.99,12.9975,,4.0,2.0,460500001299
25101,46201190000NB,9.3116,9.32,,4.0,2.0,461190000859
25102,46200500000EB,13.1,13.1071,,4.0,2.0,460500001299
25103,46201190000NB,9.1,9.1081,,4.0,2.0,461190000859
25104,46201190000NB,9.19,9.2,,4.0,2.0,461190000859
25105,46200500000EB,13.4,13.4201,,4.0,2.0,460500001299
25106,46200500000EB,12.9975,13.0,,4.0,2.0,460500001299
25107,4640044000000,1.92,1.92,,6.0,2.0,460440001920
25108,4640044080000,0.6899,0.69,,4.0,1.0,460044080045
25109,0140010000000,7.58,8.55,,5.0,2.0,010100000741
25110,0140010000000,7.41,7.58,,5.0,2.0,010100000741
25111,0140010000000,8.55,8.63,,5.0,2.0,010100000741
25112,47202190000NB,2.4,2.5,,3.0,2.0,
25113,47202190000NB,3.1,3.2,,3.0,2.0,
25114,47202190000NB,1.7,1.8,,3.0,2.0,
25115,47202190000NB,0.8,0.9,,3.0,2.0,
25116,47202190000NB,1.1,1.2,,3.0,2.0,
25117,47202190000NB,3.9,4.0,,3.0,2.0,
25118,47202190000NB,2.0336,2.1,,3.0,2.0,
25119,47202190000NB,3.5,3.568,,3.0,2.0,
25120,47202190000NB,1.8,1.8707,,3.0,2.0,
25121,47202190000NB,0.5,0.56,,3.0,2.0,
25122,47202190000NB,1.4,1.4669,,3.0,2.0,
25123,42202190000NB,53.5,53.6,,3.0,2.0,
25124,42202190000NB,53.6,53.7,,3.0,2.0,
25125,42202190000NB,53.8,53.9,,3.0,2.0,
25126,42202190000NB,53.9,54.0,,3.0,2.0,
25127,42202190000NB,54.0,54.1,,3.0,2.0,
25128,42202190000NB,54.1,54.2,,3.0,2.0,
25129,42202190000NB,54.2,54.3,,3.0,2.0,
25130,42202190000NB,54.3,54.4,,3.0,2.0,
25131,47202190000NB,0.1,0.2,,3.0,2.0,
25132,47202190000NB,0.2,0.3,,3.0,2.0,
25133,47202190000NB,1.5,1.6,,3.0,2.0,
25134,47202190000NB,1.6,1.7,,3.0,2.0,
25135,47202190000NB,1.9,1.969,,3.0,2.0,
25136,47202190000NB,2.1,2.2,,3.0,2.0,
25137,47202190000NB,2.2,2.3,,3.0,2.0,
25138,47202190000NB,2.3,2.4,,3.0,2.0,
25139,47202190000NB,2.5,2.6,,3.0,2.0,
25140,47202190000NB,2.7,2.8,,3.0,2.0,
25141,47202190000NB,2.8,2.9,,3.0,2.0,
25142,47202190000NB,2.9,3.0,,3.0,2.0,
25143,47202190000NB,3.0,3.1,,3.0,2.0,
25144,47202190000NB,3.2,3.3,,3.0,2.0,
25145,47202190000NB,3.3,3.39,,3.0,2.0,
25146,47202190000NB,3.4,3.5,,3.0,2.0,
25147,47202190000NB,3.6,3.7,,3.0,2.0,
25148,47202190000NB,3.8,3.9,,3.0,2.0,
25149,47202190000NB,4.0,4.1,,3.0,2.0,
25150,42202190000NB,53.2,53.3,,3.0,2.0,
25151,47202190000NB,0.3,0.4,,3.0,2.0,
25152,47202190000NB,0.4,0.5,,3.0,2.0,
25153,47202190000NB,0.6,0.7,,3.0,2.0,
25154,47202190000NB,0.7,0.8,,3.0,2.0,
25155,47202190000NB,1.2,1.3,,3.0,2.0,
25156,47202190000NB,1.3,1.4,,3.0,2.0,
25157,47202190000NB,0.9,1.0,,3.0,2.0,
25158,47202190000NB,1.0,1.1,,3.0,2.0,
25159,42202190000NB,53.3,53.4,,3.0,2.0,
25160,47202190000NB,1.969,2.0,,3.0,2.0,
25161,47202190000NB,3.568,3.6,,3.0,2.0,
25162,47202190000NB,0.56,0.6,,3.0,2.0,
25163,42202190000NB,53.7,53.8,,3.0,2.0,
25164,47202190000NB,0.0,0.1,,3.0,2.0,
25165,47202190000NB,2.6,2.635,,3.0,2.0,
25166,47202190000NB,2.6544,2.7,,3.0,2.0,
25167,47202190000NB,3.7,3.8,,3.0,2.0,
25168,47202190000NB,4.12,4.2,,3.0,2.0,
25169,42202190000NB,53.0,53.1,,3.0,2.0,
25170,42202190000NB,53.1235,53.2,,3.0,2.0,
25171,42202190000NB,53.4,53.5,,3.0,2.0,
25172,42202190000NB,54.4,54.5,,3.0,2.0,
25173,47202190000NB,2.635,2.6544,,3.0,2.0,
25174,47202190000NB,2.0,2.0336,,3.0,2.0,
25175,47202190000NB,1.4669,1.5,,3.0,2.0,
25176,47202190000NB,1.8707,1.9,,3.0,2.0,
25177,47202190000NB,4.1,4.12,,3.0,2.0,
25178,42202190000NB,53.1,53.1235,,3.0,2.0,
25179,47202190000NB,3.39,3.4,,3.0,2.0,
25180,42202190000NB,54.5,54.52,,3.0,2.0,
25181,47202190000NB,9.6,9.7,,3.0,2.0,
25182,47202190000NB,4.6,4.7,,3.0,2.0,
25183,47202190000NB,7.1,7.2,,3.0,2.0,472190000557
25184,47202190000NB,11.9,12.0,,3.0,2.0,
25185,47202190000NB,8.3038,8.38,,3.0,2.0,
25186,47202190000NB,8.0409,8.093,,3.0,2.0,
25187,47202190000NB,11.2,11.2488,,3.0,2.0,
25188,47202190000NB,5.3017,5.4,,3.0,2.0,
25189,47202190000NB,5.4,5.49,,3.0,2.0,
25190,47202190000NB,9.2,9.2413,,3.0,2.0,
25191,47202190000NB,10.1,10.2,,3.0,2.0,
25192,47202190000NB,10.2,10.3,,3.0,2.0,
25193,47202190000NB,10.4,10.5,,3.0,2.0,
25194,47202190000NB,10.6,10.7,,3.0,2.0,
25195,47202190000NB,10.7,10.8,,3.0,2.0,
25196,47202190000NB,10.8,10.9,,3.0,2.0,
25197,47202190000NB,11.0,11.1,,3.0,2.0,
25198,47202190000NB,11.1,11.2,,3.0,2.0,
25199,47202190000NB,11.3,11.4,,3.0,2.0,
25200,47202190000NB,11.4,11.5,,3.0,2.0,
25201,47202190000NB,11.5,11.6,,3.0,2.0,
25202,47202190000NB,11.6,11.7,,3.0,2.0,
25203,47202190000NB,4.2,4.3,,3.0,2.0,
25204,47202190000NB,4.3,4.4,,3.0,2.0,
25205,47202190000NB,4.5,4.6,,3.0,2.0,
25206,47202190000NB,4.7,4.8,,3.0,2.0,
25207,47202190000NB,4.8,4.9,,3.0,2.0,
25208,47202190000NB,4.9,5.0,,3.0,2.0,
25209,47202190000NB,5.1,5.2,,3.0,2.0,
25210,47202190000NB,6.1,6.2,,3.0,2.0,472190000557
25211,47202190000NB,6.2,6.3,,3.0,2.0,472190000557
25212,47202190000NB,6.3,6.4,,3.0,2.0,472190000557
25213,47202190000NB,6.4,6.5,,3.0,2.0,472190000557
25214,47202190000NB,6.5,6.5774,,3.0,2.0,472190000557
25215,47202190000NB,6.6,6.7,,3.0,2.0,472190000557
25216,47202190000NB,6.7,6.8,,3.0,2.0,472190000557
25217,47202190000NB,7.5,7.6,,3.0,2.0,
25218,47202190000NB,7.6,7.7,,3.0,2.0,
25219,47202190000NB,7.7,7.8,,3.0,2.0,
25220,47202190000NB,9.82,9.9,,3.0,2.0,
25221,47202190000NB,9.9,10.0,,3.0,2.0,
25222,47202190000NB,11.7,11.8,,3.0,2.0,
25223,47202190000NB,11.8,11.9,,3.0,2.0,
25224,47202190000NB,5.2,5.3,,3.0,2.0,
25225,47202190000NB,5.8,5.9,,3.0,2.0,472190000557
25226,47202190000NB,5.9,6.0,,3.0,2.0,472190000557
25227,47202190000NB,6.0,6.1,,3.0,2.0,472190000557
25228,47202190000NB,6.8,6.9,,3.0,2.0,472190000557
25229,47202190000NB,6.9,7.0,,3.0,2.0,472190000557
25230,47202190000NB,7.0,7.1,,3.0,2.0,472190000557
25231,47202190000NB,8.4,8.4923,,3.0,2.0,
25232,47202190000NB,8.7,8.8,,3.0,2.0,
25233,47202190000NB,8.8,8.9,,3.0,2.0,
25234,47202190000NB,9.0438,9.1,,3.0,2.0,
25235,47202190000NB,9.1,9.17,,3.0,2.0,
25236,47202190000NB,9.3,9.4,,3.0,2.0,
25237,47202190000NB,7.9,8.0,,3.0,2.0,
25238,47202190000NB,9.4282,9.5,,3.0,2.0,
25239,47202190000NB,9.5,9.6,,3.0,2.0,
25240,47202190000NB,5.6,5.7,,3.0,2.0,472190000557
25241,47202190000NB,5.7,5.8,,3.0,2.0,472190000557
25242,47202190000NB,7.2,7.3,,3.0,2.0,472190000557
25243,47202190000NB,7.3,7.37,,3.0,2.0,472190000557
25244,47202190000NB,8.131,8.1719,,3.0,2.0,
25245,47202190000NB,10.0465,10.09,,3.0,2.0,
25246,47202190000NB,8.5355,8.583,,3.0,2.0,
25247,47202190000NB,9.2413,9.28,,3.0,2.0,
25248,47202190000NB,10.0,10.0465,,3.0,2.0,
25249,47202190000NB,11.2488,11.3,,3.0,2.0,
25250,47202190000NB,9.7,9.77,,3.0,2.0,
25251,47202190000NB,5.5,5.57,,3.0,2.0,
25252,47202190000NB,10.5,10.6,,3.0,2.0,
25253,47202190000NB,4.4,4.5,,3.0,2.0,
25254,47202190000NB,5.0,5.0737,,3.0,2.0,
25255,47202190000NB,7.45,7.5,,3.0,2.0,
25256,47202190000NB,7.8,7.8743,,3.0,2.0,
25257,47202190000NB,8.6,8.6552,,3.0,2.0,
25258,47202190000NB,8.9,8.95,,3.0,2.0,
25259,47202190000NB,8.95,9.0,,3.0,2.0,
25260,47202190000NB,9.0,9.0438,,3.0,2.0,
25261,47202190000NB,5.57,5.6,,3.0,2.0,472190000557
25262,47202190000NB,7.4,7.45,,3.0,2.0,
25263,47202190000NB,8.1719,8.2,,3.0,2.0,
25264,47202190000NB,8.2,8.2477,,3.0,2.0,
25265,47202190000NB,8.252,8.294,,3.0,2.0,
25266,47202190000NB,10.944,11.0,,3.0,2.0,
25267,47202190000NB,10.3,10.359,,3.0,2.0,
25268,47202190000NB,10.365,10.4,,3.0,2.0,
25269,47202190000NB,8.1,8.131,,3.0,2.0,
25270,47202190000NB,9.17,9.2,,3.0,2.0,
25271,47202190000NB,9.28,9.3,,3.0,2.0,
25272,47202190000NB,10.9,10.94,,3.0,2.0,
25273,47202190000NB,5.0737,5.1,,3.0,2.0,
25274,47202190000NB,6.5774,6.6,,3.0,2.0,472190000557
25275,47202190000NB,7.8743,7.9,,3.0,2.0,
25276,47202190000NB,9.77,9.8,,3.0,2.0,
25277,47202190000NB,8.5,8.5355,,3.0,2.0,
25278,47202190000NB,8.6552,8.7,,3.0,2.0,
25279,47202190000NB,9.4,9.4282,,3.0,2.0,
25280,47202190000NB,8.0,8.0409,,3.0,2.0,
25281,47202190000NB,7.37,7.4,,3.0,2.0,
25282,47202190000NB,10.09,10.1,,3.0,2.0,
25283,47202190000NB,5.49,5.5,,3.0,2.0,
25284,47202190000NB,9.8,9.82,,3.0,2.0,
25285,47202190000NB,8.38,8.4,,3.0,2.0,
25286,47202190000NB,8.583,8.6,,3.0,2.0,
25287,47202190000NB,8.294,8.3,,3.0,2.0,
25288,47202190000NB,8.093,8.1,,3.0,2.0,
25289,47202190000NB,8.4923,8.5,,3.0,2.0,
25290,47202190000NB,10.94,10.944,,3.0,2.0,
25291,47202190000NB,10.359,10.365,,3.0,2.0,
25292,47202190000NB,8.3,8.3038,,3.0,2.0,
25293,47202190000NB,8.2477,8.252,,3.0,2.0,
25294,47202190000NB,5.3,5.3017,,3.0,2.0,
25295,47202190000NB,12.0,12.096,,3.0,2.0,
25296,47202190000NB,12.1,12.2,,3.0,2.0,
25297,47202190000NB,12.2,12.3,,3.0,2.0,
25298,47202190000NB,12.3,12.4,,3.0,2.0,
25299,47202190000NB,12.4,12.5,,3.0,2.0,
25300,47202190000NB,12.096,12.1,,3.0,2.0,
25301,47202190000NB,18.3,18.4,,3.0,2.0,
25302,47202190000NB,18.6,18.7,,3.0,2.0,
25303,47202190000NB,19.0,19.1,,3.0,2.0,
25304,47202190000NB,13.3,13.379,,3.0,2.0,472190001310
