,RouteId,BeginPoint,EndPoint,CountyIdVn,FacilityTypeVn,FsystemVn,NhsVn,UrbanIdVn
3587,18100770000SB,129.4,129.5,,6,1,1.0,99999
3588,18100770000SB,129.5,129.5705,,6,1,1.0,99999
3589,18100770000SB,129.6,129.7,,6,1,1.0,99999
3590,18100770000SB,129.7,129.8,,6,1,1.0,99999
3591,18100770000SB,129.9,130.0,,6,1,1.0,99999
3592,18100770000SB,130.0,130.1,,6,1,1.0,99999
3593,18100770000SB,130.1,130.2,,6,1,1.0,99999
3594,18100770000SB,130.2,130.3,,6,1,1.0,99999
3595,18100770000SB,130.3,130.4,,6,1,1.0,99999
3596,18100770000SB,130.4,130.5,,6,1,1.0,99999
3597,18100770000SB,130.9,131.0,,6,1,1.0,99999
3598,18100770000SB,131.0,131.1,,6,1,1.0,99999
3599,18100770000SB,131.1,131.2,,6,1,1.0,99999
3600,18100770000SB,131.2,131.3,,6,1,1.0,99999
3601,18100770000SB,131.3,131.4,,6,1,1.0,99999
3602,18100770000SB,131.5,131.6,,6,1,1.0,99999
3603,18100770000SB,131.6,131.7,,6,1,1.0,99999
3604,18100770000SB,131.9,131.9827,,6,1,1.0,99999
3605,18100770000SB,132.0,132.1,,6,1,1.0,99999
3606,18100770000SB,132.1,132.2,,6,1,1.0,99999
3607,18100770000SB,132.2,132.3,,6,1,1.0,99999
3608,18100770000SB,130.5,130.6,,6,1,1.0,99999
3609,18100770000SB,130.6,130.6961,,6,1,1.0,99999
3610,18100770000SB,131.8,131.8862,,6,1,1.0,99999
3611,18100770000SB,130.8,130.9,,6,1,1.0,99999
3612,18100770000SB,131.4,131.5,,6,1,1.0,99999
3613,18100770000SB,132.3,132.345,,6,1,1.0,99999
3614,18100770000SB,132.354,132.379,,6,1,1.0,99999
3615,18100770000SB,129.8009,129.862,,6,1,1.0,99999
3616,18100770000SB,130.7,130.756,,6,1,1.0,99999
3617,18100770000SB,129.5705,129.6,,6,1,1.0,99999
3618,18100770000SB,132.379,132.4,,6,1,1.0,99999
3619,18100770000SB,129.862,129.892,,6,1,1.0,99999
3620,18100770000SB,130.782,130.8,,6,1,1.0,99999
3621,18100770000SB,131.8862,131.9,,6,1,1.0,99999
3622,18100770000SB,131.9827,132.0,,6,1,1.0,99999
3623,18100770000SB,132.345,132.354,,6,1,1.0,99999
3624,18100770000SB,130.756,130.772,,6,1,1.0,99999
3625,18100770000SB,130.772,130.782,,6,1,1.0,99999
3626,18100770000SB,129.892,129.9,,6,1,1.0,99999
3627,18100770000SB,130.6961,130.7,,6,1,1.0,99999
3628,18100770000SB,129.8,129.8009,,6,1,1.0,99999
3629,18100770000SB,126.4,126.5,,6,1,1.0,99999
3630,18100770000SB,125.2099,125.3,,6,1,1.0,99999
3631,18100770000SB,125.3,125.4,,6,1,1.0,99999
3632,18100770000SB,125.5,125.6,,6,1,1.0,99999
3633,18100770000SB,125.6,125.7,,6,1,1.0,99999
3634,18100770000SB,125.7,125.8,,6,1,1.0,99999
3635,18100770000SB,126.1,126.2,,6,1,1.0,99999
3636,18100770000SB,126.2,126.3,,6,1,1.0,99999
3637,18100770000SB,126.3,126.4,,6,1,1.0,99999
3638,18100770000SB,126.5,126.6,,6,1,1.0,99999
3639,18100770000SB,126.6,126.7,,6,1,1.0,99999
3640,18100770000SB,126.7,126.8,,6,1,1.0,99999
3641,18100770000SB,126.9,127.0,,6,1,1.0,99999
3642,18100770000SB,127.0,127.1,,6,1,1.0,99999
3643,18100770000SB,127.1,127.2,,6,1,1.0,99999
3644,18100770000SB,127.2073,127.3,,6,1,1.0,99999
3645,18100770000SB,127.3,127.4,,6,1,1.0,99999
3646,18100770000SB,127.4,127.5,,6,1,1.0,99999
3647,18100770000SB,127.5,127.6,,6,1,1.0,99999
3648,18100770000SB,127.6,127.7,,6,1,1.0,99999
3649,18100770000SB,127.7,127.8,,6,1,1.0,99999
3650,18100770000SB,127.8,127.9,,6,1,1.0,99999
3651,18100770000SB,127.9,128.0,,6,1,1.0,99999
3652,18100770000SB,128.0,128.1,,6,1,1.0,99999
3653,18100770000SB,128.1,128.2,,6,1,1.0,99999
3654,18100770000SB,128.2,128.2957,,6,1,1.0,99999
3655,18100770000SB,128.6,128.7,,6,1,1.0,99999
3656,18100770000SB,128.7,128.8,,6,1,1.0,99999
3657,18100770000SB,125.8,125.9,,6,1,1.0,99999
3658,18100770000SB,125.9,126.0,,6,1,1.0,99999
3659,18100770000SB,126.0,126.1,,6,1,1.0,99999
3660,18100770000SB,128.4,128.5,,6,1,1.0,99999
3661,18100770000SB,128.5,128.6,,6,1,1.0,99999
3662,18100770000SB,125.4,125.5,,6,1,1.0,99999
3663,18100770000SB,126.8,126.832,,6,1,1.0,99999
3664,18100770000SB,126.832,126.9,,6,1,1.0,99999
3665,18100770000SB,128.3,128.4,,6,1,1.0,99999
3666,18100770000SB,125.1724,125.2,,6,1,1.0,99999
3667,18100770000SB,125.2,125.2099,,6,1,1.0,99999
3668,18100770000SB,127.2,127.2073,,6,1,1.0,99999
3669,18100770000SB,128.2957,128.3,,6,1,1.0,99999
3670,18100770000SB,132.6,132.7,,6,1,1.0,99999
3671,18100770000SB,132.9,133.0,,6,1,1.0,99999
3672,18100770000SB,133.7,133.8,,6,1,1.0,99999
3673,18100770000SB,138.8,138.9,,6,1,1.0,99999
3674,18100770000SB,132.4,132.5,,6,1,1.0,99999
3675,18100770000SB,132.8,132.9,,6,1,1.0,99999
3676,18100770000SB,133.0,133.1,,6,1,1.0,99999
3677,18100770000SB,133.4,133.5,,6,1,1.0,99999
3678,18100770000SB,133.5,133.6,,6,1,1.0,99999
3679,18100770000SB,133.6,133.7,,6,1,1.0,99999
3680,18100770000SB,134.1,134.2,,6,1,1.0,99999
3681,18100770000SB,134.2,134.3,,6,1,1.0,99999
3682,18100770000SB,134.3,134.4,,6,1,1.0,99999
3683,18100770000SB,134.8,134.9,,6,1,1.0,99999
3684,18100770000SB,134.9,135.0,,6,1,1.0,99999
3685,18100770000SB,135.6,135.7,,6,1,1.0,99999
3686,18100770000SB,135.7,135.8,,6,1,1.0,99999
3687,18100770000SB,135.8,135.9,,6,1,1.0,99999
3688,18100770000SB,135.9,136.0,,6,1,1.0,99999
3689,18100770000SB,136.2,136.3,,6,1,1.0,99999
3690,18100770000SB,136.4,136.5,,6,1,1.0,99999
3691,18100770000SB,136.5,136.6,,6,1,1.0,99999
3692,18100770000SB,136.9,137.0,,6,1,1.0,99999
3693,18100770000SB,137.0,137.1,,6,1,1.0,99999
3694,18100770000SB,137.3,137.4,,6,1,1.0,99999
3695,18100770000SB,137.5,137.6,,6,1,1.0,99999
3696,18100770000SB,138.2,138.3,,6,1,1.0,99999
3697,18100770000SB,138.4,138.5,,6,1,1.0,99999
3698,18100770000SB,138.9,139.0,,6,1,1.0,99999
3699,18100770000SB,139.0,139.1,,6,1,1.0,99999
3700,18100770000SB,139.4,139.5,,6,1,1.0,99999
3701,18100770000SB,133.1,133.2,,6,1,1.0,99999
3702,18100770000SB,133.8,133.9,,6,1,1.0,99999
3703,18100770000SB,133.9,134.0,,6,1,1.0,99999
3704,18100770000SB,134.0,134.1,,6,1,1.0,99999
3705,18100770000SB,134.4,134.5,,6,1,1.0,99999
3706,18100770000SB,134.6,134.7,,6,1,1.0,99999
3707,18100770000SB,134.7,134.8,,6,1,1.0,99999
3708,18100770000SB,135.0,135.1,,6,1,1.0,99999
3709,18100770000SB,135.2184,135.3,,6,1,1.0,99999
3710,18100770000SB,135.3,135.4,,6,1,1.0,99999
3711,18100770000SB,135.4,135.5,,6,1,1.0,99999
3712,18100770000SB,136.0,136.1,,6,1,1.0,99999
3713,18100770000SB,136.1,136.2,,6,1,1.0,99999
3714,18100770000SB,136.6,136.7,,6,1,1.0,99999
3715,18100770000SB,136.7,136.8,,6,1,1.0,99999
3716,18100770000SB,136.8,136.9,,6,1,1.0,99999
3717,18100770000SB,137.1,137.2,,6,1,1.0,99999
3718,18100770000SB,137.2,137.3,,6,1,1.0,99999
3719,18100770000SB,137.9,138.0,,6,1,1.0,99999
3720,18100770000SB,138.5,138.6,,6,1,1.0,99999
3721,18100770000SB,138.6,138.7,,6,1,1.0,99999
3722,18100770000SB,138.7,138.8,,6,1,1.0,99999
3723,18100770000SB,139.1,139.2,,6,1,1.0,99999
3724,18100770000SB,139.2,139.3,,6,1,1.0,99999
3725,18100770000SB,139.3,139.4,,6,1,1.0,99999
3726,18100770000SB,139.5,139.6,,6,1,1.0,99999
3727,18100770000SB,139.6,139.7,,6,1,1.0,99999
3728,18100770000SB,139.7,139.8,,6,1,1.0,99999
3729,18100770000SB,133.2,133.3,,6,1,1.0,99999
3730,18100770000SB,133.3,133.4,,6,1,1.0,99999
3731,18100770000SB,137.715,137.8,,6,1,1.0,99999
3732,18100770000SB,132.5702,132.6,,6,1,1.0,99999
3733,18100770000SB,132.7,132.767,,6,1,1.0,99999
3734,18100770000SB,132.5,132.5702,,6,1,1.0,99999
3735,18100770000SB,132.767,132.8,,6,1,1.0,99999
3736,18100770000SB,136.3,136.4,,6,1,1.0,99999
3737,18100770000SB,137.4,137.4449,,6,1,1.0,99999
3738,18100770000SB,137.4449,137.5,,6,1,1.0,99999
3739,18100770000SB,138.3,138.367,,6,1,1.0,99999
3740,18100770000SB,134.54,134.6,,6,1,1.0,99999
3741,18100770000SB,135.1,135.2,,6,1,1.0,99999
3742,18100770000SB,135.5,135.6,,6,1,1.0,99999
3743,18100770000SB,137.6037,137.665,,6,1,1.0,99999
3744,18100770000SB,137.838,137.9,,6,1,1.0,99999
3745,18100770000SB,137.6727,137.7,,6,1,1.0,99999
3746,18100770000SB,138.367,138.4,,6,1,1.0,99999
3747,18100770000SB,134.5,134.54,,6,1,1.0,99999
3748,18100770000SB,135.2,135.2184,,6,1,1.0,99999
3749,18100770000SB,138.0,138.1,,6,1,1.0,99999
3750,18100770000SB,138.1,138.19,,6,1,1.0,99999
3751,18100770000SB,137.8,137.814,,6,1,1.0,99999
3752,18100770000SB,137.822,137.838,,6,1,1.0,99999
3753,18100770000SB,138.19,138.2,,6,1,1.0,99999
3754,18100770000SB,137.7,137.715,,6,1,1.0,99999
3755,18100770000SB,137.665,137.6727,,6,1,1.0,99999
3756,18100770000SB,137.814,137.8201,,6,1,1.0,99999
3757,18100770000SB,137.6,137.6037,,6,1,1.0,99999
3758,18100770000SB,137.8201,137.822,,6,1,1.0,99999
3759,18300020000SB,10.86,11.28,,6,3,1.0,99999
3760,18100770000SB,142.7,142.8,,6,1,1.0,99999
3761,18200330000WB,0.9462,1.03,,6,3,1.0,99999
3762,18100770000SB,142.2,142.3,,6,1,1.0,99999
3763,18100770000SB,142.3,142.4,,6,1,1.0,99999
3764,18100770000SB,142.4,142.5,,6,1,1.0,99999
3765,18100770000SB,142.5,142.6,,6,1,1.0,99999
3766,18100770000SB,142.6,142.7,,6,1,1.0,99999
3767,18100770000SB,142.8,142.9,,6,1,1.0,99999
3768,18100770000SB,143.0,143.1,,6,1,1.0,99999
3769,18100770000SB,143.1,143.2,,6,1,1.0,99999
3770,18100770000SB,142.9,143.0,,6,1,1.0,99999
3771,18100770000SB,142.1,142.2,,6,1,1.0,99999
3772,18200330000WB,1.61,2.21,,6,3,1.0,99999
3773,18200330000WB,0.121,0.6291,,6,3,1.0,99999
3774,18200330000WB,1.31,1.61,,6,3,1.0,99999
3775,18200330000WB,0.0,0.117,,6,3,1.0,99999
3776,18200330000WB,1.03,1.226,,6,3,1.0,99999
3777,18200330000WB,0.8721,0.9462,,6,3,1.0,99999
3778,18200330000WB,0.7549,0.8035,,6,3,1.0,99999
3779,18200330000WB,0.8035,0.8721,,6,3,1.0,99999
3780,18200330000WB,0.6473,0.6859,,6,3,1.0,99999
3781,18200330000WB,0.7186,0.7549,,6,3,1.0,99999
3782,18200330000WB,0.6859,0.7186,,6,3,1.0,99999
3783,18200330000WB,1.226,1.25,,6,3,1.0,99999
3784,18200330000WB,1.25,1.284,,6,3,1.0,99999
3785,18200330000WB,1.284,1.31,,6,3,1.0,99999
3786,18200330000WB,0.6291,0.6473,,6,3,1.0,99999
3787,18200330000WB,0.117,0.12,,6,3,1.0,99999
3788,18200330000WB,2.21,3.1965,,6,3,1.0,99999
3789,18100770000SB,140.1,140.2,,6,1,1.0,99999
3790,18100770000SB,145.1,145.2,,6,1,1.0,99999
3791,18200330000WB,3.1965,3.32,,6,3,1.0,99999
3792,18100770000SB,145.751,145.8,,6,1,1.0,99999
3793,18100770000SB,145.807,145.9,,6,1,1.0,99999
3794,18100770000SB,140.2137,140.3,,6,1,1.0,99999
3795,18100770000SB,140.3,140.4,,6,1,1.0,99999
3796,18100770000SB,140.4,140.5,,6,1,1.0,99999
3797,18100770000SB,140.5,140.6,,6,1,1.0,99999
3798,18100770000SB,140.6,140.7,,6,1,1.0,99999
3799,18100770000SB,140.7,140.8,,6,1,1.0,99999
3800,18100770000SB,140.9,141.0,,6,1,1.0,99999
3801,18100770000SB,141.0,141.1,,6,1,1.0,99999
3802,18100770000SB,143.6,143.7,,6,1,1.0,99999
3803,18100770000SB,143.8,143.9,,6,1,1.0,99999
3804,18100770000SB,143.9,144.0,,6,1,1.0,99999
3805,18100770000SB,144.0,144.1,,6,1,1.0,99999
3806,18100770000SB,144.1,144.2,,6,1,1.0,99999
3807,18100770000SB,144.3,144.4,,6,1,1.0,99999
3808,18100770000SB,144.4,144.5,,6,1,1.0,99999
3809,18100770000SB,144.51,144.6,,6,1,1.0,99999
3810,18100770000SB,144.6,144.7,,6,1,1.0,99999
3811,18100770000SB,146.0,146.1,,6,1,1.0,99999
3812,18100770000SB,146.4,146.5,,6,1,1.0,99999
3813,18100770000SB,146.5073,146.6,,6,1,1.0,99999
3814,18100770000SB,146.6,146.7,,6,1,1.0,99999
3815,18100770000SB,146.7,146.8,,6,1,1.0,99999
3816,18100770000SB,146.8,146.9,,6,1,1.0,99999
3817,18100770000SB,146.9,147.0,,6,1,1.0,99999
3818,18100770000SB,147.0,147.1,,6,1,1.0,99999
3819,18100770000SB,139.8,139.9,,6,1,1.0,99999
3820,18100770000SB,139.9,140.0,,6,1,1.0,99999
3821,18100770000SB,140.0,140.1,,6,1,1.0,99999
3822,18100770000SB,141.1,141.2,,6,1,1.0,99999
3823,18100770000SB,141.2,141.3,,6,1,1.0,99999
3824,18100770000SB,141.3,141.4,,6,1,1.0,99999
3825,18100770000SB,141.4,141.5,,6,1,1.0,99999
3826,18100770000SB,141.5,141.6,,6,1,1.0,99999
3827,18100770000SB,141.6,141.7,,6,1,1.0,99999
3828,18100770000SB,141.7,141.8,,6,1,1.0,99999
3829,18100770000SB,141.9,142.0,,6,1,1.0,99999
3830,18100770000SB,142.0,142.1,,6,1,1.0,99999
3831,18100770000SB,143.3,143.4,,6,1,1.0,99999
3832,18100770000SB,143.4,143.5,,6,1,1.0,99999
3833,18100770000SB,144.7,144.8,,6,1,1.0,99999
3834,18100770000SB,144.8,144.9,,6,1,1.0,99999
3835,18100770000SB,144.9,145.0,,6,1,1.0,99999
3836,18100770000SB,145.0,145.1,,6,1,1.0,99999
3837,18100770000SB,145.2,145.3,,6,1,1.0,99999
3838,18100770000SB,145.3,145.4,,6,1,1.0,99999
3839,18100770000SB,145.74,145.751,,6,1,1.0,99999
3840,18100770000SB,143.5517,143.6,,6,1,1.0,99999
3841,18100770000SB,143.7,143.8,,6,1,1.0,99999
3842,18100770000SB,145.4,145.45,,6,1,1.0,99999
3843,18100770000SB,141.8,141.9,,6,1,1.0,99999
3844,18100770000SB,143.5,143.5517,,6,1,1.0,99999
3845,18100770000SB,145.5,145.6,,6,1,1.0,99999
3846,18100770000SB,145.6,145.7,,6,1,1.0,99999
3847,18100770000SB,140.851,140.9,,6,1,1.0,99999
3848,18100770000SB,143.2,143.252,,6,1,1.0,99999
3849,18100770000SB,144.242,144.3,,6,1,1.0,99999
3850,18100770000SB,145.935,146.0,,6,1,1.0,99999
3851,18100770000SB,145.7,145.74,,6,1,1.0,99999
3852,18100770000SB,145.45,145.5,,6,1,1.0,99999
3853,18100770000SB,146.36,146.4,,6,1,1.0,99999
3854,18100770000SB,146.1,146.2,,6,1,1.0,99999
3855,18100770000SB,140.8,140.829,,6,1,1.0,99999
3856,18100770000SB,144.21,144.2331,,6,1,1.0,99999
3857,18100770000SB,140.2,140.2137,,6,1,1.0,99999
3858,18100770000SB,146.5,146.5073,,6,1,1.0,99999
3859,18100770000SB,146.3,146.36,,6,1,1.0,99999
3860,18100770000SB,146.2,146.3,,6,1,1.0,99999
3861,18100770000SB,140.829,140.8406,,6,1,1.0,99999
3862,18100770000SB,140.8406,140.851,,6,1,1.0,99999
3863,18100770000SB,143.252,143.2657,,6,1,1.0,99999
3864,18100770000SB,143.2657,143.284,,6,1,1.0,99999
3865,18100770000SB,143.284,143.3,,6,1,1.0,99999
3866,18100770000SB,145.9167,145.935,,6,1,1.0,99999
3867,18100770000SB,145.8,145.807,,6,1,1.0,99999
3868,18100770000SB,144.5,144.51,,6,1,1.0,99999
3869,18100770000SB,144.2,144.21,,6,1,1.0,99999
3870,18100770000SB,144.2331,144.242,,6,1,1.0,99999
3871,18100770000SB,145.9,145.907,,6,1,1.0,99999
3872,18100770000SB,145.907,145.9111,,6,1,1.0,99999
3873,18100770000SB,145.9111,145.9167,,6,1,1.0,99999
3874,18100770000SB,151.1,151.2,,6,1,1.0,99999
3875,18100770000SB,151.4,151.5,,6,1,1.0,99999
3876,18100770000SB,152.3,152.4,,6,1,1.0,99999
3877,18100770000SB,147.83,147.9,,6,1,1.0,99999
3878,18100770000SB,147.1,147.2,,6,1,1.0,99999
3879,18100770000SB,147.2,147.3,,6,1,1.0,99999
3880,18100770000SB,147.3,147.4,,6,1,1.0,99999
3881,18100770000SB,147.4,147.5,,6,1,1.0,99999
3882,18100770000SB,147.5,147.6,,6,1,1.0,99999
3883,18100770000SB,147.6,147.7,,6,1,1.0,99999
3884,18100770000SB,147.9,148.0,,6,1,1.0,99999
3885,18100770000SB,148.0,148.1,,6,1,1.0,99999
3886,18100770000SB,148.1,148.2,,6,1,1.0,99999
3887,18100770000SB,148.2,148.3,,6,1,1.0,99999
3888,18100770000SB,150.5,150.6,,6,1,1.0,99999
3889,18100770000SB,151.5,151.6,,6,1,1.0,99999
3890,18100770000SB,151.6,151.7,,6,1,1.0,99999
3891,18100770000SB,151.7,151.8,,6,1,1.0,99999
3892,18100770000SB,151.8,151.9,,6,1,1.0,99999
3893,18100770000SB,151.9,152.0,,6,1,1.0,99999
3894,18100770000SB,152.0,152.1,,6,1,1.0,99999
3895,18100770000SB,152.1,152.2,,6,1,1.0,99999
3896,18100770000SB,152.2,152.3,,6,1,1.0,99999
3897,18100770000SB,152.4,152.5,,6,1,1.0,99999
3898,18100770000SB,152.5,152.6,,6,1,1.0,99999
3899,18100770000SB,152.6,152.7,,6,1,1.0,99999
3900,18100770000SB,152.7,152.8,,6,1,1.0,99999
3901,18100770000SB,152.8,152.9,,6,1,1.0,99999
3902,18100770000SB,152.9,152.9901,,6,1,1.0,99999
3903,18100770000SB,153.0,153.1,,6,1,1.0,99999
3904,18100770000SB,148.4,148.5,,6,1,1.0,99999
3905,18100770000SB,148.5,148.6,,6,1,1.0,99999
3906,18100770000SB,148.7,148.8,,6,1,1.0,99999
3907,18100770000SB,148.8,148.9,,6,1,1.0,99999
3908,18100770000SB,148.9,149.0,,6,1,1.0,99999
3909,18100770000SB,149.0,149.1,,6,1,1.0,99999
3910,18100770000SB,149.2,149.3,,6,1,1.0,99999
3911,18100770000SB,149.3,149.4,,6,1,1.0,99999
3912,18100770000SB,149.4,149.5,,6,1,1.0,99999
3913,18100770000SB,149.5,149.6,,6,1,1.0,99999
3914,18100770000SB,149.6,149.7,,6,1,1.0,99999
3915,18100770000SB,149.7,149.8,,6,1,1.0,99999
3916,18100770000SB,149.8,149.9,,6,1,1.0,99999
3917,18100770000SB,149.9,149.9826,,6,1,1.0,99999
3918,18100770000SB,150.0,150.1,,6,1,1.0,99999
3919,18100770000SB,150.1,150.2,,6,1,1.0,99999
3920,18100770000SB,150.2,150.3,,6,1,1.0,99999
3921,18100770000SB,150.3,150.372,,6,1,1.0,99999
3922,18100770000SB,150.4,150.5,,6,1,1.0,99999
3923,18100770000SB,150.6,150.7,,6,1,1.0,99999
3924,18100770000SB,150.7,150.8,,6,1,1.0,99999
3925,18100770000SB,150.9,151.0,,6,1,1.0,99999
3926,18100770000SB,151.0,151.1,,6,1,1.0,99999
3927,18100770000SB,151.2,151.3,,6,1,1.0,99999
3928,18100770000SB,151.3,151.4,,6,1,1.0,99999
3929,18100770000SB,147.7539,147.8,,6,1,1.0,99999
3930,18100770000SB,147.8,147.83,,6,1,1.0,99999
3931,18100770000SB,147.7,147.7539,,6,1,1.0,99999
3932,18100770000SB,148.6,148.6455,,6,1,1.0,99999
3933,18100770000SB,148.6455,148.7,,6,1,1.0,99999
3934,18100770000SB,149.1,149.2,,6,1,1.0,99999
3935,18100770000SB,150.835,150.9,,6,1,1.0,99999
3936,18100770000SB,148.3,148.355,,6,1,1.0,99999
3937,18100770000SB,149.9826,150.0,,6,1,1.0,99999
3938,18100770000SB,150.372,150.4,,6,1,1.0,99999
3939,18100770000SB,150.8,150.831,,6,1,1.0,99999
3940,18100770000SB,148.359,148.4,,6,1,1.0,99999
3941,18100770000SB,152.9901,153.0,,6,1,1.0,99999
3942,18100770000SB,150.831,150.835,,6,1,1.0,99999
3943,18100770000SB,148.355,148.359,,6,1,1.0,99999
3944,18100770000SB,153.4,153.5,,6,1,1.0,99999
3945,18100770000SB,153.7,153.8,,6,1,1.0,99999
3946,18100770000SB,153.9,154.0,,6,1,1.0,99999
3947,18100770000SB,154.2,154.3,,6,1,1.0,99999
3948,18100770000SB,153.8,153.9,,6,1,1.0,99999
3949,18100770000SB,153.1,153.2,,6,1,1.0,99999
3950,18100770000SB,154.1,154.2,,6,1,1.0,99999
3951,18100770000SB,154.4,154.5,,6,1,1.0,99999
3952,18100770000SB,154.6,154.7,,6,1,1.0,99999
3953,18100770000SB,154.8,154.9,,6,1,1.0,99999
3954,18100770000SB,155.0,155.1,,6,1,1.0,99999
3955,18100770000SB,155.1,155.2,,6,1,1.0,99999
3956,18100770000SB,155.2,155.3,,6,1,1.0,99999
3957,18100770000SB,155.3,155.4,,6,1,1.0,99999
3958,18100770000SB,155.4,155.5,,6,1,1.0,99999
3959,18100770000SB,155.5,155.6,,6,1,1.0,99999
3960,18100770000SB,155.6,155.7,,6,1,1.0,99999
3961,18100770000SB,155.7,155.8,,6,1,1.0,99999
3962,18100770000SB,155.8,155.9,,6,1,1.0,99999
3963,18100770000SB,153.2,153.3,,6,1,1.0,99999
3964,18100770000SB,153.3,153.4,,6,1,1.0,99999
3965,18100770000SB,153.5,153.6,,6,1,1.0,99999
3966,18100770000SB,153.6,153.7,,6,1,1.0,99999
3967,18100770000SB,155.9,156.0,,6,1,1.0,99999
3968,18100770000SB,154.0,154.0372,,6,1,1.0,99999
3969,18100770000SB,154.0372,154.1,,6,1,1.0,99999
3970,18100770000SB,154.5,154.5756,,6,1,1.0,99999
3971,18100770000SB,154.7,154.758,,6,1,1.0,99999
3972,18100770000SB,154.758,154.8,,6,1,1.0,99999
3973,18100770000SB,154.3,154.353,,6,1,1.0,99999
3974,18100770000SB,154.9,154.969,,6,1,1.0,99999
3975,18100770000SB,154.5756,154.6,,6,1,1.0,99999
3976,18100770000SB,154.3595,154.385,,6,1,1.0,99999
3977,18100770000SB,154.973,155.0,,6,1,1.0,99999
3978,18100770000SB,154.385,154.4,,6,1,1.0,99999
3979,18100770000SB,154.353,154.3595,,6,1,1.0,99999
3980,18100770000SB,154.97,154.973,,6,1,1.0,99999
3981,18100770000SB,154.969,154.97,,6,1,1.0,99999
3982,54100770000SB,159.0,159.1,,6,1,1.0,99999
3983,54100770000SB,159.3,159.4,,6,1,1.0,99999
3984,54100770000SB,159.7,159.8,,6,1,1.0,99999
3985,54100770000SB,160.7,160.8,,6,1,1.0,99999
3986,54100770000SB,157.1,157.1571,,6,1,1.0,99999
3987,54100770000SB,158.7,158.8,,6,1,1.0,99999
3988,18100770000SB,156.0,156.1,,6,1,1.0,99999
3989,18100770000SB,156.1,156.2,,6,1,1.0,99999
3990,18100770000SB,156.2,156.3,,6,1,1.0,99999
3991,54100770000SB,158.5,158.6,,6,1,1.0,99999
3992,54100770000SB,158.4,158.5,,6,1,1.0,99999
3993,54100770000SB,158.2,158.3,,6,1,1.0,99999
3994,54100770000SB,158.1,158.2,,6,1,1.0,99999
3995,54100770000SB,158.0,158.1,,6,1,1.0,99999
3996,54100770000SB,157.9,158.0,,6,1,1.0,99999
3997,54100770000SB,157.8,157.9,,6,1,1.0,99999
3998,54100770000SB,157.7,157.8,,6,1,1.0,99999
3999,54100770000SB,157.6,157.7,,6,1,1.0,99999
4000,54100770000SB,157.0,157.1,,6,1,1.0,99999
4001,54100770000SB,157.2,157.3,,6,1,1.0,99999
4002,54100770000SB,157.3,157.4,,6,1,1.0,99999
4003,54100770000SB,157.4,157.5,,6,1,1.0,99999
4004,54100770000SB,157.5,157.6,,6,1,1.0,99999
4005,54100770000SB,158.8,158.9,,6,1,1.0,99999
4006,54100770000SB,158.9,159.0,,6,1,1.0,99999
4007,54100770000SB,159.1,159.2,,6,1,1.0,99999
4008,54100770000SB,159.2,159.3,,6,1,1.0,99999
4009,54100770000SB,160.0,160.0603,,6,1,1.0,99999
4010,54100770000SB,160.1,160.2,,6,1,1.0,99999
4011,54100770000SB,160.4,160.5,,6,1,1.0,99999
4012,54100770000SB,160.5,160.6,,6,1,1.0,99999
4013,54100770000SB,160.6,160.7,,6,1,1.0,99999
4014,18100770000SB,156.3,156.4,,6,1,1.0,99999
4015,18100770000SB,156.5,156.6,,6,1,1.0,99999
4016,54100770000SB,159.4,159.5,,6,1,1.0,99999
4017,54100770000SB,159.5,159.6,,6,1,1.0,99999
4018,54100770000SB,159.6,159.7,,6,1,1.0,99999
4019,18100770000SB,156.9,156.99,,6,1,1.0,99999
4020,18100770000SB,156.8,156.9,,6,1,1.0,99999
4021,18100770000SB,156.6,156.7,,6,1,1.0,99999
4022,54100770000SB,159.8,159.9,,6,1,1.0,99999
4023,54100770000SB,160.8,160.9,,6,1,1.0,99999
4024,54100770000SB,157.1571,157.2,,6,1,1.0,99999
4025,54100770000SB,160.2572,160.3,,6,1,1.0,99999
4026,54100770000SB,158.3298,158.4,,6,1,1.0,99999
4027,54100770000SB,159.9667,160.0,,6,1,1.0,99999
4028,54100770000SB,160.2,160.2572,,6,1,1.0,99999
4029,18100770000SB,156.4,156.4834,,6,1,1.0,99999
4030,18100770000SB,156.7,156.8,,6,1,1.0,99999
4031,54100770000SB,159.9,159.9667,,6,1,1.0,99999
4032,54100770000SB,160.346,160.4,,6,1,1.0,99999
4033,54100770000SB,158.6,158.651,,6,1,1.0,99999
4034,54100770000SB,158.3,158.3298,,6,1,1.0,99999
4035,54100770000SB,160.0603,160.1,,6,1,1.0,99999
4036,54100770000SB,160.3,160.316,,6,1,1.0,99999
4037,54100770000SB,160.3353,160.346,,6,1,1.0,99999
4038,54100770000SB,158.6629,158.681,,6,1,1.0,99999
4039,54100770000SB,158.681,158.7,,6,1,1.0,99999
4040,54100770000SB,156.99,157.0,,6,1,1.0,99999
4041,18100770000SB,156.4834,156.5,,6,1,1.0,99999
4042,54100770000SB,160.316,160.3353,,6,1,1.0,99999
4043,54100770000SB,158.651,158.6629,,6,1,1.0,99999
4044,54300680000SB,16.5677,16.6134,,6,3,1.0,67672
4045,54200500000WB,1.7,1.8,,6,3,1.0,67672
4046,54200500000WB,1.9,2.0,,6,3,1.0,67672
4047,54200500000WB,2.1,2.2,,6,3,1.0,67672
