,RouteId,BeginPoint,EndPoint,RouteNumber,FsystemVn,NhsVn,FacilityTypeVn,RouteSigning,DirThroughLanesVn,IriVn
5969,35100700000WB,7.0,7.1,,1,1,6,,2,135
5970,35100700000WB,7.3,7.4,,1,1,6,,2,257
5971,35100700000WB,7.7,7.8,,1,1,6,,2,50
5972,35100700000WB,8.1,8.2,,1,1,6,,2,94
5973,35104700000WB,3.62,3.676,,1,1,6,,2,140
5974,35100700000WB,4.4,4.5,,1,1,6,,3,76
5975,35100700000WB,4.53,4.6,,1,1,6,,2,57
5976,35100700000WB,4.6,4.7,,1,1,6,,2,117
5977,35100700000WB,4.9,5.0,,1,1,6,,2,52
5978,35100700000WB,5.0,5.0834,,1,1,6,,2,43
5979,35104700000WB,3.1,3.2,,1,1,6,,2,42
5980,35104700000WB,3.3,3.4,,1,1,6,,2,66
5981,35100700000WB,3.4,3.5,,1,1,6,,3,58
5982,35100700000WB,3.9,4.0,,1,1,6,,3,40
5983,35100700000WB,4.0,4.1,,1,1,6,,3,57
5984,35100700000WB,4.1043,4.2,,1,1,6,,3,50
5985,35100700000WB,4.2,4.3,,1,1,6,,3,42
5986,35100700000WB,5.1,5.2,,1,1,6,,2,73
5987,35100700000WB,5.2,5.3,,1,1,6,,2,88
5988,35100700000WB,5.5,5.6,,1,1,6,,2,64
5989,35100700000WB,5.7242,5.8,,1,1,6,,2,116
5990,35100700000WB,5.8,5.9,,1,1,6,,2,156
5991,35100700000WB,5.9,6.0,,1,1,6,,2,211
5992,35100700000WB,6.1,6.2,,1,1,6,,2,196
5993,35100700000WB,6.2,6.3,,1,1,6,,2,199
5994,35100700000WB,6.4,6.5,,1,1,6,,2,278
5995,35100700000WB,6.5,6.6,,1,1,6,,2,248
5996,35100700000WB,6.9,7.0,,1,1,6,,2,64
5997,35100700000WB,7.1,7.2,,1,1,6,,2,135
5998,35100700000WB,7.2,7.3,,1,1,6,,2,285
5999,35100700000WB,7.4,7.5,,1,1,6,,2,171
6000,35100700000WB,7.5,7.6,,1,1,6,,2,133
6001,35100700000WB,7.6,7.7,,1,1,6,,2,89
6002,35100700000WB,7.8,7.9,,1,1,6,,2,122
6003,35100700000WB,7.9,8.0,,1,1,6,,2,83
6004,35100700000WB,8.0,8.1,,1,1,6,,2,66
6005,35100700000WB,8.2,8.3,,1,1,6,,3,75
6006,35100700000WB,8.3,8.4,,1,1,6,,3,76
6007,35100700000WB,8.4,8.5,,1,1,6,,3,76
6008,35100700000WB,8.5,8.6,,1,1,6,,3,98
6009,35100700000WB,8.7,8.8,,1,1,6,,3,83
6010,35100700000WB,8.8,8.9,,1,1,6,,3,94
6011,35100700000WB,8.9,9.0,,1,1,6,,3,70
6012,35100700000WB,9.0,9.0991,,1,1,6,,3,97
6013,35100700000WB,9.1,9.2,,1,1,6,,3,94
6014,35100700000WB,9.2,9.3,,1,1,6,,3,53
6015,35104700000WB,2.8,2.9,,1,1,6,,2,63
6016,35104700000WB,2.9,3.0,,1,1,6,,2,54
6017,35104700000WB,3.8,3.9,,1,1,6,,2,138
6018,35104700000WB,3.5,3.6,,1,1,6,,2,181
6019,35100700000WB,5.447,5.5,,1,1,6,,2,137
6020,35100700000WB,3.611,3.7,,1,1,6,,3,69
6021,35104700000WB,3.7268,3.7601,,1,1,6,,2,130
6022,35100700000WB,4.7,4.7459,,1,1,6,,2,89
6023,35100700000WB,4.5,4.53,,1,1,6,,2,57
6024,35100700000WB,4.826,4.9,,1,1,6,,2,98
6025,35100700000WB,6.7,6.771,,1,1,6,,2,154
6026,35100700000WB,6.8307,6.859,,1,1,6,,2,114
6027,35100700000WB,3.7,3.8,,1,1,6,,3,41
6028,35100700000WB,3.8189,3.9,,1,1,6,,3,44
6029,35100700000WB,4.7693,4.8,,1,1,6,,2,89
6030,35100700000WB,6.771,6.8,,1,1,6,,2,154
6031,35100700000WB,8.6,8.7,,1,1,6,,3,80
6032,35104700000WB,3.9,3.94,,1,1,6,,2,125
6033,35104700000WB,3.6,3.62,,1,1,6,,2,140
6034,35100700000WB,5.327,5.386,,1,1,6,,2,50
6035,35100700000WB,3.5,3.551,,1,1,6,,3,101
6036,35104700000WB,3.7601,3.783,,1,1,6,,2,130
6037,35100700000WB,5.0834,5.1,,1,1,6,,2,43
6038,35100700000WB,5.7,5.7242,,1,1,6,,2,116
6039,35104700000WB,3.676,3.7,,1,1,6,,2,140
6040,35104700000WB,3.783,3.8,,1,1,6,,2,130
6041,35100700000WB,4.8,4.826,,1,1,6,,2,98
6042,35100700000WB,5.4,5.4156,,1,1,6,,2,137
6043,35100700000WB,6.8,6.8307,,1,1,6,,2,114
6044,35100700000WB,6.859,6.9,,1,1,6,,2,114
6045,35100700000WB,5.3117,5.327,,1,1,6,,2,50
6046,35100700000WB,5.4156,5.447,,1,1,6,,2,137
6047,35100700000WB,3.551,3.6,,1,1,6,,3,101
6048,35100700000WB,4.7459,4.7599,,1,1,6,,2,89
6049,35100700000WB,4.7599,4.7693,,1,1,6,,2,89
6050,35104700000WB,3.7147,3.7268,,1,1,6,,2,130
6051,35100700000WB,5.386,5.3966,,1,1,6,,2,50
6052,35100700000WB,3.8,3.8189,,1,1,6,,3,44
6053,35104700000WB,3.7,3.7147,,1,1,6,,2,130
6054,35100700000WB,5.3,5.3117,,1,1,6,,2,50
6055,35100700000WB,3.6,3.611,,1,1,6,,3,69
6056,35104700000WB,3.497,3.5,,1,1,6,,2,81
6057,35100700000WB,4.1,4.1043,,1,1,6,,3,50
6058,35100700000WB,5.3966,5.4,,1,1,6,,2,50
6059,35100700000WB,9.0991,9.1,,1,1,6,,3,97
6060,35100700000WB,10.1,10.2,,1,1,6,,3,71
6061,35100700000WB,10.3,10.4,,1,1,6,,2,86
6062,35100700000WB,10.6,10.7,,1,1,6,,2,126
6063,35100700000WB,10.2,10.3,,1,1,6,,2,76
6064,35100700000WB,10.4,10.5,,1,1,6,,2,115
6065,35100700000WB,10.5,10.6,,1,1,6,,2,79
6066,35100700000WB,10.7,10.8,,1,1,6,,2,91
6067,35100700000WB,10.8444,10.9,,1,1,6,,2,54
6068,35100700000WB,10.9,11.0,,1,1,6,,2,98
6069,35100700000WB,11.2,11.2753,,1,1,6,,2,71
6070,35100700000WB,11.3,11.4,,1,1,6,,2,71
6071,35100700000WB,11.4,11.5,,1,1,6,,2,134
6072,35100700000WB,11.5,11.6,,1,1,6,,2,132
6073,35100700000WB,11.6,11.7,,1,1,6,,2,105
6074,35100700000WB,11.8,11.9,,1,1,6,,2,57
6075,35100700000WB,11.9,12.0,,1,1,6,,2,181
6076,35100700000WB,12.0,12.1,,1,1,6,,2,117
6077,35100700000WB,12.1,12.2,,1,1,6,,2,61
6078,35100700000WB,9.3,9.4,,1,1,6,,3,73
6079,35100700000WB,9.4,9.5,,1,1,6,,3,63
6080,35100700000WB,9.5,9.6,,1,1,6,,3,61
6081,35100700000WB,9.6,9.6819,,1,1,6,,3,66
6082,35100700000WB,9.7,9.8,,1,1,6,,3,67
6083,35100700000WB,9.8,9.9,,1,1,6,,3,76
6084,35100700000WB,9.9,10.0,,1,1,6,,3,90
6085,35100700000WB,11.103,11.2,,1,1,6,,2,128
6086,35100700000WB,10.0531,10.1,,1,1,6,,3,56
6087,35100700000WB,10.0,10.0531,,1,1,6,,3,56
6088,35100700000WB,10.8,10.8444,,1,1,6,,2,54
6089,35100700000WB,11.7,11.751,,1,1,6,,2,84
6090,35100700000WB,11.751,11.8,,1,1,6,,2,84
6091,35100700000WB,11.0,11.067,,1,1,6,,2,186
6092,35100700000WB,11.067,11.1,,1,1,6,,2,186
6093,35100700000WB,11.2753,11.3,,1,1,6,,2,71
6094,35100700000WB,9.6819,9.7,,1,1,6,,3,66
6095,35100700000WB,11.1,11.103,,1,1,6,,2,128
6096,35100700000WB,13.7,13.8,,1,1,6,,2,63
6097,35100700000WB,14.0,14.1,,1,1,6,,2,77
6098,35100700000WB,14.3,14.4,,1,1,6,,2,97
6099,35100700000WB,12.5,12.6,,1,1,6,,2,72
6100,35100700000WB,12.6,12.7,,1,1,6,,2,81
6101,35100700000WB,12.8,12.9,,1,1,6,,2,117
6102,35100700000WB,12.9,13.0,,1,1,6,,2,99
6103,35100700000WB,13.0,13.1,,1,1,6,,2,83
6104,35100700000WB,13.1,13.2,,1,1,6,,2,87
6105,35100700000WB,13.2,13.27,,1,1,6,,2,78
6106,35100700000WB,13.3,13.4,,1,1,6,,2,48
6107,35100700000WB,13.4,13.5,,1,1,6,,2,56
6108,35100700000WB,13.5,13.6,,1,1,6,,2,58
6109,35100700000WB,13.6,13.7,,1,1,6,,2,59
6110,35100700000WB,13.9,14.0,,1,1,6,,2,80
6111,35100700000WB,14.1,14.2,,1,1,6,,2,64
6112,35100700000WB,14.2,14.3,,1,1,6,,2,89
6113,35100700000WB,12.4,12.5,,1,1,6,,2,116
6114,35100700000WB,12.2,12.3,,1,1,6,,2,71
6115,35100700000WB,12.3,12.4,,1,1,6,,2,97
6116,35100700000WB,13.8,13.8313,,1,1,6,,2,63
6117,35100700000WB,14.4,14.45,,1,1,6,,2,82
6118,35100700000WB,12.72,12.8,,1,1,6,,2,212
6119,35100700000WB,13.8313,13.9,,1,1,6,,2,63
6120,35100700000WB,13.27,13.3,,1,1,6,,2,78
6121,35100700000WB,12.7,12.72,,1,1,6,,2,212
6122,25100790000SB,134.1,134.2,,1,1,6,,2,70
6123,25100790000SB,134.2,134.3,,1,1,6,,2,81
6124,25100790000SB,134.3,134.4,,1,1,6,,2,63
6125,25100790000SB,134.4,134.5,,1,1,6,,2,64
6126,25100790000SB,134.6,134.7,,1,1,6,,2,78
6127,25100790000SB,134.7,134.8,,1,1,6,,2,74
6128,25100790000SB,135.0,135.1,,1,1,6,,2,83
6129,25100790000SB,135.2,135.3,,1,1,6,,3,81
6130,25100790000SB,135.3,135.4,,1,1,6,,3,80
6131,25100790000SB,134.8,134.888,,1,1,6,,2,120
6132,25100790000SB,134.914,135.0,,1,1,6,,2,135
6133,25100790000SB,135.1,135.1427,,1,1,6,,3,66
6134,25100790000SB,134.5,134.5351,,1,1,6,,2,60
6135,25100790000SB,134.5351,134.6,,1,1,6,,2,60
6136,25100790000SB,135.1427,135.2,,1,1,6,,3,66
6137,25100790000SB,134.9,134.914,,1,1,6,,2,135
6138,25100790000SB,134.8935,134.9,,1,1,6,,2,120
6139,25100790000SB,134.888,134.8935,,1,1,6,,2,120
6140,25100790000SB,137.2,137.3,,1,1,6,,2,51
6141,25100790000SB,137.6,137.7,,1,1,6,,2,67
6142,25100790000SB,136.3,136.4,,1,1,6,,2,83
6143,25100790000SB,136.4,136.4537,,1,1,6,,2,80
6144,25100790000SB,136.5,136.6,,1,1,6,,2,106
6145,25100790000SB,139.0233,139.1,,1,1,6,,2,32
6146,25100790000SB,135.4,135.5,,1,1,6,,3,74
6147,25100790000SB,135.6008,135.7,,1,1,6,,3,124
6148,25100790000SB,135.7,135.8,,1,1,6,,3,71
6149,25100790000SB,135.8,135.9,,1,1,6,,3,75
6150,25100790000SB,136.0,136.1,,1,1,6,,3,76
6151,25100790000SB,136.2,136.3,,1,1,6,,3,65
6152,25100790000SB,136.7,136.8,,1,1,6,,3,53
6153,25100790000SB,136.9,137.0,,1,1,6,,2,59
6154,25100790000SB,137.0,137.1,,1,1,6,,2,56
6155,25100790000SB,137.1,137.2,,1,1,6,,2,58
6156,25100790000SB,137.3,137.4,,1,1,6,,2,56
6157,25100790000SB,137.4,137.5,,1,1,6,,2,69
6158,25100790000SB,137.5,137.6,,1,1,6,,2,55
6159,25100790000SB,137.7,137.8,,1,1,6,,2,52
6160,25100790000SB,137.8,137.9,,1,1,6,,2,51
6161,25100790000SB,137.9,138.0,,1,1,6,,2,60
6162,25100790000SB,138.0,138.1,,1,1,6,,2,70
6163,25100790000SB,138.1,138.2,,1,1,6,,2,40
6164,25100790000SB,138.3,138.4,,1,1,6,,2,57
6165,25100790000SB,138.4,138.4816,,1,1,6,,2,62
6166,25100790000SB,138.5,138.6,,1,1,6,,2,52
6167,25100790000SB,138.8,138.9,,1,1,6,,2,42
6168,25100790000SB,138.9,139.0,,1,1,6,,2,48
6169,25100790000SB,139.1,139.2,,1,1,6,,2,36
6170,25100790000SB,139.3,139.4,,1,1,6,,2,42
6171,25100790000SB,139.4,139.5,,1,1,6,,2,53
6172,25100790000SB,139.5,139.6,,1,1,6,,2,42
6173,25100790000SB,139.7,139.8,,1,1,6,,2,42
6174,25100790000SB,139.8,139.9,,1,1,6,,2,37
6175,25100790000SB,139.9,140.0,,1,1,6,,2,39
6176,25100790000SB,140.0,140.1,,1,1,6,,2,37
6177,25100790000SB,140.1,140.2,,1,1,6,,2,36
6178,25100790000SB,140.2,140.3,,1,1,6,,2,48
6179,25100790000SB,140.4,140.5,,1,1,6,,2,45
6180,25100790000SB,140.5,140.6,,1,1,6,,2,39
6181,25100790000SB,140.6,140.7,,1,1,6,,2,49
6182,25100790000SB,138.6,138.665,,1,1,6,,2,52
6183,25100790000SB,136.8035,136.8635,,1,1,6,,2,53
6184,25100790000SB,136.4537,136.5,,1,1,6,,2,80
6185,25100790000SB,135.5,135.5567,,1,1,6,,3,134
6186,25100790000SB,135.9,135.98,,1,1,6,,3,88
6187,25100790000SB,136.1375,136.2,,1,1,6,,3,73
6188,25100790000SB,138.2,138.2545,,1,1,6,,2,63
6189,25100790000SB,139.2,139.2396,,1,1,6,,2,43
6190,25100790000SB,139.2396,139.3,,1,1,6,,2,43
6191,25100790000SB,139.6,139.7,,1,1,6,,2,34
6192,25100790000SB,136.648,136.7,,1,1,6,,3,146
6193,25100790000SB,138.7,138.749,,1,1,6,,2,178
6194,25100790000SB,140.345,140.3954,,1,1,6,,2,109
6195,25100790000SB,138.671,138.7,,1,1,6,,2,52
6196,25100790000SB,138.7599,138.77,,1,1,6,,2,178
6197,25100790000SB,139.0,139.0233,,1,1,6,,2,32
6198,25100790000SB,135.5567,135.6,,1,1,6,,3,134
6199,25100790000SB,136.1,136.1375,,1,1,6,,3,73
6200,25100790000SB,136.8635,136.9,,1,1,6,,2,53
6201,25100790000SB,138.2545,138.3,,1,1,6,,2,63
6202,25100790000SB,138.4816,138.5,,1,1,6,,2,62
6203,25100790000SB,136.6,136.618,,1,1,6,,3,146
6204,25100790000SB,138.775,138.8,,1,1,6,,2,178
6205,25100790000SB,140.3,140.323,,1,1,6,,2,109
6206,25100790000SB,135.98,135.9921,,1,1,6,,3,88
6207,25100790000SB,136.6239,136.6326,,1,1,6,,3,146
6208,25100790000SB,136.64,136.648,,1,1,6,,3,146
6209,25100790000SB,138.749,138.7599,,1,1,6,,2,178
6210,25100790000SB,140.323,140.3333,,1,1,6,,2,109
6211,25100790000SB,140.337,140.345,,1,1,6,,2,109
6212,25100790000SB,136.6326,136.64,,1,1,6,,3,146
6213,25100790000SB,135.9921,136.0,,1,1,6,,3,88
6214,25100790000SB,140.3954,140.4,,1,1,6,,2,109
6215,25100790000SB,140.7,140.7115,,1,1,6,,2,37
6216,25100790000SB,136.618,136.6239,,1,1,6,,3,146
6217,25100790000SB,138.77,138.775,,1,1,6,,2,178
6218,25100790000SB,138.665,138.671,,1,1,6,,2,52
6219,25100790000SB,136.8,136.8035,,1,1,6,,2,53
6220,25100790000SB,140.3333,140.337,,1,1,6,,2,109
6221,25100790000SB,135.6,135.6008,,1,1,6,,3,124
6222,25100790000SB,141.3,141.4,,1,1,6,,2,39
6223,25100790000SB,141.6,141.7,,1,1,6,,2,40
6224,25100790000SB,141.9,142.0,,1,1,6,,2,41
6225,31100790000SB,142.7,142.8,,1,1,6,,2,63
6226,31100790000SB,143.3,143.4,,1,1,6,,2,56
6227,31100790000SB,143.7,143.7917,,1,1,6,,2,116
6228,31100790000SB,144.7,144.8,,1,1,6,,2,49
6229,31100790000SB,143.0,143.0833,,1,1,6,,2,63
6230,25100790000SB,140.8,140.9,,1,1,6,,2,44
6231,25100790000SB,140.9,141.0,,1,1,6,,2,50
6232,25100790000SB,141.0,141.1,,1,1,6,,2,35
6233,25100790000SB,141.4,141.5,,1,1,6,,2,41
6234,25100790000SB,141.5,141.6,,1,1,6,,2,40
6235,25100790000SB,141.7,141.8,,1,1,6,,2,82
6236,25100790000SB,141.8,141.9,,1,1,6,,2,52
6237,25100790000SB,142.0,142.1,,1,1,6,,2,38
6238,25100790000SB,142.1,142.2,,1,1,6,,2,38
6239,25100790000SB,142.2,142.3,,1,1,6,,2,101
6240,31100790000SB,142.5,142.6,,1,1,6,,2,64
6241,31100790000SB,142.6,142.7,,1,1,6,,2,82
6242,31100790000SB,142.8,142.9,,1,1,6,,2,56
6243,31100790000SB,142.9,143.0,,1,1,6,,2,62
6244,31100790000SB,143.1,143.2,,1,1,6,,2,50
6245,31100790000SB,143.2,143.3,,1,1,6,,2,63
6246,31100790000SB,143.4,143.5,,1,1,6,,2,61
6247,31100790000SB,143.5,143.6,,1,1,6,,2,48
6248,31100790000SB,143.6,143.7,,1,1,6,,2,66
6249,31100790000SB,143.8,143.9,,1,1,6,,2,100
6250,31100790000SB,143.9,144.0,,1,1,6,,2,71
6251,31100790000SB,144.0,144.1,,1,1,6,,2,46
6252,31100790000SB,144.1,144.2,,1,1,6,,2,56
6253,31100790000SB,144.2,144.3,,1,1,6,,2,51
6254,31100790000SB,144.3,144.4,,1,1,6,,2,55
6255,31100790000SB,144.5,144.6,,1,1,6,,2,58
6256,31100790000SB,144.6,144.7,,1,1,6,,2,58
6257,31100790000SB,144.8,144.9,,1,1,6,,2,56
6258,31100790000SB,144.9,144.95,,1,1,6,,2,39
6259,31100790000SB,145.3,145.4,,1,1,6,,2,50
6260,31100790000SB,145.4,145.5,,1,1,6,,2,43
6261,31100790000SB,145.7,145.8,,1,1,6,,2,54
6262,31100790000SB,145.8,145.9,,1,1,6,,2,44
6263,31100790000SB,145.9,145.9698,,1,1,6,,2,45
6264,31100790000SB,146.0,146.1,,1,1,6,,2,43
6265,31100790000SB,146.2,146.3,,1,1,6,,2,46
6266,31100790000SB,146.3,146.4,,1,1,6,,2,51
6267,31100790000SB,146.4,146.5,,1,1,6,,2,36
6268,31100790000SB,146.5,146.6,,1,1,6,,2,33
6269,31100790000SB,146.6,146.7,,1,1,6,,2,29
6270,31100790000SB,142.423,142.5,,1,1,6,,2,143
6271,25100790000SB,141.2576,141.3,,1,1,6,,2,34
6272,25100790000SB,140.7115,140.8,,1,1,6,,2,37
6273,25100790000SB,141.1,141.1614,,1,1,6,,2,42
6274,25100790000SB,141.1614,141.2,,1,1,6,,2,42
6275,25100790000SB,141.2,141.2576,,1,1,6,,2,34
6276,25100790000SB,142.3,142.37,,1,1,6,,2,197
6277,31100790000SB,144.4,144.5,,1,1,6,,2,69
6278,31100790000SB,144.95,145.0,,1,1,6,,2,39
6279,31100790000SB,145.0,145.0438,,1,1,6,,2,41
6280,31100790000SB,145.0438,145.1,,1,1,6,,2,41
6281,31100790000SB,145.2,145.2667,,1,1,6,,2,51
6282,31100790000SB,145.2667,145.3,,1,1,6,,2,51
6283,31100790000SB,146.1,146.1795,,1,1,6,,2,39
6284,31100790000SB,145.5,145.599,,1,1,6,,2,68
6285,31100790000SB,145.627,145.68,,1,1,6,,2,127
6286,31100790000SB,145.1,145.137,,1,1,6,,2,152
6287,31100790000SB,145.159,145.2,,1,1,6,,2,152
6288,31100790000SB,142.3773,142.4,,1,1,6,,2,150
6289,31100790000SB,145.6,145.6172,,1,1,6,,2,127
6290,31100790000SB,145.68,145.7,,1,1,6,,2,127
6291,31100790000SB,145.9698,146.0,,1,1,6,,2,45
6292,31100790000SB,142.4,142.423,,1,1,6,,2,143
6293,31100790000SB,142.37,142.3773,,1,1,6,,2,150
6294,31100790000SB,143.0833,143.1,,1,1,6,,2,63
6295,31100790000SB,143.7917,143.8,,1,1,6,,2,116
6296,31100790000SB,146.1795,146.2,,1,1,6,,2,39
6297,31100790000SB,145.137,145.15,,1,1,6,,2,152
6298,31100790000SB,145.6172,145.627,,1,1,6,,2,127
6299,31100790000SB,145.15,145.159,,1,1,6,,2,152
6300,31100790000SB,145.599,145.6,,1,1,6,,2,68
6301,31100790000SB,150.9339,151.0,,1,1,6,,2,51
6302,31100790000SB,146.7,146.8,,1,1,6,,2,39
6303,31100790000SB,146.8,146.9,,1,1,6,,2,36
6304,31100790000SB,146.9,147.0,,1,1,6,,2,49
6305,31100790000SB,147.0,147.1,,1,1,6,,2,40
6306,31100790000SB,147.1,147.2,,1,1,6,,2,40
6307,31100790000SB,147.2,147.3,,1,1,6,,2,49
6308,31100790000SB,147.3,147.4,,1,1,6,,2,34
6309,31100790000SB,147.4,147.5,,1,1,6,,2,38
6310,31100790000SB,147.5,147.6,,1,1,6,,2,38
6311,31100790000SB,147.6,147.6903,,1,1,6,,2,46
6312,31100790000SB,147.7,147.8,,1,1,6,,2,51
6313,31100790000SB,147.9,148.0,,1,1,6,,2,44
6314,31100790000SB,149.9,150.0,,1,1,6,,3,99
6315,31100790000SB,150.0311,150.1,,1,1,6,,3,71
6316,31100790000SB,150.1,150.2,,1,1,6,,3,58
6317,31100790000SB,150.2,150.3,,1,1,6,,3,112
6318,31100790000SB,150.4,150.5,,1,1,6,,3,49
6319,31100790000SB,150.5,150.6,,1,1,6,,3,60
6320,31100790000SB,150.6,150.7,,1,1,6,,2,41
6321,31100790000SB,150.8,150.9,,1,1,6,,2,51
6322,31100790000SB,151.1,151.2,,1,1,6,,2,58
6323,31100790000SB,151.2,151.3,,1,1,6,,2,47
6324,31100790000SB,151.3,151.4,,1,1,6,,2,53
6325,31100790000SB,151.4,151.5,,1,1,6,,2,108
6326,31100790000SB,151.5,151.6,,1,1,6,,2,135
6327,31100790000SB,151.6,151.7,,1,1,6,,2,100
6328,31100790000SB,151.7,151.8,,1,1,6,,2,102
6329,31100790000SB,151.8,151.9,,1,1,6,,2,131
6330,31100790000SB,151.9,152.0,,1,1,6,,2,92
6331,31100790000SB,152.0,152.1,,1,1,6,,2,101
6332,31100790000SB,152.2,152.3,,1,1,6,,2,42
6333,31100790000SB,152.32,152.4,,1,1,6,,2,83
6334,31100790000SB,152.62,152.7,,1,1,6,,2,54
6335,31100790000SB,152.7,152.8,,1,1,6,,2,52
6336,31100790000SB,152.9,153.0,,1,1,6,,2,46
6337,31100790000SB,153.0171,153.1,,1,1,6,,2,47
6338,31100790000SB,153.1,153.2,,1,1,6,,2,53
6339,31100790000SB,153.2,153.3,,1,1,6,,2,53
6340,31100790000SB,153.3,153.4,,1,1,6,,2,51
6341,31100790000SB,153.4,153.5,,1,1,6,,2,48
6342,31100790000SB,153.5,153.6,,1,1,6,,2,51
6343,31100790000SB,149.8,149.9,,1,1,6,,3,100
6344,31100790000SB,151.07,151.1,,1,1,6,,2,55
6345,31100790000SB,150.9,150.9339,,1,1,6,,2,51
6346,31100790000SB,151.0,151.07,,1,1,6,,2,55
6347,31100790000SB,147.8,147.85,,1,1,6,,2,64
6348,31100790000SB,147.85,147.9,,1,1,6,,2,64
6349,31100790000SB,150.0,150.0311,,1,1,6,,3,71
6350,31100790000SB,150.3,150.3538,,1,1,6,,3,63
6351,31100790000SB,150.3538,150.4,,1,1,6,,3,63
6352,31100790000SB,150.74,150.8,,1,1,6,,2,58
6353,31100790000SB,152.1,152.1811,,1,1,6,,2,57
6354,31100790000SB,152.8365,152.9,,1,1,6,,2,50
6355,31100790000SB,152.4,152.466,,1,1,6,,2,148
6356,31100790000SB,152.466,152.5,,1,1,6,,2,148
6357,31100790000SB,152.554,152.6,,1,1,6,,2,164
6358,31100790000SB,148.015,148.1,,1,1,6,,2,49
6359,31100790000SB,150.7,150.74,,1,1,6,,2,58
6360,31100790000SB,152.1811,152.2,,1,1,6,,2,57
6361,31100790000SB,152.3,152.32,,1,1,6,,2,83
6362,31100790000SB,152.8,152.8365,,1,1,6,,2,50
6363,31100790000SB,153.0,153.0171,,1,1,6,,2,47
6364,31100790000SB,152.5343,152.554,,1,1,6,,2,164
6365,31100790000SB,152.5077,152.5224,,1,1,6,,2,164
6366,31100790000SB,152.5224,152.5343,,1,1,6,,2,164
6367,31100790000SB,147.6903,147.7,,1,1,6,,2,46
6368,31100790000SB,148.0,148.015,,1,1,6,,2,49
6369,31100790000SB,152.6,152.62,,1,1,6,,2,54
6370,31100790000SB,152.5,152.5077,,1,1,6,,2,164
6371,31100790000SB,155.8,155.9,,1,1,6,,2,54
6372,31100790000SB,153.7,153.8,,1,1,6,,2,51
6373,31100790000SB,153.8,153.9,,1,1,6,,2,56
6374,31100790000SB,154.0,154.1,,1,1,6,,2,53
6375,31100790000SB,154.1,154.2,,1,1,6,,2,50
6376,31100790000SB,154.2,154.3,,1,1,6,,2,48
6377,31100790000SB,154.3,154.4,,1,1,6,,2,52
6378,31100790000SB,154.4,154.5,,1,1,6,,2,46
6379,31100790000SB,154.5,154.6,,1,1,6,,2,54
6380,31100790000SB,154.6,154.6961,,1,1,6,,2,58
6381,31100790000SB,154.9,155.0,,1,1,6,,2,58
6382,31100790000SB,155.0,155.1,,1,1,6,,2,85
6383,31100790000SB,155.1,155.1889,,1,1,6,,2,77
6384,31100790000SB,155.2,155.3,,1,1,6,,2,84
6385,31100790000SB,155.3,155.4,,1,1,6,,2,174
6386,31100790000SB,155.4,155.5,,1,1,6,,2,64
6387,31100790000SB,155.5,155.6,,1,1,6,,2,66
6388,31100790000SB,155.6,155.7,,1,1,6,,2,62
6389,31100790000SB,155.7,155.8,,1,1,6,,2,61
6390,31100790000SB,156.1,156.2,,1,1,6,,2,64
6391,31100790000SB,156.2,156.3,,1,1,6,,2,51
6392,31100790000SB,156.3,156.4,,1,1,6,,2,52
6393,31100790000SB,156.4,156.5,,1,1,6,,2,56
6394,31100790000SB,156.5,156.6,,1,1,6,,2,62
6395,31100790000SB,156.6,156.7,,1,1,6,,2,48
6396,31100790000SB,156.7,156.8,,1,1,6,,2,63
6397,31100790000SB,156.8,156.9,,1,1,6,,2,51
6398,31100790000SB,157.0,157.1,,1,1,6,,2,47
6399,31100790000SB,157.1,157.2,,1,1,6,,2,67
6400,31100790000SB,157.2,157.3,,1,1,6,,2,62
6401,31100790000SB,157.3,157.4,,1,1,6,,2,49
6402,31100790000SB,157.4,157.5,,1,1,6,,2,52
6403,31100790000SB,157.5,157.6,,1,1,6,,2,60
6404,31100790000SB,157.7,157.8,,1,1,6,,2,53
6405,31100790000SB,157.8,157.9,,1,1,6,,2,78
6406,31100790000SB,157.9,158.0,,1,1,6,,2,55
6407,31100790000SB,158.0,158.1,,1,1,6,,2,65
6408,31100790000SB,158.3274,158.4,,1,1,6,,2,65
6409,31100790000SB,158.4,158.5,,1,1,6,,2,64
6410,31100790000SB,158.6,158.7,,1,1,6,,2,52
6411,31100790000SB,158.7,158.8,,1,1,6,,2,76
6412,31100790000SB,158.8,158.9,,1,1,6,,2,65
6413,31100790000SB,159.0,159.1,,1,1,6,,2,50
6414,31100790000SB,159.2,159.3,,1,1,6,,2,56
6415,31100790000SB,159.3,159.4,,1,1,6,,2,76
6416,31100790000SB,159.4,159.5,,1,1,6,,2,49
6417,31100790000SB,159.5,159.6,,1,1,6,,2,53
6418,31100790000SB,159.6,159.7,,1,1,6,,2,52
6419,31100790000SB,159.7,159.8,,1,1,6,,2,47
6420,31100790000SB,159.8,159.9,,1,1,6,,2,53
6421,31100790000SB,160.2,160.3,,1,1,6,,2,39
6422,31100790000SB,160.3,160.4,,1,1,6,,2,50
6423,31100790000SB,160.4,160.5,,1,1,6,,2,103
6424,31100790000SB,156.013,156.1,,1,1,6,,2,169
6425,31100790000SB,158.1,158.196,,1,1,6,,2,94
6426,31100790000SB,158.232,158.3,,1,1,6,,2,175
6427,31100790000SB,158.9065,158.9808,,1,1,6,,2,62
6428,31100790000SB,153.6,153.6406,,1,1,6,,2,47
