BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2023|54|2840016100000|0.0|0.66|SAMPLES|280161000000|||
01/01/2023|54|3140059000000|0.0|0.33|SAMPLES|310590000000|||
01/01/2023|54|3140059000000|0.33|0.85|SAMPLES|310590000033|||
01/01/2023|54|2540064020000|0.0|0.24|SAMPLES|250640200000|||
01/01/2023|54|5440021020000|0.0|0.39|SAMPLES|54400210200|||
01/01/2023|54|5440021020000|0.5|1.98|SAMPLES|540210200050|||
01/01/2023|54|0940003000000|4.14|5.77|SAMPLES|090030000414|||
01/01/2023|54|1340045010000|0.0|0.539|SAMPLES|130450100000|||
01/01/2023|54|2640054000000|7.086|7.71|SAMPLES|260540007086|||
01/01/2023|54|49201190000NB|5.38|5.6|SAMPLES|491190000538|||
01/01/2023|54|28200520000EB|0.0|0.58|SAMPLES|280520000000|||
01/01/2023|54|28200520000EB|4.12|5.2|SAMPLES|280520000412|||
01/01/2023|54|28200520000EB|6.96|7.76|SAMPLES|280520006960|||
01/01/2023|54|28200520000EB|12.97|13.39|SAMPLES|280052001297|||
01/01/2023|54|28200520000EB|13.44|13.67|SAMPLES|280052001344|||
01/01/2023|54|28200520000EB|14.91|15.37|SAMPLES|280520001491|||
01/01/2023|54|05200220000EB|3.17|3.35|SAMPLES|050220000317|||
01/01/2023|54|05200220000EB|3.35|3.45|SAMPLES|050220000335|||
01/01/2023|54|05200220000EB|3.45|4.73|SAMPLES|050220000345|||
01/01/2023|54|05200220000EB|4.73|5.19|SAMPLES|050220000473|||
01/01/2023|54|05200220000EB|5.19|5.89|SAMPLES|050220000519|||
01/01/2023|54|0240009270000|0.0|0.31|SAMPLES|020092700000|||
01/01/2023|54|1040009000000|4.52|4.528|SAMPLES|100090000452|||
01/01/2023|54|3140857000000|0.5|1.41|SAMPLES|318570000050|||
01/01/2023|54|3140857000000|5.11|5.59|SAMPLES|318570000511|||
01/01/2023|54|3140857000000|10.85|11.35|SAMPLES|318570001085|||
01/01/2023|54|0640060050000|0.0|0.88|SAMPLES|060600500000|||
01/01/2023|54|0640060050000|0.88|1.68|SAMPLES|060600500088|||
01/01/2023|54|0640060050000|1.68|1.97|SAMPLES|060600500168|||
01/01/2023|54|1740025060000|2.98|5.26|SAMPLES|170250600298|||
01/01/2023|54|0274266001900|0.0|0.44|SAMPLES|020426600000|||
