StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,BASE_TYPE_VN,BASE_TYPE_VT,BASE_TYPE_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,11200330000EB,19.62,22.18,BASE_TYPE,1/1/2022 12:00:00 AM,3.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.56,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,11200330000EB,2.2,6.44,BASE_TYPE,1/1/2022 12:00:00 AM,3.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,4.24,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,11200330000EB,1.39,1.96,BASE_TYPE,1/1/2022 12:00:00 AM,3.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.57,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,11200330000EB,25.09,26.73,BASE_TYPE,1/1/2022 12:00:00 AM,3.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.64,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1130005000000,10.83,12.51,BASE_TYPE,1/1/2022 12:00:00 AM,3.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.68,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,11200330000EB,17.3,17.82,BASE_TYPE,1/1/2022 12:00:00 AM,3.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.52,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1130005000000,14.58,14.89,BASE_TYPE,1/1/2022 12:00:00 AM,3.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.31,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,10200190000NB,6.16,6.66,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.5,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,10200190000NB,6.66,8.23,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.57,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,10200190000NB,14.64,15.627,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.987,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,10200600000EB,0.34,1.01,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.67,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040061280000,0.0,0.59,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.59,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040061100000,0.08,0.45,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.37,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040021200000,0.0,0.98,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.98,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040019430000,0.09,0.34,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.25,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040019020000,0.0,0.82,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.82,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040018230000,0.0,0.44,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.44,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040015000000,0.0,1.58,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.58,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040014020000,0.2,0.35,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.15,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040012000000,1.9,3.28,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.38,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040012000000,0.18,1.9,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.72,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040009010000,0.0,1.93,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.93,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040009000000,4.52,4.528,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.008,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040008000000,3.28,6.25,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.97,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040008000000,2.47,2.82,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.35,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040008000000,1.3,2.0,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.7,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1040005000000,0.06,0.62,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.56,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030061000100,0.0,0.16,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.16,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030061000000,22.53,25.56,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,3.03,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030061000000,8.74,9.33,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.59,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030061000000,0.0,1.12,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.12,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030016000000,23.4,23.74,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.34,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030016000000,15.75,16.89,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.14,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030016000000,14.84,14.97,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.13,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030016000000,1.75,2.38,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.63,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030006000000,0.12,0.33,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.21,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1030006000000,0.0,0.12,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.12,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1230093000000,9.71,13.45,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,3.74,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1330063000000,6.06,7.63,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.57,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1340037120000,0.0,0.14,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.14,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1340045000000,0.66,1.04,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.38,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1340045010000,0.0,0.539,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.539,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1340060140000,6.25,6.39,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.14,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,1374103001900,0.0,0.31,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.31,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,147.6,147.93,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.33,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,147.93,149.84,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.91,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,149.84,156.18,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,6.34,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,156.18,161.46,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,5.28,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,161.46,165.95,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,4.49,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,165.95,168.89,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.94,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,168.96,170.09,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.13,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,170.09,170.23,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.14,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,172.62,174.1,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.48,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,174.1,175.31,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.21,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,175.31,176.16,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.85,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,176.16,178.43,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.27,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,178.43,181.12,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.69,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,181.12,182.02,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.9,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13100640000EB,182.02,184.02,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.0,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13200600000EB,16.48,17.43,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.95,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13200600000EB,28.53,29.61,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.08,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13200600000EB,35.19,37.65,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.46,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,2.57,4.79,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.22,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,5.37,5.69,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.32,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,5.69,6.03,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.34,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,6.03,6.04,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.01,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,6.04,6.39,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.35,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,6.39,6.69,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.3,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,6.69,7.11,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.42,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,7.43,8.59,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.16,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,8.59,9.06,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.47,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,9.06,9.9,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.84,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,10.01,10.85,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.84,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,10.85,11.06,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.21,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,11.06,11.26,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.2,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,14.16,14.34,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.18,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,14.34,14.45,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.11,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,15.74,16.37,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.63,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,21.34,21.86,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.52,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,25.9,26.76,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.86,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,26.76,26.97,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.21,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,26.97,27.33,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.36,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,27.33,29.72,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.39,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,29.72,31.56,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.84,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190000NB,31.56,34.22,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.66,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190005SB,0.0,0.33,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.33,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,13202190005SB,0.33,1.64,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.31,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,117.17,117.74,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.57,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,117.74,119.53,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.79,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,119.53,119.9,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.37,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,119.9,120.0,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.1,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,120.0,120.72,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.72,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,120.72,122.43,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.71,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,122.43,122.9,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.47,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,122.9,123.988,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.088,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,123.988,125.38,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.392,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,125.38,125.8,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.42,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17100790000NB,125.8,129.217,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,3.417,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200190000NB,18.61,20.62,BASE_TYPE,1/1/2022 12:00:00 AM,6.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,2.01,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,0.0,1.53,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.53,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,1.53,3.37,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.84,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,3.42,3.8,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.38,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,6.11,7.18,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,1.07,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,7.18,12.29,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,5.11,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,12.29,12.88,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.59,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,13.25,13.56,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.31,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,13.78,14.03,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.25,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,14.03,14.2,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.17,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,14.2,14.25,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.05,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,14.324,14.6,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.276,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,14.6,14.64,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.04,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,14.96,15.3,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.34,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,15.3,15.31,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.01,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,15.465,15.57,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.105,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
54,17200500000EB,15.68,15.7,BASE_TYPE,1/1/2022 12:00:00 AM,2.0,,,same as 2020,5/19/2023 2:11:56 PM,12/31/9999 12:00:00 AM,0.02,70e0bfc9-e9d0-41f3-a0c5-64a1be0f55f2,,
