StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,PCT_GREEN_TIME_VN,PCT_GREEN_TIME_VT,PCT_GREEN_TIME_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,19203400000NB,9.38,9.55,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,62.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.17,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,19203400000NB,9.55,10.41,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,54.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.86,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,19203400000NB,10.41,11.86,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,61.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.45,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,19203400000NB,11.9,12.047,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,65.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.147,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,19203400005SB,0.0,0.17,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,72.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.17,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,19203400005SB,0.17,0.37,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,72.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.2,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1930051000000,8.13,8.66,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,65.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.53,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1930051000000,8.66,8.78,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,74.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.12,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20200600000EB,2.44,2.86,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,75.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.42,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20200600000EB,9.19,10.9,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,75.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.71,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20200600000EB,14.84,16.0,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,65.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.16,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20200600000EB,16.07,16.48,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.41,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20200600000EB,18.64,20.08,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,49.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.44,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,20201190000NB,11.64,11.7,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,40.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.06,f81b82c0-9383-4284-94ab-50364c983bb0,,
