BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|06100640000EB|9.22|9.52|K_FACTOR|15|||
12/31/2021|54|06100640000EB|11.02|11.37|K_FACTOR|15|||
12/31/2021|54|06100640000EB|11.37|11.98|K_FACTOR|15|||
12/31/2021|54|06100640000EB|11.98|14.33|K_FACTOR|15|||
12/31/2021|54|06100640000EB|14.33|14.53|K_FACTOR|15|||
12/31/2021|54|06100640000EB|14.57|17.68|K_FACTOR|15|||
12/31/2021|54|06100640000EB|17.68|18.08|K_FACTOR|15|||
12/31/2021|54|06100640000EB|18.08|18.49|K_FACTOR|15|||
12/31/2021|54|06100640000EB|18.49|19.32|K_FACTOR|15|||
12/31/2021|54|06100640000EB|19.32|19.71|K_FACTOR|15|||
12/31/2021|54|06100640000EB|19.71|20.19|K_FACTOR|15|||
12/31/2021|54|06100640000EB|20.19|21.04|K_FACTOR|15|||
12/31/2021|54|06100640000EB|21.04|21.16|K_FACTOR|15|||
12/31/2021|54|06100640000EB|21.16|21.75|K_FACTOR|15|||
12/31/2021|54|06100640000EB|21.75|22.39|K_FACTOR|15|||
12/31/2021|54|06100640000EB|22.39|27.11|K_FACTOR|15|||
12/31/2021|54|06100640000EB|27.11|27.55|K_FACTOR|15|||
12/31/2021|54|06100640000EB|27.55|28.67|K_FACTOR|15|||
12/31/2021|54|06100640000EB|28.67|29.44|K_FACTOR|15|||
12/31/2021|54|06100640000EB|29.44|31.77|K_FACTOR|15|||
12/31/2021|54|06200520000EB|0.01|0.33|K_FACTOR|14|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|06200520000EB|0.33|0.45|K_FACTOR|15|||
12/31/2021|54|06200520000EB|0.75|1.01|K_FACTOR|15|||
12/31/2021|54|06200520004NB|0.0|0.32|K_FACTOR|15|||
12/31/2021|54|06200520004NB|0.321|0.46|K_FACTOR|15|||
12/31/2021|54|06200600000EB|2.97|3.07|K_FACTOR|14|||
12/31/2021|54|06200600000EB|3.17|3.27|K_FACTOR|14|||
12/31/2021|54|06200600000EB|5.76|5.96|K_FACTOR|14|||
12/31/2021|54|06200600000EB|6.97|7.51|K_FACTOR|14|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|06200600000EB|7.59|7.96|K_FACTOR|12|||
12/31/2021|54|06200600000EB|7.96|8.43|K_FACTOR|12|||
12/31/2021|54|06200600000EB|8.43|8.82|K_FACTOR|12|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|06200600000EB|8.82|9.5|K_FACTOR|12|||
12/31/2021|54|06200600000EB|9.56|9.92|K_FACTOR|14|||
12/31/2021|54|06200600000EB|9.92|10.27|K_FACTOR|14|||
12/31/2021|54|06200600000EB|10.76|11.25|K_FACTOR|14|||
12/31/2021|54|06200600000EB|11.51|12.23|K_FACTOR|15|||
12/31/2021|54|06200600000EB|15.59|17.29|K_FACTOR|15|||
12/31/2021|54|06200600001EB|0.0|0.39|K_FACTOR|15|||
12/31/2021|54|0630002000000|0.1|0.21|K_FACTOR|14|||
