Year_Record|State_Code|RouteID|BMP|EMP|Section_Length|Value_Numeric|Value_Text|Data_Item|Value_Date|Comments
2021|54|20100770016NB|84.94|86.68|1.74|200770008494||sample||same as 2020
2021|54|20100770016NB|84.42|84.94|0.52|200770008442||sample||same as 2020
2021|54|20100770016NB|83.45|84.42|0.97|200770008345||sample||same as 2020
2021|54|20100770016NB|77.51|77.83|0.32|200770007751||sample||same as 2020
2021|54|20100770016NB|75.0|77.46|2.46|200770007500||sample||same as 2020
2021|54|20100770016NB|74.36|75.0|0.64|200770007436||sample||same as 2020
2021|54|20100770016NB|67.21|74.17|6.96|200770006721||sample||same as 2020
2021|54|2040073000000|0.0|1.18|1.18|200730000000||sample||same as 2020
2021|54|20100640000EB|57.92|58.3|0.38|200640005792||sample||same as 2020
2021|54|20100640000EB|57.48|57.92|0.44|200640005748||sample||same as 2020
2021|54|20100640000EB|57.02|57.48|0.46|200640005702||sample||same as 2020
2021|54|20100640000EB|56.33|57.02|0.69|200640005633||sample||same as 2020
2021|54|20100640000EB|55.21|56.33|1.12|200640005521||sample||same as 2020
2021|54|20100640000EB|54.8|55.21|0.41|200640005480||sample||same as 2020
2021|54|20100640000EB|54.37|54.8|0.43|200640005437||sample||same as 2020
2021|54|20100640000EB|53.75|54.37|0.62|200640005375||sample||same as 2020
2021|54|20100640000EB|52.73|53.75|1.02|200640005273||sample||same as 2020
2021|54|20100640000EB|52.38|52.73|0.35|200640005238||sample||same as 2020
2021|54|20100640000EB|51.56|52.38|0.82|200640005156||sample||same as 2020
2021|54|20100640000EB|50.11|51.56|1.45|200640005011||sample||same as 2020
2021|54|20100640000EB|49.75|50.11|0.36|200640004975||sample||same as 2020
2021|54|20100640000EB|48.4|49.75|1.35|200640004840||sample||same as 2020
2021|54|20100640000EB|47.44|48.4|0.96|200640004744||sample||same as 2020
2021|54|20100640000EB|45.39|47.44|2.05|200640004539||sample||same as 2020
2021|54|2030062000000|7.93|8.26|0.33|200620000793||sample||same as 2020
2021|54|2030062000000|0.87|1.66|0.79|200620000087||sample||same as 2020
2021|54|20300610005SB|0.0|0.05|0.05|20061S000000||sample||same as 2020
2021|54|20300610006EB|0.0|0.19|0.19|20061E000000||sample||same as 2020
2021|54|2030061000000|23.75|25.8|2.05|200610002375||sample||same as 2020
2021|54|2030061000000|20.73|21.2|0.47|200610002073||sample||same as 2020
2021|54|2030061000000|20.18|20.38|0.2|200610002018||sample||same as 2020
2021|54|20200600007WB|7.93|8.1|0.17|20060W007930||sample||same as 2020
2021|54|2040060750000|0.0|0.09|0.09|200607500000||sample||same as 2020
2021|54|2040060640000|0.0|0.35|0.35|200606400000||sample||same as 2020
2021|54|2040060630000|0.06|0.354|0.294|200606300006||sample||same as 2020
2021|54|2040060280000|0.0|0.55|0.55|200602800000||sample||same as 2020
2021|54|2040060020000|2.13|3.0|0.87|200600200213||sample||same as 2020
2021|54|20200600000EB|28.43|29.18|0.75|200600002843||sample||same as 2020
2021|54|20200600000EB|23.08|23.52|0.44|200600002308||sample||same as 2020
2021|54|20200600000EB|18.64|20.08|1.44|200600001864||sample||same as 2020
2021|54|20200600000EB|16.07|16.48|0.41|200600001607||sample||same as 2020
2021|54|20200600000EB|14.84|16.0|1.16|200600001484||sample||same as 2020
2021|54|20200600000EB|9.19|10.9|1.71|200600000919||sample||same as 2020
2021|54|20200600000EB|6.2|6.92|0.72|200600000620||sample||same as 2020
2021|54|20200600000EB|2.44|2.86|0.42|200600000244||sample||same as 2020
2021|54|2040049000000|0.68|1.17|0.49|200490000068||sample||same as 2020
2021|54|2040046010000|0.0|0.43|0.43|200460100000||sample||same as 2020
2021|54|2040046000000|0.0|0.41|0.41|200460000000||sample||same as 2020
2021|54|2040043000000|0.427|1.27|0.843|200430000427||sample||same as 2020
2021|54|2040039000000|7.15|8.83|1.68|200390000715||sample||same as 2020
2021|54|2040038000000|0.0|2.43|2.43|200380000000||sample||same as 2020
2021|54|2030817000000|0.97|1.57|0.6|200350000097||sample||same as 2020
2021|54|2040028000000|5.91|7.37|1.46|200280000591||sample||same as 2020
2021|54|2040028000000|4.95|5.91|0.96|200280000495||sample||same as 2020
2021|54|2040027000000|5.07|7.24|2.17|200270000507||sample||same as 2020
2021|54|2040026000000|4.62|4.96|0.34|200260000462||sample||same as 2020
2021|54|2040025470000|0.36|0.57|0.21|200254700036||sample||same as 2020
2021|54|2040025260000|0.4|0.71|0.31|200252600040||sample||same as 2020
2021|54|2040025260000|0.0|0.31|0.31|200252600000||sample||same as 2020
2021|54|2040025250000|0.15|2.17|2.02|200252500015||sample||same as 2020
2021|54|2040025250000|0.0|0.15|0.15|200252500000||sample||same as 2020
2021|54|2030025000000|9.42|10.42|1.0|200250000942||sample||same as 2020
2021|54|2030025000000|3.89|5.11|1.22|200250000389||sample||same as 2020
2021|54|2030025000000|2.46|2.68|0.22|200250000246||sample||same as 2020
2021|54|2040023000000|2.67|3.6|0.93|200230002670||sample||same as 2020
2021|54|2040023000000|2.48|2.67|0.19|200230000248||sample||same as 2020
2021|54|2040022010000|0.0|0.004|0.004|200220100000||sample||same as 2020
2021|54|2040022000000|1.19|2.47|1.28|200220000119||sample||same as 2020
2021|54|2040022000000|0.86|1.19|0.33|200220000086||sample||same as 2020
2021|54|2040016000000|4.25|5.42|1.17|200160000425||sample||same as 2020
2021|54|2040015000000|0.0|0.1|0.1|200150000000||sample||same as 2020
2021|54|2071308001900|0.77|1.62|0.85|200130800077||sample||same as 2020
2021|54|2040013080000|0.0|0.77|0.77|200130800000||sample||same as 2020
2021|54|2040012010000|0.0|0.6|0.6|200120100000||sample||same as 2020
2021|54|2040012000000|4.55|5.1|0.55|200120000457||sample||same as 2020
2021|54|2040012000000|3.6|4.14|0.54|200120000360||sample||same as 2020
2021|54|2040012000000|0.0|2.55|2.55|200120000000||sample||same as 2020
2021|54|20201190023NB|0.0|0.51|0.51|200119C00000||sample||same as 2020
2021|54|2040011000000|0.899|0.95|0.051|200110000899||sample||same as 2020
2021|54|2071069001900|0.0|0.22|0.22|200106900000||sample||same as 2020
2021|54|2071068001900|0.0|0.48|0.48|200106800000||sample||same as 2020
2021|54|2071062001900|0.0|1.38|1.38|200106200000||sample||same as 2020
2021|54|2071058001900|0.09|1.81|1.72|200105800009||sample||same as 2020
2021|54|2071056001900|0.0|0.38|0.38|200105600000||sample||same as 2020
2021|54|2071026001900|0.0|0.33|0.33|200102600000||sample||same as 2020
2021|54|2071020001900|0.06|0.46|0.4|200102000006||sample||same as 2020
2021|54|2071013001900|0.0|1.48|1.48|200101300000||sample||same as 2020
2021|54|2071011001900|0.06|0.42|0.36|200101100006||sample||same as 2020
2021|54|2040009030000|0.97|2.86|1.89|200090300969||sample||same as 2020
2021|54|2040008000000|2.72|3.24|0.52|200080000272||sample||same as 2020
2021|54|20100790000NB|3.51|4.51|1.0|200079000351||sample||same as 2020
2021|54|20100790000NB|2.24|3.51|1.27|200079000224||sample||same as 2020
2021|54|20100640006EB|0.0|0.3|0.3|200064E00000||sample||same as 2020
2021|54|2040006150000|0.12|0.17|0.05|200061500012||sample||same as 2020
2021|54|2040006150000|0.0|0.04|0.04|200061500000||sample||same as 2020
2021|54|2040006060000|3.7|5.75|2.05|200060600370||sample||same as 2020
2021|54|2040006060000|2.24|3.11|0.87|200060600224||sample||same as 2020
2021|54|2040006060000|1.16|2.24|1.08|200060600116||sample||same as 2020
2021|54|2040006060000|0.8|1.16|0.36|200060600080||sample||same as 2020
2021|54|2040006060000|0.0|0.47|0.47|200060600000||sample||same as 2020
2021|54|2040006010000|0.46|1.89|1.43|200060100046||sample||same as 2020
2021|54|2030006000000|0.1|0.19|0.09|200060000010||sample||same as 2020
2021|54|2030006000000|0.0|0.1|0.1|200060000000||sample||same as 2020
2021|54|2330010000000|20.39|22.05|1.66|230100002039||sample||New 2021
2021|54|0530002000000|15.05|15.08|0.03|050020001505||sample||New 2021
2021|54|19203400005SB|0.0|0.17|0.17|19340S000000||sample||same as 2020
2021|54|1940340180000|0.64|1.24|0.6|193401800064||sample||same as 2020
2021|54|19203400000NB|14.86|15.31|0.45|193400001486||sample||same as 2020
2021|54|19203400000NB|14.66|14.86|0.2|193400001466||sample||same as 2020
2021|54|19203400000NB|13.26|13.82|0.56|193400001326||sample||same as 2020
2021|54|19203400000NB|12.88|13.26|0.38|193400001288||sample||same as 2020
2021|54|19203400000NB|11.9|12.047|0.147|193400001190||sample||same as 2020
2021|54|19203400000NB|10.41|11.86|1.45|193400001041||sample||same as 2020
2021|54|19203400000NB|9.55|10.41|0.86|193400000955||sample||same as 2020
2021|54|19203400000NB|9.13|9.55|0.42|193400000913||sample||same as 2020
2021|54|19203400000NB|8.56|9.13|0.57|193400000856||sample||same as 2020
2021|54|19203400000NB|6.9|8.56|1.66|193400000690||sample||same as 2020
2021|54|1930115000000|1.59|4.09|2.5|191150000159||sample||same as 2020
2021|54|1930115000000|0.64|1.15|0.51|191150000064||sample||same as 2020
2021|54|1930115000000|0.0|0.22|0.22|191150000000||sample||same as 2020
2021|54|1930051000000|8.66|8.78|0.12|190510008660||sample||same as 2020
2021|54|19203400005SB|0.371|0.6|0.229|190340S00371||sample||same as 2020
2021|54|19203400005SB|0.17|0.37|0.2|190340S00017||sample||same as 2020
2021|54|1940029000000|0.0|1.26|1.26|190290000000||sample||same as 2020
2021|54|1940017040000|0.63|0.92|0.29|190170400630||sample||same as 2020
2021|54|1940016000000|0.0|0.417|0.417|190160000000||sample||same as 2020
2021|54|1940009020000|0.2|0.35|0.15|190090200020||sample||same as 2020
2021|54|1930009000000|14.435|14.96|0.525|190090014435||sample||same as 2020
2021|54|1930009000000|10.91|11.418|0.508|190090001091||sample||same as 2020
2021|54|1930009000000|4.97|6.35|1.38|190090000497||sample||same as 2020
2021|54|1930009000000|1.45|3.94|2.49|190090000145||sample||same as 2020
2021|54|1940003000000|2.02|2.36|0.34|190030002020||sample||same as 2020
2021|54|1940003000000|1.82|2.02|0.2|190030001820||sample||same as 2020
2021|54|1940003000000|1.403|1.82|0.417|190030001403||sample||same as 2020
2021|54|18100770000NB|156.01|156.99|0.98|180770015601||sample||same as 2020
2021|54|18100770000NB|154.41|156.01|1.6|180770015441||sample||same as 2020
2021|54|18100770000NB|153.79|154.41|0.62|180770015379||sample||same as 2020
2021|54|18100770000NB|150.45|153.79|3.34|180770015045||sample||same as 2020
2021|54|18100770000NB|145.99|150.45|4.46|180770014599||sample||same as 2020
2021|54|18100770000NB|138.83|145.99|7.16|180770013883||sample||same as 2020
2021|54|18100770000NB|137.74|138.83|1.09|180770013774||sample||same as 2020
2021|54|18100770000NB|132.44|137.74|5.3|180770013244||sample||same as 2020
2021|54|18100770000NB|128.33|132.44|4.11|180770012833||sample||same as 2020
2021|54|18100770000NB|126.39|128.33|1.94|180770012639||sample||same as 2020
2021|54|18100770000NB|124.92|126.39|1.47|180770012492||sample||same as 2020
2021|54|18100770000NB|122.73|124.92|2.19|180770012273||sample||same as 2020
2021|54|18100770000NB|120.71|122.73|2.02|180770012071||sample||same as 2020
2021|54|18100770000NB|119.91|120.71|0.8|180770011991||sample||same as 2020
2021|54|18100770000NB|119.26|119.91|0.65|180770011926||sample||same as 2020
2021|54|18100770000NB|117.5|119.26|1.76|180770011750||sample||same as 2020
2021|54|18200330000EB|21.43|24.76|3.33|180330002143||sample||same as 2020
2021|54|18200330000EB|11.09|11.48|0.39|180330001109||sample||same as 2020
2021|54|18200330000EB|3.32|3.46|0.14|180330000332||sample||same as 2020
2021|54|18200330000EB|0.86|1.08|0.22|180330000086||sample||same as 2020
2021|54|18200330000EB|0.19|0.62|0.43|180330000000||sample||same as 2020
2021|54|1840021000000|28.32|29.88|1.56|180210002832||sample||same as 2020
2021|54|1840021000000|19.64|20.96|1.32|180210001964||sample||same as 2020
2021|54|1840021000000|0.0|0.36|0.36|180210000000||sample||same as 2020
2021|54|1830002000000|11.14|11.28|0.14|180020001114||sample||same as 2020
2021|54|1830002000000|10.86|11.0|0.14|180020001086||sample||same as 2020
2021|54|1830002000000|2.76|3.88|1.12|180020000276||sample||same as 2020
2021|54|1830002000000|0.0|2.72|2.72|180020000000||sample||same as 2020
2021|54|1740707000000|0.57|0.907|0.337|177070000057||sample||same as 2020
2021|54|1740707000000|0.0|0.57|0.57|177070000000||sample||same as 2020
2021|54|1730131000000|4.33|5.47|1.14|171310000433||sample||same as 2020
2021|54|1730098000000|0.42|1.96|1.54|170980000042||sample||same as 2020
2021|54|17100790000NB|125.8|129.217|3.417|170790012580||sample||same as 2020
2021|54|17100790000NB|125.38|125.8|0.42|170790012538||sample||same as 2020
2021|54|17100790000NB|122.9|123.988|1.088|170790012290||sample||same as 2020
2021|54|17100790000NB|122.43|122.9|0.47|170790012243||sample||same as 2020
2021|54|17100790000NB|120.72|122.43|1.71|170790012072||sample||same as 2020
2021|54|17100790000NB|119.53|120.72|1.19|170790011953||sample||same as 2020
2021|54|17100790000NB|117.74|119.53|1.79|170790011774||sample||same as 2020
2021|54|17100790000NB|117.17|117.74|0.57|170790011717||sample||same as 2020
2021|54|17100790000NB|115.33|117.17|1.84|170790011533||sample||same as 2020
2021|54|17100790000NB|114.9|115.33|0.43|170790011490||sample||same as 2020
2021|54|17100790000NB|111.91|114.132|2.222|170790011191||sample||same as 2020
2021|54|17100790000NB|111.13|111.91|0.78|170790011113||sample||same as 2020
2021|54|17100790000NB|110.29|111.13|0.84|170790011029||sample||same as 2020
2021|54|17100790000NB|109.77|110.29|0.52|170790010977||sample||same as 2020
2021|54|17100790000NB|107.94|109.77|1.83|170790010794||sample||same as 2020
2021|54|17100790000NB|107.57|107.94|0.37|170790010757||sample||same as 2020
2021|54|17100790000NB|106.42|107.57|1.15|170790010642||sample||same as 2020
2021|54|1730058000000|2.43|2.82|0.39|170580002430||sample||same as 2020
2021|54|1740050400000|0.0|0.67|0.67|170504000000||sample||same as 2020
2021|54|1740050340000|0.0|0.69|0.69|170503400000||sample||same as 2020
2021|54|1740050160000|0.12|0.54|0.42|170501600012||sample||same as 2020
2021|54|17200500000EB|15.465|15.57|0.105|170500015465||sample||same as 2020
2021|54|17200500000EB|14.324|14.64|0.316|170500014324||sample||same as 2020
2021|54|17200500000EB|14.03|14.25|0.22|170500014030||sample||same as 2020
2021|54|17200500000EB|13.78|14.03|0.25|170500013780||sample||same as 2020
2021|54|17200500000EB|18.85|19.21|0.36|170500001885||sample||same as 2020
2021|54|17200500000EB|18.52|18.8|0.28|170500001852||sample||same as 2020
2021|54|17200500000EB|18.45|18.52|0.07|170500001845||sample||same as 2020
2021|54|17200500000EB|18.32|18.45|0.13|170500001832||sample||same as 2020
2021|54|17200500000EB|17.79|18.0|0.21|170500001779||sample||same as 2020
2021|54|17200500000EB|16.27|17.79|1.52|170500001627||sample||same as 2020
2021|54|17200500000EB|15.68|16.24|0.56|170500001568||sample||same as 2020
2021|54|17200500000EB|14.96|15.31|0.35|170500001496||sample||same as 2020
2021|54|17200500000EB|13.25|13.78|0.53|170500001325||sample||same as 2020
2021|54|17200500000EB|12.29|12.88|0.59|170500001229||sample||same as 2020
2021|54|17200500000EB|11.38|12.29|0.91|170500001138||sample||same as 2020
2021|54|17200500000EB|6.11|7.16|1.05|170500000611||sample||same as 2020
2021|54|17200500000EB|3.42|3.8|0.38|170500000342||sample||same as 2020
2021|54|17200500000EB|1.53|3.37|1.84|170500000153||sample||same as 2020
2021|54|17200500000EB|18.0|18.32|0.32|170500000018||sample||same as 2020
2021|54|17200500000EB|0.0|1.53|1.53|170500000000||sample||same as 2020
2021|54|1740031000000|0.5|1.45|0.95|170310000050||sample||same as 2020
2021|54|1740025120000|0.27|0.64|0.37|170251200027||sample||same as 2020
2021|54|1740025060000|2.98|5.26|2.28|170250600298||sample||same as 2020
2021|54|1740025000000|12.26|12.62|0.36|170250001226||sample||same as 2020
2021|54|1740025000000|12.11|12.26|0.15|170250001211||sample||same as 2020
2021|54|1740024270000|0.0|0.41|0.41|170242700000||sample||same as 2020
2021|54|1740024060000|0.29|0.6|0.31|170240600029||sample||same as 2020
2021|54|1740024020000|1.86|2.95|1.09|170240200186||sample||same as 2020
2021|54|1740024020000|1.09|1.86|0.77|170240200109||sample||same as 2020
2021|54|1740024020000|0.87|1.09|0.22|170240200087||sample||same as 2020
2021|54|1740024020000|0.75|0.87|0.12|170240200075||sample||same as 2020
2021|54|1740024020000|0.0|0.75|0.75|170240200000||sample||same as 2020
2021|54|1740024000000|4.78|5.67|0.89|170240004780||sample||same as 2020
2021|54|1740023090000|6.77|7.36|0.59|170230900675||sample||same as 2020
2021|54|1730020002300|0.0|0.13|0.13|17020C000000||sample||same as 2020
2021|54|1740020750000|1.26|1.48|0.22|170207500126||sample||same as 2020
2021|54|1740020750000|0.46|0.93|0.47|170207500046||sample||same as 2020
2021|54|1730020000000|7.22|7.414|0.194|170200000722||sample||same as 2020
2021|54|1740019570000|0.0|0.49|0.49|170195700000||sample||same as 2020
2021|54|1740019290000|0.0|0.57|0.57|170192900000||sample||same as 2020
2021|54|1740019020000|0.23|0.65|0.42|170190200023||sample||same as 2020
2021|54|17200190000NB|18.61|20.62|2.01|170190018610||sample||same as 2020
2021|54|1771783001900|0.0|0.64|0.64|170178300000||sample||same as 2020
2021|54|1771771001900|0.43|0.62|0.19|170177100430||sample||same as 2020
2021|54|1771765001900|0.0|0.22|0.22|17017650M00||sample||same as 2020
2021|54|1771761001900|0.31|0.61|0.3|170176100031||sample||same as 2020
2021|54|1771761001900|0.0|0.26|0.26|170176100000||sample||same as 2020
2021|54|1771759001900|0.0|0.19|0.19|170175900000||sample||same as 2020
2021|54|1771758001900|0.47|0.69|0.22|170175800047||sample||same as 2020
2021|54|1771758001900|0.0|0.47|0.47|170175800000||sample||same as 2020
2021|54|1771754001900|0.47|0.57|0.1|170175400047||sample||same as 2020
2021|54|1771754001900|0.18|0.47|0.29|170175400018||sample||same as 2020
2021|54|1740012000000|0.14|0.9|0.76|170120000015||sample||same as 2020
2021|54|1740011000000|4.7|5.24|0.54|170110004700||sample||same as 2020
2021|54|1740011000000|1.14|2.3|1.16|170110001140||sample||same as 2020
2021|54|1740011000000|4.24|4.7|0.46|170110000424||sample||same as 2020
2021|54|1740011000000|0.0|1.14|1.14|170110000000||sample||same as 2020
2021|54|1740009000000|0.05|0.52|0.47|170090000005||sample||same as 2020
2021|54|17100790000NB|123.988|125.38|1.392|170079123988||sample||same as 2020
2021|54|1740006000000|0.0|0.808|0.808|170006000000||sample||same as 2020
2021|54|16202200000NB|11.8|12.96|1.16|162200001180||sample||same as 2020
2021|54|16202200000NB|10.7|11.7|1.0|162200001070||sample||same as 2020
2021|54|16202200000NB|10.0|10.53|0.53|162200001000||sample||same as 2020
2021|54|1630055000000|35.57|36.3|0.73|160550003557||sample||same as 2020
2021|54|16202200000NB|10.53|10.69|0.16|160220001053||sample||same as 2020
2021|54|1640012000000|14.85|15.91|1.06|160120001485||sample||same as 2020
2021|54|1640010000000|4.6|5.8|1.2|160100000046||sample||same as 2020
2021|54|1640010030000|0.0|0.21|0.21|160100000021||sample||same as 2020
2021|54|1640007000000|5.61|6.0|0.39|160070000553||sample||same as 2020
2021|54|1640007000000|19.2|20.5|1.3|160070000192||sample||same as 2020
2021|54|1540507000000|1.51|3.33|1.82|155070000151||sample||same as 2020
2021|54|1540507000000|0.43|0.92|0.49|155070000043||sample||same as 2020
2021|54|1540208000000|3.21|3.55|0.34|152080000321||sample||same as 2020
2021|54|1530105000000|4.58|4.82|0.24|151050000458||sample||same as 2020
2021|54|1530105000000|4.26|4.58|0.32|151050000426||sample||same as 2020
2021|54|1530105000000|3.27|4.14|0.87|151050000327||sample||same as 2020
2021|54|1530105000000|1.14|3.27|2.13|151050000114||sample||same as 2020
2021|54|1530105000000|0.38|1.14|0.76|151050000038||sample||same as 2020
2021|54|1577271001900|0.4|1.18|0.78|150727100040||sample||same as 2020
2021|54|1577270001900|0.0|0.5|0.5|150727000000||sample||same as 2020
2021|54|1577269001900|0.65|0.97|0.32|150726900065||sample||same as 2020
2021|54|1577264001900|0.0|0.35|0.35|150726400000||sample||same as 2020
2021|54|1577261001900|0.0|0.73|0.73|150726100000||sample||same as 2020
2021|54|1577259001900|0.62|1.16|0.54|150725900062||sample||same as 2020
2021|54|1577259001900|0.58|0.62|0.04|150725900058||sample||same as 2020
2021|54|15200300000EB|1.543|2.38|0.837|150300001543||sample||same as 2020
2021|54|15200220000EB|0.0|0.39|0.39|150220000000||sample||same as 2020
2021|54|1540016000000|1.05|1.126|0.076|150160001050||sample||same as 2020
2021|54|1540015000000|1.44|1.95|0.51|150150000144||sample||same as 2020
2021|54|1540015000000|0.0|1.44|1.44|150150000000||sample||same as 2020
2021|54|1540013000000|0.2|0.5|0.3|150130000020||sample||same as 2020
2021|54|1540013000000|0.0|0.2|0.2|150130000000||sample||same as 2020
2021|54|1540011030000|0.06|0.352|0.292|150110300060||sample||same as 2020
2021|54|1540011020000|0.57|2.75|2.18|150110200570||sample||same as 2020
2021|54|1540011020000|0.0|0.57|0.57|150110200000||sample||same as 2020
2021|54|1540011000000|5.59|5.61|0.02|150110000559||sample||same as 2020
2021|54|1540011000000|5.35|5.59|0.24|150110000535||sample||same as 2020
2021|54|1540011000000|5.16|5.35|0.19|150110000516||sample||same as 2020
2021|54|1540011000000|4.91|5.16|0.25|150110000491||sample||same as 2020
2021|54|1540011000000|2.31|2.9|0.59|150110000231||sample||same as 2020
2021|54|1540011000000|0.0|2.31|2.31|150110000000||sample||same as 2020
2021|54|1530105000000|4.14|4.26|0.12|150105000414||sample||same as 2020
2021|54|1540009000000|0.0|0.79|0.79|150090000000||sample||same as 2020
2021|54|1540005000000|1.86|3.674|1.814|150050000185||sample||same as 2020
2021|54|1540003060000|2.171|2.32|0.149|150030602171||sample||same as 2020
2021|54|1530002000000|19.71|20.25|0.54|150020001971||sample||same as 2020
2021|54|1530002000000|17.55|18.12|0.57|150020001755||sample||same as 2020
2021|54|1530002000000|16.52|17.44|0.92|150020001652||sample||same as 2020
2021|54|1530002000000|12.89|13.84|0.95|150020001289||sample||same as 2020
2021|54|1530002000000|11.14|11.45|0.31|150020001114||sample||same as 2020
2021|54|1530002000000|10.8|11.14|0.34|150020001080||sample||same as 2020
2021|54|1530002000000|10.33|10.56|0.23|150020001033||sample||same as 2020
2021|54|1530002000000|4.69|6.69|2.0|150020000469||sample||same as 2020
2021|54|1530002000000|2.66|3.03|0.37|150020000266||sample||same as 2020
2021|54|1530002000000|2.3|2.66|0.36|150020000230||sample||same as 2020
2021|54|1530002000000|1.49|2.3|0.81|150020000149||sample||same as 2020
2021|54|1530002000000|0.28|0.56|0.28|150020000028||sample||same as 2020
2021|54|1530002000000|0.1|0.28|0.18|150020000010||sample||same as 2020
2021|54|1530002000000|0.0|0.1|0.1|150020000000||sample||same as 2020
2021|54|1540011020000|2.75|2.78|0.03|150011020275||sample||same as 2020
2021|54|1740050760000|0.0|0.31|0.31|170507600000||sample||New 2021
2021|54|14200500000EB|29.25|30.33|1.08|140500002925||sample||same as 2020
2021|54|14200500000EB|15.88|16.97|1.09|140500001588||sample||same as 2020
2021|54|14200500000EB|13.37|14.67|1.3|140500001337||sample||same as 2020
2021|54|14200500000EB|8.56|8.92|0.36|140500000856||sample||same as 2020
2021|54|14200500000EB|8.26|8.44|0.18|140500000826||sample||same as 2020
2021|54|14200500000EB|7.48|7.98|0.5|140500000748||sample||same as 2020
2021|54|1430028000000|16.47|22.27|5.8|140280001647||sample||same as 2020
2021|54|13202190005SB|0.33|1.64|1.31|13219S000033||sample||same as 2020
2021|54|13202190005SB|0.0|0.33|0.33|13219S000000||sample||same as 2020
2021|54|13202190000NB|31.56|34.22|2.66|132190003156||sample||same as 2020
2021|54|13202190000NB|29.72|31.56|1.84|132190002972||sample||same as 2020
2021|54|13202190000NB|27.33|29.72|2.39|132190002733||sample||same as 2020
2021|54|13202190000NB|26.97|27.33|0.36|132190002697||sample||same as 2020
2021|54|13202190000NB|26.76|26.97|0.21|132190002676||sample||same as 2020
2021|54|13202190000NB|25.9|26.76|0.86|132190002590||sample||same as 2020
2021|54|13202190000NB|21.34|21.86|0.52|132190002134||sample||same as 2020
2021|54|13202190000NB|15.74|16.37|0.63|132190001574||sample||same as 2020
2021|54|13202190000NB|14.34|14.45|0.11|132190001434||sample||same as 2020
2021|54|13202190000NB|14.16|14.34|0.18|132190001416||sample||same as 2020
2021|54|13202190000NB|11.06|11.26|0.2|132190001106||sample||same as 2020
2021|54|13202190000NB|10.85|11.06|0.21|132190001085||sample||same as 2020
2021|54|13202190000NB|10.01|10.85|0.84|132190001001||sample||same as 2020
2021|54|13202190000NB|9.06|9.9|0.84|132190000906||sample||same as 2020
2021|54|13202190000NB|7.43|8.59|1.16|132190000743||sample||same as 2020
2021|54|13202190000NB|6.69|7.11|0.42|132190000669||sample||same as 2020
2021|54|13202190000NB|6.39|6.69|0.3|132190000639||sample||same as 2020
2021|54|13202190000NB|6.04|6.39|0.35|132190000604||sample||same as 2020
2021|54|13202190000NB|6.03|6.04|0.01|132190000603||sample||same as 2020
2021|54|13202190000NB|5.69|6.03|0.34|132190000569||sample||same as 2020
2021|54|13202190000NB|5.37|5.69|0.32|132190000537||sample||same as 2020
2021|54|13202190000NB|2.57|4.79|2.22|132190000257||sample||same as 2020
2021|54|0530002000000|3.88|6.35|2.47|050020000388||sample||New 2021
2021|54|13100640000EB|182.02|184.02|2.0|130640018202||sample||same as 2020
2021|54|13100640000EB|181.12|182.02|0.9|130640018112||sample||same as 2020
2021|54|13100640000EB|178.43|181.12|2.69|130640017843||sample||same as 2020
2021|54|13100640000EB|176.16|178.43|2.27|130640017616||sample||same as 2020
2021|54|13100640000EB|175.31|176.16|0.85|130640017531||sample||same as 2020
2021|54|13100640000EB|174.1|175.31|1.21|130640017410||sample||same as 2020
2021|54|13100640000EB|172.62|174.1|1.48|130640017262||sample||same as 2020
2021|54|13100640000EB|170.09|170.23|0.14|130640017009||sample||same as 2020
2021|54|13100640000EB|168.96|170.09|1.13|130640016896||sample||same as 2020
2021|54|13100640000EB|165.95|168.89|2.94|130640016595||sample||same as 2020
2021|54|13100640000EB|161.46|165.95|4.49|130640016146||sample||same as 2020
2021|54|13100640000EB|156.18|161.46|5.28|130640015618||sample||same as 2020
2021|54|13100640000EB|149.84|156.18|6.34|130640014984||sample||same as 2020
2021|54|13100640000EB|147.93|149.84|1.91|130640014793||sample||same as 2020
2021|54|13100640000EB|147.6|147.93|0.33|130640014760||sample||same as 2020
2021|54|1330063000000|6.06|7.63|1.57|130630000606||sample||same as 2020
2021|54|1340060140000|6.25|6.39|0.14|130601400625||sample||same as 2020
2021|54|13200600000EB|35.19|37.65|2.46|130600003519||sample||same as 2020
2021|54|13200600000EB|28.53|29.61|1.08|130600002853||sample||same as 2020
2021|54|13200600000EB|16.48|17.43|0.95|130600001648||sample||same as 2020
2021|54|1340045010000|0.0|0.539|0.539|130450100000||sample||same as 2020
2021|54|1340045000000|0.66|1.04|0.38|130450000066||sample||same as 2020
2021|54|1374103001900|0.0|0.31|0.31|130410300000||sample||same as 2020
2021|54|1340037120000|0.0|0.14|0.14|130371200000||sample||same as 2020
2021|54|12202200000NB|4.41|5.14|0.73|122200000441||sample||same as 2020
2021|54|1230093000000|15.85|18.046|2.196|120930001585||sample||same as 2020
2021|54|1230093000000|13.45|15.85|2.4|120930001345||sample||same as 2020
2021|54|1230093000000|9.71|13.45|3.74|120930000971||sample||same as 2020
2021|54|1230093000000|9.6|9.71|0.11|120930000960||sample||same as 2020
2021|54|1230093000000|3.77|4.05|0.28|120930000377||sample||same as 2020
2021|54|1230093000000|2.36|2.98|0.62|120930000236||sample||same as 2020
2021|54|12200480000EB|0.0|5.82|5.82|120480000000||sample||same as 2020
