Year_Record|State_Code|Route_ID|Begin_Point|End_Point|Data_Item|Section_Length|ValueNumeric|Value_Text|Value_Date|Comments
2021|54|40100640000EB|43.500|43.770|Pct_Peak_Combination|0.270|0.808|||
2021|54|40100640000EB|43.770|44.470|Pct_Peak_Combination|0.700|1.082|||
2021|54|40100640000EB|44.470|44.530|Pct_Peak_Combination|0.060|0.593|||
2021|54|40100640000EB|44.530|44.780|Pct_Peak_Combination|0.250|0.593|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|40100640000EB|44.780|45.390|Pct_Peak_Combination|0.610|0.593|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|40200350000NB|0.290|0.650|Pct_Peak_Combination|0.360|1.510|||
2021|54|40200350000NB|1.360|1.600|Pct_Peak_Combination|0.240|1.510|||
2021|54|40200350000NB|1.640|2.060|Pct_Peak_Combination|0.420|1.510|||
2021|54|40200350000NB|2.100|2.532|Pct_Peak_Combination|0.432|0.857|||
2021|54|4030025000000|0.000|0.630|Pct_Peak_Combination|0.630|0.217|||
2021|54|4030034000000|14.570|14.970|Pct_Peak_Combination|0.400|0.079|||
2021|54|4030034000000|15.270|15.390|Pct_Peak_Combination|0.120|0.069|||
2021|54|4030034000000|15.390|15.680|Pct_Peak_Combination|0.290|0.069|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4030034000000|15.680|17.018|Pct_Peak_Combination|1.338|0.069|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4030034000000|17.081|18.410|Pct_Peak_Combination|1.329|0.069|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4030034000000|18.410|19.870|Pct_Peak_Combination|1.460|0.027|||
2021|54|4040012000000|4.710|5.820|Pct_Peak_Combination|1.110|0.049|||Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|4040012000000|5.820|8.190|Pct_Peak_Combination|2.370|0.049|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4040012000000|8.190|10.770|Pct_Peak_Combination|2.580|0.049|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4040012000000|10.770|12.370|Pct_Peak_Combination|1.600|0.049|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4040025020000|0.280|0.380|Pct_Peak_Combination|0.100|0.091|||Est Pct_CU_Trucks; 
2021|54|4040025020000|0.380|0.520|Pct_Peak_Combination|0.140|0.091|||Est Pct_CU_Trucks; 
2021|54|4040031000000|0.000|0.300|Pct_Peak_Combination|0.300|0.055|||Est Pct_CU_Trucks; 
2021|54|4040046000000|0.000|2.290|Pct_Peak_Combination|2.290|0.049|||Est Pct_CU_Trucks; 
2021|54|4040046000000|2.550|3.420|Pct_Peak_Combination|0.870|0.052|||Est Pct_CU_Trucks; 
2021|54|4040050000000|13.380|14.060|Pct_Peak_Combination|0.680|0.049|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41100640000EB|118.920|120.054|Pct_Peak_Combination|1.134|1.293|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41100640000EB|120.054|120.066|Pct_Peak_Combination|0.012|1.293|||
2021|54|41100640000EB|120.066|120.100|Pct_Peak_Combination|0.034|1.293|||
2021|54|41100640000EB|122.710|123.180|Pct_Peak_Combination|0.470|1.280|||
2021|54|41100640000EB|123.630|123.960|Pct_Peak_Combination|0.330|0.977|||
2021|54|41100640000EB|123.960|124.470|Pct_Peak_Combination|0.510|0.977|||
2021|54|41100640000EB|126.650|127.580|Pct_Peak_Combination|0.930|0.715|||
2021|54|41100640000EB|128.910|129.490|Pct_Peak_Combination|0.580|0.999|||
2021|54|41100640000EB|129.490|132.000|Pct_Peak_Combination|2.510|0.999|||
2021|54|41100640000EB|132.000|132.530|Pct_Peak_Combination|0.530|0.999|||
2021|54|41100640000EB|132.840|137.480|Pct_Peak_Combination|4.640|0.868|||
2021|54|41100640000EB|137.480|138.010|Pct_Peak_Combination|0.530|0.868|||
2021|54|41100640007WB|0.000|0.450|Pct_Peak_Combination|0.450|1.169|||
2021|54|41100640017WB|0.000|0.470|Pct_Peak_Combination|0.470|0.395|||
2021|54|41100640017WB|0.470|0.594|Pct_Peak_Combination|0.124|0.395|||
2021|54|41100770004NB|0.000|0.430|Pct_Peak_Combination|0.430|0.635|||
2021|54|41100770016NB|28.970|30.804|Pct_Peak_Combination|1.834|2.444|||
2021|54|41100770016NB|35.210|35.750|Pct_Peak_Combination|0.540|2.444|||
2021|54|41100770016NB|40.600|41.650|Pct_Peak_Combination|1.050|1.082|||
2021|54|41100770016NB|41.650|41.680|Pct_Peak_Combination|0.030|1.082|||
2021|54|41100770016NB|41.680|42.310|Pct_Peak_Combination|0.630|1.082|||
2021|54|41100770016NB|42.310|43.130|Pct_Peak_Combination|0.820|1.082|||
2021|54|41100770016NB|43.130|44.060|Pct_Peak_Combination|0.930|1.082|||
2021|54|41100770016NB|44.060|44.540|Pct_Peak_Combination|0.480|1.082|||
2021|54|41100770016NB|44.540|45.630|Pct_Peak_Combination|1.090|1.082|||
2021|54|41100770016NB|46.890|48.050|Pct_Peak_Combination|1.160|1.082|||
2021|54|41100770016NB|48.050|48.340|Pct_Peak_Combination|0.290|2.003|||
2021|54|41200190000NB|0.000|2.170|Pct_Peak_Combination|2.170|0.252|||
2021|54|41200190000NB|2.170|6.470|Pct_Peak_Combination|4.300|0.266|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190000NB|16.669|16.925|Pct_Peak_Combination|0.256|0.097|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190000NB|17.180|17.950|Pct_Peak_Combination|0.770|0.103|||
2021|54|41200190000NB|18.310|18.410|Pct_Peak_Combination|0.100|0.249|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190000NB|18.410|18.640|Pct_Peak_Combination|0.230|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190000NB|18.640|18.930|Pct_Peak_Combination|0.290|0.249|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190000NB|18.930|19.330|Pct_Peak_Combination|0.400|0.249|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190000NB|19.800|20.300|Pct_Peak_Combination|0.500|0.192|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190000NB|20.300|21.058|Pct_Peak_Combination|0.758|0.192|||
2021|54|41200190000NB|21.058|21.610|Pct_Peak_Combination|0.552|0.192|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190000NB|23.310|24.090|Pct_Peak_Combination|0.780|0.482|||
2021|54|41200190014NB|0.000|0.031|Pct_Peak_Combination|0.031|0.123|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190014NB|0.031|1.090|Pct_Peak_Combination|1.059|0.123|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190014NB|1.090|2.251|Pct_Peak_Combination|1.161|0.123|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190014NB|2.251|2.700|Pct_Peak_Combination|0.449|0.123|||
2021|54|41200190023EB|0.000|0.033|Pct_Peak_Combination|0.033|0.228|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190023EB|0.033|0.034|Pct_Peak_Combination|0.001|0.228|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190023EB|0.034|1.100|Pct_Peak_Combination|1.066|0.228|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|41200190023EB|1.100|1.360|Pct_Peak_Combination|0.260|0.228|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130003000000|35.980|36.180|Pct_Peak_Combination|0.200|0.188|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130003000000|36.230|36.490|Pct_Peak_Combination|0.260|0.068|||
2021|54|4130003000000|37.100|37.730|Pct_Peak_Combination|0.630|0.050|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130016000000|8.470|9.485|Pct_Peak_Combination|1.015|0.094|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130016000000|9.485|9.800|Pct_Peak_Combination|0.315|0.056|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130016000000|12.000|12.700|Pct_Peak_Combination|0.700|0.083|||
2021|54|4130016000000|12.700|14.120|Pct_Peak_Combination|1.420|0.083|||
2021|54|4130016000000|14.420|14.720|Pct_Peak_Combination|0.300|0.094|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130016000000|14.720|15.080|Pct_Peak_Combination|0.360|0.140|||
2021|54|4130016000000|15.080|15.610|Pct_Peak_Combination|0.530|0.140|||
2021|54|4130016000000|15.650|15.810|Pct_Peak_Combination|0.160|0.088|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130016000000|18.530|18.600|Pct_Peak_Combination|0.070|0.042|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130016000000|18.600|18.820|Pct_Peak_Combination|0.220|0.042|||
2021|54|4130016000000|18.960|19.790|Pct_Peak_Combination|0.830|0.050|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130041000000|0.000|0.710|Pct_Peak_Combination|0.710|0.064|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130041000000|1.850|1.990|Pct_Peak_Combination|0.140|0.046|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130041000000|1.990|2.190|Pct_Peak_Combination|0.200|0.046|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130054000000|2.480|4.860|Pct_Peak_Combination|2.380|0.480|||
2021|54|4130054000000|4.860|5.720|Pct_Peak_Combination|0.860|0.480|||
2021|54|4130054000000|6.350|6.540|Pct_Peak_Combination|0.190|0.425|||
2021|54|4130054000000|6.540|7.100|Pct_Peak_Combination|0.560|0.425|||
2021|54|4130054000000|7.100|7.410|Pct_Peak_Combination|0.310|0.331|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130054000000|7.410|8.840|Pct_Peak_Combination|1.430|0.157|||
2021|54|4130054000000|10.140|10.330|Pct_Peak_Combination|0.190|0.157|||
2021|54|4130061000000|2.604|3.290|Pct_Peak_Combination|0.686|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130210000000|1.890|1.908|Pct_Peak_Combination|0.018|0.022|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4130210000000|1.908|2.181|Pct_Peak_Combination|0.273|0.022|||
2021|54|4130210000000|2.181|2.322|Pct_Peak_Combination|0.141|0.022|||
2021|54|4130210000000|2.322|2.508|Pct_Peak_Combination|0.186|0.022|||
2021|54|4130210000000|2.508|2.790|Pct_Peak_Combination|0.282|0.022|||
2021|54|4130307000000|4.550|5.590|Pct_Peak_Combination|1.040|0.152|||
2021|54|4130307000000|7.420|8.450|Pct_Peak_Combination|1.030|0.152|||
2021|54|4140001000000|1.950|3.400|Pct_Peak_Combination|1.450|0.402|||Est Pct_Peak_Combination; 
2021|54|4140001000000|3.400|4.140|Pct_Peak_Combination|0.740|0.402|||Est Pct_Peak_Combination; 
2021|54|4140003180000|2.770|3.510|Pct_Peak_Combination|0.740|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140004030000|0.000|0.470|Pct_Peak_Combination|0.470|0.028|||
2021|54|4140006000000|0.000|0.140|Pct_Peak_Combination|0.140|0.014|||Est Pct_Peak_Combination; 
2021|54|4140006000000|0.910|1.130|Pct_Peak_Combination|0.220|0.014|||Est Pct_Peak_Combination; 
2021|54|4140006020000|1.570|1.690|Pct_Peak_Combination|0.120|0.071|||
2021|54|4140006030000|0.530|1.480|Pct_Peak_Combination|0.950|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140008000000|0.000|0.110|Pct_Peak_Combination|0.110|0.079|||
2021|54|4140008000000|0.190|0.391|Pct_Peak_Combination|0.201|0.154|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140008000000|0.391|0.750|Pct_Peak_Combination|0.359|0.154|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140008010000|1.020|1.600|Pct_Peak_Combination|0.580|0.031|||
2021|54|4140008030000|0.000|0.650|Pct_Peak_Combination|0.650|0.178|||Est Pct_Peak_Combination; 
2021|54|4140009000000|5.280|5.540|Pct_Peak_Combination|0.260|0.133|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140011000000|0.000|1.260|Pct_Peak_Combination|1.260|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140016100000|0.530|0.900|Pct_Peak_Combination|0.370|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140016160000|0.000|0.420|Pct_Peak_Combination|0.420|0.066|||
2021|54|4140016390000|0.000|0.640|Pct_Peak_Combination|0.640|0.178|||Est Pct_Peak_Combination; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|4140018000000|2.990|3.000|Pct_Peak_Combination|0.010|0.034|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140018000000|3.000|3.510|Pct_Peak_Combination|0.510|0.034|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140018000000|3.510|4.410|Pct_Peak_Combination|0.900|0.034|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140019030000|0.387|0.500|Pct_Peak_Combination|0.113|0.034|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140019030000|0.500|0.980|Pct_Peak_Combination|0.480|0.034|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140019210000|3.730|5.140|Pct_Peak_Combination|1.410|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140025000000|3.700|5.900|Pct_Peak_Combination|2.200|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140030000000|4.270|4.520|Pct_Peak_Combination|0.250|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4140041210000|0.000|1.630|Pct_Peak_Combination|1.630|0.026|||
2021|54|4140048000000|0.000|1.900|Pct_Peak_Combination|1.900|0.033|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4170012001900|0.000|0.460|Pct_Peak_Combination|0.460|0.178|||Est Pct_Peak_Combination; 
2021|54|4170014001900|0.120|0.290|Pct_Peak_Combination|0.170|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4170016001900|0.720|0.900|Pct_Peak_Combination|0.180|0.063|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4170034001900|0.170|0.380|Pct_Peak_Combination|0.210|0.181|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4170038001900|0.000|0.150|Pct_Peak_Combination|0.150|0.011|||Est Pct_Peak_Combination; Est Pct_CU_Trucks; 
2021|54|4170038001900|0.330|0.490|Pct_Peak_Combination|0.160|0.011|||
2021|54|4170045001900|0.000|0.260|Pct_Peak_Combination|0.260|0.178|||Est Pct_Peak_Combination; 
2021|54|4170046001900|0.000|0.100|Pct_Peak_Combination|0.100|0.033|||
2021|54|4170052001900|0.310|0.570|Pct_Peak_Combination|0.260|0.176|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4170052001900|0.850|0.950|Pct_Peak_Combination|0.100|0.176|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|4170054001900|0.000|0.440|Pct_Peak_Combination|0.440|0.025|||Est Pct_Peak_Single; Est Pct_Buses; 
2021|54|42200330000EB|7.760|8.050|Pct_Peak_Combination|0.290|0.253|||
2021|54|42200330000EB|9.500|9.740|Pct_Peak_Combination|0.240|0.235|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|42200330000EB|10.260|10.816|Pct_Peak_Combination|0.556|0.218|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|42200330000EB|10.816|10.990|Pct_Peak_Combination|0.174|0.218|||
2021|54|42202190000NB|0.000|3.240|Pct_Peak_Combination|3.240|0.331|||
2021|54|42202190000NB|8.550|8.740|Pct_Peak_Combination|0.190|0.241|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|42202190000NB|8.740|9.680|Pct_Peak_Combination|0.940|0.328|||
2021|54|42202190000NB|12.590|15.890|Pct_Peak_Combination|3.300|0.328|||
2021|54|42202190000NB|15.890|17.400|Pct_Peak_Combination|1.510|0.234|||
2021|54|42202190000NB|17.400|19.150|Pct_Peak_Combination|1.750|0.234|||
2021|54|42202190000NB|19.150|21.440|Pct_Peak_Combination|2.290|0.234|||
2021|54|42202190000NB|21.480|21.670|Pct_Peak_Combination|0.190|0.319|||
2021|54|42202190000NB|27.850|30.160|Pct_Peak_Combination|2.310|0.165|||
2021|54|42202190000NB|36.330|37.870|Pct_Peak_Combination|1.540|0.165|||
2021|54|42202190000NB|42.360|42.373|Pct_Peak_Combination|0.013|0.522|||
2021|54|42202500000NB|9.710|12.450|Pct_Peak_Combination|2.740|0.350|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4240009000000|0.000|0.180|Pct_Peak_Combination|0.180|0.038|||
2021|54|4240009000000|0.180|0.320|Pct_Peak_Combination|0.140|0.038|||
2021|54|4240011000000|2.480|2.491|Pct_Peak_Combination|0.011|0.041|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4240025000000|1.360|1.730|Pct_Peak_Combination|0.370|0.048|||Est Pct_Peak_Combination; 
2021|54|4240025000000|1.730|2.550|Pct_Peak_Combination|0.820|0.048|||Est Pct_Peak_Combination; 
2021|54|4240025030000|0.000|0.005|Pct_Peak_Combination|0.005|0.013|||Est Pct_Peak_Combination; 
2021|54|4240031000000|0.000|1.810|Pct_Peak_Combination|1.810|0.042|||Est Pct_Peak_Combination; Est Pct_MC; Est Pct_Buses; 
2021|54|4240033070000|0.000|0.430|Pct_Peak_Combination|0.430|0.131|||Est Pct_Peak_Combination; 
2021|54|4240219220000|0.000|0.160|Pct_Peak_Combination|0.160|0.026|||Est Pct_Peak_Combination; 
2021|54|4240219420000|0.000|0.210|Pct_Peak_Combination|0.210|0.213|||Est Pct_Peak_Single; Est Pct_Peak_Combination; Est Pct_Buses; Est Pct_CU_Trucks; 
2021|54|4272252001900|0.000|0.390|Pct_Peak_Combination|0.390|0.007|||Est Pct_Peak_Combination; Est Pct_Buses; 
2021|54|4272253001900|0.000|0.160|Pct_Peak_Combination|0.160|0.074|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|4272253001900|0.160|0.250|Pct_Peak_Combination|0.090|0.074|||Est Pct_Peak_Combination; 
2021|54|4272254001900|0.000|0.300|Pct_Peak_Combination|0.300|0.070|||
2021|54|43200500000EB|0.000|2.860|Pct_Peak_Combination|2.860|0.707|||
2021|54|43200500000EB|8.020|9.990|Pct_Peak_Combination|1.970|0.862|||
2021|54|43200500000EB|10.830|11.790|Pct_Peak_Combination|0.960|0.862|||
2021|54|43200500000EB|12.540|12.850|Pct_Peak_Combination|0.310|0.651|||
2021|54|43200500000EB|13.570|14.780|Pct_Peak_Combination|1.210|0.651|||
2021|54|4330016000000|1.450|3.620|Pct_Peak_Combination|2.170|0.159|||
2021|54|4330016000000|19.020|19.880|Pct_Peak_Combination|0.860|0.187|||
2021|54|4330016000000|19.880|21.980|Pct_Peak_Combination|2.100|0.187|||
2021|54|4330053000000|0.000|1.400|Pct_Peak_Combination|1.400|0.036|||Est Pct_MC; 
2021|54|44100790000NB|21.280|25.460|Pct_Peak_Combination|4.180|0.887|||
2021|54|44100790000NB|25.460|25.790|Pct_Peak_Combination|0.330|0.887|||
2021|54|44100790000NB|25.790|33.990|Pct_Peak_Combination|8.200|1.105|||
2021|54|44100790000NB|33.990|34.050|Pct_Peak_Combination|0.060|1.175|||
2021|54|44100790000NB|34.050|36.000|Pct_Peak_Combination|1.950|1.175|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
2021|54|44200330000EB|4.330|5.610|Pct_Peak_Combination|1.280|0.319|||
2021|54|44200330000EB|6.750|9.100|Pct_Peak_Combination|2.350|0.222|||
2021|54|44200330000EB|15.770|17.730|Pct_Peak_Combination|1.960|0.068|||
2021|54|45100640000EB|138.010|138.380|Pct_Peak_Combination|0.370|1.564|||
2021|54|45100640000EB|138.380|143.200|Pct_Peak_Combination|4.820|1.564|||
2021|54|45100640000EB|143.200|143.750|Pct_Peak_Combination|0.550|1.564|||
2021|54|45100640000EB|143.750|147.600|Pct_Peak_Combination|3.850|1.469|||
2021|54|4530003000000|9.560|10.910|Pct_Peak_Combination|1.350|0.135|||
2021|54|4530020000000|24.370|24.940|Pct_Peak_Combination|0.570|0.013|||Est Pct_Peak_Combination; Est Pct_MC; 
2021|54|4530020000000|24.940|25.320|Pct_Peak_Combination|0.380|0.013|||Est Pct_Peak_Combination; Est Pct_MC; 
2021|54|4530020000000|25.320|32.140|Pct_Peak_Combination|6.820|0.013|||Est Pct_Peak_Combination; Est Pct_MC; 
2021|54|4530107000000|0.290|0.760|Pct_Peak_Combination|0.470|0.133|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
